cytokine,collection,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
il8,C6,NFE2L2.V2,NFE2L2.V2,305,0.492700330926029,0.873686928410798,0.635838150289017,0.87849451172259,0.87849451172259,1532,"tags=13%, list=12%, signal=12%",MOG/PSAT1/BCAN/PHLDB1/NLN/HECW1/STAT4/TPPP3/XYLB/RRM2/AMBP/HRG/NUPR1/ABCB6/AKR1B1/CPLX1/WDR87/SLC15A1/CCL17/C1S/PDE6B/SPPL2B/SYK/EMP2/KCNQ2/SCUBE1/TRIM29/REEP1/TF/SUV39H2/CSTA/SPP1/IL3RA/NAP1L1/IL10/PTPRD/LRPPRC/CBR3/SQSTM1/POU3F3
il8,C6,MTOR_UP.V1_DN,MTOR_UP.V1_DN,140,-0.45167348533918,-0.867613522879095,0.580152671755725,0.87849451172259,0.87849451172259,1142,"tags=14%, list=9%, signal=13%",FZD9/HOXB5/PDE6H/THBS3/SH2D1B/PTPRS/CHST12/VSIG2/KAT6B/MLLT1/SLC44A1/HSD17B1/SIX5/DNASE2/ZMYM5/NTHL1/TBC1D17/PDE9A/PTGIS
il8,C6,CSR_LATE_UP.V1_UP,CSR_LATE_UP.V1_UP,125,-0.454259541277255,-0.866987757749256,0.573896353166987,0.87849451172259,0.87849451172259,479,"tags=5%, list=4%, signal=5%",RAD18/CRISPLD2/DCTPP1/HIP1/UTP18/NOC2L
il8,C6,WNT_UP.V1_DN,WNT_UP.V1_DN,121,0.476471680240244,0.856984731222411,0.575819672131147,0.87849451172259,0.87849451172259,190,"tags=3%, list=1%, signal=3%",NFATC2/FBXO8/THBD/MAPK7
il8,C6,KRAS.KIDNEY_UP.V1_UP,KRAS.KIDNEY_UP.V1_UP,113,-0.44733809478579,-0.854951179504417,0.570599613152805,0.87849451172259,0.87849451172259,103,"tags=4%, list=1%, signal=4%",GATM/CFAP69/GHRH/ZNF536
il8,C6,MEL18_DN.V1_DN,MEL18_DN.V1_DN,106,-0.445744349600063,-0.853410276598871,0.568702290076336,0.87849451172259,0.87849451172259,370,"tags=3%, list=3%, signal=3%",CRABP2/EYA4/CFAP20
il8,C6,ATF2_UP.V1_DN,ATF2_UP.V1_DN,144,0.470896527732246,0.846460054829858,0.579918032786885,0.87849451172259,0.87849451172259,35,"tags=1%, list=0%, signal=1%",KCNJ2
il8,C6,IL2_UP.V1_DN,IL2_UP.V1_DN,129,0.47078871328699,0.844429588563789,0.59453781512605,0.87849451172259,0.87849451172259,70,"tags=2%, list=1%, signal=2%",CUX2/ASPHD1
il8,C6,GCNP_SHH_UP_EARLY.V1_UP,GCNP_SHH_UP_EARLY.V1_UP,127,-0.437188470834892,-0.833691178633567,0.616122840690979,0.87849451172259,0.87849451172259,457,"tags=8%, list=3%, signal=8%",MAN1A1/FIP1L1/TNPO1/FBXO45/ARL5A/NEK9/DCAF1/PRMT9/NTHL1/BEX4
il8,C6,KRAS.50_UP.V1_UP,KRAS.50_UP.V1_UP,36,0.44129959910732097,0.832432180265839,0.552995391705069,0.87849451172259,0.87849451172259,1125,"tags=14%, list=9%, signal=13%",SIGLEC15/GLRX/FABP3/DOCK4/SCG5
