cytokine,collection,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
ccl2,C2,REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,31,-0.878414765214921,-1.94870535169744,0.0216886767200139,1,1,188,"tags=6%, list=1%, signal=6%",NKX6-1/NR5A2
ccl2,C2,PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN,PEPPER_CHRONIC_LYMPHOCYTIC_LEUKEMIA_DN,15,-0.921084842069303,-1.93934515178928,0.0324512079682657,1,1,4,"tags=13%, list=0%, signal=13%",NEURL1/NR5A2
ccl2,C2,UNTERMAN_IPF_VS_CTRL_TREG_CELL_UP,UNTERMAN_IPF_VS_CTRL_TREG_CELL_UP,13,-0.943059216934504,-1.9380476424393,0.0140804323125425,1,1,186,"tags=15%, list=1%, signal=15%",PIM1/S100A11
ccl2,C2,LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL,LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_QTL,11,-0.940051798069236,-1.9378239377879,0.0104767569723057,1,1,8,"tags=36%, list=0%, signal=36%",CEP89/NPTX1/TLCD4/S100A11
ccl2,C2,PID_P38_GAMMA_DELTA_PATHWAY,PID_P38_GAMMA_DELTA_PATHWAY,10,-0.957173362062243,-1.93592613356349,0.0157886339311833,1,1,14,"tags=20%, list=0%, signal=20%",MAP3K20/MAPK12
ccl2,C2,WP_INCLUSION_BODY_MYOSITIS,WP_INCLUSION_BODY_MYOSITIS,10,-0.954913105401823,-1.93135466290739,0.0173214649858091,1,1,65,"tags=30%, list=0%, signal=30%",BACE1/APP/MSTN
ccl2,C2,FUJII_YBX1_TARGETS_UP,FUJII_YBX1_TARGETS_UP,31,-0.870051146382886,-1.93015121369458,0.0278853565334785,1,1,107,"tags=10%, list=1%, signal=10%",PAM/ULK1/NR5A2
ccl2,C2,KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT,KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT,32,-0.865075376668597,-1.92911076925095,0.0294285201236186,1,1,17,"tags=6%, list=0%, signal=6%",DNAH17/DNAH1
ccl2,C2,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,44,-0.84500545786891,-1.92684638571551,0.0261194608251253,1,1,43,"tags=7%, list=0%, signal=7%",TAB3/PYCARD/MAPK12
ccl2,C2,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_RETROGRADE_AXONAL_TRANSPORT,34,-0.86120768160972,-1.91877048645284,0.0352885463825886,1,1,17,"tags=6%, list=0%, signal=6%",DNAH17/DNAH1
ccl2,C2,REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,12,-0.919446546638459,-1.91305299233219,0.0288274567028242,1,1,23,"tags=17%, list=0%, signal=17%",EIF2S1/EIF2S3
ccl2,C2,WP_HYPERTROPHY_MODEL,WP_HYPERTROPHY_MODEL,18,-0.897565555338256,-1.91233585119766,0.0217365807892701,1,1,12,"tags=22%, list=0%, signal=22%",CCN1/JUND/ANKRD1/MSTN
ccl2,C2,NAM_FXYD5_TARGETS_DN,NAM_FXYD5_TARGETS_DN,14,-0.917799068213988,-1.90885790737353,0.0330400403709157,1,1,31,"tags=14%, list=0%, signal=14%",FERMT1/MCCC2
ccl2,C2,WP_PANCREATIC_CANCER_SUBTYPES,WP_PANCREATIC_CANCER_SUBTYPES,28,-0.87556901012472,-1.90661502532824,0.0352517157384117,1,1,10,"tags=7%, list=0%, signal=7%",FAM83A/MYO1A
ccl2,C2,HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN,HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN,19,0.929327878894767,1.90564046438147,0.0145508420643795,1,1,11,"tags=5%, list=0%, signal=5%",CD69
ccl2,C2,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT,27,-0.877061045854413,-1.90469291043725,0.0192699957864281,1,1,17,"tags=7%, list=0%, signal=7%",DNAH17/DNAH1
ccl2,C2,REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,21,-0.879558022619316,-1.90331436651842,0.0441136115225176,1,1,31,"tags=14%, list=0%, signal=14%",LMBRD1/PCCB/MCCC2
ccl2,C2,REACTOME_ACTIVATION_OF_RAC1,REACTOME_ACTIVATION_OF_RAC1,13,-0.926016758806327,-1.90302428950071,0.0249345652268673,1,1,36,"tags=23%, list=0%, signal=23%",PAK3/PAK6/PAK5
ccl2,C2,OLSSON_E2F3_TARGETS_UP,OLSSON_E2F3_TARGETS_UP,19,-0.890995425045768,-1.90210442731174,0.0484889437682969,1,1,16,"tags=16%, list=0%, signal=16%",NSFL1C/SERPINH1/TM9SF2
ccl2,C2,YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15,YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_15,25,0.92872664519998,1.89891611766824,0.00377689010504775,1,1,2,"tags=4%, list=0%, signal=4%",SEMA3B
ccl2,C2,WANG_NFKB_TARGETS,WANG_NFKB_TARGETS,22,-0.866543741051562,-1.89884521418606,0.0555555555555556,1,1,234,"tags=9%, list=2%, signal=9%",MYH7/TNNT1
ccl2,C2,JIANG_HYPOXIA_VIA_VHL,JIANG_HYPOXIA_VIA_VHL,14,0.952042605132419,1.89764866979795,0.0122834271552627,1,1,6,"tags=7%, list=0%, signal=7%",EWSR1
ccl2,C2,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,45,-0.829289979029555,-1.89725813399563,0.0252966854687513,1,1,65,"tags=9%, list=0%, signal=9%",TAB3/APP/PYCARD/MAPK12
ccl2,C2,WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL,WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL,12,-0.911756073472919,-1.89705175467941,0.0306043518354705,1,1,23,"tags=17%, list=0%, signal=17%",EIF2S1/EIF2S3
ccl2,C2,REACTOME_RUNX3_REGULATES_P14_ARF,REACTOME_RUNX3_REGULATES_P14_ARF,10,0.973721227341056,1.89638324138203,0.00234814411889904,1,1,13,"tags=10%, list=0%, signal=10%",HDAC4
ccl2,C2,WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_APOPTOSIS,WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_APOPTOSIS,16,-0.898337715133514,-1.8961837015227,0.034530960997144,1,1,14,"tags=25%, list=0%, signal=25%",BAD/CASP3/APAF1/MAPK12
ccl2,C2,PID_ERBB2_ERBB3_PATHWAY,PID_ERBB2_ERBB3_PATHWAY,40,-0.837503853143216,-1.89369861530023,0.0297059409490194,1,1,196,"tags=8%, list=1%, signal=7%",NRG2/ERBB3/CHRNE
ccl2,C2,BIOCARTA_CARM_ER_PATHWAY,BIOCARTA_CARM_ER_PATHWAY,24,0.924135671454786,1.8914123473708,0.0077692461982569,1,1,13,"tags=4%, list=0%, signal=4%",HDAC4
ccl2,C2,WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS,WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS,19,0.921891199083308,1.89039112311968,0.023954818066676,1,1,20,"tags=5%, list=0%, signal=5%",CNP
ccl2,C2,BORLAK_LIVER_CANCER_EGF_UP,BORLAK_LIVER_CANCER_EGF_UP,39,-0.842425925640075,-1.89021434092791,0.0280901511747548,1,1,555,"tags=13%, list=4%, signal=12%",COL4A1/CPE/CDK1/SCD/S100A11
ccl2,C2,VICENT_METASTASIS_UP,VICENT_METASTASIS_UP,13,0.948072767155724,1.88891775893727,0.0106648395068905,1,1,9,"tags=8%, list=0%, signal=8%",TAOK3
ccl2,C2,REACTOME_SIGNALLING_TO_RAS,REACTOME_SIGNALLING_TO_RAS,13,-0.917413486759869,-1.88534400940006,0.0273821005785003,1,1,362,"tags=15%, list=3%, signal=15%",MAPKAPK3/MAPK12
ccl2,C2,WP_S1P_RECEPTOR_SIGNAL_TRANSDUCTION,WP_S1P_RECEPTOR_SIGNAL_TRANSDUCTION,24,-0.86975898293255,-1.88423533755902,0.0460981644750773,1,1,14,"tags=8%, list=0%, signal=8%",PIK3C2B/MAPK12
ccl2,C2,REACTOME_MEIOTIC_SYNAPSIS,REACTOME_MEIOTIC_SYNAPSIS,31,-0.849344080160168,-1.88421394992797,0.0394400475027078,1,1,741,"tags=19%, list=6%, signal=18%",SYCP1/REC8/STAG2/TEX12/POT1/FKBP6
ccl2,C2,BIOCARTA_VEGF_PATHWAY,BIOCARTA_VEGF_PATHWAY,22,-0.859037515006582,-1.88239692574212,0.0654761904761905,1,1,23,"tags=9%, list=0%, signal=9%",EIF2S1/EIF2S3
ccl2,C2,EPPERT_LSC_R,EPPERT_LSC_R,28,-0.864031713324134,-1.88149172473479,0.0436878382009417,1,1,403,"tags=11%, list=3%, signal=10%",PPP1R10/CSDE1/EIF2S3
ccl2,C2,XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_UP,XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_UP,12,0.963942120882867,1.88131685034972,0.00392008845758258,1,1,78,"tags=17%, list=1%, signal=17%",ANXA1/NMI
ccl2,C2,SANA_TNF_SIGNALING_UP,SANA_TNF_SIGNALING_UP,53,-0.829947421829342,-1.87952550386744,0.0198929525960211,1,1,290,"tags=6%, list=2%, signal=6%",RHOB/SMAD3/CTHRC1
ccl2,C2,REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,38,0.898889942926672,1.87623734439915,0.00661858224140569,1,1,43,"tags=5%, list=0%, signal=5%",YEATS2/SGF29
ccl2,C2,RAHMAN_TP53_TARGETS_PHOSPHORYLATED,RAHMAN_TP53_TARGETS_PHOSPHORYLATED,16,0.928061860424154,1.87557797385316,0.0250812247637435,1,1,27,"tags=6%, list=0%, signal=6%",ANXA1
ccl2,C2,LIU_IL13_PRIMING_MODEL,LIU_IL13_PRIMING_MODEL,13,0.940387002423713,1.87360482305698,0.0161857123738606,1,1,69,"tags=15%, list=1%, signal=15%",PLK3/SERTAD1
ccl2,C2,MAYBURD_RESPONSE_TO_L663536_DN,MAYBURD_RESPONSE_TO_L663536_DN,41,-0.827315976580773,-1.87353695302451,0.0188930148027547,1,1,343,"tags=12%, list=3%, signal=12%",CPE/GNPDA2/CDK1/HMMR/CCNC
ccl2,C2,MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT,MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT,64,-0.836016229630016,-1.8727959962492,0.00744863954909433,1,1,413,"tags=6%, list=3%, signal=6%",SPARC/EYA2/EPYC/CTHRC1
ccl2,C2,YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12,YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12,51,-0.830782749390076,-1.87270322094054,0.0118165500367923,1,1,58,"tags=6%, list=0%, signal=6%",PTGR1/EXOC4/S100A11
ccl2,C2,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,14,-0.899864045178384,-1.87155626725849,0.0488018906888857,1,1,253,"tags=14%, list=2%, signal=14%",SMAD3/MSTN
ccl2,C2,BIOCARTA_IGF1MTOR_PATHWAY,BIOCARTA_IGF1MTOR_PATHWAY,18,-0.878024231632473,-1.87070148401393,0.062124248496994,1,1,23,"tags=11%, list=0%, signal=11%",GSK3B/EIF2S3
ccl2,C2,UNTERMAN_IPF_VS_CTRL_TREG_CELL_DN,UNTERMAN_IPF_VS_CTRL_TREG_CELL_DN,14,0.937909919636556,1.86947884663319,0.0291231203468098,1,1,11,"tags=7%, list=0%, signal=7%",CD69
ccl2,C2,GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN,GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN,11,-0.906873755040045,-1.86943067890262,0.0492125984251969,1,1,342,"tags=18%, list=3%, signal=18%",IRAK1BP1/KBTBD6
ccl2,C2,MAEKAWA_ATF2_TARGETS,MAEKAWA_ATF2_TARGETS,19,-0.875461857890731,-1.86894323924388,0.0608519269776876,1,1,568,"tags=21%, list=4%, signal=20%",FMO5/XRCC5/CRP/MSTN
ccl2,C2,PID_P38_MKK3_6PATHWAY,PID_P38_MKK3_6PATHWAY,22,0.918205136556384,1.86872049244179,0.0124807512862709,1,1,9,"tags=5%, list=0%, signal=5%",TAOK3
ccl2,C2,BIOCARTA_PTDINS_PATHWAY,BIOCARTA_PTDINS_PATHWAY,23,0.920118020307298,1.86797396108053,0.0109860696125197,1,1,184,"tags=13%, list=1%, signal=13%",ARHGEF2/VAV2/PFKL
ccl2,C2,PID_HDAC_CLASSIII_PATHWAY,PID_HDAC_CLASSIII_PATHWAY,21,0.914248863169034,1.8678879821258,0.0237401026230814,1,1,500,"tags=14%, list=4%, signal=14%",HDAC4/FHL2/HOXA10
ccl2,C2,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,19,-0.874562334785285,-1.86702292985369,0.0608519269776876,1,1,296,"tags=11%, list=2%, signal=10%",SLC25A44/MCCC2
ccl2,C2,LANDEMAINE_LUNG_METASTASIS,LANDEMAINE_LUNG_METASTASIS,17,0.914239817738849,1.86695520535569,0.0267364425124942,1,1,23,"tags=6%, list=0%, signal=6%",PAQR3
ccl2,C2,KEGG_BASAL_CELL_CARCINOMA,KEGG_BASAL_CELL_CARCINOMA,48,-0.828694198752965,-1.86529717722983,0.0305353688174376,1,1,257,"tags=8%, list=2%, signal=8%",WNT11/PTCH1/WNT9B/WNT10A
ccl2,C2,REACTOME_INTRA_GOLGI_TRAFFIC,REACTOME_INTRA_GOLGI_TRAFFIC,37,-0.827642283638835,-1.86516213758386,0.0204010665003187,1,1,52,"tags=8%, list=0%, signal=8%",COG3/RAB30/CYTH3
ccl2,C2,YANG_BREAST_CANCER_ESR1_DN,YANG_BREAST_CANCER_ESR1_DN,19,0.909200140993933,1.86436737587162,0.0451925030904982,1,1,4,"tags=5%, list=0%, signal=5%",YEATS2
