UniqueCount	AmbigCount
0	0
0	0
0	132
1	121
0	0
0	0
0	0
0	0
0	0
0	131
0	136
1	70
0	136
0	0
0	0
0	66
38	45
0	66
8	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6927	5
0	0
0	0
0	0
282	0
0	0
0	0
0	0
0	0
0	0
314	0
122	0
0	0
279	0
0	0
0	0
0	0
490	0
230	266
3	266
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
264	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	56
0	56
13	40
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1400
143	1411
1550	1353
4	0
0	76
0	110
0	106
1	0
43	295
0	295
0	295
0	191
0	156
1	173
0	0
0	0
0	0
0	0
0	0
2	1128
1	0
89	221
0	221
65	0
0	0
0	0
0	0
17	486
0	0
0	295
0	391
7	174
0	376
0	257
0	0
12	6
0	0
0	0
0	0
0	0
0	0
0	0
0	1
66	84
6	88
0	84
0	0
0	0
4202	1880
5	365
402	1842
0	0
13	0
4	0
0	0
0	0
0	0
0	0
43	0
325	0
122	0
0	214
4	178
2	174
0	231
1	198
0	207
0	2
0	0
0	0
0	0
0	0
0	0
0	0
176	0
0	2905
0	0
0	0
0	0
0	0
0	0
0	48
0	45
2	48
8	221
4	221
0	0
0	6
1	6
17	20
0	11
0	14
90	0
968	686
7	689
0	23
0	31
0	30
0	3
0	3
0	3
0	3
0	1
0	1
0	1
0	1
0	1
0	0
1	114
272	114
1	7
2	172
226	0
712	239
0	239
18	238
1	0
3	29
20	0
0	0
0	0
0	349
13	371
0	323
0	243
0	0
1049	1
0	174
0	143
0	155
0	0
1	2460
595	2460
0	50
30	50
0	0
0	0
0	1
7	0
0	1
0	0
0	0
9	16
15	317
0	350
0	350
0	292
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	93
2	91
1	93
0	30
0	42
0	0
0	0
0	44
1	47
0	46
0	36
1	0
0	0
0	0
0	11
0	11
0	10
0	11
0	11
2	206
0	220
18	222
0	259
6	1145
2	1148
0	1193
1	1130
5	963
0	1151
