gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000028489,NA,32.15161814,-0.028012086,0.148585335,0.007286294,0.619417837
ENSCAFG00000002454,XPA,837.0230869,-0.027225285,0.133269568,0.007398071,0.620100471
ENSCAFG00000047681,NA,20.96949533,0.034959382,0.215142187,0.007365413,0.620100471
ENSCAFG00000007674,RASA2,427.3420315,0.056590932,0.352377357,0.007485845,0.62044687
ENSCAFG00000031769,C37H2orf88,12.57772356,-0.083102178,0.495339079,0.007449496,0.62044687
ENSCAFG00000012633,PI4KB,2434.084593,0.031247033,0.188629192,0.007581706,0.62490102
ENSCAFG00000003772,SNX3,2929.317658,-0.038024171,0.108742299,0.007828046,0.641640292
ENSCAFG00000017191,TMED8,142.8832807,0.032025599,0.107669578,0.007897921,0.643810777
ENSCAFG00000004467,XPC,1367.164397,0.048943618,0.108345683,0.008107904,0.653743811
ENSCAFG00000024288,TRABD2B,149.1418115,-0.124937816,0.742651061,0.008068017,0.653743811
ENSCAFG00000004240,MRPL57,550.7755065,-0.035424833,0.106843111,0.008183476,0.656270537
ENSCAFG00000025814,NA,11.70990273,0.026592466,0.151599678,0.008244148,0.657581627
ENSCAFG00000007428,MARCHF5,738.5315265,-0.041297091,0.108224779,0.008338237,0.658011097
ENSCAFG00000007817,CCDC62,478.3324111,0.029997322,0.106353549,0.008331022,0.658011097
ENSCAFG00000017672,SLC14A2,9.553729934,-0.073098219,0.459012415,0.008451138,0.659900478
ENSCAFG00000029982,RASSF3,1632.35567,0.025446084,0.119245824,0.008433665,0.659900478
ENSCAFG00000010877,ABCA5,829.4160798,0.030603678,0.195875244,0.008581871,0.660360023
ENSCAFG00000017152,LRRC74A,8.928421728,0.056335647,0.36556442,0.008584301,0.660360023
ENSCAFG00000046831,NA,84.87664146,-0.110225407,0.670798923,0.008590556,0.660360023
ENSCAFG00000001441,MTCH1,4594.012507,-0.045838796,0.10685496,0.008713725,0.662958038
ENSCAFG00000028533,NA,48.21173618,-0.028172158,0.175508693,0.008675331,0.662958038
ENSCAFG00000029972,TRIM62,254.089991,0.032307187,0.213328119,0.008939297,0.676650018
ENSCAFG00000029266,TEN1,72.7705059,0.024135837,0.12637525,0.009099301,0.685265154
ENSCAFG00000003028,HSDL2,3166.570138,-0.03395567,0.103175548,0.00930809,0.693529423
ENSCAFG00000015354,C27H12orf4,696.5697357,0.023978624,0.134625509,0.009383549,0.693529423
ENSCAFG00000015799,CRMP1,33.29460067,0.081082511,0.519692957,0.009396024,0.693529423
ENSCAFG00000043661,NA,98.64704506,0.028098011,0.183030183,0.009383622,0.693529423
ENSCAFG00000013152,D2HGDH,555.9455139,-0.023603412,0.123190846,0.009449261,0.694006113
ENSCAFG00000003793,SESN1,336.0077811,-0.038273374,0.262197577,0.009527281,0.696289339
ENSCAFG00000028905,CDKN2C,2873.29233,-0.027661267,0.181145131,0.009581201,0.696797566
ENSCAFG00000005623,MRPS12,1570.534466,0.039683114,0.103809348,0.009748122,0.698662507
ENSCAFG00000012309,ANXA9,167.3120114,-0.031951274,0.218154816,0.009721691,0.698662507
ENSCAFG00000016756,IGBP1,1344.179856,-0.034796193,0.102463011,0.009721203,0.698662507
ENSCAFG00000000939,ASF1A,457.2280435,-0.022986574,0.119253899,0.009902272,0.700758442
ENSCAFG00000001660,LRRC14,679.3650873,0.02439738,0.101726792,0.010431095,0.700758442
ENSCAFG00000003904,FGF21,31.84118263,-0.060382023,0.410977627,0.010339013,0.700758442
ENSCAFG00000008788,MSH3,1070.740317,-0.042833623,0.100047788,0.010313844,0.700758442
ENSCAFG00000010852,SYNM,1223.406489,-0.042283131,0.297674585,0.010438637,0.700758442
ENSCAFG00000015620,HDAC6,1266.329359,-0.025765954,0.10197634,0.009955087,0.700758442
ENSCAFG00000016591,ZNF771,344.1610602,-0.022430625,0.120539705,0.010319611,0.700758442
ENSCAFG00000017009,NFIX,859.0289529,-0.039678368,0.277825688,0.010182715,0.700758442
ENSCAFG00000017544,S100A14,21.89216535,-0.072319798,0.4832635,0.010364867,0.700758442
ENSCAFG00000017765,GRIA1,335.2026194,-0.100641513,0.653092552,0.010127839,0.700758442
ENSCAFG00000027814,NA,19.27637921,0.030311203,0.209563292,0.010205945,0.700758442
ENSCAFG00000041318,RAB40C,301.881096,-0.037637467,0.102641053,0.010041528,0.700758442
ENSCAFG00000044008,NA,967.4033817,0.02263779,0.114956733,0.010230341,0.700758442
ENSCAFG00000046786,NA,157.5664314,-0.028808975,0.197098975,0.010194343,0.700758442
ENSCAFG00000000080,PMEL,70.54174387,0.033355832,0.235654483,0.010509764,0.702355221
ENSCAFG00000016741,HDGF,4367.136022,-0.022882186,0.105734797,0.01061497,0.706204893
ENSCAFG00000000291,NA,34.70931307,0.020905697,0.119724753,0.011695701,0.714930699
ENSCAFG00000000447,IER3,5755.231009,0.026748547,0.189836016,0.011461833,0.714930699
ENSCAFG00000001046,DESI1,1419.39703,0.021907809,0.113024586,0.010829933,0.714930699
ENSCAFG00000001537,FREM1,131.0691559,0.09451719,0.634301562,0.011039125,0.714930699
ENSCAFG00000002370,GRHPR,967.3563246,-0.023578262,0.098094468,0.011443433,0.714930699
ENSCAFG00000003749,SLC7A11,206.3363863,-0.02716537,0.19289514,0.011382383,0.714930699
ENSCAFG00000004762,SLC25A19,1405.346568,0.024389638,0.096797611,0.011523973,0.714930699
ENSCAFG00000006753,CCNO,56.30460891,0.024796689,0.171264355,0.011423343,0.714930699
ENSCAFG00000006835,NR1H4,77.23397277,-0.050418324,0.361818752,0.011624366,0.714930699
ENSCAFG00000007076,RET,25.45048844,-0.0433876,0.313891443,0.011453469,0.714930699
ENSCAFG00000010155,NFKB2,2295.165165,0.022512102,0.147944026,0.011619402,0.714930699
ENSCAFG00000014108,OSBPL1A,733.8973654,-0.02119537,0.108523035,0.01157782,0.714930699
ENSCAFG00000015196,SCNN1A,439.3070548,0.036381176,0.263563716,0.011231531,0.714930699
ENSCAFG00000017486,NA,200.5145513,-0.024909173,0.169640179,0.011111011,0.714930699
ENSCAFG00000018469,FLCN,988.0934384,0.02126445,0.105532249,0.011709906,0.714930699
ENSCAFG00000019274,CLUAP1,306.4962969,-0.024168051,0.099714773,0.010890351,0.714930699
ENSCAFG00000019891,AKNAD1,46.69836378,-0.06259784,0.431238125,0.010908673,0.714930699
ENSCAFG00000026824,NA,17.73735604,0.022088261,0.107144519,0.010993283,0.714930699
ENSCAFG00000027274,NA,3.967472735,0.034297359,0.249574117,0.011383164,0.714930699
ENSCAFG00000030713,BTBD19,234.440701,-0.026708511,0.18826273,0.011308084,0.714930699
ENSCAFG00000024864,NA,913.4357923,0.083980095,0.578117492,0.011763735,0.715273674
ENSCAFG00000013714,ORAI2,500.0699509,-0.020693887,0.114332898,0.011871852,0.718901179
ENSCAFG00000019523,APC2,514.8694103,0.026172037,0.18849411,0.011963794,0.721523791
ENSCAFG00000001559,SCX,63.63473026,-0.04481314,0.328507471,0.01205512,0.724088082
ENSCAFG00000019239,CCNQ,221.0940536,-0.021845082,0.098361665,0.012184168,0.728888372
ENSCAFG00000010230,CUL3,3072.680109,-0.034053534,0.096294448,0.012517873,0.731812389
ENSCAFG00000013316,SIRT1,479.355146,-0.028698857,0.094749243,0.012357263,0.731812389
ENSCAFG00000022740,MT-ND6,15181.9055,0.020064184,0.115636037,0.012536854,0.731812389
ENSCAFG00000029154,NA,86.89965973,-0.021107719,0.099078207,0.012525163,0.731812389
ENSCAFG00000030850,C15H1orf185,25.47364736,-0.032385996,0.242833116,0.012441814,0.731812389
ENSCAFG00000031740,C10H12orf66,517.7423007,0.02489474,0.093529455,0.012578334,0.731812389
ENSCAFG00000049379,NA,22.93933155,-0.0550945,0.401248089,0.012577248,0.731812389
ENSCAFG00000001642,TRERF1,431.6609248,-0.019709753,0.116589752,0.012966431,0.73240246
ENSCAFG00000003384,STK40,1125.036014,-0.020642754,0.098420005,0.012950137,0.73240246
ENSCAFG00000010807,PDCD4,1036.819838,-0.043903408,0.329254629,0.012926561,0.73240246
ENSCAFG00000028574,NXT2,469.5521254,0.026597545,0.198076494,0.012791847,0.73240246
ENSCAFG00000030130,TTC9B,5.405415476,0.026613235,0.198984162,0.012908381,0.73240246
ENSCAFG00000039915,NA,1198.646896,-0.020652493,0.137100331,0.012983408,0.73240246
ENSCAFG00000041287,NA,35.04683194,0.037679262,0.283765402,0.012690257,0.73240246
ENSCAFG00000048975,NA,127.6731974,0.046051659,0.342946676,0.01279846,0.73240246
ENSCAFG00000006124,ALG5,975.7220931,-0.036158896,0.094209421,0.013084142,0.73528914
ENSCAFG00000009404,TNNC1,121.6582635,-0.036932205,0.28175419,0.013178876,0.737818145
ENSCAFG00000003810,PPIL6,214.786137,-0.019519063,0.119260908,0.013289554,0.738140723
ENSCAFG00000007693,LPXN,1564.784482,0.046951936,0.353759225,0.013383652,0.738140723
ENSCAFG00000028078,NA,8.288292282,0.025321964,0.190265988,0.013340228,0.738140723
ENSCAFG00000049717,NA,50.92617738,-0.05998783,0.441139677,0.013350005,0.738140723
ENSCAFG00000029586,GCHFR,431.9258996,-0.035076152,0.271264418,0.013665719,0.750905948
ENSCAFG00000015845,KIF26B,506.748807,0.056679704,0.42308056,0.013774068,0.754066683
ENSCAFG00000000120,IL23A,25.25533839,0.018586207,0.117567921,0.01453101,0.756202201
ENSCAFG00000000317,ZC2HC1B,11.35244159,0.01801865,0.120702903,0.015672936,0.756202201
ENSCAFG00000000418,MDM2,3715.00983,0.018515543,0.139409705,0.016974688,0.756202201
ENSCAFG00000000681,FBN2,1262.496857,0.073916469,0.559628048,0.015093228,0.756202201
ENSCAFG00000001051,CSDC2,102.95913,-0.052965967,0.401773264,0.014218266,0.756202201
ENSCAFG00000001302,NA,46.69000207,0.020148561,0.08845439,0.015733608,0.756202201
ENSCAFG00000001515,STRIP2,350.5369378,0.022210245,0.178626635,0.01652818,0.756202201
ENSCAFG00000001667,RBM28,4123.600851,0.023317436,0.183432185,0.015367579,0.756202201
ENSCAFG00000001713,TEK,13.41456897,-0.041632428,0.335657225,0.016184993,0.756202201
ENSCAFG00000001807,DDX58,163.0047618,0.017890688,0.111759389,0.015380669,0.756202201
ENSCAFG00000002460,TRMO,293.9756297,-0.019514546,0.088051786,0.016222113,0.756202201
ENSCAFG00000004307,NAALAD2,39.50890879,-0.023066122,0.182208213,0.015591584,0.756202201
ENSCAFG00000004383,RSPH6A,226.2585615,0.018136835,0.091273454,0.0164176,0.756202201
ENSCAFG00000004575,ZNF296,530.744948,0.018669496,0.134107147,0.015894332,0.756202201
ENSCAFG00000004590,NA,169.9479371,0.020651542,0.086628405,0.016371967,0.756202201
ENSCAFG00000005177,HYI,102.0755675,-0.018321532,0.129733484,0.016019573,0.756202201
ENSCAFG00000005336,EBNA1BP2,5432.594086,-0.022793527,0.088936646,0.014860952,0.756202201
ENSCAFG00000005414,RBBP9,389.4647588,0.019939884,0.090025165,0.015289974,0.756202201
ENSCAFG00000006178,SPART,1504.446175,-0.018543382,0.090779396,0.016131914,0.756202201
