UniqueCount	AmbigCount
0	0
0	0
0	110
0	104
0	0
0	0
6	0
0	0
0	0
0	115
0	101
0	56
0	101
0	1
0	1
0	91
60	85
0	90
17	0
0	0
11	37
1	37
0	289
0	314
5	227
0	4
0	4
1	37
0	37
0	33
12	33
10558	4
0	0
0	0
0	0
286	0
0	0
0	0
0	0
0	0
0	0
338	1
133	0
0	0
662	0
0	0
0	0
0	0
190	1
150	227
2	227
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
22	0
458	0
0	19
0	19
0	18
0	0
0	0
0	0
0	0
0	0
3	100
0	100
58	64
0	0
0	0
0	5
0	5
0	5
0	5
0	4
0	5
0	5
0	0
0	1
0	0
0	1
1	0
6	0
0	0
0	0
0	0
23	2542
344	2578
3177	2414
1	0
0	6
0	11
0	11
0	0
11	12
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1120
5	0
158	333
0	333
6	0
0	1
0	1
0	1
8	386
0	0
2	624
0	842
8	382
1	770
0	504
0	0
18	9
0	0
0	0
0	0
0	0
0	0
0	0
0	1
258	359
21	359
0	359
6	2812
0	2810
41799	20387
123	3313
4677	19865
0	0
0	0
0	0
0	0
0	0
0	0
0	3
14	0
812	0
333	0
0	239
3	209
2	214
0	273
3	228
0	242
0	0
0	0
0	0
0	0
0	0
0	0
0	0
338	0
0	1
0	0
0	0
0	0
0	0
0	0
0	118
0	102
0	114
11	786
31	786
0	0
0	2
0	2
50	45
0	34
0	46
2	0
902	789
17	812
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
4	12
32	12
2	10
4	230
433	0
847	229
1	228
8	226
5	0
19	113
0	0
0	0
0	0
0	5
0	5
0	5
0	4
0	0
781	0
0	256
1	211
0	230
0	0
3	4102
1193	4102
3	102
82	102
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	16
16	182
0	194
0	194
1	174
1	0
10	1
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	103
0	98
0	98
0	76
0	0
0	5
1	5
0	1
0	0
0	0
0	1
0	1
12	336
0	335
15	338
0	416
0	0
0	0
0	0
0	0
0	0
0	0
0	0
