gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000046670,NA,18.07898652,0.109646466,0.655936474,NA,NA
ENSCAFG00000035277,SMG6,20.47246117,0.109241572,0.6487287,0.008442232,0.672080806
ENSCAFG00000035645,TAS1R3,12.68379713,0.106203303,0.577308961,0.006714644,0.653342205
ENSCAFG00000000588,LGR5,1641.473394,0.102869913,0.286753499,0.000478968,0.203361619
ENSCAFG00000001623,ZC3H3,41.92791297,0.101122138,0.636184894,0.00963651,0.699981679
ENSCAFG00000000429,SQSTM1,10.66358811,0.099787985,0.531559375,0.006138771,0.63336697
ENSCAFG00000004130,NA,90.29213456,0.098531093,0.566797342,0.007795569,0.671009732
ENSCAFG00000029897,EVL,637.1031067,0.097432474,0.578167005,NA,NA
ENSCAFG00000001854,MDGA1,140.4563196,0.095199201,0.567818687,NA,NA
ENSCAFG00000004347,FUT9,27.91980686,0.091437322,0.574039513,NA,NA
ENSCAFG00000049095,NA,19.90127549,0.088623819,0.544363593,NA,NA
ENSCAFG00000013957,CFAP91,104.0358492,0.083578361,0.498149085,0.008250336,0.671009732
ENSCAFG00000012299,NOD2,37.99215737,0.082933422,0.426911775,0.004827955,0.59512332
ENSCAFG00000045299,NA,27.08145271,0.082894131,0.49114453,0.008060169,0.671009732
ENSCAFG00000004355,TNC,252.9396,0.082457158,0.511606534,0.009333143,0.699981679
ENSCAFG00000018806,UBA1,286.1810752,0.08245325,0.515277817,0.009540457,0.699981679
ENSCAFG00000023015,NA,114.0868674,0.082364097,0.52097702,0.009887789,0.699981679
ENSCAFG00000011936,ADA,12.2398429,0.081281442,0.483057181,0.008070063,0.671009732
ENSCAFG00000023556,RNF44,755.1622328,0.075812229,0.387801928,0.004395584,0.584230465
ENSCAFG00000002403,ALDH1L2,47.61113095,0.074604588,0.476999145,0.00991818,0.699981679
ENSCAFG00000009468,CBR4,185.4874909,0.07403535,0.506594294,NA,NA
ENSCAFG00000001095,CALHM4,450.1705116,0.072982818,0.313805192,0.002092547,0.426934333
ENSCAFG00000011945,PHF7,357.7907654,0.0727392,0.499090867,0.012207263,0.733818344
ENSCAFG00000016866,MKI67,144.0734723,0.072014473,0.494457064,NA,NA
ENSCAFG00000028993,NOX5,35.8124946,0.067732414,0.466159353,0.012124445,0.733818344
ENSCAFG00000020408,GRIFIN,23.45594634,0.066962307,0.50362312,NA,NA
ENSCAFG00000011781,PRPF4B,87.63284461,0.066718415,0.474356237,0.013318039,0.749476734
ENSCAFG00000028699,CCDC42,28.62444923,0.065867331,0.444520587,0.011269506,0.723757954
ENSCAFG00000013547,SPATA17,529.9719995,0.06337711,0.362245297,0.005935243,0.633260013
ENSCAFG00000007609,NA,147.8029268,0.06273357,0.404050398,0.009324077,0.699981679
ENSCAFG00000041927,MTCP1,12.44945492,0.062330412,0.457781684,0.014447467,0.757689864
ENSCAFG00000004500,NA,210.6362925,0.061139685,0.448476377,0.014331043,0.757689864
ENSCAFG00000013466,SEC22B,558.3183921,0.059962742,0.452454319,NA,NA
ENSCAFG00000006873,NA,386.4403502,0.059049331,0.292539619,0.003119562,0.509971568
ENSCAFG00000006068,KRTCAP3,54.3901551,0.05803164,0.429578906,0.014521678,0.757689864
ENSCAFG00000044144,CHST4,78.01759202,0.056422316,0.304876738,0.00429456,0.584230465
ENSCAFG00000002997,VWDE,501.9547924,0.055782839,0.444688,0.017928954,0.784970812
ENSCAFG00000010511,FAIM2,87.16011746,0.055368799,0.354614297,NA,NA
ENSCAFG00000009786,TAF9,17.62602076,0.054655128,0.376387272,NA,NA
ENSCAFG00000014675,GOLGB1,14.08865381,0.054522679,0.367744678,NA,NA
ENSCAFG00000018641,GPR160,456.09436,0.054497392,0.370171049,0.010405485,0.711610934
ENSCAFG00000001612,TCP11,2527.870647,0.053925159,0.271626001,0.003086562,0.509971568
ENSCAFG00000019552,INHA,284.9314819,0.053620778,0.380116959,0.012070407,0.733818344
ENSCAFG00000032569,C6H16orf89,403.4943653,0.05283766,0.475455394,0.023306827,0.840048265
ENSCAFG00000010736,CALCA,27.5494174,0.052442347,0.402406443,0.015734938,0.763519114
ENSCAFG00000007293,NR1D2,458.6753735,0.052100192,0.368855039,0.011809335,0.733818344
ENSCAFG00000016160,SMARCD2,895.9369775,0.05141885,0.382062503,NA,NA
ENSCAFG00000007292,FAAP100,1227.371753,0.049248363,0.328737476,0.00906204,0.69956201
ENSCAFG00000014530,GIGYF2,48.31943157,0.048917986,0.399240602,0.018740515,0.792300846
ENSCAFG00000015633,LTB4R,79.9407947,0.048239893,0.335485429,0.010485935,0.711610934
ENSCAFG00000010974,WNT1,273.8373228,0.047567516,0.407234873,NA,NA
ENSCAFG00000011806,PMS1,16.09936535,0.046791769,0.389690625,0.01971022,0.809452745
ENSCAFG00000040186,SKI,9.227264916,0.046419465,0.393226459,0.020735036,0.81979691
ENSCAFG00000019477,GATA1,275.4065542,0.045922656,0.401462623,0.022700822,0.838258431
ENSCAFG00000000223,NA,547.3597629,0.045497332,0.28969482,0.00703875,0.660044768
ENSCAFG00000044133,GAPVD1,202.078862,0.045247153,0.396524842,0.02281423,0.838258431
ENSCAFG00000006908,KYNU,142.809013,0.04506916,0.377727094,0.019869212,0.809452745
ENSCAFG00000000189,STARD6,281.9099903,0.044520846,0.19240737,0.001394333,0.387497812
ENSCAFG00000049029,MT-ND6,42.52830396,0.043806975,0.304764536,0.009780181,0.699981679
ENSCAFG00000032347,PLIN5,1949.069599,0.043786222,0.222457253,0.002672937,0.50539323
ENSCAFG00000008519,PXDNL,298.3229412,0.043274626,0.37002966,0.020909114,0.821583061
ENSCAFG00000000587,TSPAN8,55.44919014,0.042554282,0.40192064,0.027751846,0.857367492
ENSCAFG00000005403,KPNA3,28.48023309,0.041731182,0.345302121,0.018385316,0.784970812
ENSCAFG00000005399,TSPAN1,114.8864097,0.040680661,0.296873668,0.011195103,0.723757954
ENSCAFG00000003362,IL11,13.9615384,0.040323869,0.370100046,NA,NA
ENSCAFG00000005854,TSN,18.55161759,0.040321136,0.365448094,0.024632433,0.846363824
ENSCAFG00000004399,AKT1S1,199.8310427,0.039646531,0.336344362,0.019575229,0.806683821
ENSCAFG00000017544,NA,178.4496203,0.039485374,0.353480057,NA,NA
ENSCAFG00000007986,VEZT,11.77818155,0.039090307,0.30356269,0.013906777,0.756150139
ENSCAFG00000008664,WASF3,234.9298302,0.03905991,0.317167009,0.016508111,0.772446516
ENSCAFG00000037043,NA,17.32972445,0.038811036,0.340784448,0.021873276,0.834119458
ENSCAFG00000040089,DIRAS1,88.79244006,0.038649117,0.256692985,0.007319832,0.671009732
