UniqueCount	AmbigCount
0	0
0	0
0	233
0	208
0	0
0	0
9	0
0	0
0	0
4	245
0	222
0	126
0	223
0	1
3	1
0	126
97	109
0	126
34	0
0	0
3	1
0	1
0	214
0	231
1	154
2	5
0	5
0	0
0	0
0	0
0	0
20376	6
0	0
0	0
0	0
674	2
0	0
1	0
0	0
6	0
1	0
676	0
506	0
0	0
343	2
0	0
0	0
0	0
523	0
137	140
0	140
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
7	249
0	301
3	301
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1	0
2	0
0	0
0	0
0	0
230	0
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	65
0	65
49	34
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	4
0	0
0	3
0	0
0	3
5	0
0	0
2	0
0	0
0	0
12	2173
283	2200
2802	2046
7	0
0	50
0	72
0	70
1	0
111	906
0	906
1	906
0	342
0	292
0	286
0	0
0	0
0	13
4	13
1	5
3	1873
3	0
86	279
0	279
4	0
0	0
0	0
0	0
1	58
0	0
0	379
0	531
12	210
0	493
0	338
0	0
11	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
153	205
10	207
0	206
3	1580
0	1580
14276	6523
41	1230
1270	6335
0	0
0	0
0	0
0	0
0	0
630	0
0	0
23	0
456	0
338	1
0	276
2	245
6	239
0	309
0	259
0	252
0	1
0	0
0	0
0	0
0	0
0	0
0	0
466	1
0	229
0	0
0	0
0	0
0	0
0	0
0	208
1	183
2	207
17	528
14	528
0	0
0	1
0	1
25	29
1	21
0	27
39	0
1240	1013
21	1029
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	70
245	70
0	14
12	674
240	0
452	251
0	251
9	248
4	0
6	59
0	0
0	0
0	0
0	615
30	658
0	594
0	468
0	0
411	0
0	136
0	108
0	127
0	0
3	1779
567	1779
0	16
5	16
0	0
1	2
1	4
0	0
0	2
0	0
0	0
5	15
6	154
0	166
0	166
0	152
116	1
147	27
42	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	76
0	76
1	76
0	23
2	44
0	0
0	0
0	29
1	31
0	34
0	32
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	48
0	51
7	52
0	60
0	0
0	0
0	0
0	0
0	0
0	0
