"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSCAFG00000000001",413.013072127131,-1.11615720081015,1.31037584891674,-0.851784014283278,0.394333980408914,0.930728069557041
"ENSCAFG00000000002",2.9249348981429,0.646310364945853,0.784559959915198,0.82378708826246,0.410060545319439,NA
"ENSCAFG00000000005",292.156191746624,-2.67336891224331,1.02706536559539,-2.60291993265058,0.00924335379033816,0.256285407040636
"ENSCAFG00000000007",857.725980426457,-0.022145553006544,0.247537245603141,-0.0894635187225454,0.928713545132675,0.993935441881959
"ENSCAFG00000000008",1415.46259600091,0.097461866016355,0.328389114759539,0.296787748545565,0.766628559526268,0.9849334836329
"ENSCAFG00000000009",1421.24669656225,0.585551169052988,0.43830076278122,1.33595744925789,0.1815631816126,0.813170519736742
"ENSCAFG00000000010",2517.39368437959,-0.121340769983974,0.298093376460893,-0.40705624333083,0.683966680029924,0.979033870585299
"ENSCAFG00000000011",1225.03563446432,-0.625780569919727,1.01134379905276,-0.61876146420816,0.5360735121189,0.959301995136842
"ENSCAFG00000000012",1132.36469910987,0.482714693959831,0.399501624017655,1.20829219442296,0.226934889810963,0.845376337475569
"ENSCAFG00000000013",16.2769544529992,5.47314734228236,3.59342898239846,1.52309879201488,0.127733991035655,0.757687695250774
"ENSCAFG00000000014",46.6039058593778,0.231256075787854,0.69670709010174,0.331927260499221,0.739944185362271,0.982961120678406
"ENSCAFG00000000015",3.60176373871271,4.33024049628157,2.38185922888318,1.81800857236721,0.0690628225752901,0.621489342800325
"ENSCAFG00000000016",458.87811345667,-1.05544424200927,1.64163309602011,-0.642923345397969,0.520273840330916,0.955273244299456
"ENSCAFG00000000017",590.342102117768,-0.277539416088207,0.586559280492618,-0.473165160484917,0.636095351557294,0.977029960521668
"ENSCAFG00000000019",738.016903325397,0.0959563284316859,0.817518188509317,0.117375160308855,0.906562767195418,0.993712810257594
"ENSCAFG00000000020",1340.86042937962,-0.805264350050802,0.466115948598027,-1.7276052288553,0.0840590247273118,0.672375747670737
"ENSCAFG00000000021",656.285295220221,-0.825973880873431,0.452279829101273,-1.82624523077832,0.0678133310207898,0.618454468857002
"ENSCAFG00000000022",722.26593944207,-0.267950340406297,0.286008744382967,-0.936860657824889,0.348830238654094,0.918356656572514
"ENSCAFG00000000024",3.75346285206013,-0.673758911735231,1.08910694008348,-0.618634302048967,0.536157299149355,0.959301995136842
"ENSCAFG00000000025",0.982024095580083,1.51633692258358,3.69153366638578,0.410760691793491,0.681248019006132,NA
"ENSCAFG00000000026",2976.14648614717,-0.860111787325603,0.816918357218009,-1.05287361916396,0.292398918322495,0.891971882971369
"ENSCAFG00000000027",36.0504059215598,0.449045403741857,0.424960388590011,1.05667590626919,0.290659524680987,0.891463809439498
"ENSCAFG00000000028",1396.30649141605,0.119051799876017,0.37356907635215,0.318687512999045,0.749963484510392,0.984824686193259
"ENSCAFG00000000029",20.1247885117722,0.414009303324003,0.770762849422726,0.537142265787825,0.59116934757103,0.969773884862691
"ENSCAFG00000000030",73.9120674884266,0.444815038524791,0.402668245478013,1.10466877763541,0.269303137072397,0.876207201955558
"ENSCAFG00000000031",397.341149140484,0.24638047997781,2.50579354587919,0.0983243333765409,0.921674756558004,0.993935441881959
