"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSCAFG00000000001",325.914468843888,-0.26902089742389,0.788960132609798,-0.340981611496638,0.733117424976608,0.999937274815308
"ENSCAFG00000000002",3.13462538414205,-0.198764200991676,0.630949522221405,-0.315023934548488,0.752743481258356,0.999937274815308
"ENSCAFG00000000005",233.700679732109,-1.15520823809109,0.802306976213046,-1.43985814948757,0.149907535504719,0.995732590211108
"ENSCAFG00000000007",839.886217719248,-0.263497327438798,0.154647590151265,-1.70385666650909,0.0884078683504889,0.957958392156682
"ENSCAFG00000000008",1421.18157992307,-0.0467113809919348,0.203496414048958,-0.229544000616624,0.818446125876451,0.999937274815308
"ENSCAFG00000000009",1442.46368197341,0.233392264553112,0.309893691990165,0.753136545162461,0.451367865715761,0.999937274815308
"ENSCAFG00000000010",2393.52907322978,0.0858297682710525,0.223087021758273,0.384736716616594,0.700432489296474,0.999937274815308
"ENSCAFG00000000011",1431.90045719321,0.635795383185703,0.829206565552769,0.766751506317206,0.443229273683049,0.999937274815308
"ENSCAFG00000000012",1080.71885338591,0.0696567165936877,0.354001527472248,0.196769536818308,0.844007891127706,0.999937274815308
"ENSCAFG00000000013",19.8511394342687,2.42777800288972,2.71148563450433,0.895368196679947,0.370590295724961,0.999937274815308
"ENSCAFG00000000014",52.2276088073891,0.919437327174668,0.56213350114094,1.63562094290506,0.101918944466589,0.967305365222716
"ENSCAFG00000000015",0.994198643102408,1.04906471543717,2.66015613469587,0.394362083395944,0.69331373329184,NA
"ENSCAFG00000000016",461.227151373434,-1.00008107127481,1.14763411966292,-0.87142849287938,0.383520233919014,0.999937274815308
"ENSCAFG00000000017",576.969008079364,-0.480067489296188,0.460288365920756,-1.04297115643118,0.296961651705298,0.999937274815308
"ENSCAFG00000000019",713.512828463185,0.682954108129279,0.562511162262173,1.21411654371931,0.2247032233907,0.999937274815308
"ENSCAFG00000000020",1193.8697806611,0.0203504198943323,0.417831768710765,0.0487048171495534,0.961154536903657,0.999937274815308
"ENSCAFG00000000021",632.636339074994,-0.156719959169044,0.41311324852681,-0.379363188491094,0.704418182443412,0.999937274815308
"ENSCAFG00000000022",653.365301142481,-0.224049949264119,0.224403198717633,-0.998425827013463,0.318072915027246,0.999937274815308
"ENSCAFG00000000024",4.80963957752615,-0.2705896928987,0.780443056016924,-0.346712922631004,0.728807000900561,0.999937274815308
"ENSCAFG00000000025",0.981646472256502,-1.35044845983774,3.0263270385823,-0.44623348455769,0.655428597789632,NA
"ENSCAFG00000000026",2730.9224253623,-0.731651757304817,0.599622589528043,-1.22018711449929,0.222393950445455,0.999937274815308
"ENSCAFG00000000027",37.2916824958979,0.202651892352064,0.396001844522836,0.511744819260251,0.608829614098188,0.999937274815308
"ENSCAFG00000000028",1314.46506866313,-0.123263123437578,0.314297609807772,-0.392186003301033,0.694920785188919,0.999937274815308
"ENSCAFG00000000029",18.3103104627287,-0.06616328485995,0.58182132448611,-0.113717531612284,0.90946171445939,0.999937274815308
"ENSCAFG00000000030",78.9464264599279,-0.0872039468332601,0.338292997144578,-0.257776387833388,0.796579488560412,0.999937274815308
"ENSCAFG00000000031",422.920151367226,-0.465359366435167,1.8064067901813,-0.257616041394785,0.79670324824932,0.999937274815308
"ENSCAFG00000000032",1.29012889825686,-3.09765189643376,3.02463980426599,-1.0241391031305,0.305769577135306,0.999937274815308
"ENSCAFG00000000033",72.6447010359425,-0.276523705066932,0.301753459984282,-0.916389509108978,0.359462635765502,0.999937274815308
"ENSCAFG00000000036",429.381755096643,0.00875525433058181,0.298976616474767,0.0292840772426118,0.976638025976568,0.999937274815308
"ENSCAFG00000000037",804.075683182308,-0.21176138813897,0.309866528279799,-0.683395490679639,0.494356968663933,0.999937274815308
"ENSCAFG00000000038",5.5479913165823,0.761880578686154,1.46081063965645,0.521546433195017,0.601986167997521,0.999937274815308
"ENSCAFG00000000039",136.113787229821,0.574141378674905,1.75838118288193,0.32651701705196,NA,NA
"ENSCAFG00000000040",3.12064635185016,-0.663770581591384,1.12282847890445,-0.591159374795187,0.554413639991675,0.999937274815308
"ENSCAFG00000000042",10.7497721687012,-0.0157925541741113,0.430757746022058,-0.0366622639289755,0.970754297423781,0.999937274815308
"ENSCAFG00000000043",631.676536734689,-0.0699662359135409,0.332317952255075,-0.210540042867854,0.833246202269905,0.999937274815308
"ENSCAFG00000000044",7.84263141278293,0.274161847111907,0.48751204916332,0.562369376474757,0.573864379180716,0.999937274815308
"ENSCAFG00000000045",5.32588666566648,-0.423105106382235,1.05514644773566,-0.400991831314237,0.688426138076684,0.999937274815308
"ENSCAFG00000000047",214.306253321894,-0.491771680164898,1.27524335950702,-0.385629673347217,0.699770953763437,0.999937274815308
"ENSCAFG00000000049",40.1796077747848,-0.31694640771045,0.308924308268138,-1.02596784787602,0.304906739598239,0.999937274815308
"ENSCAFG00000000054",259.107586483199,-0.0802006388043014,0.292351333210194,-0.274329649615926,0.783831301080976,0.999937274815308
"ENSCAFG00000000056",2.2450789799094,0.307210586337473,1.73883985869019,0.176675606325751,0.859763202761196,0.999937274815308
"ENSCAFG00000000058",1591.32254301638,0.837900897224585,1.26990040695302,0.659816228608852,0.509371767669358,0.999937274815308
"ENSCAFG00000000059",2443.4517316646,4.58480691048623,1.44666612952074,3.16922254342479,0.00152847313910058,0.2744011514459
"ENSCAFG00000000060",1037.02762975778,0.18597507005006,0.973837803409117,0.19097129871013,0.848548079608118,0.999937274815308
"ENSCAFG00000000061",291.606579472367,0.742896408388764,0.321578346938809,2.31015681080705,0.0208794741583475,0.726733534225747
"ENSCAFG00000000062",4.45198543116226,0.851026517700381,2.06118059465278,0.412883043779938,0.679692304752289,0.999937274815308
"ENSCAFG00000000063",234.444819946785,0.602207758070792,0.359111063232824,1.6769401439475,0.0935541870900804,0.960343214982482
"ENSCAFG00000000064",14390.7076796391,0.413264188122686,0.383740479285454,1.07693665492941,0.281508566075849,0.999937274815308
"ENSCAFG00000000065",460.54507438504,0.69381256568123,0.560420914343736,1.23802047340381,0.215708469543408,0.999937274815308
"ENSCAFG00000000066",1934.32876240759,-0.306144752936048,0.201866233194814,-1.51657237612691,0.129374684168929,0.981654011973194
"ENSCAFG00000000067",587.939112944411,-0.414083754643768,0.399538373871409,-1.03640546621697,0.300013021302468,0.999937274815308
"ENSCAFG00000000068",224.001421000656,-0.465998047703378,0.457542335324193,-1.01848072129368,0.308449558103856,0.999937274815308
"ENSCAFG00000000069",1227.80451290349,0.443995508925,0.201298581005948,2.2056564269168,0.0274080649718409,0.775198255546844
"ENSCAFG00000000070",910.700113451836,-0.488719632148471,0.439763060850231,-1.11132488300311,0.266428532532401,0.999937274815308
"ENSCAFG00000000071",699.078605616969,0.496612501750033,0.143346770389312,3.46441360625911,0.000531388795504761,0.165290258228104
"ENSCAFG00000000072",587.130941310205,0.177251546971113,0.791090389013439,0.224059790679751,0.822710779446377,0.999937274815308
"ENSCAFG00000000073",1151.33941653921,-0.0956022311663515,0.314307034242406,-0.304168283719095,0.760999686685345,0.999937274815308
"ENSCAFG00000000074",879.663200015251,1.52132349322431,0.907093950101057,1.67713994019564,0.0935151202086046,0.960343214982482
"ENSCAFG00000000075",85.4933305727746,0.522262780783819,0.833079307140954,0.626906437727008,0.530720567095865,0.999937274815308
"ENSCAFG00000000076",748.254887066576,0.000479095105277538,0.289445151330125,0.00165521897007392,0.998679326942082,0.999951463716589
"ENSCAFG00000000078",2988.98325169933,-0.0580514578838059,0.439755987497422,-0.132008339929985,0.894977695171543,0.999937274815308
"ENSCAFG00000000079",723.049579030825,-0.0202819313548001,0.293856827228896,-0.069019772472401,0.944973880871637,0.999937274815308
"ENSCAFG00000000080",89.0331458727362,1.26146973259991,0.762925785534601,1.65346322868871,0.098236623811707,0.962079769976446
"ENSCAFG00000000081",467.499223176864,-0.495428393788211,0.315086308409386,-1.57235773362932,0.115867610663844,0.981071812137265
"ENSCAFG00000000082",1110.27724793894,0.243688054329376,0.234074890382277,1.04106875338657,0.297843640184168,0.999937274815308
"ENSCAFG00000000083",473.67727061732,-0.489507589027361,0.374254471938251,-1.30795388093085,0.190888952438856,0.999937274815308
"ENSCAFG00000000086",0.477851920362511,-1.32215091100312,3.07595588581852,-0.429834158902865,0.667316282816947,NA
"ENSCAFG00000000087",1354.38550817952,0.168099510619454,0.27276091160714,0.616288857626232,0.537703891469396,0.999937274815308
"ENSCAFG00000000088",561.149107107785,0.230601737311821,0.389570111925559,0.591938986725668,0.553891445720778,0.999937274815308
"ENSCAFG00000000093",104.512577116014,-1.90661691077828,1.54993906173648,-1.23012378863605,0.218650753146275,0.999937274815308
"ENSCAFG00000000094",5269.15430845608,0.182844552291623,0.341349056848978,0.535652724455948,0.59219858244638,0.999937274815308
"ENSCAFG00000000097",103.786575319848,0.741021733178239,0.843611704692552,0.878391953378953,0.379731049613033,0.999937274815308
"ENSCAFG00000000098",1.76946245590662,0.622310095476187,1.57059463079287,0.396225788166632,0.691938468626738,0.999937274815308
"ENSCAFG00000000100",2624.98408615005,0.504361240536566,0.471342757883052,1.07005195709766,0.284595922439892,0.999937274815308
"ENSCAFG00000000102",11738.1281210922,0.311538385175034,0.276490907052674,1.12675815814689,0.259844745672693,0.999937274815308
"ENSCAFG00000000103",777.007215471837,0.437427759399412,1.31850493180134,0.33176042716943,0.740070167957818,0.999937274815308
"ENSCAFG00000000105",827.374676618147,-0.106001694560825,0.209359042835213,-0.506315338116345,0.612635297199894,0.999937274815308
"ENSCAFG00000000107",1955.70032880562,0.0462406325874001,1.36958194597981,0.0337625891777649,0.973066468437411,0.999937274815308
