"GeneID","GeneName","Spearman_Correlation_Coefficient","P_value","fdrtool_qvalue","BH_qvalue"
"ENSCAFG00000035941",NA,-0.110177875062928,0.616754024993496,0.81686200064131,0.873217212262066
"ENSCAFG00000000555","RNF19A",-0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000001892","XPO5",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000004751","ZNF575",-0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000005252","TMC6",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000005274","THAP12",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000005634","NFKBIB",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000007219","ASXL1",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000008614","RWDD2B",-0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000009946","HEATR3",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000010371","PLCXD2",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000011486","SPATA2",-0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000013151","ARHGAP5",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000013287","MAPK4",-0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000013448","COLGALT2",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000014237","L2HGDH",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000014682","HTT",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000015158",NA,0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000015972","SLC16A13",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000016644","NPEPPS",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000016812","SP2",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000017012","MLH3",-0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000017030","RANGRF",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000019053","CYB5RL",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000019121","ANKRD24",-0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000020206","SCAI",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000020310","SMPD3",-0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000020591",NA,-0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000029443",NA,0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000031371","PYGO2",0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000042364",NA,0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
"ENSCAFG00000043711",NA,-0.109683794466403,0.617141302372702,0.81695588961496,0.873217212262066
