"GeneID","GeneName","Spearman_Correlation_Coefficient","P_value","qvalue"
"ENSCAFG00000012776","B4GAT1",-0.766450185886785,3.18672749212596e-05,0.999999999999274
"ENSCAFG00000016172","TLR6",-0.752968259634156,5.2535021215789e-05,0.999999999999274
"ENSCAFG00000024010","TLR1",-0.735563537052158,9.58328641851374e-05,0.999999999999604
"ENSCAFG00000024869","ADAMDEC1",-0.715123515091221,0.000183591992081155,0.999999999999795
"ENSCAFG00000016963","HCN3",-0.709968963640154,0.00021445119319079,0.999999999999825
"ENSCAFG00000005165","MGAT5B",-0.687005759361265,0.000412662135995669,0.99999999999991
"ENSCAFG00000016957","HES7",-0.684306414604003,0.000443988669841613,0.999999999999917
"ENSCAFG00000006060","TMTC3",0.696216826651609,0.000457494863896169,0.999999999999919
"ENSCAFG00000005818",NA,-0.659119289552511,0.000849034169494719,0.999999999999958
"ENSCAFG00000002689","MBOAT7",-0.670242800677583,0.000872737519606454,0.999999999999959
"ENSCAFG00000044377",NA,0.656041928030141,0.000915342032951106,0.999999999999961
"ENSCAFG00000030862","COMMD4",-0.66798418972332,0.000920256436010204,0.999999999999961
"ENSCAFG00000012573",NA,0.652074634418989,0.00100730329027072,0.999999999999965
"ENSCAFG00000000326","UTRN",0.663466967814794,0.00102180089103959,0.999999999999966
"ENSCAFG00000046057",NA,0.646251348857953,0.00115648681872225,0.99999999999997
"ENSCAFG00000017730","ZMAT1",-0.646221181686323,0.00115730606128221,0.99999999999997
"ENSCAFG00000015349","FNDC3B",-0.656691134952004,0.00119158427287967,0.999999999999971
"ENSCAFG00000008387","TSC22D2",0.65330321852061,0.00128495123023098,0.999999999999973
"ENSCAFG00000011504","FCGR1A",-0.639289769289836,0.00135912899740603,0.999999999999975
"ENSCAFG00000010868","GPAM",0.635413750274601,0.00148448483959442,0.999999999999977
"ENSCAFG00000012336","CDH26",-0.629132917666976,0.00170841604479825,0.999999999999981
"ENSCAFG00000015715","UQCC3",-0.637492941840768,0.00180585515157517,0.999999999999982
"ENSCAFG00000010089","ATPSCKMT",-0.635234330886505,0.00189298429397969,0.999999999999983
"ENSCAFG00000018880","CEP192",0.632975719932242,0.00198361021003519,0.999999999999984
"ENSCAFG00000004055","FRK",-0.618675751639131,0.00214463814500428,0.999999999999985
"ENSCAFG00000015710","UBXN1",-0.626199887069452,0.00227760750345099,0.999999999999986
"ENSCAFG00000010999","PRKAR1A",-0.623941276115189,0.00238337290932046,0.999999999999987
"ENSCAFG00000014165","GRN",-0.623941276115189,0.00238337290932046,0.999999999999987
"ENSCAFG00000028731",NA,-0.606779757856907,0.0027517404180036,0.999999999999989
"ENSCAFG00000012262","THOC5",-0.614906832298137,0.00284857703169654,0.99999999999999
"ENSCAFG00000004323","RSBN1L",0.60491389026142,0.00285895321203376,0.99999999999999
"ENSCAFG00000016786","DNAH2",-0.604296598760445,0.00289518690046485,0.99999999999999
"ENSCAFG00000013233","PISD",-0.612648221343873,0.00297606634700632,0.99999999999999
"ENSCAFG00000013334","RELA",-0.612648221343873,0.00297606634700632,0.99999999999999
"ENSCAFG00000048854","MESD",-0.612648221343873,0.00297606634700632,0.99999999999999
"ENSCAFG00000041596",NA,0.602831783384331,0.00298271621662663,0.99999999999999
"ENSCAFG00000049820",NA,-0.599741392751443,0.00317469378315245,0.999999999999991
"ENSCAFG00000016177","CYB561A3",-0.608130999435347,0.0032454252672745,0.999999999999991
"ENSCAFG00000002615","DNAAF3",-0.595876894701959,0.00342925683020873,0.999999999999992
"ENSCAFG00000032159",NA,-0.594102793494721,0.00355172800225742,0.999999999999992
"ENSCAFG00000016949","ALOXE3",-0.591358396922228,0.00374839046319236,0.999999999999993
"ENSCAFG00000005139","JMJD6",-0.600225861095426,0.00376594598867914,0.999999999999993
"ENSCAFG00000010047","MARCHF6",-0.599096555618295,0.00384571071734,0.999999999999993
"ENSCAFG00000015960","RNASEK",-0.597967250141163,0.0039268845217962,0.999999999999993
"ENSCAFG00000006040",NA,0.587024672073415,0.00407747006218167,0.999999999999994
"ENSCAFG00000017954","TNIP1",-0.594579333709768,0.00417905930629153,0.999999999999994
"ENSCAFG00000011361","COL25A1",-0.584837726303115,0.00425249332724329,0.999999999999994
"ENSCAFG00000003799","C19H4orf33",0.584745856035287,0.00425998100151369,0.999999999999994
"ENSCAFG00000011751","CD86",-0.583164784596353,0.00439057860818928,0.999999999999994
"ENSCAFG00000028656",NA,0.58293819023842,0.00440956642924686,0.999999999999994
"ENSCAFG00000031126","HSPA13",-0.591191417278374,0.00444464016475473,0.999999999999995
"ENSCAFG00000004036","ODAD1",-0.582085543980917,0.00448163071821268,0.999999999999995
"ENSCAFG00000005569","DNAJB13",0.581141307639189,0.00456258041755089,0.999999999999995
"ENSCAFG00000004439","RTN2",-0.588932806324111,0.00462941834559978,0.999999999999995
"ENSCAFG00000004848","KCTD14",0.577953656519516,0.00484492635708058,0.999999999999995
"ENSCAFG00000001986","TMEM151B",-0.577238091360571,0.00491026871405507,0.999999999999995
"ENSCAFG00000012082","SEMA4B",-0.585544889892716,0.00491859775412455,0.999999999999995
"ENSCAFG00000044499",NA,0.576597315936065,0.00496940319871313,0.999999999999995
"ENSCAFG00000033916",NA,0.576288713053528,0.00499809382718721,0.999999999999995
"ENSCAFG00000049180",NA,0.575233859104151,0.0050972069685839,0.999999999999996
"ENSCAFG00000023436","SERPINB7",-0.574354941348161,0.00518103417572708,0.999999999999996
"ENSCAFG00000002818","ELP1",0.582156973461321,0.00522271597307243,0.999999999999996
