"GeneID","GeneName","Spearman_Correlation_Coefficient","P_value","qvalue"
"ENSCAFG00000001302",NA,0.72219484849037,9.9809905132618e-05,0.954784190383389
"ENSCAFG00000011786","SPRTN",-0.713438735177866,0.000198145645419043,0.954784190383389
"ENSCAFG00000004263","LRRC41",-0.710474308300395,0.000216413606023912,0.954784190383389
"ENSCAFG00000002782","MEI4",-0.688007092435578,0.000285064272754614,0.954784190383389
"ENSCAFG00000041857",NA,-0.675609859195858,0.000403363769453632,0.954784190383389
"ENSCAFG00000018751","VMAC",-0.67559210610265,0.000403559668272115,0.954784190383389
"ENSCAFG00000017108","MAPK3",-0.676877470355731,0.000542717748546899,0.954784190383389
"ENSCAFG00000009250",NA,0.66419302818845,0.000547624238313461,0.954784190383389
"ENSCAFG00000043170",NA,0.662877188027431,0.000566803380362765,0.954784190383389
"ENSCAFG00000016736","FBXL19",-0.660736368083237,0.000599243131041226,0.954784190383389
"ENSCAFG00000016940","TBC1D10B",-0.670948616600791,0.000629930475157774,0.954784190383389
"ENSCAFG00000025892",NA,0.651152891624368,0.000764806681652439,0.954784190383389
"ENSCAFG00000028712",NA,0.649441715121349,0.0007981629459174,0.954784190383389
"ENSCAFG00000001713","TEK",-0.646644004840461,0.000855388547338762,0.954784190383389
"ENSCAFG00000006456",NA,0.656126482213439,0.000901004914938298,0.954784190383389
"ENSCAFG00000004102","ZC3HAV1",0.655138339920949,0.000922115589773139,0.954784190383389
"ENSCAFG00000041872","ALDH4A1",0.655138339920949,0.000922115589773139,0.954784190383389
"ENSCAFG00000005802","GPR183",-0.640469462907193,0.000994254665496077,0.954784190383389
"ENSCAFG00000041176",NA,-0.639237843608002,0.00102414745858239,0.954784190383389
"ENSCAFG00000016625","ZNF689",-0.635532512606614,0.0011187622159379,0.954784190383389
"ENSCAFG00000003679","C15H16orf87",-0.634544126117335,0.00114522762554307,0.954784190383389
"ENSCAFG00000029911","ZNF768",-0.629108000426298,0.0013005559558717,0.954784190383389
"ENSCAFG00000020626",NA,-0.627096911734325,0.00136240510740343,0.954784190383389
"ENSCAFG00000026274",NA,0.624667799370424,0.0014404396170112,0.954784190383389
"ENSCAFG00000006975","PLK2",0.635375494071146,0.00144101940939424,0.954784190383389
"ENSCAFG00000011931","TTC13",-0.633399209486166,0.00150430811006242,0.954784190383389
"ENSCAFG00000002669","FBXO11",0.620706715267424,0.00157585762511393,0.954784190383389
"ENSCAFG00000006671",NA,0.630434782608696,0.00160363398442942,0.954784190383389
"ENSCAFG00000045989",NA,-0.61942428613234,0.00162195923491476,0.954784190383389
"ENSCAFG00000003746","TRPM4",0.629446640316205,0.00163794892985319,0.954784190383389
"ENSCAFG00000005384","CCNB1IP1",-0.61737588528913,0.00169797667077567,0.954784190383389
"ENSCAFG00000013837",NA,0.627470355731225,0.00170844182838084,0.954784190383389
"ENSCAFG00000006431","LARS1",0.625494071146245,0.00178147953423974,0.954784190383389
"ENSCAFG00000028980",NA,-0.614216926592044,0.00182114069577898,0.954784190383389
"ENSCAFG00000047298",NA,0.612151777286788,0.00190569602696138,0.954784190383389
"ENSCAFG00000005170","PAX1",-0.61046789709395,0.00197708673364488,0.954784190383389
"ENSCAFG00000026398",NA,0.609985245063051,0.00199796331387044,0.954784190383389
"ENSCAFG00000007197","ASPH",0.619565217391304,0.00201661328542057,0.954784190383389
"ENSCAFG00000017909",NA,0.609340270640712,0.00202615281892087,0.954784190383389
"ENSCAFG00000008776",NA,0.608351884151432,0.00207000627860556,0.954784190383389
"ENSCAFG00000019343","FLYWCH1",-0.617588932806324,0.00210059022445787,0.954784190383389
"ENSCAFG00000001615","RPS6",0.615612648221344,0.00218750025777307,0.954784190383389
"ENSCAFG00000007670","SLC30A5",0.615612648221344,0.00218750025777307,0.954784190383389
"ENSCAFG00000016642",NA,0.614624505928854,0.00223208096091778,0.954784190383389
"ENSCAFG00000018413","BTBD6",-0.613636363636364,0.00227742608411678,0.954784190383389
"ENSCAFG00000017039","TAOK2",-0.603409951705036,0.00230155022261791,0.954784190383389
"ENSCAFG00000048804","NDUFS5",-0.612648221343874,0.00232354623469454,0.954784190383389
"ENSCAFG00000010854",NA,0.602433977966151,0.00234977968481253,0.954784190383389
"ENSCAFG00000023887",NA,-0.609683794466403,0.00246666456487757,0.955835824947925
"ENSCAFG00000004790","ARMH1",-0.599114757235792,0.00252026215074034,0.956286139326547
"ENSCAFG00000006472",NA,0.606719367588933,0.00261715055267385,0.957054344207062
"ENSCAFG00000019675","DECR2",-0.605731225296443,0.00266900214479262,0.957443021560419
"ENSCAFG00000002163","ROR2",-0.603754940711463,0.00277530853815374,0.958195374167823
"ENSCAFG00000011812","GNPAT",-0.602766798418972,0.0028297866763324,0.958559444794312
"ENSCAFG00000004791","TMEM53",-0.593526086812242,0.00283094672596578,0.958567047846227
"ENSCAFG00000014664",NA,0.592043507078323,0.00291859218529478,0.95912433232382
"ENSCAFG00000016470",NA,-0.590668729583186,0.00300190074706385,0.959624425960209
"ENSCAFG00000017670","UBFD1",-0.590560927344404,0.00300851730462452,0.959662978990559
"ENSCAFG00000008152","ELOC",0.587101574631927,0.00322747319821791,0.960851129778798
"ENSCAFG00000007516","ARFGEF1",0.595849802371542,0.00323698458752963,0.960899161686343
"ENSCAFG00000044994",NA,0.585876212218419,0.0033081841202685,0.961250088278755
"ENSCAFG00000005738","SLC30A6",0.585559139064398,0.00332934350088897,0.961351532782398
"ENSCAFG00000012445","PROX1",0.583893984584682,0.00344234599350834,0.96187252336532
