VEGF,,,,
GeneID,GeneName,Spearman_Correlation_Coefficient,P_value,qvalue
ENSCAFG00000031547,TMED3,0.223320158,0.304234487,1
ENSCAFG00000042390,NA,0.223320158,0.304234487,1
ENSCAFG00000015617,TMEM198,0.223929491,0.304346301,1
ENSCAFG00000000540,NA,-0.223924891,0.304356495,1
ENSCAFG00000008614,RWDD2B,-0.223924891,0.304356495,1
ENSCAFG00000017814,ZP2,0.223873891,0.304469543,1
ENSCAFG00000002264,FBXO9,-0.22386954,0.304479189,1
ENSCAFG00000008123,TENM3,0.22386954,0.304479189,1
ENSCAFG00000010333,NA,-0.223866379,0.304486197,1
ENSCAFG00000035018,NA,-0.223823573,0.304581104,1
ENSCAFG00000024193,PROB1,-0.223707339,0.304838902,1
ENSCAFG00000010967,NA,-0.223651904,0.3049619,1
ENSCAFG00000023528,EPHA8,0.223640591,0.304987004,1
ENSCAFG00000015871,TM4SF5,0.223606135,0.305063474,1
ENSCAFG00000045672,NA,-0.223564028,0.305156939,1
ENSCAFG00000021647,NA,-0.22355657,0.305173496,1
ENSCAFG00000021640,NA,-0.223548519,0.30519137,1
ENSCAFG00000015404,CRACR2A,0.22354515,0.305198849,1
ENSCAFG00000017634,THSD4,0.223541158,0.305207712,1
ENSCAFG00000031476,NA,-0.223541158,0.305207712,1
ENSCAFG00000004768,STAC,-0.223500506,0.305297975,1
ENSCAFG00000046057,NA,-0.223455222,0.305398539,1
ENSCAFG00000013219,BNC1,0.223434072,0.305445517,1
ENSCAFG00000013168,CTSW,-0.223430576,0.305453282,1
ENSCAFG00000011417,NA,0.223375347,0.305575975,1
ENSCAFG00000003348,MBOAT2,-0.223375347,0.305575975,1
ENSCAFG00000046989,NA,-0.223375347,0.305575975,1
ENSCAFG00000036912,NA,-0.223346614,0.305639819,1
ENSCAFG00000044419,NA,0.223339001,0.305656734,1
ENSCAFG00000024583,NA,0.223332565,0.305671036,1
ENSCAFG00000005785,NA,-0.223101828,0.306184051,1
ENSCAFG00000044669,NA,-0.223013702,0.306380126,1
ENSCAFG00000003929,COG5,0.222332016,0.306424509,1
ENSCAFG00000008659,SAMHD1,0.222332016,0.306424509,1
ENSCAFG00000012189,PPP1R11,0.222332016,0.306424509,1
ENSCAFG00000012855,RAB1B,0.222332016,0.306424509,1
ENSCAFG00000016678,KPNB1,0.222332016,0.306424509,1
ENSCAFG00000017727,ADPGK,0.222332016,0.306424509,1
ENSCAFG00000018230,IL13RA2,0.222332016,0.306424509,1
ENSCAFG00000030459,NA,0.222332016,0.306424509,1
ENSCAFG00000043173,NA,0.222332016,0.306424509,1
ENSCAFG00000003471,PNISR,-0.222332016,0.306424509,1
ENSCAFG00000004881,GTF3C2,-0.222332016,0.306424509,1
ENSCAFG00000008313,ANAPC5,-0.222332016,0.306424509,1
ENSCAFG00000012145,IP6K2,-0.222332016,0.306424509,1
ENSCAFG00000018040,NCOR1,-0.222332016,0.306424509,1
ENSCAFG00000019292,ZNF263,-0.222332016,0.306424509,1
ENSCAFG00000043093,NA,-0.222332016,0.306424509,1
ENSCAFG00000004299,GAD2,0.222936261,0.306552494,1
ENSCAFG00000013756,CLEC14A,0.222923529,0.306580836,1
ENSCAFG00000001961,KRIT1,-0.222881153,0.306675186,1
ENSCAFG00000006532,DCHS1,-0.222881153,0.306675186,1
ENSCAFG00000006867,THOC7,0.222881153,0.306675186,1
ENSCAFG00000007407,NA,0.222881153,0.306675186,1
ENSCAFG00000019339,TRPV1,0.222827986,0.306793589,1
ENSCAFG00000005000,LYPD1,-0.222823379,0.306803848,1
ENSCAFG00000049601,NA,-0.222722811,0.307027892,1
ENSCAFG00000013696,ALS2CL,0.22266457,0.307157686,1
ENSCAFG00000030010,NA,-0.222496971,0.307531379,1
ENSCAFG00000046364,NA,-0.222487135,0.307553318,1
ENSCAFG00000026398,NA,-0.222441945,0.30765413,1
ENSCAFG00000046530,NA,0.222441701,0.307654674,1
ENSCAFG00000003503,ARHGEF5,0.22238696,0.30777682,1
ENSCAFG00000013422,ALDH9A1,-0.22238696,0.30777682,1
ENSCAFG00000013514,NA,-0.22238696,0.30777682,1
ENSCAFG00000018839,SHISA9,0.222357681,0.307842162,1
ENSCAFG00000045739,NA,-0.222354118,0.307850116,1
ENSCAFG00000044380,NA,-0.222341952,0.30787727,1
ENSCAFG00000026145,NA,-0.222302607,0.307965099,1
ENSCAFG00000000086,CDH20,-0.222277112,0.308022017,1
ENSCAFG00000000426,LYZ,0.222114885,0.308384353,1
ENSCAFG00000025931,NA,-0.222066948,0.30849147,1
ENSCAFG00000047873,NA,0.222057478,0.308512634,1
ENSCAFG00000000020,TSHZ1,-0.221343874,0.308624387,1
ENSCAFG00000000217,SGK1,0.221343874,0.308624387,1
ENSCAFG00000003317,ZNF277,-0.221343874,0.308624387,1
ENSCAFG00000004235,DNAJC2,-0.221343874,0.308624387,1
ENSCAFG00000006461,FOXP1,-0.221343874,0.308624387,1
ENSCAFG00000010838,TRIP13,0.221343874,0.308624387,1
ENSCAFG00000020142,GARNL3,-0.221343874,0.308624387,1
ENSCAFG00000023496,ZBTB34,-0.221343874,0.308624387,1
ENSCAFG00000029792,EMC7,0.221343874,0.308624387,1
ENSCAFG00000048123,FEM1A,0.221343874,0.308624387,1
ENSCAFG00000003755,NA,0.221949111,0.308754877,1
ENSCAFG00000008414,NA,0.221933098,0.308790683,1
ENSCAFG00000014180,SLC25A39,0.221892767,0.308880876,1
ENSCAFG00000013347,LRIG2,-0.221892767,0.308880876,1
ENSCAFG00000043765,NA,-0.221799999,0.309088396,1
ENSCAFG00000004058,CABP5,-0.221782613,0.309127297,1
ENSCAFG00000046770,NA,-0.221763779,0.309169442,1
ENSCAFG00000026088,NA,0.221734973,0.309233907,1
ENSCAFG00000048772,NA,-0.221727936,0.309249656,1
ENSCAFG00000012998,ACE,0.22167623,0.309365396,1
ENSCAFG00000016498,SOD3,0.221663464,0.309393974,1
ENSCAFG00000024491,NA,0.221657474,0.309407385,1
ENSCAFG00000015975,OPN4,0.221633401,0.309461284,1
ENSCAFG00000044759,NA,-0.221610433,0.309512714,1
ENSCAFG00000023542,NA,0.221580072,0.309580707,1
ENSCAFG00000030477,NA,-0.221452395,0.309866734,1
ENSCAFG00000049812,NA,-0.221405434,0.309971978,1
ENSCAFG00000013842,NA,0.221401256,0.309981342,1
ENSCAFG00000000925,DCBLD1,0.221398574,0.309987355,1
ENSCAFG00000004323,RSBN1L,-0.221398574,0.309987355,1
ENSCAFG00000004615,APOC1,-0.221398574,0.309987355,1
ENSCAFG00000016541,ZNF346,-0.221398574,0.309987355,1
ENSCAFG00000043615,NA,0.221287568,0.310236226,1
ENSCAFG00000027643,NA,-0.221176896,0.310484469,1
ENSCAFG00000038242,NA,0.221080788,0.310700144,1
ENSCAFG00000044367,NA,-0.221068894,0.310726841,1
ENSCAFG00000001188,IP6K3,0.221067076,0.310730922,1
ENSCAFG00000002753,GPNMB,0.220355731,0.31083412,1
ENSCAFG00000003894,MPP7,0.220355731,0.31083412,1
ENSCAFG00000006041,NA,0.220355731,0.31083412,1
ENSCAFG00000007377,PEPD,0.220355731,0.31083412,1
ENSCAFG00000014533,SEPTIN5,0.220355731,0.31083412,1
ENSCAFG00000017466,KDM8,0.220355731,0.31083412,1
ENSCAFG00000018824,DHRS13,0.220355731,0.31083412,1
ENSCAFG00000018831,SLC45A2,0.220355731,0.31083412,1
ENSCAFG00000023837,PTGFRN,0.220355731,0.31083412,1
ENSCAFG00000028801,NA,0.220355731,0.31083412,1
ENSCAFG00000031478,NA,0.220355731,0.31083412,1
ENSCAFG00000032127,CHST11,0.220355731,0.31083412,1
ENSCAFG00000000124,TIMELESS,-0.220355731,0.31083412,1
ENSCAFG00000005350,NA,-0.220355731,0.31083412,1
ENSCAFG00000005623,MRPS12,-0.220355731,0.31083412,1
ENSCAFG00000005779,PPP1R12A,-0.220355731,0.31083412,1
ENSCAFG00000006017,EAF1,-0.220355731,0.31083412,1
ENSCAFG00000006293,NR3C1,-0.220355731,0.31083412,1
ENSCAFG00000006383,BRCA2,-0.220355731,0.31083412,1
ENSCAFG00000012149,ARNT,-0.220355731,0.31083412,1
ENSCAFG00000019923,C5H16orf74,-0.220355731,0.31083412,1
ENSCAFG00000023501,SETDB1,-0.220355731,0.31083412,1
ENSCAFG00000041349,NA,-0.220355731,0.31083412,1
ENSCAFG00000026011,NA,-0.221013658,0.310850843,1
ENSCAFG00000009666,ZPLD1,0.221013658,0.310850843,1
ENSCAFG00000035682,NA,-0.221011879,0.310854838,1
ENSCAFG00000045269,NA,0.220996958,0.310888339,1
ENSCAFG00000007944,PAQR9,-0.22099,0.310903963,1
ENSCAFG00000016284,CARD11,0.220988941,0.310906342,1
ENSCAFG00000042511,NA,-0.220957022,0.31097802,1
ENSCAFG00000008837,ANXA3,-0.22090438,0.311096255,1
ENSCAFG00000030370,FANCD2OS,-0.220811046,0.311305956,1
ENSCAFG00000015863,GLTPD2,0.220737772,0.311470646,1
ENSCAFG00000042492,NA,0.220656467,0.31165345,1
ENSCAFG00000002919,EFEMP1,0.220573797,0.311839388,1
ENSCAFG00000004471,EED,0.220573797,0.311839388,1
ENSCAFG00000019681,SLC45A1,-0.220514545,0.311972698,1
ENSCAFG00000033953,NA,0.220460258,0.312094867,1
ENSCAFG00000044699,NA,-0.220397319,0.312236546,1
ENSCAFG00000030062,NA,-0.220297462,0.312461407,1
ENSCAFG00000049773,NA,-0.220256411,0.312553874,1
ENSCAFG00000011098,NA,-0.220247908,0.312573029,1
ENSCAFG00000032006,NA,-0.22024261,0.312584966,1
ENSCAFG00000048186,NA,-0.220206679,0.312665919,1
ENSCAFG00000031290,C1QA,0.220137995,0.312820704,1
ENSCAFG00000005837,NA,-0.220133733,0.312830311,1
ENSCAFG00000000353,STXBP5,-0.219367589,0.313053704,1
ENSCAFG00000001847,ZNF318,0.219367589,0.313053704,1
ENSCAFG00000002238,MIOS,-0.219367589,0.313053704,1
ENSCAFG00000002717,DNAH11,-0.219367589,0.313053704,1
ENSCAFG00000005587,ESF1,-0.219367589,0.313053704,1
ENSCAFG00000007172,MICU2,0.219367589,0.313053704,1
ENSCAFG00000009314,NQO2,0.219367589,0.313053704,1
ENSCAFG00000011742,PLEKHO1,-0.219367589,0.313053704,1
ENSCAFG00000013329,LUZP1,-0.219367589,0.313053704,1
ENSCAFG00000015354,C27H12orf4,-0.219367589,0.313053704,1
ENSCAFG00000017071,NONO,0.219367589,0.313053704,1
ENSCAFG00000017248,UBAP2L,-0.219367589,0.313053704,1
ENSCAFG00000018408,BRF1,-0.219367589,0.313053704,1
ENSCAFG00000018443,RHOT1,-0.219367589,0.313053704,1
ENSCAFG00000018765,DOCK7,-0.219367589,0.313053704,1
ENSCAFG00000020158,NA,-0.219367589,0.313053704,1
ENSCAFG00000024385,ADGRG1,0.219367589,0.313053704,1
ENSCAFG00000048026,STOML2,0.219367589,0.313053704,1
ENSCAFG00000029522,EPHX3,-0.220024782,0.313075937,1
ENSCAFG00000010102,SEMA5A,0.220017891,0.313091478,1
ENSCAFG00000006441,RYBP,0.219970368,0.313198658,1
ENSCAFG00000002471,TRIM14,0.219915994,0.313321317,1
ENSCAFG00000014844,RAP1GAP,0.219915994,0.313321317,1
ENSCAFG00000016802,ZFYVE1,-0.219915994,0.313321317,1
ENSCAFG00000009905,MMP9,0.219908129,0.313339061,1
ENSCAFG00000016783,DPF3,0.219856946,0.313454552,1
ENSCAFG00000044983,NA,-0.219821226,0.313535167,1
ENSCAFG00000010141,MKRN3,0.219685816,0.313840884,1
ENSCAFG00000002595,TMEM150B,-0.21963905,0.31394651,1
ENSCAFG00000005560,FLRT3,-0.219584677,0.314069345,1
ENSCAFG00000044076,NA,-0.219584677,0.314069345,1
ENSCAFG00000032147,BAALC,0.219584677,0.314069345,1
ENSCAFG00000046635,C15orf65,-0.219536103,0.314179104,1
ENSCAFG00000018769,CATSPERD,-0.219530345,0.314192117,1
ENSCAFG00000015359,NA,-0.219520617,0.314214101,1
ENSCAFG00000014629,HGFAC,-0.219476053,0.314314828,1
ENSCAFG00000049944,ZNF784,-0.219421801,0.314437477,1
ENSCAFG00000020198,LRRC8C,0.219421801,0.314437477,1
ENSCAFG00000045232,NA,0.219411603,0.314460534,1
ENSCAFG00000045531,NA,0.219382364,0.31452665,1
ENSCAFG00000044408,SGK2,-0.219286381,0.314743752,1
ENSCAFG00000015615,HCRT,0.219239577,0.314849648,1
ENSCAFG00000009785,ADTRP,-0.219170458,0.315006075,1
ENSCAFG00000032764,NA,0.219144367,0.315065134,1
ENSCAFG00000004270,NA,0.219134966,0.315086415,1
ENSCAFG00000013395,NA,0.219090117,0.315187957,1
ENSCAFG00000030737,ERICH4,-0.219076387,0.315219046,1
ENSCAFG00000037768,NA,-0.219056148,0.315264879,1
ENSCAFG00000049344,NA,0.219051084,0.315276346,1
ENSCAFG00000003162,PELI1,0.218379447,0.315283134,1
ENSCAFG00000007868,LACTB2,0.218379447,0.315283134,1
ENSCAFG00000010534,PUS3,0.218379447,0.315283134,1
ENSCAFG00000012932,RHOBTB1,0.218379447,0.315283134,1
ENSCAFG00000016123,SDE2,0.218379447,0.315283134,1
ENSCAFG00000024796,RNH1,0.218379447,0.315283134,1
ENSCAFG00000045783,GDI1,0.218379447,0.315283134,1
ENSCAFG00000012006,NIF3L1,-0.218379447,0.315283134,1
ENSCAFG00000014617,ECD,-0.218379447,0.315283134,1
ENSCAFG00000018174,RPS15A,-0.218379447,0.315283134,1
ENSCAFG00000029053,TRIB2,-0.218379447,0.315283134,1
ENSCAFG00000030200,CDK9,-0.218379447,0.315283134,1
ENSCAFG00000030713,BTBD19,-0.218379447,0.315283134,1
ENSCAFG00000046093,BOLA1,-0.218379447,0.315283134,1
ENSCAFG00000014147,RPL10L,-0.218987081,0.315421313,1
ENSCAFG00000016581,NA,0.218903812,0.315609976,1
ENSCAFG00000047681,NA,-0.21881231,0.315817372,1
ENSCAFG00000034431,NA,0.218810026,0.315822551,1
ENSCAFG00000023919,SLC8A3,0.218806213,0.315831195,1
ENSCAFG00000040993,NA,0.218785703,0.315877694,1
ENSCAFG00000050009,NA,-0.218653666,0.316177149,1
ENSCAFG00000010801,SLC9B2,0.218649685,0.31618618,1
ENSCAFG00000044574,NA,-0.218644092,0.316198867,1
ENSCAFG00000008804,MARCHF1,-0.218595557,0.316308991,1
ENSCAFG00000029044,NA,-0.218487422,0.316554427,1
ENSCAFG00000003879,NA,0.21845837,0.316620387,1
ENSCAFG00000044108,NA,0.218334449,0.31690183,1
ENSCAFG00000030774,NA,-0.21831726,0.31694088,1
ENSCAFG00000006646,NA,-0.21820136,0.317204262,1
ENSCAFG00000046318,NA,-0.218123072,0.317382247,1
ENSCAFG00000003970,NA,0.217391304,0.317522408,1
ENSCAFG00000009184,NT5DC2,0.217391304,0.317522408,1
ENSCAFG00000011611,MSL3,0.217391304,0.317522408,1
ENSCAFG00000012554,PIP5K1A,-0.217391304,0.317522408,1
ENSCAFG00000012633,PI4KB,-0.217391304,0.317522408,1
ENSCAFG00000015197,TNFRSF1A,-0.217391304,0.317522408,1
ENSCAFG00000015219,ZZEF1,-0.217391304,0.317522408,1
ENSCAFG00000016148,NEURL4,-0.217391304,0.317522408,1
ENSCAFG00000016450,RAB24,-0.217391304,0.317522408,1
ENSCAFG00000018074,TTC19,-0.217391304,0.317522408,1
ENSCAFG00000019022,ACOT11,0.217391304,0.317522408,1
ENSCAFG00000019345,CTNS,-0.217391304,0.317522408,1
ENSCAFG00000019373,SAMD11,-0.217391304,0.317522408,1
ENSCAFG00000019418,TRAF7,0.217391304,0.317522408,1
ENSCAFG00000019847,SARS1,0.217391304,0.317522408,1
ENSCAFG00000029477,NA,0.217391304,0.317522408,1
ENSCAFG00000029534,BLOC1S2,-0.217391304,0.317522408,1
ENSCAFG00000030763,FAM210B,-0.217391304,0.317522408,1
ENSCAFG00000031449,UBE2I,0.217391304,0.317522408,1
ENSCAFG00000014804,ESS2,-0.217993106,0.317677855,1
ENSCAFG00000022463,NA,-0.217993106,0.317677855,1
ENSCAFG00000031329,NA,0.217993106,0.317677855,1
ENSCAFG00000032405,NPAS1,0.217993106,0.317677855,1
ENSCAFG00000017106,GCDH,0.217939221,0.317800466,1
ENSCAFG00000029815,COMMD6,-0.217939221,0.317800466,1
ENSCAFG00000046960,NA,-0.217824054,0.318062614,1
ENSCAFG00000015368,SLC13A5,0.217733035,0.318269888,1
ENSCAFG00000023119,TTLL2,-0.217705448,0.318332726,1
ENSCAFG00000035634,NA,-0.217597164,0.318579453,1
ENSCAFG00000020093,NAIF1,-0.217552594,0.318681041,1
ENSCAFG00000046239,NA,-0.217505547,0.318788295,1
ENSCAFG00000030625,NA,0.217462902,0.318885534,1
ENSCAFG00000015005,HP1BP3,-0.217445028,0.318926295,1
ENSCAFG00000048796,NA,-0.217445028,0.318926295,1
ENSCAFG00000000655,TMEM181,0.217445028,0.318926295,1
ENSCAFG00000004394,SIX5,0.217445028,0.318926295,1
ENSCAFG00000033336,NA,-0.217371895,0.319093104,1
ENSCAFG00000040530,NA,-0.217315085,0.319222721,1
ENSCAFG00000028656,NA,-0.217295838,0.319266642,1
ENSCAFG00000029947,NA,-0.217295838,0.319266642,1
ENSCAFG00000005291,WNT11,0.217295838,0.319266642,1
ENSCAFG00000012614,KCNK2,0.217255003,0.319359837,1
ENSCAFG00000019547,TMEM204,-0.217209536,0.319463622,1
ENSCAFG00000012683,TSTD1,-0.217155497,0.319587001,1
ENSCAFG00000007163,NDUFAF2,0.216403162,0.319771519,1
ENSCAFG00000009815,SFXN3,0.216403162,0.319771519,1
ENSCAFG00000011370,CDK2AP2,0.216403162,0.319771519,1
ENSCAFG00000011461,WWC3,0.216403162,0.319771519,1
ENSCAFG00000011659,ATP9A,0.216403162,0.319771519,1
ENSCAFG00000013215,GPRC5D,0.216403162,0.319771519,1
ENSCAFG00000014651,DNAJC9,0.216403162,0.319771519,1
ENSCAFG00000017784,KEAP1,0.216403162,0.319771519,1
ENSCAFG00000019917,MTHFSD,0.216403162,0.319771519,1
ENSCAFG00000020042,MON1B,0.216403162,0.319771519,1
ENSCAFG00000007801,ELMOD3,-0.216403162,0.319771519,1
ENSCAFG00000008799,TMA16,-0.216403162,0.319771519,1
ENSCAFG00000010573,UCHL5,-0.216403162,0.319771519,1
ENSCAFG00000010815,TGFB2,-0.216403162,0.319771519,1
ENSCAFG00000016642,NA,-0.216403162,0.319771519,1
ENSCAFG00000018923,DEXI,-0.216403162,0.319771519,1
ENSCAFG00000028877,NA,-0.216403162,0.319771519,1
ENSCAFG00000041427,NA,-0.216403162,0.319771519,1
ENSCAFG00000026082,NA,-0.21704754,0.31983357,1
ENSCAFG00000026472,NA,-0.21704754,0.31983357,1
ENSCAFG00000049820,NA,0.21704633,0.319836335,1
ENSCAFG00000002142,IL1RL1,-0.216993622,0.31995676,1
ENSCAFG00000017838,CYP46A1,0.216950834,0.32005454,1
ENSCAFG00000018449,ISL1,0.216950834,0.32005454,1
ENSCAFG00000019839,PSRC1,0.216950834,0.32005454,1
ENSCAFG00000004887,ST3GAL3,-0.216950834,0.32005454,1
ENSCAFG00000040286,NA,-0.216940428,0.320078324,1
ENSCAFG00000003741,SCML4,-0.216803661,0.320391004,1
ENSCAFG00000048241,NA,-0.216803661,0.320391004,1
ENSCAFG00000001084,CXCL14,0.21676758,0.320473525,1
ENSCAFG00000029267,CDC42EP5,-0.216713624,0.32059695,1
ENSCAFG00000030864,NA,-0.216683481,0.320665916,1
ENSCAFG00000015515,NA,-0.216563718,0.320940014,1
ENSCAFG00000020111,FPGS,-0.216456641,0.321185199,1
ENSCAFG00000023936,ARID4A,-0.216456641,0.321185199,1
ENSCAFG00000015805,SYP,-0.21630813,0.321525449,1
ENSCAFG00000004491,LCP1,-0.216217712,0.321732709,1
ENSCAFG00000047621,NA,-0.216215009,0.321738905,1
ENSCAFG00000011251,NA,0.216213995,0.32174123,1
ENSCAFG00000042815,NA,0.21616392,0.321856052,1
ENSCAFG00000048560,NA,0.216107113,0.321986338,1
ENSCAFG00000000037,RTTN,-0.21541502,0.322030464,1
ENSCAFG00000004531,SLC25A30,-0.21541502,0.322030464,1
ENSCAFG00000004764,VWA8,-0.21541502,0.322030464,1
ENSCAFG00000008308,NFS1,0.21541502,0.322030464,1
ENSCAFG00000008540,MYL9,0.21541502,0.322030464,1
ENSCAFG00000010483,STN1,0.21541502,0.322030464,1
ENSCAFG00000011110,NA,-0.21541502,0.322030464,1
ENSCAFG00000013412,MFAP1,-0.21541502,0.322030464,1
ENSCAFG00000019705,QSOX2,0.21541502,0.322030464,1
ENSCAFG00000029227,CSRP1,0.21541502,0.322030464,1
ENSCAFG00000031583,NA,0.21541502,0.322030464,1
ENSCAFG00000035539,NA,0.21541502,0.322030464,1
ENSCAFG00000003228,PXDN,0.216024191,0.322176578,1
ENSCAFG00000008218,ADGRV1,0.216015844,0.32219573,1
ENSCAFG00000045135,NA,-0.216002784,0.322225702,1
ENSCAFG00000003990,KDM7A,-0.215962448,0.322318272,1
ENSCAFG00000030396,AP3S2,-0.215962448,0.322318272,1
ENSCAFG00000047550,NA,-0.215917782,0.322420799,1
ENSCAFG00000038515,NA,-0.215886136,0.322493454,1
ENSCAFG00000032162,NA,0.215825587,0.32263249,1
ENSCAFG00000024445,NA,-0.215788495,0.322717681,1
ENSCAFG00000021576,NA,0.215719676,0.322875778,1
ENSCAFG00000042426,NA,-0.21568834,0.32294778,1
ENSCAFG00000000710,SLC27A6,0.215672165,0.322984949,1
ENSCAFG00000041183,NA,-0.215641732,0.323054893,1
ENSCAFG00000028876,NA,0.215624667,0.323094115,1
ENSCAFG00000014923,FGF7,-0.215579599,0.323197718,1
ENSCAFG00000042872,NA,0.215561253,0.323239895,1
ENSCAFG00000003442,ATP6V1B1,0.215548002,0.323270364,1
ENSCAFG00000007322,KRT3,0.215548002,0.323270364,1
ENSCAFG00000024758,ADAMTS5,-0.215507364,0.32336381,1
ENSCAFG00000030896,RPS23,-0.215507364,0.32336381,1
ENSCAFG00000004466,GPBP1L1,-0.215468255,0.323453758,1
ENSCAFG00000008658,NA,-0.215468255,0.323453758,1
ENSCAFG00000024835,RAB43,0.215468255,0.323453758,1
ENSCAFG00000018854,SEZ6,-0.21544047,0.32351767,1
ENSCAFG00000005902,NALCN,0.215420424,0.323563785,1
ENSCAFG00000013715,DUOX1,-0.215400386,0.323609885,1
ENSCAFG00000005438,SLC39A2,0.21536421,0.323693125,1
ENSCAFG00000048021,NA,0.215275585,0.323897099,1
ENSCAFG00000037669,NA,-0.215219163,0.324026999,1
ENSCAFG00000041280,NA,-0.215137578,0.324214885,1
ENSCAFG00000001818,DNAJA1,0.214426877,0.324299236,1
ENSCAFG00000003661,PNPLA8,0.214426877,0.324299236,1
ENSCAFG00000004282,WDFY2,0.214426877,0.324299236,1
ENSCAFG00000010408,MLEC,0.214426877,0.324299236,1
ENSCAFG00000011516,TOMM20,0.214426877,0.324299236,1
ENSCAFG00000030465,FTH1,0.214426877,0.324299236,1
ENSCAFG00000032694,TFB2M,0.214426877,0.324299236,1
ENSCAFG00000003323,KIDINS220,-0.214426877,0.324299236,1
ENSCAFG00000003420,VRK3,-0.214426877,0.324299236,1
ENSCAFG00000006089,SMOX,-0.214426877,0.324299236,1
ENSCAFG00000006720,AMOTL2,-0.214426877,0.324299236,1
ENSCAFG00000014021,NA,-0.214426877,0.324299236,1
ENSCAFG00000015445,NA,-0.214426877,0.324299236,1
ENSCAFG00000016122,ZBTB17,-0.214426877,0.324299236,1
ENSCAFG00000030132,ELOVL4,-0.214426877,0.324299236,1
ENSCAFG00000002139,NA,0.215027214,0.324469155,1
ENSCAFG00000025886,NA,-0.215027214,0.324469155,1
ENSCAFG00000001304,ZNF76,-0.214974061,0.324591655,1
ENSCAFG00000024643,NA,-0.214974061,0.324591655,1
ENSCAFG00000006782,LNX2,0.214974061,0.324591655,1
ENSCAFG00000042578,NA,-0.214828322,0.324927685,1
ENSCAFG00000028577,XK,0.214810064,0.324969798,1
ENSCAFG00000049311,NA,0.21479726,0.324999332,1
ENSCAFG00000045430,NA,-0.214769248,0.325063953,1
ENSCAFG00000011745,SORL1,0.214692225,0.325241674,1
ENSCAFG00000011893,MROH2A,-0.214683305,0.325262259,1
ENSCAFG00000044295,NA,-0.214532898,0.325609486,1
ENSCAFG00000003102,AQP1,0.214532898,0.325609486,1
ENSCAFG00000043976,NA,0.214532898,0.325609486,1
ENSCAFG00000016019,FADS2,-0.214479868,0.325731963,1
ENSCAFG00000008435,AAR2,0.214479868,0.325731963,1
ENSCAFG00000041646,NA,-0.21441004,0.325893281,1
ENSCAFG00000015619,SIX6,0.214400058,0.325916345,1
ENSCAFG00000040984,NA,0.214298654,0.326150703,1
ENSCAFG00000045364,NA,0.214298326,0.326151462,1
ENSCAFG00000045738,NA,-0.214298326,0.326151462,1
ENSCAFG00000004585,TMEM176B,-0.214187566,0.326407559,1
ENSCAFG00000000279,REPS1,-0.213438735,0.326577831,1
ENSCAFG00000000469,POP1,-0.213438735,0.326577831,1
ENSCAFG00000002083,NA,0.213438735,0.326577831,1
ENSCAFG00000004608,CLPTM1,-0.213438735,0.326577831,1
ENSCAFG00000004672,HECTD3,-0.213438735,0.326577831,1
ENSCAFG00000007417,MAN2A1,0.213438735,0.326577831,1
ENSCAFG00000007428,MARCHF5,0.213438735,0.326577831,1
ENSCAFG00000007555,PDCD5,-0.213438735,0.326577831,1
ENSCAFG00000007976,TEAD1,-0.213438735,0.326577831,1
ENSCAFG00000008268,MND1,-0.213438735,0.326577831,1
ENSCAFG00000008870,SSR3,-0.213438735,0.326577831,1
ENSCAFG00000010225,PHKB,-0.213438735,0.326577831,1
ENSCAFG00000010914,RBM6,-0.213438735,0.326577831,1
ENSCAFG00000011306,GTF2E1,-0.213438735,0.326577831,1
ENSCAFG00000012089,NA,0.213438735,0.326577831,1
ENSCAFG00000013068,ATF6,0.213438735,0.326577831,1
ENSCAFG00000015013,LGALS3,0.213438735,0.326577831,1
ENSCAFG00000015037,DCUN1D5,-0.213438735,0.326577831,1
ENSCAFG00000015703,LRRN4CL,-0.213438735,0.326577831,1
ENSCAFG00000015904,RSL24D1,-0.213438735,0.326577831,1
ENSCAFG00000016020,ACTB,0.213438735,0.326577831,1
ENSCAFG00000017530,ILF2,0.213438735,0.326577831,1
ENSCAFG00000018526,TMEM11,-0.213438735,0.326577831,1
ENSCAFG00000025502,GTDC1,-0.213438735,0.326577831,1
ENSCAFG00000028917,SNX10,-0.213438735,0.326577831,1
ENSCAFG00000029609,DMAC1,0.213438735,0.326577831,1
ENSCAFG00000030164,NA,-0.213438735,0.326577831,1
ENSCAFG00000032349,NA,-0.213438735,0.326577831,1
ENSCAFG00000006705,NA,-0.214065411,0.326690146,1
ENSCAFG00000018861,NA,-0.21406423,0.326692877,1
ENSCAFG00000042459,NA,-0.214061606,0.326698949,1
ENSCAFG00000000132,NA,-0.214038583,0.326752228,1
ENSCAFG00000048216,MTLN,-0.214038583,0.326752228,1
ENSCAFG00000037290,NA,-0.214027617,0.326777604,1
ENSCAFG00000014594,ABHD12B,-0.214021107,0.326792672,1
ENSCAFG00000013918,SLC2A3,0.213985675,0.326874681,1
ENSCAFG00000014979,LETM1,0.213985675,0.326874681,1
ENSCAFG00000017757,PPM1D,0.213985675,0.326874681,1
ENSCAFG00000006076,NAXD,-0.213985675,0.326874681,1
ENSCAFG00000047469,NA,-0.213844793,0.327200883,1
ENSCAFG00000010752,C25H2orf72,0.213803215,0.327297189,1
ENSCAFG00000035836,NA,0.213767344,0.327380291,1
ENSCAFG00000002210,EFHC1,-0.213755802,0.327407034,1
ENSCAFG00000044091,NA,-0.213745154,0.327431706,1
