ENSCAF (results),ensembl_gene_id,Hugo_Symbol,ENSCAF (add = in front),Hugo_Symbol (add = in front)
,ENSCAFG00000006763,NA,,
,ENSCAFG00000006764,PARG,,
,ENSCAFG00000006766,DLC1,,
,ENSCAFG00000006767,PRODH2,,
,ENSCAFG00000006768,LRRC4C,,
,ENSCAFG00000006769,CYB5R2,,
,ENSCAFG00000006771,NA,,
,ENSCAFG00000006773,PIWIL1,,
,ENSCAFG00000006775,NA,,
,ENSCAFG00000006776,CIAO1,,
,ENSCAFG00000006777,ADAMTS9,,
,ENSCAFG00000006778,C16H8orf48,,
,ENSCAFG00000006782,LNX2,,
,ENSCAFG00000006783,TMEM127,,
,ENSCAFG00000006785,ARHGAP33,,
,ENSCAFG00000006786,SLC17A8,,
,ENSCAFG00000006787,OVCH2,,
,ENSCAFG00000006788,MTIF3,,
,ENSCAFG00000006789,NSFL1C,,
,ENSCAFG00000006790,STARD7,,
,ENSCAFG00000006792,SGCZ,,
,ENSCAFG00000006794,GTF3A,,
,ENSCAFG00000006795,FKBP1A,,
,ENSCAFG00000006797,NA,,
,ENSCAFG00000006798,RASL11A,,
,ENSCAFG00000006799,IFTAP,,
,ENSCAFG00000006800,FZD10,,
,ENSCAFG00000006801,HSPB6,,
,ENSCAFG00000006803,RAG2,,
,ENSCAFG00000006804,PRICKLE2,,
,ENSCAFG00000006805,ADRA2B,,
,ENSCAFG00000006808,RAG1,,
,ENSCAFG00000006809,NCOA4,,
,ENSCAFG00000006810,RPL21,,
,ENSCAFG00000006811,SDCBP2,,
,ENSCAFG00000006812,TMEM132D,,
,ENSCAFG00000006813,TRAF6,,
,ENSCAFG00000006815,TUSC3,,
,ENSCAFG00000006816,USP12,,
,ENSCAFG00000006817,OR10AB3,,
,ENSCAFG00000006818,MTREX,,
,ENSCAFG00000006819,RB1CC1,,
,ENSCAFG00000006821,NA,,
,ENSCAFG00000006823,GPR12,,
,ENSCAFG00000006824,LIN37,,
,ENSCAFG00000006825,PRR5L,,
,ENSCAFG00000006829,TMEM74B,,
,ENSCAFG00000006830,MSR1,,
,ENSCAFG00000006831,SLC15A4,,
,ENSCAFG00000006832,COMMD9,,
,ENSCAFG00000006834,PSMF1,,
,ENSCAFG00000006835,NR1H4,,
,ENSCAFG00000006836,RSPO4,,
,ENSCAFG00000006838,PLPP1,,
,ENSCAFG00000006840,LDLRAD3,,
,ENSCAFG00000006841,WASF3,,
,ENSCAFG00000006842,GPAT2,,
,ENSCAFG00000006845,FGF20,,
,ENSCAFG00000006846,OR10AB2,,
,ENSCAFG00000006847,NA,,
,ENSCAFG00000006848,TRIM44,,
,ENSCAFG00000006849,TMEM132C,,
,ENSCAFG00000006851,SLC38A9,,
,ENSCAFG00000006853,NA,,
,ENSCAFG00000006856,U2AF1L4,,
,ENSCAFG00000006857,ATXN7,,
,ENSCAFG00000006859,TMEM132B,,
,ENSCAFG00000006861,ANGPT4,,
,ENSCAFG00000006864,MICU3,,
,ENSCAFG00000006865,PAMR1,,
,ENSCAFG00000006867,THOC7,,
,ENSCAFG00000006868,IGFLR1,,
,ENSCAFG00000006869,ZFAND4,,
,ENSCAFG00000006870,CDK8,,
,ENSCAFG00000006872,NA,,
,ENSCAFG00000006873,NA,,
,ENSCAFG00000006874,TARBP2,,
,ENSCAFG00000006875,DDX4,,
,ENSCAFG00000006876,C20H3orf49,,
,ENSCAFG00000006877,FAM110A,,
,ENSCAFG00000006878,KMT2B,,
,ENSCAFG00000006879,MARCHF8,,
,ENSCAFG00000006881,SLC1A2,,
,ENSCAFG00000006882,NLRP10,,
,ENSCAFG00000006883,GAS2L3,,
,ENSCAFG00000006884,EIF3F,,
,ENSCAFG00000006887,CNOT7,,
,ENSCAFG00000006888,IL31RA,,
,ENSCAFG00000006889,CD44,,
,ENSCAFG00000006892,TUB,,
,ENSCAFG00000006896,NA,,
,ENSCAFG00000006897,IL6ST,,
,ENSCAFG00000006898,PDHX,,
,ENSCAFG00000006899,NA,,
,ENSCAFG00000006900,NA,,
,ENSCAFG00000006901,RNF6,,
,ENSCAFG00000006902,UPK1A,,
,ENSCAFG00000006903,RIC3,,
,ENSCAFG00000006904,SLC52A3,,
,ENSCAFG00000006905,VPS37A,,
,ENSCAFG00000006908,ANKRD55,,
,ENSCAFG00000006909,LMO1,,
,ENSCAFG00000006910,APIP,,
,ENSCAFG00000006911,NA,,
,ENSCAFG00000006913,NA,,
,ENSCAFG00000006914,STK33,,
,ENSCAFG00000006915,MTMR7,,
,ENSCAFG00000006916,ETV2,,
,ENSCAFG00000006917,MAP3K1,,
,ENSCAFG00000006918,MAP3K12,,
,ENSCAFG00000006919,TRIM66,,
,ENSCAFG00000006920,KCNIP3,,
,ENSCAFG00000006921,RBCK1,,
,ENSCAFG00000006922,SETD9,,
,ENSCAFG00000006923,ANO4,,
,ENSCAFG00000006926,NA,,
,ENSCAFG00000006927,NA,,
,ENSCAFG00000006929,MIER3,,
,ENSCAFG00000006930,TCF15,,
,ENSCAFG00000006933,TMEM9B,,
,ENSCAFG00000006934,AMHR2,,
,ENSCAFG00000006935,ELF5,,
,ENSCAFG00000006936,RPL27A,,
,ENSCAFG00000006938,HAUS5,,
,ENSCAFG00000006940,NA,,
,ENSCAFG00000006941,CAT,,
,ENSCAFG00000006942,SLC5A8,,
,ENSCAFG00000006944,SLC7A2,,
,ENSCAFG00000006945,GPBP1,,
,ENSCAFG00000006946,NA,,
,ENSCAFG00000006947,ATP6V1H,,
,ENSCAFG00000006948,ALOX5,,
,ENSCAFG00000006950,SP1,,
,ENSCAFG00000006951,ATP4A,,
,ENSCAFG00000006952,DHX37,,
,ENSCAFG00000006953,PDGFRL,,
,ENSCAFG00000006955,RGS20,,
,ENSCAFG00000006959,PROM2,,
,ENSCAFG00000006960,TMEM147,,
,ENSCAFG00000006961,ACTBL2,,
,ENSCAFG00000006963,AAAS,,
,ENSCAFG00000006964,UTP20,,
,ENSCAFG00000006965,TRIB3,,
,ENSCAFG00000006966,DENND2B,,
,ENSCAFG00000006967,OR13A1,,
,ENSCAFG00000006968,SCARB1,,
,ENSCAFG00000006970,TCEA1,,
,ENSCAFG00000006971,EPHB1,,
,ENSCAFG00000006973,SOX12,,
,ENSCAFG00000006974,C24H20orf96,,
,ENSCAFG00000006975,PLK2,,
,ENSCAFG00000006977,ABTB2,,
,ENSCAFG00000006979,MTUS1,,
,ENSCAFG00000006980,DEFB129,,
,ENSCAFG00000006981,MYG1,,
,ENSCAFG00000006984,DEFB128,,
,ENSCAFG00000006985,NCOR2,,
,ENSCAFG00000006986,GAPDHS,,
,ENSCAFG00000006987,DEFB127,,
,ENSCAFG00000006988,MRPL15,,
,ENSCAFG00000006989,DEFB119,,
,ENSCAFG00000006990,DEFB122,,
,ENSCAFG00000006991,REM1,,
,ENSCAFG00000006992,ARL1,,
,ENSCAFG00000006993,RFLNA,,
,ENSCAFG00000006994,ZNF664,,
,ENSCAFG00000006995,RP1,,
,ENSCAFG00000006996,CCDC92,,
,ENSCAFG00000006999,XKR4,,
,ENSCAFG00000007000,AKIP1,,
,ENSCAFG00000007002,NA,,
,ENSCAFG00000007004,GAPT,,
,ENSCAFG00000007005,RAB28,,
,ENSCAFG00000007007,ATP8A2,,
,ENSCAFG00000007008,RAB3C,,
,ENSCAFG00000007009,TMEM68,,
,ENSCAFG00000007010,RASSF4,,
,ENSCAFG00000007011,TGS1,,
,ENSCAFG00000007012,SPIC,,
,ENSCAFG00000007013,C21H11orf16,,
,ENSCAFG00000007014,NRIP3,,
,ENSCAFG00000007015,NA,,
,ENSCAFG00000007016,PFDN5,,
,ENSCAFG00000007018,DEPP1,,
,ENSCAFG00000007024,DMKN,,
,ENSCAFG00000007025,KRTDAP,,
,ENSCAFG00000007026,CXCL12,,
,ENSCAFG00000007027,FFAR2,,
,ENSCAFG00000007028,NAT10,,
,ENSCAFG00000007029,NA,,
,ENSCAFG00000007030,ESPL1,,
,ENSCAFG00000007034,LYN,,
,ENSCAFG00000007035,MFSD5,,
,ENSCAFG00000007036,CD22,,
,ENSCAFG00000007038,HM13,,
,ENSCAFG00000007040,MRPS5,,
,ENSCAFG00000007041,MAG,,
,ENSCAFG00000007042,DNAH10,,
,ENSCAFG00000007044,HNRNPF,,
,ENSCAFG00000007045,ID1,,
,ENSCAFG00000007047,MAL,,
,ENSCAFG00000007048,HAMP,,
,ENSCAFG00000007049,COX4I2,,
,ENSCAFG00000007050,RARG,,
,ENSCAFG00000007051,PLAG1,,
,ENSCAFG00000007052,MALL,,
,ENSCAFG00000007053,BCL2L1,,
,ENSCAFG00000007054,USF2,,
,ENSCAFG00000007055,CHCHD7,,
,ENSCAFG00000007056,CSGALNACT2,,
,ENSCAFG00000007057,NPHP1,,
,ENSCAFG00000007060,SDR16C5,,
,ENSCAFG00000007061,PPP2R3A,,
,ENSCAFG00000007062,BUB1,,
,ENSCAFG00000007063,PENK,,
,ENSCAFG00000007065,ITGB7,,
,ENSCAFG00000007067,NUP58,,
,ENSCAFG00000007068,RASGEF1A,,
,ENSCAFG00000007069,MSL2,,
,ENSCAFG00000007070,ZNF740,,
,ENSCAFG00000007072,CADPS,,
,ENSCAFG00000007073,ACOXL,,
,ENSCAFG00000007074,BPNT2,,
,ENSCAFG00000007075,TPX2,,
,ENSCAFG00000007076,RET,,
,ENSCAFG00000007077,CSAD,,
,ENSCAFG00000007079,NA,,
,ENSCAFG00000007082,NA,,
,ENSCAFG00000007083,MTMR6,,
,ENSCAFG00000007084,FAM110B,,
,ENSCAFG00000007085,SOAT2,,
,ENSCAFG00000007086,LSR,,
,ENSCAFG00000007088,UBXN2B,,
,ENSCAFG00000007089,MYLK2,,
,ENSCAFG00000007091,NA,,
,ENSCAFG00000007093,FAM187B,,
,ENSCAFG00000007094,NA,,
,ENSCAFG00000007095,FXYD1,,
,ENSCAFG00000007098,CYP7A1,,
,ENSCAFG00000007099,NA,,
,ENSCAFG00000007100,PDE4D,,
,ENSCAFG00000007101,SPRYD3,,
,ENSCAFG00000007103,ANAPC1,,
,ENSCAFG00000007104,CAPRIN1,,
,ENSCAFG00000007105,TNS2,,
,ENSCAFG00000007106,NA,,
,ENSCAFG00000007107,TTLL9,,
,ENSCAFG00000007111,LGI4,,
,ENSCAFG00000007112,NA,,
,ENSCAFG00000007113,PCM1,,
,ENSCAFG00000007114,BMS1,,
,ENSCAFG00000007115,NA,,
,ENSCAFG00000007116,PDRG1,,
,ENSCAFG00000007117,EIF4B,,
,ENSCAFG00000007118,XKR7,,
,ENSCAFG00000007119,CCM2L,,
,ENSCAFG00000007120,NA,,
,ENSCAFG00000007121,FEZF2,,
,ENSCAFG00000007122,HCK,,
,ENSCAFG00000007123,C20H3orf14,,
,ENSCAFG00000007124,FXYD3,,
,ENSCAFG00000007126,HPN,,
,ENSCAFG00000007127,LMO2,,
,ENSCAFG00000007129,SCN1B,,
,ENSCAFG00000007130,NSMAF,,
,ENSCAFG00000007131,MERTK,,
,ENSCAFG00000007132,MIPEP,,
,ENSCAFG00000007133,DEPDC1B,,
,ENSCAFG00000007134,MYBPC1,,
,ENSCAFG00000007135,FRG1,,
,ENSCAFG00000007136,TNFRSF19,,
,ENSCAFG00000007137,TOX,,
,ENSCAFG00000007139,TMEM87B,,
,ENSCAFG00000007141,CA8,,
,ENSCAFG00000007143,ASAH1,,
,ENSCAFG00000007145,TM9SF4,,
,ENSCAFG00000007146,SACS,,
,ENSCAFG00000007148,FBXO3,,
,ENSCAFG00000007149,FBLN7,,
,ENSCAFG00000007150,ERCC8,,
,ENSCAFG00000007151,IFIT5,,
,ENSCAFG00000007152,PTPRG,,
,ENSCAFG00000007153,RAB2A,,
,ENSCAFG00000007154,KRT18,,
,ENSCAFG00000007155,ZC3H8,,
,ENSCAFG00000007156,DENND5A,,
,ENSCAFG00000007157,GRAMD1A,,
,ENSCAFG00000007158,SLC16A12,,
,ENSCAFG00000007160,ZC3H6,,
,ENSCAFG00000007161,SGCG,,
,ENSCAFG00000007162,SLC35A4,,
,ENSCAFG00000007163,NDUFAF2,,
,ENSCAFG00000007165,NA,,
,ENSCAFG00000007166,SMIM15,,
,ENSCAFG00000007167,CHD7,,
,ENSCAFG00000007168,ZSWIM6,,
,ENSCAFG00000007169,TTL,,
,ENSCAFG00000007170,PCCB,,
,ENSCAFG00000007171,NA,,
,ENSCAFG00000007172,MICU2,,
,ENSCAFG00000007173,NA,,
,ENSCAFG00000007174,POLR1B,,
,ENSCAFG00000007175,ZNF772,,
,ENSCAFG00000007177,CHCHD5,,
,ENSCAFG00000007178,KIF20B,,
,ENSCAFG00000007179,ZDHHC20,,
,ENSCAFG00000007181,NA,,
,ENSCAFG00000007184,SKA3,,
,ENSCAFG00000007186,POFUT1,,
,ENSCAFG00000007190,CLVS1,,
,ENSCAFG00000007191,KIF2A,,
,ENSCAFG00000007194,FHIT,,
,ENSCAFG00000007196,KIAA1549L,,
,ENSCAFG00000007197,ASPH,,
,ENSCAFG00000007200,SLC20A1,,
,ENSCAFG00000007203,GGH,,
,ENSCAFG00000007205,CFAP20DC,,
,ENSCAFG00000007207,LATS2,,
,ENSCAFG00000007211,DIMT1,,
,ENSCAFG00000007214,NA,,
,ENSCAFG00000007215,YTHDF3,,
,ENSCAFG00000007216,FAM3D,,
,ENSCAFG00000007217,TRIML1,,
,ENSCAFG00000007219,ASXL1,,
,ENSCAFG00000007222,XPO4,,
,ENSCAFG00000007224,HTR7,,
,ENSCAFG00000007225,FAM107A,,
,ENSCAFG00000007230,NA,,
,ENSCAFG00000007231,EEF1AKMT1,,
,ENSCAFG00000007232,NOL4L,,
,ENSCAFG00000007234,ATP6V0A2,,
,ENSCAFG00000007235,HIPK3,,
,ENSCAFG00000007236,TRIML2,,
,ENSCAFG00000007237,TMEM41B,,
,ENSCAFG00000007238,PDCD2L,,
,ENSCAFG00000007239,NA,,
,ENSCAFG00000007240,IPO11,,
,ENSCAFG00000007241,NA,,
,ENSCAFG00000007242,CKAP2L,,
,ENSCAFG00000007245,IL1A,,
,ENSCAFG00000007246,CYP7B1,,
,ENSCAFG00000007247,ANKRD1,,
,ENSCAFG00000007248,GNPTAB,,
,ENSCAFG00000007249,IL1B,,
,ENSCAFG00000007250,IFT88,,
,ENSCAFG00000007251,NA,,
,ENSCAFG00000007253,ARMC1,,
,ENSCAFG00000007254,PCGF5,,
,ENSCAFG00000007257,DRAM1,,
,ENSCAFG00000007258,UBA2,,
,ENSCAFG00000007259,IPO7,,
,ENSCAFG00000007260,MTFR1,,
,ENSCAFG00000007261,ACOX2,,
,ENSCAFG00000007263,IL37,,
,ENSCAFG00000007264,CSTF3,,
,ENSCAFG00000007266,HECTD2,,
,ENSCAFG00000007268,DNMT3B,,
,ENSCAFG00000007270,NA,,
,ENSCAFG00000007271,IL36B,,
,ENSCAFG00000007272,IL36RN,,
,ENSCAFG00000007273,FAT1,,
,ENSCAFG00000007276,HTR1A,,
,ENSCAFG00000007277,IL1RN,,
,ENSCAFG00000007279,PDE7A,,
,ENSCAFG00000007280,RNF180,,
,ENSCAFG00000007281,KRT82,,
,ENSCAFG00000007282,NUP37,,
,ENSCAFG00000007284,KRT84,,
,ENSCAFG00000007286,KRT85,,
,ENSCAFG00000007288,CRYL1,,
,ENSCAFG00000007290,RGS7BP,,
,ENSCAFG00000007291,PARPBP,,
,ENSCAFG00000007292,PSD4,,
,ENSCAFG00000007293,NA,,
,ENSCAFG00000007294,SHISAL2B,,
,ENSCAFG00000007295,SREK1IP1,,
,ENSCAFG00000007296,NA,,
,ENSCAFG00000007297,PMCH,,
,ENSCAFG00000007298,TCP11L1,,
,ENSCAFG00000007299,TRIM55,,
,ENSCAFG00000007301,CWC27,,
,ENSCAFG00000007302,TNKS2,,
,ENSCAFG00000007303,GPI,,
,ENSCAFG00000007304,IGF1,,
,ENSCAFG00000007307,NA,,
,ENSCAFG00000007308,DEPDC7,,
,ENSCAFG00000007309,PAX8,,
,ENSCAFG00000007310,PAH,,
,ENSCAFG00000007311,NA,,
,ENSCAFG00000007313,RRS1,,
,ENSCAFG00000007314,FGFBP3,,
,ENSCAFG00000007315,QSER1,,
,ENSCAFG00000007316,GJB6,,
,ENSCAFG00000007317,KCTD6,,
,ENSCAFG00000007318,NA,,
,ENSCAFG00000007321,GJA3,,
,ENSCAFG00000007322,KRT3,,
,ENSCAFG00000007323,SUN5,,
,ENSCAFG00000007324,ASCL1,,
,ENSCAFG00000007325,PRRG4,,
,ENSCAFG00000007326,ADHFE1,,
,ENSCAFG00000007327,NA,,
,ENSCAFG00000007328,KRT80,,
,ENSCAFG00000007329,BPIFB2,,
,ENSCAFG00000007330,REEP5,,
,ENSCAFG00000007331,ATG101,,
,ENSCAFG00000007332,NA,,
,ENSCAFG00000007334,STAB2,,
,ENSCAFG00000007335,CCDC73,,
,ENSCAFG00000007338,NR4A1,,
,ENSCAFG00000007339,GARRE1,,
,ENSCAFG00000007340,NA,,
,ENSCAFG00000007341,BPIFB6,,
,ENSCAFG00000007342,ZMYM2,,
,ENSCAFG00000007343,APC,,
,ENSCAFG00000007344,MYBL1,,
,ENSCAFG00000007345,ANKRD33,,
,ENSCAFG00000007346,VCPIP1,,
,ENSCAFG00000007348,F11,,
,ENSCAFG00000007349,BPIFB3,,
,ENSCAFG00000007350,LSM14A,,
,ENSCAFG00000007352,ADAMTS6,,
,ENSCAFG00000007353,SGK3,,
,ENSCAFG00000007355,BTAF1,,
,ENSCAFG00000007356,BPIFB4,,
,ENSCAFG00000007357,ACVR1B,,
,ENSCAFG00000007358,KCTD15,,
,ENSCAFG00000007359,ZMYM5,,
,ENSCAFG00000007360,BPIFA2,,
,ENSCAFG00000007361,EPB41L4A,,
,ENSCAFG00000007366,NA,,
,ENSCAFG00000007367,PXK,,
,ENSCAFG00000007368,EIF3M,,
,ENSCAFG00000007369,NA,,
,ENSCAFG00000007370,NA,,
,ENSCAFG00000007371,MCMDC2,,
,ENSCAFG00000007372,NT5DC3,,
,ENSCAFG00000007373,ZNF143,,
,ENSCAFG00000007375,PARP4,,
,ENSCAFG00000007377,PEPD,,
,ENSCAFG00000007379,CAMK4,,
,ENSCAFG00000007380,STAG1,,
,ENSCAFG00000007381,BPIFB1,,
,ENSCAFG00000007382,PPP1R42,,
,ENSCAFG00000007383,EIF2AK3,,
,ENSCAFG00000007385,NA,,
,ENSCAFG00000007386,COPS5,,
,ENSCAFG00000007387,WDR36,,
,ENSCAFG00000007390,RPP14,,
,ENSCAFG00000007391,CENPJ,,
,ENSCAFG00000007392,CENPK,,
,ENSCAFG00000007394,ABHD6,,
,ENSCAFG00000007395,NA,,
,ENSCAFG00000007396,SLC25A46,,
,ENSCAFG00000007397,TEX37,,
,ENSCAFG00000007400,TMEM232,,
,ENSCAFG00000007401,NA,,
,ENSCAFG00000007403,CDK5RAP1,,
,ENSCAFG00000007405,CEBPG,,
,ENSCAFG00000007406,TLR3,,
,ENSCAFG00000007407,NA,,
,ENSCAFG00000007408,THNSL2,,
,ENSCAFG00000007410,SNTA1,,
,ENSCAFG00000007411,CSPP1,,
,ENSCAFG00000007413,FABP1,,
,ENSCAFG00000007415,PPWD1,,
,ENSCAFG00000007416,WEE1,,
,ENSCAFG00000007417,MAN2A1,,
,ENSCAFG00000007418,RNF17,,
,ENSCAFG00000007419,DNASE1L3,,
,ENSCAFG00000007420,CBFA2T2,,
,ENSCAFG00000007422,SLC7A10,,
,ENSCAFG00000007423,CPEB3,,
,ENSCAFG00000007424,SWAP70,,
,ENSCAFG00000007425,PJA2,,
,ENSCAFG00000007426,WT1,,
,ENSCAFG00000007427,HSP90B1,,
,ENSCAFG00000007428,MARCHF5,,
,ENSCAFG00000007429,NECAB3,,
,ENSCAFG00000007430,ACTL10,,
,ENSCAFG00000007431,FER,,
,ENSCAFG00000007432,ATP12A,,
,ENSCAFG00000007433,LRP3,,
,ENSCAFG00000007434,EIF2B1,,
,ENSCAFG00000007436,FBXL17,,
,ENSCAFG00000007437,SMYD1,,
,ENSCAFG00000007440,WDR88,,
,ENSCAFG00000007441,SLC35G2,,
,ENSCAFG00000007442,TDG,,
,ENSCAFG00000007443,PXMP4,,
,ENSCAFG00000007448,EFNA5,,
,ENSCAFG00000007449,TRIM23,,
,ENSCAFG00000007450,RMND5A,,
,ENSCAFG00000007451,NCK1,,
,ENSCAFG00000007452,DDX55,,
,ENSCAFG00000007455,RCN1,,
,ENSCAFG00000007456,GLT8D2,,
,ENSCAFG00000007457,GPATCH1,,
,ENSCAFG00000007460,ZNF341,,
,ENSCAFG00000007461,NA,,
,ENSCAFG00000007463,TRAPPC13,,
,ENSCAFG00000007464,CD8A,,
,ENSCAFG00000007465,RHPN2,,
,ENSCAFG00000007467,IDE,,
,ENSCAFG00000007468,TMED2,,
,ENSCAFG00000007469,NA,,
,ENSCAFG00000007470,IL20RB,,
,ENSCAFG00000007473,NUDT12,,
,ENSCAFG00000007475,SORBS2,,
,ENSCAFG00000007476,HCFC2,,
,ENSCAFG00000007478,CHMP4B,,
,ENSCAFG00000007479,NA,,
,ENSCAFG00000007480,SOX14,,
,ENSCAFG00000007481,NA,,
,ENSCAFG00000007482,RILPL1,,
,ENSCAFG00000007483,NA,,
,ENSCAFG00000007484,SNRNP35,,
,ENSCAFG00000007486,CEP89,,
,ENSCAFG00000007487,NA,,
,ENSCAFG00000007489,RILPL2,,
,ENSCAFG00000007490,RALY,,
,ENSCAFG00000007492,PALLD,,
,ENSCAFG00000007493,KMT5A,,
,ENSCAFG00000007494,SGTB,,
,ENSCAFG00000007496,DZIP1L,,
,ENSCAFG00000007497,KIF11,,
,ENSCAFG00000007498,EIF2S2,,
,ENSCAFG00000007499,SLC7A9,,
,ENSCAFG00000007500,SBF2,,
,ENSCAFG00000007501,DBR1,,
,ENSCAFG00000007502,HHEX,,
,ENSCAFG00000007503,SBNO1,,
,ENSCAFG00000007504,AHCY,,
,ENSCAFG00000007505,TDRD12,,
,ENSCAFG00000007509,RGS9BP,,
,ENSCAFG00000007510,ELP4,,
,ENSCAFG00000007512,C26H12orf65,,
,ENSCAFG00000007514,IMMP1L,,
,ENSCAFG00000007515,NLN,,
,ENSCAFG00000007516,ARFGEF1,,
,ENSCAFG00000007519,PPIP5K2,,
,ENSCAFG00000007520,CBR4,,
,ENSCAFG00000007521,DCDC1,,
,ENSCAFG00000007522,KDM3A,,
,ENSCAFG00000007523,ARMC8,,
,ENSCAFG00000007524,MPHOSPH9,,
,ENSCAFG00000007525,SMARCA5,,
,ENSCAFG00000007527,NA,,
,ENSCAFG00000007528,ITCH,,
,ENSCAFG00000007529,NA,,
,ENSCAFG00000007530,NA,,
,ENSCAFG00000007532,NA,,
,ENSCAFG00000007533,ANKRD27,,
,ENSCAFG00000007534,EXOC6,,
,ENSCAFG00000007537,ERBIN,,
,ENSCAFG00000007538,NME9,,
,ENSCAFG00000007539,ADM,,
,ENSCAFG00000007540,MPPED2,,
,ENSCAFG00000007541,MRAS,,
,ENSCAFG00000007543,NA,,
,ENSCAFG00000007544,NA,,
,ENSCAFG00000007546,GIN1,,
,ENSCAFG00000007547,DYNLRB1,,
,ENSCAFG00000007549,REEP1,,
,ENSCAFG00000007550,NA,,
,ENSCAFG00000007551,ESYT3,,
,ENSCAFG00000007552,CCDC110,,
,ENSCAFG00000007553,MRPL35,,
,ENSCAFG00000007554,NA,,
,ENSCAFG00000007555,PDCD5,,
,ENSCAFG00000007556,OR10V5,,
,ENSCAFG00000007557,HHIP,,
,ENSCAFG00000007558,UFSP2,,
,ENSCAFG00000007560,SREK1,,
,ENSCAFG00000007561,OR10V1,,
,ENSCAFG00000007562,AMPD3,,
,ENSCAFG00000007563,ANKRD37,,
,ENSCAFG00000007564,IMMT,,
,ENSCAFG00000007565,OR10V4,,
,ENSCAFG00000007566,ANAPC10,,
,ENSCAFG00000007567,LRP2BP,,
,ENSCAFG00000007568,CPA6,,
,ENSCAFG00000007569,CEP70,,
,ENSCAFG00000007571,PIGU,,
,ENSCAFG00000007572,NA,,
,ENSCAFG00000007573,RNF141,,
,ENSCAFG00000007574,CYP26A1,,
,ENSCAFG00000007575,DPY19L3,,
,ENSCAFG00000007576,FAIM,,
,ENSCAFG00000007578,TP53INP2,,
,ENSCAFG00000007579,PIK3CB,,
,ENSCAFG00000007580,LYVE1,,
,ENSCAFG00000007581,PATL1,,
,ENSCAFG00000007582,SNX25,,
,ENSCAFG00000007584,PTCD3,,
,ENSCAFG00000007585,NA,,
,ENSCAFG00000007586,MAST4,,
,ENSCAFG00000007588,NCOA6,,
,ENSCAFG00000007590,ZNF507,,
,ENSCAFG00000007591,CFAP97,,
,ENSCAFG00000007592,TSHZ3,,
,ENSCAFG00000007593,PAM,,
,ENSCAFG00000007594,CD180,,
,ENSCAFG00000007596,SLC25A4,,
,ENSCAFG00000007597,ABCE1,,
,ENSCAFG00000007599,HELT,,
,ENSCAFG00000007600,SCN8A,,
,ENSCAFG00000007601,ZNF536,,
,ENSCAFG00000007602,COPB2,,
,ENSCAFG00000007603,FLNB,,
,ENSCAFG00000007604,OSBP,,
,ENSCAFG00000007606,URI1,,
,ENSCAFG00000007608,SH3RF1,,
,ENSCAFG00000007609,IRAG1,,
,ENSCAFG00000007610,NA,,
,ENSCAFG00000007611,SLCO6A1,,
,ENSCAFG00000007612,RBP2,,
,ENSCAFG00000007613,POLR1A,,
,ENSCAFG00000007614,CCNE1,,
,ENSCAFG00000007616,PITPNM2,,
,ENSCAFG00000007617,ST8SIA4,,
,ENSCAFG00000007620,PREX2,,
,ENSCAFG00000007621,C1H19orf12,,
,ENSCAFG00000007622,NA,,
,ENSCAFG00000007624,NMNAT3,,
,ENSCAFG00000007626,PIK3R1,,
,ENSCAFG00000007627,PLEKHF1,,
,ENSCAFG00000007629,OTUD4,,
,ENSCAFG00000007630,POP4,,
,ENSCAFG00000007631,VSTM2B,,
,ENSCAFG00000007632,OR5A1,,
,ENSCAFG00000007635,CLSTN2,,
,ENSCAFG00000007636,UQCRFS1,,
,ENSCAFG00000007637,ACSS2,,
,ENSCAFG00000007638,CTR9,,
,ENSCAFG00000007643,TRIM42,,
,ENSCAFG00000007646,OR5A3,,
,ENSCAFG00000007649,MPEG1,,
,ENSCAFG00000007650,NEK1,,
,ENSCAFG00000007651,DTX4,,
,ENSCAFG00000007652,SPSB4,,
,ENSCAFG00000007653,ST3GAL5,,
,ENSCAFG00000007656,C29H8orf34,,
,ENSCAFG00000007658,SFTPB,,
,ENSCAFG00000007659,SMAD1,,
,ENSCAFG00000007661,PXYLP1,,
,ENSCAFG00000007662,ACSL1,,
,ENSCAFG00000007663,GLYAT,,
,ENSCAFG00000007664,ZBTB38,,
,ENSCAFG00000007665,ARL6IP4,,
,ENSCAFG00000007666,EIF4G2,,
,ENSCAFG00000007667,USP39,,
,ENSCAFG00000007668,OGFOD2,,
,ENSCAFG00000007669,CLCN3,,
,ENSCAFG00000007670,SLC30A5,,
,ENSCAFG00000007671,GSS,,
,ENSCAFG00000007672,CHD1,,
,ENSCAFG00000007673,SULF1,,
,ENSCAFG00000007674,RASA2,,
,ENSCAFG00000007675,NA,,
,ENSCAFG00000007676,ABCB9,,
,ENSCAFG00000007678,NA,,
,ENSCAFG00000007679,HPF1,,
,ENSCAFG00000007680,TMEM150A,,
,ENSCAFG00000007681,MFAP3L,,
,ENSCAFG00000007682,MMAA,,
,ENSCAFG00000007683,AADAT,,
,ENSCAFG00000007685,RNF181,,
,ENSCAFG00000007686,SLCO5A1,,
,ENSCAFG00000007689,VAMP5,,
,ENSCAFG00000007690,VTI1B,,
,ENSCAFG00000007691,GALNT18,,
,ENSCAFG00000007692,VAMP8,,
,ENSCAFG00000007693,LPXN,,
,ENSCAFG00000007694,RNF7,,
,ENSCAFG00000007695,SLMAP,,
