"GeneID","GeneName","Spearman_Correlation_Coefficient","P_value","fdrtool_qvalue","BH_qvalue"
"ENSCAFG00000015053","SPINDOC",-0.721522137173916,0.00010203945340269,0.999999999999814,0.727127982399637
"ENSCAFG00000009313","PHF21A",-0.720217586755968,0.00010648713561207,0.999999999999814,0.727127982399637
"ENSCAFG00000006362","NPHP3",-0.703731180366888,0.00017908787017899,0.999999999999814,0.727127982399637
"ENSCAFG00000017868",NA,0.700271827654411,0.00019886463781297,0.999999999999814,0.727127982399637
"ENSCAFG00000003487","SLC66A3",-0.710474308300395,0.00021641360602391,0.999999999999814,0.727127982399637
"ENSCAFG00000006082","CARS2",-0.709486166007905,0.00022280618428056,0.999999999999814,0.727127982399637
"ENSCAFG00000014716","PSME3",0.679841897233202,0.00050307282492187,0.99999999999992,0.999179297044031
"ENSCAFG00000016300","PTGER1",-0.667351863064273,0.00050384825303925,0.99999999999992,0.999179297044031
"ENSCAFG00000000277","CCDC28A",-0.663701527551075,0.00055472171076172,0.999999999999927,0.999179297044031
"ENSCAFG00000016007","KRT10",0.663207334306436,0.00056193777855039,0.999999999999928,0.999179297044031
"ENSCAFG00000029337","CEP20",0.660405419290304,0.00060439784853458,0.999999999999934,0.999179297044031
"ENSCAFG00000002986","PUS10",0.657933842122302,0.00064411486977181,0.999999999999938,0.999179297044031
"ENSCAFG00000007569","CEP70",-0.65678282212612,0.00066336401928259,0.99999999999994,0.999179297044031
"ENSCAFG00000000885","DEPTOR",0.66501976284585,0.00072865286007591,0.999999999999945,1
"ENSCAFG00000032305","ZNF473",0.657114624505929,0.00088030333733847,0.999999999999956,1
"ENSCAFG00000014364","GRPEL1",0.656126482213439,0.00090100491493829,0.999999999999957,1
"ENSCAFG00000016833","SNX11",0.64195702478693,0.00095914844900882,0.99999999999996,1
"ENSCAFG00000003641",NA,-0.640072913041741,0.00100379675841869,0.999999999999962,1
"ENSCAFG00000018493","CD320",0.650197628458498,0.00103403927608967,0.999999999999963,1
"ENSCAFG00000013332","ATF2",-0.645256916996047,0.00115721560935694,0.999999999999967,1
"ENSCAFG00000023429",NA,0.633220991180498,0.00118149265477706,0.999999999999968,1
"ENSCAFG00000010757","CPT1A",-0.638339920948617,0.00135030901872606,0.999999999999972,1
"ENSCAFG00000005040","KLF12",-0.637351778656126,0.00137999391571809,0.999999999999973,1
"ENSCAFG00000013178","OLA1",-0.636363636363636,0.00141022795590421,0.999999999999974,1
"ENSCAFG00000002993","SMAP2",-0.631422924901186,0.00156992808110672,0.999999999999977,1
"ENSCAFG00000011415","MCUB",-0.631422924901186,0.00156992808110672,0.999999999999977,1
"ENSCAFG00000047873",NA,0.618200104586568,0.00166703283087366,0.999999999999978,1
"ENSCAFG00000030456","LZIC",0.617399976567058,0.00169706532428133,0.999999999999979,1
"ENSCAFG00000044593",NA,-0.617327943002741,0.00169979151320199,0.999999999999979,1
"ENSCAFG00000018759","ZNF280C",-0.627470355731225,0.00170844182838084,0.999999999999979,1
"ENSCAFG00000005072","FBXL3",-0.615270589576388,0.00177924250544065,0.99999999999998,1
"ENSCAFG00000023541",NA,0.614422713846074,0.00181289246651989,0.99999999999998,1
"ENSCAFG00000004944","PCDH9",0.623517786561265,0.00185713641106422,0.999999999999981,1
"ENSCAFG00000013108","AP3B2",0.612871506891804,0.00187585677764554,0.999999999999981,1
"ENSCAFG00000006096","NDUFAF7",0.607363497662153,0.0021146623482732,0.999999999999984,1
"ENSCAFG00000004165","NDNF",0.607050250487901,0.00212898448761479,0.999999999999984,1
"ENSCAFG00000031355",NA,0.604477948457146,0.0022497367977015,0.999999999999985,1
"ENSCAFG00000014972","NAGLU",0.613636363636364,0.00227742608411678,0.999999999999985,1
"ENSCAFG00000017271","DIS3L",-0.613636363636364,0.00227742608411678,0.999999999999985,1
"ENSCAFG00000029815","COMMD6",-0.602915758460396,0.00232586576960656,0.999999999999985,1
"ENSCAFG00000008942","C18H11orf49",-0.602421565215756,0.00235039855175912,0.999999999999986,1
"ENSCAFG00000000934","COL14A1",0.610671936758893,0.00241815459365688,0.999999999999986,1
"ENSCAFG00000020277","LHX6",-0.600938985481837,0.00242531589534429,0.999999999999986,1
"ENSCAFG00000005949",NA,-0.609683794466403,0.00246666456487757,0.999999999999986,1
"ENSCAFG00000049479",NA,-0.59627523839058,0.00267430129673168,0.999999999999988,1
"ENSCAFG00000000071",NA,0.604743083003953,0.00272171760287645,0.999999999999988,1
"ENSCAFG00000048755",NA,-0.594661466621434,0.00276533910458859,0.999999999999988,1
"ENSCAFG00000005773","CACNB4",0.594661466621434,0.0027653391045886,0.999999999999988,1
"ENSCAFG00000007935","TRPC1",-0.593672835754233,0.00282239361067715,0.999999999999989,1
"ENSCAFG00000032734","KCNK13",-0.593262998491027,0.00284633537093437,0.999999999999989,1
"ENSCAFG00000045047",NA,-0.593121886824782,0.00285461838438616,0.999999999999989,1
"ENSCAFG00000007162","SLC35A4",0.600790513833992,0.00294145204005444,0.999999999999989,1
"ENSCAFG00000019780","SLC2A6",0.591549313833683,0.00294831162231424,0.999999999999989,1
"ENSCAFG00000019819","SPATA2L",0.599802371541502,0.00299866329454323,0.999999999999989,1
"ENSCAFG00000042595",NA,-0.599802371541502,0.00299866329454323,0.999999999999989,1
"ENSCAFG00000025044",NA,-0.596837944664032,0.003175957973786,0.99999999999999,1
"ENSCAFG00000017415","ZC3H14",-0.595849802371542,0.00323698458752963,0.99999999999999,1
"ENSCAFG00000024306","AGO4",-0.595849802371542,0.00323698458752963,0.99999999999999,1
