"Cytokine","Collection","ID","Description","setSize","enrichmentScore","NES","pvalue","p_adjust","qvalue","rank","leading_edge","core_enrichment"
"TNFA","C2","NABA_MATRISOME","NABA_MATRISOME",476,0.845454406,1.856635512,2.78e-09,1.55e-05,1.5e-05,275,"tags=9%, list=2%, signal=9%","CCL7/MMP9/LAMA4/CXCL14/MMP15/ACAN/NTN1/THBS2/COL14A1/COL5A3/ADAM8/TNFSF9/SEMA6B/SPP1/CXCL8/S100A12/COL8A1/MMP2/COLEC12/CTSK/CTHRC1/VWA2/SDC2/COL24A1/IL1B/NPNT/ADAMTS17/C1QL4/FBLN2/CLEC4D/C1QTNF6/ECM2/EBI3/NTF4/HBEGF/CXCL10/ADAM19/WNT4/TGM2/SEMA5A/NID1/CLEC2L/SERPINB2"
"TNFA","C2","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",206,0.901121039,1.836192506,2.38e-08,6.64e-05,6.44e-05,129,"tags=7%, list=1%, signal=7%","MMP9/LAMA4/MMP15/ACAN/COL14A1/COL5A3/ADAM8/SPP1/COL8A1/MMP2/CTSK/LRP4/SDC2/COL24A1/FBLN2"
"TNFA","C2","MARKEY_RB1_ACUTE_LOF_DN","MARKEY_RB1_ACUTE_LOF_DN",152,0.918841426,1.7928136,8.36e-08,0.000155239,0.000150447,196,"tags=9%, list=2%, signal=9%","CCL7/SMPDL3A/STAB1/CXCL14/CSF1R/ADAM8/TNFSF9/ABCA1/C5AR1/CLEC4D/GATM/GRN/CXCL10"
"TNFA","C2","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",86,0.945283389,1.789397709,3.5e-07,0.000487328,0.000472285,65,"tags=12%, list=1%, signal=12%","MMP9/MMP15/ACAN/COL14A1/COL5A3/ADAM8/SPP1/COL8A1/MMP2/CTSK"
"TNFA","C2","REACTOME_COLLAGEN_DEGRADATION","REACTOME_COLLAGEN_DEGRADATION",40,0.971177014,1.853708755,2.14e-06,0.002386187,0.002312528,65,"tags=18%, list=1%, signal=17%","MMP9/MMP15/COL14A1/COL5A3/COL8A1/MMP2/CTSK"
"TNFA","C2","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN",70,0.947349407,1.806126845,2.75e-06,0.002551256,0.002472502,133,"tags=11%, list=1%, signal=11%","CCL7/MMP9/STAB1/MAF/C5AR1/ACP5/GPNMB/RTN1"
"TNFA","C2","NABA_MATRISOME_ASSOCIATED","NABA_MATRISOME_ASSOCIATED",323,0.845403396,1.80270276,3.67e-06,0.002917459,0.002827401,275,"tags=9%, list=2%, signal=9%","CCL7/MMP9/CXCL14/MMP15/ADAM8/TNFSF9/SEMA6B/CXCL8/S100A12/MMP2/COLEC12/CTSK/SDC2/IL1B/ADAMTS17/C1QL4/CLEC4D/C1QTNF6/EBI3/NTF4/HBEGF/CXCL10/ADAM19/WNT4/TGM2/SEMA5A/CLEC2L/SERPINB2"
"TNFA","C7","GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",130,-0.884428926,-2.026062274,1.18e-06,0.006025778,0.005755086,425,"tags=14%, list=4%, signal=13%","PHACTR2/RGL2/ZBTB1/RIPOR2/TRIM34/PRKAR2B/MICAL1/FBXO32/TET1/TCP11L2/GRAP2/CIITA/ABCA7/MCTP2/CARMIL2/SLC14A1/IL1RL1/SELL"
"TNFA","C7","GSE11057_PBMC_VS_MEM_CD4_TCELL_UP","GSE11057_PBMC_VS_MEM_CD4_TCELL_UP",127,0.914865888,1.800695576,2.68e-06,0.006831753,0.006524854,194,"tags=11%, list=2%, signal=11%","SMPDL3A/STAB1/RNF144B/IGSF6/PCDH9/MAFB/SCPEP1/C5AR1/SLC37A2/SLC2A6/RTN1/EPB41L3/FCGRT/SLC7A7"
"TNFA","C2","PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP","PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP",155,0.886780648,1.729513734,2.99e-05,0.020826961,0.020184061,210,"tags=7%, list=2%, signal=7%","MMP9/LAMA4/ENPP2/DCLK1/CTHRC1/TAGLN/GPNMB/NR1H3/CXCL10/ADGRF5/C3"
"TNFA","C2","MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP","MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP",16,0.984805875,1.915009147,4.14e-05,0.025618721,0.024827906,67,"tags=19%, list=1%, signal=19%","MMP9/CTSK/CTHRC1"
"TNFA","C7","GSE3565_DUSP1_VS_WT_SPLENOCYTES_DN","GSE3565_DUSP1_VS_WT_SPLENOCYTES_DN",146,-0.845836091,-1.947101864,2.69e-05,0.030724647,0.029344424,198,"tags=8%, list=2%, signal=8%","FAM78A/KLHDC2/TET1/TCP11L2/TOP2B/LBH/GPR146/MYB/CARMIL2/SLC14A1/SELL"
"TNFA","C7","GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP","GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP",152,0.88103051,1.777067003,3.02e-05,0.030724647,0.029344424,221,"tags=9%, list=2%, signal=9%","SMPDL3A/STAB1/RNF144B/PYCARD/COL14A1/SEMA6B/COLEC12/ANK1/SLC37A2/GAL3ST4/FCGRT/ACBD5/COTL1"
"TNFA","C7","GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN","GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN",143,0.887945258,1.764448783,2.62e-05,0.030724647,0.029344424,246,"tags=12%, list=2%, signal=12%","STAB1/CSF1R/IGSF6/BASP1/S100A12/SLC11A1/MAFB/C5AR1/SLC2A6/CEBPB/EPB41L3/GRN/FCGRT/ALDH3B1/SLC7A7/NLRP3/HMOX1"
"TNFA","C2","BOQUEST_STEM_CELL_UP","BOQUEST_STEM_CELL_UP",174,0.873578267,1.734253059,5.55e-05,0.030921298,0.0299668,210,"tags=10%, list=2%, signal=10%","CXCL14/THBS2/COL14A1/DCLK1/BASP1/PCDH9/MAFB/MMP2/COLEC12/CTSK/MAN1C1/SDC2/CEBPB/F3/GPNMB/ECM2/GFPT2/C3"
"TNFA","C2","WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS","WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS",36,0.96507943,1.856701917,6.93e-05,0.032270885,0.031274728,196,"tags=22%, list=2%, signal=22%","CCL7/MMP9/CXCL14/SPP1/CXCL8/IL1B/EBI3/CXCL10"
"TNFA","C2","BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP","BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP",191,0.859238119,1.727754085,6.95e-05,0.032270885,0.031274728,294,"tags=12%, list=2%, signal=11%","MMP9/LAMA4/CXCL8/DCLK1/ABCA1/IL1B/F3/CDH3/OASL/POU2F2/CRTAC1/HBEGF/GFPT2/CXCL10/IL1RAP/ADAM19/C3/GLIPR1/TGM2/SLC6A12/SPOCD1/NID2"
"TNFA","C7","GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP","GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP",161,-0.830748179,-1.899944563,3.9e-05,0.033130413,0.031642117,330,"tags=7%, list=3%, signal=7%","RIPOR2/TRIM34/FAM8A1/CREBRF/FBXO32/ELF1/ABTB1/TNFRSF25/SMAD7/IL1RL1/SELL/MFNG"
"TNFA","Hallmark","HALLMARK_COAGULATION","HALLMARK_COAGULATION",89,0.89259998,1.737518162,0.000664561,0.033228057,0.030779674,116,"tags=7%, list=1%, signal=7%","MMP9/MMP15/MMP2/CTSK/PROS1/F3"
"TNFA","C7","GSE45365_NK_CELL_VS_CD8A_DC_UP","GSE45365_NK_CELL_VS_CD8A_DC_UP",158,0.87328185,1.76345402,5.76e-05,0.041933289,0.040049547,59,"tags=3%, list=0%, signal=3%","STAB1/LAMA4/PYCARD/MAFB"
"TNFA","C7","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_DN","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_DN",145,-0.833539308,-1.915492752,0.000104902,0.042781389,0.040859549,240,"tags=9%, list=2%, signal=9%","TRAF5/RHOF/HLTF/SIT1/FCMR/TSPAN33/LBH/MAP4K1/EFCAB5/CD38/TFDP2/ENPP3/CLIC2"
"TNFA","C7","GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_UP","GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_24H_UP",110,0.899840105,1.783390891,7.68e-05,0.042781389,0.040859549,67,"tags=5%, list=1%, signal=5%","SNCAIP/PDE6A/THBS2/COL14A1/RYR3/CTHRC1"
"TNFA","C7","GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN","GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN",106,0.904855551,1.777511624,0.000122615,0.042781389,0.040859549,79,"tags=5%, list=1%, signal=5%","MMP9/NTN1/SSC5D/RAB25/MACROH2A2"
"TNFA","C7","GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN","GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_AND_RARA_AGONIST_AM580_TREATED_DC_DN",150,0.880416072,1.772446826,0.000116268,0.042781389,0.040859549,80,"tags=5%, list=1%, signal=5%","MMP9/CXCL14/DNM1/ADAM8/SPP1/MAFB/TAGLN"
"TNFA","C7","GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_DN","GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_DN",157,0.871212872,1.758925699,7.46e-05,0.042781389,0.040859549,66,"tags=4%, list=1%, signal=4%","MMP9/STAB1/KLHL13/COL14A1/DEPTOR/IRF6"
"TNFA","C7","GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP","GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_UP",163,0.86569685,1.755496684,0.000104854,0.042781389,0.040859549,336,"tags=10%, list=3%, signal=10%","CCL7/STAB1/DNM1/CEMIP/CXCL8/S100A12/IL1B/OASL/IL1RAP/HMOX1/MARCKSL1/KRT10/SERPINB2/CYP1A1/MAP2K3/STIP1"
"TNFA","C7","GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN","GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN",140,0.879876435,1.746886548,0.000114459,0.042781389,0.040859549,133,"tags=5%, list=1%, signal=5%","CCL7/MMP9/PRSS8/IRF6/STK17A/F3/RTN1"
"TNFA","C7","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP",141,0.877799744,1.742277789,0.000126001,0.042781389,0.040859549,210,"tags=7%, list=2%, signal=7%","CCL7/SMPDL3A/CXCL8/S100A12/TBC1D30/IL1B/SLC39A8/EBI3/ACKR3/C3"
"TNFA","C2","PID_AVB3_OPN_PATHWAY","PID_AVB3_OPN_PATHWAY",29,0.968737012,1.89987532,0.0001196,0.044427561,0.043056143,62,"tags=10%, list=1%, signal=10%","MMP9/SPP1/MMP2"
"TNFA","C2","REACTOME_COLLAGEN_FORMATION","REACTOME_COLLAGEN_FORMATION",61,0.937095541,1.771619689,0.000115486,0.044427561,0.043056143,97,"tags=8%, list=1%, signal=8%","MMP9/COL14A1/COL5A3/COL8A1/COL24A1"
"TNFA","C2","JAEGER_METASTASIS_DN","JAEGER_METASTASIS_DN",142,0.886481728,1.721585729,0.000117095,0.044427561,0.043056143,274,"tags=11%, list=2%, signal=11%","CXCL14/PYCARD/PRSS8/ENPP2/RAB25/MAF/IRF6/GPX2/SPINK5/CDH3/FGFR3/COBL/LTB4R/ZNF185/TFAP2B/KRT10"
"TNFA","C7","GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_DN","GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_DN",98,-0.868451668,-1.952379054,0.000144946,0.04613827,0.044065631,181,"tags=6%, list=2%, signal=6%","SYTL3/GRAP2/LCK/HAVCR2/LSP1/SEPTIN1"
"TNFA","C7","GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_DN","GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_DN",111,-0.853583856,-1.89980703,0.000173402,0.051949341,0.049615655,181,"tags=8%, list=2%, signal=8%","SYTL3/GRAP2/CIITA/IL18BP/NOD1/LCK/HAVCR2/SLC14A1/SEPTIN1"
"TNFA","C2","GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP","GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP",73,0.923377148,1.767454373,0.000161998,0.056415718,0.054674242,200,"tags=19%, list=2%, signal=19%","RNF144B/NTN1/CEMIP/COLEC12/CTHRC1/ABCA1/MAN1C1/PLB1/NPNT/GAL3ST4/CDH3/MTUS2/ADGRG2/EPHA1"
"TNFA","C7","GSE3039_CD4_TCELL_VS_B2_BCELL_UP","GSE3039_CD4_TCELL_VS_B2_BCELL_UP",145,0.862658999,1.725711251,0.000212653,0.060168938,0.057466009,59,"tags=3%, list=0%, signal=3%","SMPDL3A/MMP9/RNF144B/MAFB"
"TNFA","C2","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",43,0.951971301,1.799887396,0.00018891,0.061918032,0.060006707,97,"tags=12%, list=1%, signal=12%","MMP9/COL14A1/COL5A3/COL8A1/COL24A1"
"TNFA","C7","GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN","GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN",163,0.85790353,1.739693061,0.000235961,0.063249838,0.060408507,305,"tags=8%, list=3%, signal=8%","CCL7/STAB1/CSF1R/CTSK/NOTCH3/IL1B/ACP5/OASL/ADAM19/AKAP1/NID1/SERPINB2/SLC3A2"
"TNFA","C2","NABA_SECRETED_FACTORS","NABA_SECRETED_FACTORS",126,0.880383354,1.707434166,0.000204513,0.06330814,0.061353904,224,"tags=9%, list=2%, signal=9%","CCL7/CXCL14/TNFSF9/CXCL8/S100A12/IL1B/EBI3/NTF4/HBEGF/CXCL10/WNT4"
"TNFA","C2","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS",47,0.94634939,1.797475779,0.000222791,0.065336442,0.063319596,92,"tags=6%, list=1%, signal=6%","LAMA4/COL5A3/SDC2"
"TNFA","C7","GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_UP","GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_UP",155,-0.821007298,-1.895243938,0.0002758,0.07023237,0.067077368,294,"tags=6%, list=2%, signal=6%","ENTPD1/SRSF2/FAF1/NHSL2/IKZF2/MYB/IL17RB/IL1RL1/SELL"
"TNFA","C2","WP_ANGIOGENESIS","WP_ANGIOGENESIS",23,0.968134524,1.900557634,0.000258007,0.071880851,0.069661988,3,"tags=4%, list=0%, signal=4%","MMP9"
"TNFA","C7","GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP","GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP",160,-0.801663102,-1.841351579,0.000317857,0.073583783,0.070278227,29,"tags=6%, list=0%, signal=6%","RPL12/S100A1/SSRP1/SELP/PQBP1/GABARAPL1/CD38/IL1RL1/SELL"
"TNFA","C7","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_DN","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_DN",613,-0.638313174,-1.728301075,0.000317586,0.073583783,0.070278227,1066,"tags=17%, list=9%, signal=16%","TMEM116/NOP53/RPL27A/EIF3E/RASA2/PHB2/PRKACB/ZNF292/PCMTD2/AFF3/RNF125/RPL32/FBXL20/CEP78/CCR7/UBR5/CRY1/IPO5/RPS3/BTG1/LUC7L3/ANAPC16/GNPDA2/CNOT6L/CYREN/TMEM168/CEP68/ZNF280D/SRPK2/TSHZ1/HNRNPA3/PRRC2B/SSBP2/CRYL1/PITPNC1/RPL35A/OXNAD1/IP6K1/ATP8A1/CPSF6/RFX7/AHCTF1/KAT6B/ANKH/COMMD6/TBC1D31/NIPAL3/N4BP2/CD79A/TTC3/SRSF5/NCAPD2/KLRG1/CCNG1/DIS3L/CDC14A/RPL12/CDKN2AIP/TUT4/TXK/RBMX/NUCKS1/CBLB/AGL/RPL15/KLHDC2/RPS13/RBL2/PCNX2/SLAIN1/TRAF5/MPHOSPH9/SP4/TMEM204/FBXO32/RHOF/HLTF/PIK3IP1/TCP11L2/SLA2/SIT1/USP20/TOP2B/CTSW/FCMR/PIK3C2B/IKZF2/NAP1L1/PGM2L1/PLCL1/LBH/CYFIP2/CXCR4/SKAP1/PDE7A/MAP4K1/CDK6/ZNF395/KLF12/LCK/PDCD4/TFDP2/SPOCK2/SEPTIN1"
"TNFA","C7","GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_DN","GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_DN",122,0.878712507,1.740602248,0.000336438,0.074499175,0.071152498,147,"tags=6%, list=1%, signal=6%","STAB1/LAMA4/KRT75/COL5A3/CD248/CHRNA9/OASL"
"TNFA","C7","GSE4142_NAIVE_VS_GC_BCELL_UP","GSE4142_NAIVE_VS_GC_BCELL_UP",144,0.867372584,1.729738327,0.000353421,0.074998782,0.071629661,91,"tags=3%, list=1%, signal=3%","CCL7/STAB1/NTN1/TNFRSF13B/PRR5L"
"TNFA","C7","GSE20715_0H_VS_24H_OZONE_LUNG_UP","GSE20715_0H_VS_24H_OZONE_LUNG_UP",147,-0.81430863,-1.871216114,0.00038491,0.078413838,0.074891305,216,"tags=8%, list=2%, signal=8%","RIPOR2/KCNH2/PMPCB/RFX5/NUP210/CXCR4/SEMA4D/MAP4K1/LRRC56/PDCD4/LSP1/SELL"
"TNFA","C2","CHEN_METABOLIC_SYNDROM_NETWORK","CHEN_METABOLIC_SYNDROM_NETWORK",886,0.692861923,1.609898209,0.000297017,0.078808425,0.076375717,221,"tags=5%, list=2%, signal=5%","CCL7/SMPDL3A/STAB1/CXCL14/PYCARD/CSF1R/THBS2/COL14A1/ADAM8/IGSF6/COL8A1/SLC11A1/MAFB/SLC8A1/MMP2/COLEC12/CTSK/SCPEP1/MAN1C1/SLC37A2/PRR5L/SDC2/SLC2A6/PLB1/SPEG/CDH3/GPNMB/FOXS1/FBLN2/CLEC4D/AFAP1L2/SLC27A6/OASL/EBI3/GATM/EPB41L3/CD276/GRN/TRIL/ALDH3B1/ADAM19/GLIPR1/COTL1"
"TNFA","C7","GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP","GSE3720_UNSTIM_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP",136,-0.816901259,-1.879529504,0.000427954,0.083829639,0.080063815,54,"tags=6%, list=0%, signal=6%","RPS12/RPL12/FAM78A/MYB/PHF21A/STAP1/CARMIL2/SELL"
"TNFA","C2","ZHAN_MULTIPLE_MYELOMA_DN","ZHAN_MULTIPLE_MYELOMA_DN",22,0.965192199,1.891509928,0.000367601,0.085344694,0.08271022,50,"tags=14%, list=0%, signal=14%","SMPDL3A/GLDC/S100A12"
"TNFA","C2","PID_BETA_CATENIN_NUC_PATHWAY","PID_BETA_CATENIN_NUC_PATHWAY",56,0.925680423,1.750748074,0.000348694,0.085344694,0.08271022,62,"tags=5%, list=1%, signal=5%","MMP9/CXCL8/MMP2"
"TNFA","C2","ONDER_CDH1_TARGETS_2_DN","ONDER_CDH1_TARGETS_2_DN",332,0.794372625,1.702532305,0.000353533,0.085344694,0.08271022,368,"tags=10%, list=3%, signal=10%","MMP9/PRSS8/AP1M2/ADAM8/CELSR1/CXCL8/RAB25/IRF6/IL1B/F3/CDH3/SLC39A8/FGFR3/HBEGF/TSPAN13/ESRP1/EPHA1/ITGB6/IL1RAP/C3/AKAP1/IL13RA2/ZNF185/SERPINB2/EDN1/CYP1A1/SLC3A2/PTGES/ST6GALNAC2/CREG1/ISG20/SLC7A5"
"TNFA","C2","PARK_TRETINOIN_RESPONSE_AND_PML_RARA_FUSION","PARK_TRETINOIN_RESPONSE_AND_PML_RARA_FUSION",21,-0.961591689,-2.084944841,0.000421034,0.086889012,0.084206868,45,"tags=19%, list=0%, signal=19%","SLA/SEMA4D/CD38/LSP1"
"TNFA","C2","WP_ENDOCHONDRAL_OSSIFICATION","WP_ENDOCHONDRAL_OSSIFICATION",48,0.938568333,1.788139409,0.000406764,0.086889012,0.084206868,142,"tags=8%, list=1%, signal=8%","MMP9/ACAN/SPP1/FGFR3"
"TNFA","C2","WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS","WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS",48,0.938568333,1.788139409,0.000406764,0.086889012,0.084206868,142,"tags=8%, list=1%, signal=8%","MMP9/ACAN/SPP1/FGFR3"
"TNFA","C7","HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_1DY_UP","HOEK_MYELOID_DENDRITIC_CELL_2011_2012_TIV_ADULT_1DY_UP",12,0.983457971,1.980736637,0.000466972,0.088084745,0.084127772,50,"tags=25%, list=0%, signal=25%","STAB1/DEPTOR/S100A12"
"TNFA","C2","NABA_ECM_GLYCOPROTEINS","NABA_ECM_GLYCOPROTEINS",107,0.885810591,1.714204148,0.000462065,0.091950959,0.089112559,151,"tags=8%, list=1%, signal=8%","LAMA4/NTN1/THBS2/SPP1/CTHRC1/VWA2/NPNT/FBLN2/ECM2"
"TNFA","Hallmark","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",42,-0.882476785,-1.974261026,0.004410874,0.095538984,0.088499269,9,"tags=7%, list=0%, signal=7%","GLRX2/CAT/LSP1"
"TNFA","Hallmark","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",145,0.81511348,1.61667477,0.005732339,0.095538984,0.088499269,373,"tags=6%, list=3%, signal=5%","MMP9/MMP2/SPEG/CDH3/CD276/ACTB/MVD/TUBG1"
"TNFA","C7","HOWARD_PBMC_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_19_39YO_AS03_ADJUVANT_VS_BUFFER_1DY_DN","HOWARD_PBMC_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_19_39YO_AS03_ADJUVANT_VS_BUFFER_1DY_DN",16,0.975815454,1.952627275,0.000602002,0.095812325,0.091508211,34,"tags=12%, list=0%, signal=12%","MMP15/COL5A3"
"TNFA","C7","GSE22886_NAIVE_BCELL_VS_DC_UP","GSE22886_NAIVE_BCELL_VS_DC_UP",130,-0.81833049,-1.874643044,0.000526955,0.095812325,0.091508211,359,"tags=12%, list=3%, signal=11%","ITM2C/PHC1/RIPOR2/BCL11A/FCMR/PIK3C2B/LBH/CYFIP2/MCTP2/CXCR4/SKAP1/STAP1/CD38/SPRY4/SELL"
"TNFA","C7","GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_UP","GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD4_TCELL_UP",123,0.872025535,1.723047799,0.000598791,0.095812325,0.091508211,165,"tags=9%, list=1%, signal=9%","CCL7/STAB1/LYVE1/SLC11A1/MMP2/MAF/GPX2/MAN1C1/TEX12/TTYH2/POU2F2"
"TNFA","C7","GSE8835_HEALTHY_VS_CLL_CD4_TCELL_UP","GSE8835_HEALTHY_VS_CLL_CD4_TCELL_UP",141,0.861966939,1.710852463,0.000563387,0.095812325,0.091508211,297,"tags=6%, list=3%, signal=6%","CCL7/STAB1/TNFSF9/FBLN2/OASL/ACKR3/ST3GAL5/APOE/ACTB"
"TNFA","C7","GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP","GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_MAC_UP",146,0.854149096,1.705938434,0.000580622,0.095812325,0.091508211,92,"tags=3%, list=1%, signal=3%","CCL7/PCSK1/THBS2/ADAM8/SDC2"
"TNFA","C2","ONO_FOXP3_TARGETS_DN","ONO_FOXP3_TARGETS_DN",27,-0.949246975,-2.089644895,0.000561925,0.101001555,0.097883775,144,"tags=26%, list=1%, signal=26%","RBL2/TNFRSF25/CXCR4/P2RY14/CDK6/HAVCR2/SELL"
"TNFA","C2","CROONQUIST_STROMAL_STIMULATION_UP","CROONQUIST_STROMAL_STIMULATION_UP",43,0.944726391,1.786189481,0.000547553,0.101001555,0.097883775,225,"tags=14%, list=2%, signal=14%","LAMA4/THBS2/BASP1/NOTCH3/OLFM1/TGM2"
"TNFA","C2","NABA_CORE_MATRISOME","NABA_CORE_MATRISOME",153,0.84976944,1.659396245,0.000553895,0.101001555,0.097883775,151,"tags=9%, list=1%, signal=9%","LAMA4/ACAN/NTN1/THBS2/COL14A1/COL5A3/SPP1/COL8A1/CTHRC1/VWA2/COL24A1/NPNT/FBLN2/ECM2"
"TNFA","C7","GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN","GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN",150,0.859204568,1.729743992,0.000657545,0.101481099,0.09692233,176,"tags=3%, list=1%, signal=3%","CCL7/MMP9/BASP1/OASL/HBEGF"
"TNFA","C2","LU_TUMOR_ENDOTHELIAL_MARKERS_UP","LU_TUMOR_ENDOTHELIAL_MARKERS_UP",14,0.98257484,1.915308805,0.000585663,0.10197864,0.098830699,34,"tags=14%, list=0%, signal=14%","MMP9/COL5A3"
"TNFA","C2","REACTOME_MET_ACTIVATES_PTK2_SIGNALING","REACTOME_MET_ACTIVATES_PTK2_SIGNALING",23,0.963566622,1.891590325,0.000656231,0.105902671,0.102633601,97,"tags=13%, list=1%, signal=13%","LAMA4/COL5A3/COL24A1"
"TNFA","C2","WP_CCL18_SIGNALING","WP_CCL18_SIGNALING",26,0.959635242,1.889512072,0.000665218,0.105902671,0.102633601,62,"tags=8%, list=1%, signal=8%","MMP9/MMP2"
"TNFA","C2","NABA_ECM_REGULATORS","NABA_ECM_REGULATORS",126,0.866275472,1.68007304,0.000651121,0.105902671,0.102633601,275,"tags=7%, list=2%, signal=7%","MMP9/MMP15/ADAM8/MMP2/CTSK/ADAMTS17/ADAM19/TGM2/SERPINB2"
