"cytokine","gene","Hugo_Symbol","baseMean","log2FoldChange","lfcSE","conf.low","conf.high","stat","pvalue","padj"
"TNF-alpha","ENSCAFG00000005468","PFKP",13050.69025,-0.028595364,0.101521909,-0.22757830564,0.170387577639999,-0.281666925707632,0.300872394,0.927942502
"TNF-alpha","ENSCAFG00000000275","NHSL1",1080.338369,-0.016033705,0.129918076,-0.27067313396,0.238605723959999,-0.123413965890319,0.305599851,0.928075406
"TNF-alpha","ENSCAFG00000000280","CDK4",7567.488346,0.028714667,0.101099113,-0.16943959448,0.22686892848,0.28402491523343,0.30671446,0.928075406
"TNF-alpha","ENSCAFG00000000601","GPANK1",565.3532577,-0.03046201,0.099961781,-0.22638710076,0.16546308076,-0.304736567268644,0.306145843,0.928075406
"TNF-alpha","ENSCAFG00000000653","NA",104.4241868,-0.041777907,0.090603587,-0.21936093752,0.13580512352,-0.461106545373308,0.304044271,0.928075406
"TNF-alpha","ENSCAFG00000000989","SERINC1",2540.857822,0.038321951,0.094605206,-0.14710425276,0.22374815476,0.405072327626452,0.301308632,0.928075406
"TNF-alpha","ENSCAFG00000001277","ANKS1A",816.1210962,0.031407651,0.099429463,-0.163474096479999,0.22628939848,0.315878714943879,0.304590215,0.928075406
"TNF-alpha","ENSCAFG00000001364","SRPK1",1496.160498,-0.030885714,0.099657063,-0.22621355748,0.16444212948,-0.30991997024837,0.306569129,0.928075406
"TNF-alpha","ENSCAFG00000001848","NFX1",1411.433006,-0.034846596,0.097206598,-0.22537152808,0.15567833608,-0.358479740233271,0.30284862,0.928075406
"TNF-alpha","ENSCAFG00000003737","PARD3",3387.986882,-0.021214033,0.108537664,-0.23394785444,0.19151978844,-0.195453193096177,0.303822187,0.928075406
"TNF-alpha","ENSCAFG00000003842","FIG4",1235.424242,-0.02788604,0.101852722,-0.22751737512,0.17174529512,-0.273787871864632,0.303677845,0.928075406
"TNF-alpha","ENSCAFG00000003948","MFSD2B",1152.862745,-0.024545662,0.104292098,-0.22895817408,0.17986685008,-0.235354954696567,0.307107516,0.928075406
"TNF-alpha","ENSCAFG00000004021","TUBE1",528.0907542,0.035092934,0.097071731,-0.15516765876,0.22535352676,0.361515485903924,0.302250818,0.928075406
"TNF-alpha","ENSCAFG00000004272","RAD54L",834.1712789,-0.042455774,0.089566225,-0.218005575,0.133094027,-0.474015444996146,0.304464137,0.928075406
"TNF-alpha","ENSCAFG00000004714","FAM107B",741.6154488,0.017099499,0.12195599,-0.2219342414,0.2561332394,0.140210407049297,0.301291222,0.928075406
"TNF-alpha","ENSCAFG00000004844","RALB",832.5532834,-0.01937188,0.112130758,-0.23914816568,0.20040440568,-0.172761518298128,0.304418663,0.928075406
"TNF-alpha","ENSCAFG00000004907","NA",11.41355872,-0.031005034,0.099816533,-0.22664543868,0.16463537068,-0.310620225609318,0.302518831,0.928075406
"TNF-alpha","ENSCAFG00000005030","ZACN",9.497440243,0.020024232,0.110877755,-0.1972961678,0.2373446318,0.180597379519453,0.302641502,0.928075406
"TNF-alpha","ENSCAFG00000005326","UVRAG",463.9253567,-0.034592814,0.097452342,-0.22559940432,0.15641377632,-0.354971602426958,0.301877453,0.928075406
"TNF-alpha","ENSCAFG00000005332","NKTR",1216.79206,-0.028006841,0.101853411,-0.22763952656,0.17162584456,-0.274972047818801,0.302222517,0.928075406
"TNF-alpha","ENSCAFG00000005398","PSMC4",3649.519177,0.032922791,0.098644219,-0.16041987824,0.22626546024,0.333752867970904,0.301032487,0.928075406
"TNF-alpha","ENSCAFG00000005462","XRRA1",30.23073517,-0.023629937,0.105394855,-0.230203852799999,0.1829439788,-0.224203894962424,0.304258753,0.928075406
"TNF-alpha","ENSCAFG00000005483","ARHGEF40",2502.873115,-0.020171106,0.11048554,-0.2367227644,0.1963805524,-0.182567836478873,0.303275482,0.928075406
"TNF-alpha","ENSCAFG00000005809","TM9SF2",3095.970893,-0.036560144,0.095710028,-0.22415179888,0.15103151088,-0.381988645954632,0.305667297,0.928075406
"TNF-alpha","ENSCAFG00000006187","CENPB",1709.040385,0.019837636,0.110817402,-0.19736447192,0.23703974392,0.179011920889464,0.30604088,0.928075406
"TNF-alpha","ENSCAFG00000006249","NDFIP1",1318.470298,0.027373697,0.10207431,-0.1726919506,0.2274393446,0.26817420563509,0.306139821,0.928075406
"TNF-alpha","ENSCAFG00000006795","FKBP1A",4778.111099,0.035425644,0.096814271,-0.154330327159999,0.22518161516,0.365913450920887,0.302482987,0.928075406
"TNF-alpha","ENSCAFG00000007143","ASAH1",4800.300327,0.018760074,0.113756603,-0.204202867879999,0.24172301588,0.164914154477696,0.304738424,0.928075406
"TNF-alpha","ENSCAFG00000008180","FCHO2",595.3026615,-0.030903308,0.099914023,-0.22673479308,0.16492817708,-0.309299006006394,0.301995922,0.928075406
"TNF-alpha","ENSCAFG00000008249","GYG1",796.4413085,-0.029588561,0.100559327,-0.22668484192,0.16750771992,-0.294239847090464,0.305843519,0.928075406
"TNF-alpha","ENSCAFG00000008776","NA",3183.926125,0.024408154,0.104617289,-0.18064173244,0.22945804044,0.23330898968334,0.304301424,0.928075406
"TNF-alpha","ENSCAFG00000008823","FAM151B",781.556107,0.038853126,0.093924915,-0.145239707399999,0.2229459594,0.413661550824932,0.303455305,0.928075406
"TNF-alpha","ENSCAFG00000009171","GTF2H1",1013.711607,-0.031729526,0.099238904,-0.22623777784,0.16277872584,-0.319728702364548,0.304226824,0.928075406
"TNF-alpha","ENSCAFG00000009381","PRPF4B",2909.886802,-0.036718831,0.095694378,-0.22427981188,0.150842149879999,-0.383709385727968,0.304263449,0.928075406
"TNF-alpha","ENSCAFG00000009930","OGA",4162.30956,-0.043510289,0.087163817,-0.21435137032,0.12733079232,-0.499178334514653,0.30716587,0.928075406
"TNF-alpha","ENSCAFG00000010180","SLC41A1",683.0684548,-0.018851787,0.113409669,-0.24113473824,0.20343116424,-0.166227334637578,0.305169698,0.928075406
"TNF-alpha","ENSCAFG00000010387","FAP",421.2390257,-0.01996535,0.259971889,-0.52951025244,0.48957955244,-0.0767981110449984,0.306720876,0.928075406
"TNF-alpha","ENSCAFG00000010951","SDHA",6300.466115,0.030921694,0.099692969,-0.16447652524,0.22631991324,0.310169255767676,0.305552477,0.928075406
"TNF-alpha","ENSCAFG00000011006","ADPRH",500.8602813,-0.021296371,0.108550913,-0.23405616048,0.19146341848,-0.196187857028894,0.302475458,0.928075406
"TNF-alpha","ENSCAFG00000011149","SNRNP40",2122.859888,0.026068649,0.10335968,-0.1765163238,0.2286536218,0.252212942222731,0.301467013,0.928075406
"TNF-alpha","ENSCAFG00000011458","IRAG2",246.27224,-0.016337791,0.182658055,-0.3743475788,0.3416719968,-0.0894446784731174,0.302059451,0.928075406
"TNF-alpha","ENSCAFG00000011711","GMEB1",442.3639087,0.022895022,0.106367004,-0.18558430584,0.23137434984,0.215245528585161,0.302373594,0.928075406
"TNF-alpha","ENSCAFG00000012067","AP1B1",6073.748115,-0.024848607,0.104042933,-0.22877275568,0.17907554168,-0.238830320171769,0.306760443,0.928075406
"TNF-alpha","ENSCAFG00000012222","NA",2364.516078,-0.028707082,0.101153856,-0.22696863976,0.16955447576,-0.283796220284474,0.305857733,0.928075406
"TNF-alpha","ENSCAFG00000012943","TACO1",245.1643515,0.038537128,0.094331959,-0.14635351164,0.22342776764,0.408526743306581,0.302214341,0.928075406
"TNF-alpha","ENSCAFG00000013237","SH3GL3",75.08221542,0.017589264,0.214016931,-0.40188392076,0.43706244876,0.0821863201094122,0.305302239,0.928075406
"TNF-alpha","ENSCAFG00000013415","MAP3K11",1040.94893,0.022829821,0.10607069,-0.1850687314,0.2307283734,0.215232134343615,0.306816933,0.928075406
"TNF-alpha","ENSCAFG00000013518","TRMT1L",557.8759451,-0.043766556,0.087400688,-0.21507190448,0.12753879248,-0.500757568407241,0.303720963,0.928075406
"TNF-alpha","ENSCAFG00000013554","NA",47.13960236,-0.02349791,0.105610677,-0.23049483692,0.18349901692,-0.222495591047106,0.303288952999999,0.928075406
"TNF-alpha","ENSCAFG00000013662","CDC42EP2",82.64131738,-0.016543214,0.12393698,-0.2594596948,0.2263732668,-0.133480854543978,0.306829217,0.928075406
"TNF-alpha","ENSCAFG00000013741","SLC30A4",230.9118465,0.015758407,0.139752482,-0.25815645772,0.28967327172,0.112759407020764,0.301595866,0.928075406
"TNF-alpha","ENSCAFG00000014199","MOSPD3",720.3122014,0.026064964,0.103116256,-0.17604289776,0.22817282576,0.252772598725849,0.305323064,0.928075406
"TNF-alpha","ENSCAFG00000014289","DNAJC10",4459.686299,-0.024346144,0.104489047,-0.22914467612,0.180452388119999,-0.233001876263643,0.306932913,0.928075406
"TNF-alpha","ENSCAFG00000014631","RUNDC1",426.4490439,0.039235235,0.093730477,-0.14447649992,0.22294696992,0.418596344068536,0.301745477,0.928075406
"TNF-alpha","ENSCAFG00000014718","CWF19L2",934.5286864,-0.028860867,0.101226006,-0.22726383876,0.169542104759999,-0.285113165484371,0.30281022,0.928075406
"TNF-alpha","ENSCAFG00000014805","DNM3",692.2608635,-0.01548225,0.149454949,-0.30841395004,0.27744945004,-0.103591417370862,0.305093694,0.928075406
"TNF-alpha","ENSCAFG00000014961","HSD17B1",153.4122486,0.019450101,0.112130675,-0.200326022,0.239226224,0.173459234058833,0.303147808,0.928075406
"TNF-alpha","ENSCAFG00000014962","DYNC2H1",624.6112659,-0.023247013,0.105995754,-0.23099869084,0.184504664839999,-0.219320228619723,0.301940947,0.928075406
"TNF-alpha","ENSCAFG00000015161","CAMK2G",938.2209222,-0.027313272,0.102059109,-0.22734912564,0.172722581639999,-0.26762208946974,0.30713495,0.928075406
"TNF-alpha","ENSCAFG00000016076","IL17RA",4446.339064,0.029874414,0.10063354,-0.1673673244,0.227116152399999,0.296863391668423,0.301284358,0.928075406
"TNF-alpha","ENSCAFG00000016103","AP5Z1",488.9746978,0.030787197,0.100005386,-0.16522335956,0.22679775356,0.307855388908753,0.30173702,0.928075406
"TNF-alpha","ENSCAFG00000016376","DHRS3",88.58189406,0.015889745,0.174950946,-0.327014109159999,0.35879359916,0.0908240016032837,0.306508727,0.928075406
"TNF-alpha","ENSCAFG00000016397","VPS13D",2769.968596,0.023691285,0.105192416,-0.18248585036,0.22986842036,0.225218565186296,0.306080501,0.928075406
"TNF-alpha","ENSCAFG00000017012","MLH3",431.5949046,-0.031900206,0.099105646,-0.22614727216,0.16234686016,-0.321880813934657,0.30456797,0.928075406
"TNF-alpha","ENSCAFG00000017165","PMVK",342.8088658,-0.03224642,0.098920933,-0.22613144868,0.16163860868,-0.325981761615612,0.303831484,0.928075406
"TNF-alpha","ENSCAFG00000017560","RAD51C",662.57417,-0.037868231,0.094651164,-0.22338451244,0.147648050439999,-0.400082042308534,0.305255094,0.928075406
"TNF-alpha","ENSCAFG00000017959","RBM41",133.5558228,-0.027823709,0.101821552,-0.22739395092,0.171746532919999,-0.273259525645415,0.304954,0.928075406
"TNF-alpha","ENSCAFG00000018133","SYNRG",1025.147739,-0.034593299,0.097427143,-0.22555049928,0.15636390128,-0.355068391977788,0.302244944,0.928075406
"TNF-alpha","ENSCAFG00000018142","DUSP14",306.985428,0.019115342,0.11293605,-0.202239315999999,0.24047,0.169258106689582,0.303578996,0.928075406
"TNF-alpha","ENSCAFG00000018846","SPIRE1",860.397059,0.031205713,0.099428714,-0.16367456644,0.22608599244,0.313850111749408,0.306853975,0.928075406
"TNF-alpha","ENSCAFG00000019253","DPH1",1001.838796,-0.027451999,0.102115926,-0.22759921396,0.172695215959999,-0.268831709952862,0.30448809,0.928075406
"TNF-alpha","ENSCAFG00000019357","KCTD5",715.2674912,-0.02451874,0.10434104,-0.2290271784,0.179989698399999,-0.234986540291336,0.30675742,0.928075406
"TNF-alpha","ENSCAFG00000019734","PLPP2",310.4429585,0.015870039,0.169094042,-0.31555428332,0.34729436132,0.0938533304443689,0.302824157,0.928075406
"TNF-alpha","ENSCAFG00000019838","RXRA",1041.461672,0.036255536,0.096018496,-0.15194071616,0.22445178816,0.377589084503052,0.304788917,0.928075406
"TNF-alpha","ENSCAFG00000020172","MVB12B",445.0795478,-0.022932847,0.106128203,-0.23094412488,0.18507843088,-0.216086265024199,0.304680708,0.928075406
"TNF-alpha","ENSCAFG00000021390","NA",3.43875269,-0.016838019,0.1226332,-0.257199091,0.223523052999999,-0.137303919330165,0.304405283,0.928075406
"TNF-alpha","ENSCAFG00000023738","GDPGP1",481.5806928,-0.025033133,0.103861618,-0.22860190428,0.17853563828,-0.241023907407258,0.307049214,0.928075406
"TNF-alpha","ENSCAFG00000024782","LRRC73",23.52816653,0.015997451,0.12970933,-0.2382328358,0.2702277378,0.123333078661342,0.306670972,0.928075406
"TNF-alpha","ENSCAFG00000025662","NA",4.030683962,-0.015491292,0.16009354,-0.3292746304,0.2982920464,-0.0967640043439604,0.307146057,0.928075406
"TNF-alpha","ENSCAFG00000028533","NA",51.27171206,-0.019132537,0.112413076,-0.23946216596,0.20119709196,-0.170198500750926,0.306533383,0.928075406
"TNF-alpha","ENSCAFG00000030816","TBC1D20",1539.188315,-0.028392895,0.101451597,-0.22723802512,0.17045223512,-0.279866417479854,0.304456358,0.928075406
"TNF-alpha","ENSCAFG00000030835","CCDC167",250.2311869,-0.023042106,0.10600967,-0.2308210592,0.1847368472,-0.217358529651115,0.304597286,0.928075406
"TNF-alpha","ENSCAFG00000031337","NA",102.5970972,0.019705049,0.110978699,-0.19781320104,0.23722329904,0.177557037319386,0.306975685,0.928075406
"TNF-alpha","ENSCAFG00000031434","MRPL18",2190.6961,-0.037065327,0.09534305,-0.223937705,0.149807051,-0.388757513001734,0.305136584,0.928075406
"TNF-alpha","ENSCAFG00000031555","NA",24.12554449,-0.027014851,0.102450673,-0.22781817008,0.17378846808,-0.263686418145832,0.304264918,0.928075406
"TNF-alpha","ENSCAFG00000031804","ZNF571",6.940943562,-0.015522242,0.141544351,-0.29294916996,0.26190468596,-0.109663450998478,0.305897658,0.928075406
"TNF-alpha","ENSCAFG00000034268","NA",8.804856305,-0.016237222,0.127099936,-0.26535309656,0.23287865256,-0.127751614288775,0.306177722,0.928075406
"TNF-alpha","ENSCAFG00000042827","NA",6.818765994,-0.015642519,0.154856992,-0.31916222332,0.287877185319999,-0.101012674971757,0.301939411,0.928075406
"TNF-alpha","ENSCAFG00000043486","NA",4.0620541,-0.017859779,0.116718304,-0.24662765484,0.21090809684,-0.153016094202328,0.305759886,0.928075406
"TNF-alpha","ENSCAFG00000043981","NA",35.5447438,-0.022894034,0.106091017,-0.23083242732,0.18504435932,-0.215796159254463,0.305671096,0.928075406
"TNF-alpha","ENSCAFG00000044430","NA",47.13850423,0.023223885,0.106008315,-0.1845524124,0.2310001824,0.219076069646046,0.302105666,0.928075406
"TNF-alpha","ENSCAFG00000044488","DAP",1264.912236,0.021683058,0.107944214,-0.18988760144,0.23325371744,0.200872813803619,0.302616097,0.928075406
"TNF-alpha","ENSCAFG00000045569","NA",91.87220485,-0.030315514,0.100015361,-0.22634562156,0.16571459356,-0.303108579491104,0.306891989,0.928075406
"TNF-alpha","ENSCAFG00000045957","NA",43.32571311,0.032861326,0.098428088,-0.16005772648,0.22578037848,0.333861265292484,0.305159901,0.928075406
"TNF-alpha","ENSCAFG00000046637","NA",3345.119461,-0.028630208,0.101130655,-0.2268462918,0.1695858758,-0.283101182326961,0.307168767,0.928075406
"TNF-alpha","ENSCAFG00000046661","NA",171.6359088,-0.031210624,0.099622428,-0.22647058288,0.16404933488,-0.313289132041632,0.303521258,0.928075406
"TNF-alpha","ENSCAFG00000047269","NA",4.718634576,0.01737197,0.119679031,-0.21719893076,0.25194287076,0.145154667905023,0.303263868,0.928075406
"TNF-alpha","ENSCAFG00000048502","NA",27.95805467,-0.017957714,0.116479644,-0.24625781624,0.210342388239999,-0.154170405946639,0.305059792,0.928075406
"TNF-alpha","ENSCAFG00000048804","NDUFS5",1868.502095,-0.027746706,0.102080486,-0.22782445856,0.172331046559999,-0.271812048386995,0.301526694,0.928075406
"TNF-alpha","ENSCAFG00000049889","NA",51.02985908,0.03463999,0.097273547,-0.15601616212,0.22529614212,0.356109045761434,0.304018309,0.928075406
"TNF-alpha","ENSCAFG00000007626","PIK3R1",1513.403465,-0.01668803,0.122608731,-0.25700114276,0.22362508276,-0.136108006859642,0.307377191,0.928144284
"TNF-alpha","ENSCAFG00000015148","TAPT1",460.5292758,0.034103119,0.097423334,-0.15684661564,0.22505285364,0.350050830738352,0.307444241,0.928144284
"TNF-alpha","ENSCAFG00000015359","NA",2.962483642,-0.017274173,0.119039004,-0.25059062084,0.21604227484,-0.145113554545533,0.307303436,0.928144284
"TNF-alpha","ENSCAFG00000019515","DPP7",831.6585027,0.01566217,0.134869498,-0.24868204608,0.28000638608,0.116128333183237,0.307438335,0.928144284
"TNF-alpha","ENSCAFG00000007773","TMEM184C",783.7448925,-0.025619586,0.103331552,-0.22814942792,0.176910255919999,-0.247935751511793,0.307598256,0.928299672
"TNF-alpha","ENSCAFG00000014343","SAP25",97.49246775,-0.015373643,0.149089212,-0.30758849852,0.27684121252,-0.103117071944816,0.307622072,0.928299672
"TNF-alpha","ENSCAFG00000040743","NA",19.69033369,0.016070053,0.181746935,-0.340153939599999,0.3722940456,0.088419939516449,0.307791785,0.928621087
"TNF-alpha","ENSCAFG00000000037","RTTN",812.5544195,-0.026958259,0.102140116,-0.22715288636,0.17323636836,-0.263934094220139,0.310149263,0.929283106
"TNF-alpha","ENSCAFG00000001004","NTAQ1",367.5889074,-0.029919327,0.100155446,-0.22622400116,0.16638534716,-0.298728907861885,0.309021211,0.929283106
"TNF-alpha","ENSCAFG00000001488","MDGA1",120.487744,-0.015624306,0.169243683,-0.347341924679999,0.31609331268,-0.0923183998542504,0.308892244,0.929283106
"TNF-alpha","ENSCAFG00000001843","SPINK4",12.21043384,-0.023748881,0.104864284,-0.22928287764,0.18178511564,-0.226472542357701,0.309735712,0.929283106
"TNF-alpha","ENSCAFG00000001925","C10H12orf45",388.5787278,-0.029642388,0.100138879,-0.22591459084,0.16662981484,-0.296012780410693,0.31253429,0.929283106
"TNF-alpha","ENSCAFG00000002656","EEF1A1",156248.1207,-0.030831713,0.099519781,-0.22589048376,0.16422705776,-0.309804871857585,0.309522504,0.929283106
"TNF-alpha","ENSCAFG00000002658","SLC17A5",930.5696526,0.021498921,0.107300238,-0.18880954548,0.23180738748,0.200362286242086,0.311981711,0.929283106
"TNF-alpha","ENSCAFG00000003215","SLC31A1",543.352362,0.028730296,0.100898093,-0.16902996628,0.22649055828,0.284745678989195,0.310024532,0.929283106
"TNF-alpha","ENSCAFG00000004413","ARL5B",452.7461307,0.029675629,0.100193524,-0.16670367804,0.22605493604,0.296183104608637,0.311191102,0.929283106
"TNF-alpha","ENSCAFG00000004584","TSC22D1",2180.11046,-0.019464525,0.110849028,-0.23672861988,0.19779956988,-0.175594909140745,0.311831688,0.929283106
"TNF-alpha","ENSCAFG00000004646","UROD",1691.117009,0.036103938,0.095488342,-0.15105321232,0.22326108832,0.378097862459482,0.313135189,0.929283106
"TNF-alpha","ENSCAFG00000004770","KIF2C",910.4465974,-0.030618456,0.099460333,-0.225560708679999,0.16432379668,-0.307845902747982,0.312975363,0.929283106
"TNF-alpha","ENSCAFG00000005074","MYO7A",34.06766855,-0.015228362,0.151552578,-0.31227141488,0.28181469088,-0.100482368567824,0.311166882,0.929283106
"TNF-alpha","ENSCAFG00000005401","GPD1L",519.1352575,0.023863226,0.104547947,-0.18105075012,0.22877720212,0.228251502633523,0.31261416,0.929283106
"TNF-alpha","ENSCAFG00000005865","TMTC4",370.0689675,-0.025912648,0.103050007,-0.22789066172,0.176065365719999,-0.251457023190692,0.308310678,0.929283106
"TNF-alpha","ENSCAFG00000005893","MAFG",388.3275333,0.026024285,0.10273018,-0.1753268678,0.2273754378,0.253326578421258,0.31207947,0.929283106
"TNF-alpha","ENSCAFG00000006834","PSMF1",2235.995623,0.029701398,0.100212691,-0.16671547636,0.22611827236,0.296383598759961,0.310556167,0.929283106
"TNF-alpha","ENSCAFG00000007339","GARRE1",804.2012888,-0.02242658,0.106268757,-0.23071334372,0.18586018372,-0.21103643848963,0.310145605,0.929283106
"TNF-alpha","ENSCAFG00000007396","SLC25A46",1135.374601,0.032726777,0.098272503,-0.15988732888,0.22534088288,0.33302069247183,0.309108783,0.929283106
"TNF-alpha","ENSCAFG00000007782","MYH7B",705.4574258,-0.024310475,0.104127524,-0.22840042204,0.17977947204,-0.233468290286053,0.312663945,0.929283106
"TNF-alpha","ENSCAFG00000007847","TIMM10",880.2908099,0.028123414,0.101130398,-0.17009216608,0.226338994079999,0.278090609314125,0.313260684,0.929283106
"TNF-alpha","ENSCAFG00000007982","PTCD2",569.3968834,-0.035330567,0.096378898,-0.22423320708,0.15357207308,-0.366579902169041,0.309488228,0.929283106
"TNF-alpha","ENSCAFG00000008483","NDRG4",1351.094397,0.022882844,0.105670212,-0.18423077152,0.229996459519999,0.216549617597057,0.311058385,0.929283106
"TNF-alpha","ENSCAFG00000008627","NA",144.7727544,-0.023958139,0.10444141,-0.2286633026,0.1807470246,-0.229393101835756,0.3128476,0.929283106
"TNF-alpha","ENSCAFG00000008735","MOB1A",1598.577455,0.031142764,0.099365383,-0.16361338668,0.22589891468,0.313416635248112,0.308633139,0.929283106
"TNF-alpha","ENSCAFG00000010117","NA",1078.27314,-0.031282461,0.099249275,-0.225811039999999,0.163246118,-0.315190826330973,0.309025763,0.929283106
"TNF-alpha","ENSCAFG00000010314","SRSF9",4566.247558,0.03924832,0.092881181,-0.14279879476,0.22129543476,0.422564825053204,0.309874634,0.929283106
"TNF-alpha","ENSCAFG00000010338","COQ5",660.4672886,0.030099251,0.099859659,-0.16562568064,0.22582418264,0.301415519554297,0.312072155,0.929283106
"TNF-alpha","ENSCAFG00000010409","RHBDD1",449.1427984,-0.035940702,0.095786902,-0.223683029919999,0.15180162592,-0.375215204266654,0.311020277,0.929283106
"TNF-alpha","ENSCAFG00000010803","PDE4DIP",1611.597358,0.026202829,0.102535546,-0.17476684116,0.22717249916,0.255548734289667,0.313023176,0.929283106
"TNF-alpha","ENSCAFG00000011124","NA",35.58092678,-0.018360561,0.114050075,-0.241898708,0.205177586,-0.160986838456704,0.309950148,0.929283106
"TNF-alpha","ENSCAFG00000011334","RCC1L",2289.863933,0.028016915,0.101496255,-0.1709157448,0.2269495748,0.276038904095525,0.308186946,0.929283106
"TNF-alpha","ENSCAFG00000011380","MRPL47",616.5667214,0.027869482,0.10150427,-0.171078887199999,0.2268178512,0.274564626690089,0.309833676,0.929283106
"TNF-alpha","ENSCAFG00000011996","TFAP2C",291.0580124,0.018158741,0.229901847,-0.43244887912,0.46876636112,0.078984754741879,0.311111132,0.929283106
"TNF-alpha","ENSCAFG00000012217","TRAK2",919.2995498,0.029131936,0.10059806,-0.1680402616,0.2263041336,0.289587453276931,0.310507091,0.929283106
"TNF-alpha","ENSCAFG00000012228","S100B",4.77715544,-0.016435279,0.122748013,-0.25702138448,0.22415082648,-0.133894460678561,0.311987981,0.929283106
"TNF-alpha","ENSCAFG00000012303","LRRFIP1",11970.70032,-0.032115186,0.098518543,-0.22521153028,0.16098115828,-0.32598113027311,0.311868189,0.929283106
"TNF-alpha","ENSCAFG00000012434","CTSF",481.4818087,-0.021581838,0.107443283,-0.23217067268,0.18900699668,-0.200867261287985,0.309225938,0.929283106
"TNF-alpha","ENSCAFG00000012676","RPS21",15347.78745,-0.038276325,0.093801215,-0.2221267064,0.145574056399999,-0.408057880700159,0.310418745,0.929283106
"TNF-alpha","ENSCAFG00000012701","OSBPL11",2002.894935,-0.044020422,0.084205744,-0.20906368024,0.12102283624,-0.522772199483208,0.312845378,0.929283106
"TNF-alpha","ENSCAFG00000012881","ANO7",54.66476465,0.018588952,0.113653259,-0.20417143564,0.24134933964,0.163558459859034,0.308227903,0.929283106
"TNF-alpha","ENSCAFG00000013712","ALKBH4",623.9863502,0.033194729,0.097764625,-0.158423936,0.224813394,0.339537220134583,0.312005034,0.929283106
"TNF-alpha","ENSCAFG00000015918","RAB3IL1",8428.526861,0.015620401,0.131209786,-0.24155077956,0.27279158156,0.11904905477096,0.312533844,0.929283106
"TNF-alpha","ENSCAFG00000016008","RPL9",21858.30643,-0.043532,0.085575047,-0.21125909212,0.12419509212,-0.508699691394852,0.313228113,0.929283106
"TNF-alpha","ENSCAFG00000016355","DDX39A",4330.07224,0.03652061,0.095150441,-0.14997425436,0.22301547436,0.383819660909401,0.313008701,0.929283106
"TNF-alpha","ENSCAFG00000016806","MEF2D",806.1824374,-0.025320078,0.103522109,-0.22822341164,0.17758325564,-0.244586187864468,0.308494744,0.929283106
"TNF-alpha","ENSCAFG00000016925","FOXO4",346.1975634,-0.017053656,0.11868818,-0.2496824888,0.2155751768,-0.143684535393499,0.31272211,0.929283106
"TNF-alpha","ENSCAFG00000017198","NOXRED1",4.115272155,-0.015315824,0.140339924,-0.290382075039999,0.25975042704,-0.109133762962562,0.311146217,0.929283106
"TNF-alpha","ENSCAFG00000017784","KEAP1",2574.633968,0.040385027,0.091487361,-0.13893020056,0.21970025456,0.441427390172507,0.310778007,0.929283106
"TNF-alpha","ENSCAFG00000017875","ARHGAP44",418.9177989,0.015905014,0.180498551,-0.33787214596,0.36968217396,0.0881171284305767,0.310776114,0.929283106
"TNF-alpha","ENSCAFG00000018156","SMG1",5778.66357,0.044176367,0.08353723,-0.1195566038,0.2079093378,0.528822502254384,0.31307938,0.929283106
"TNF-alpha","ENSCAFG00000018525","DHRS7B",1044.098626,0.028987932,0.100751471,-0.168484951159999,0.226460815159999,0.287717208615246,0.309527909,0.929283106
"TNF-alpha","ENSCAFG00000018932","FHL1",707.3145816,-0.016775742,0.201455721,-0.41162895516,0.37807747116,-0.083272601625446,0.310571638,0.929283106
"TNF-alpha","ENSCAFG00000019432","BTBD2",989.6248479,-0.032852957,0.098020551,-0.22497323696,0.15926732296,-0.335163969849547,0.311731778,0.929283106
"TNF-alpha","ENSCAFG00000019450","NELFB",2048.510905,-0.039165623,0.09279734,-0.2210484094,0.1427171634,-0.422055449003171,0.311467324,0.929283106
"TNF-alpha","ENSCAFG00000022463","NA",76.49188316,0.022454565,0.106142583,-0.185584897679999,0.23049402768,0.211550956885984,0.311266486,0.929283106
"TNF-alpha","ENSCAFG00000023155","IER2",1337.933406,-0.025652765,0.103083966,-0.22769733836,0.17639180836,-0.248853104856287,0.31110111,0.929283106
"TNF-alpha","ENSCAFG00000023467","ACOT6",178.0273728,-0.0160965,0.125675141,-0.262419776359999,0.23022677636,-0.128080222324954,0.311898322,0.929283106
"TNF-alpha","ENSCAFG00000023687","BMPR2",1083.946904,-0.026046249,0.102739843,-0.22741634128,0.17532384328,-0.253516534962974,0.311639359,0.929283106
"TNF-alpha","ENSCAFG00000024609","CNTN2",10.19656576,-0.015401371,0.162408909,-0.333722832639999,0.30292009064,-0.094830826060164,0.310375443,0.929283106
"TNF-alpha","ENSCAFG00000024663","OXLD1",707.6660927,-0.026079491,0.102844039,-0.22765380744,0.175494825439999,-0.253582913055369,0.309510861,0.929283106
"TNF-alpha","ENSCAFG00000025384","PML",2902.554512,0.022461214,0.106308389,-0.18590322844,0.23082565644,0.21128355166778,0.30917702,0.929283106
"TNF-alpha","ENSCAFG00000025460","TRIM65",277.7111484,-0.017629387,0.116198181,-0.24537782176,0.21011904776,-0.151718270013194,0.312222086,0.929283106
"TNF-alpha","ENSCAFG00000025963","NA",5.443177827,-0.015972936,0.127734753,-0.26633305188,0.23438717988,-0.125047691601987,0.310450482,0.929283106
"TNF-alpha","ENSCAFG00000028802","MRPL34",239.2128647,0.035487046,0.09633979,-0.153338942399999,0.224313034399999,0.368352951568609,0.308395131,0.929283106
