"cytokine","gene","Hugo_Symbol","baseMean","log2FoldChange","lfcSE","conf.low","conf.high","stat","pvalue","padj"
"CCL2","ENSCAFG00000012080","COG2",1218.942601,0.208050772,0.192868593,-0.16997167028,0.58607321428,1.07871773607017,0.001645575,0.166593814
"CCL2","ENSCAFG00000017184","IL6R",98.27189686,-0.885033514,1.55040514,-3.9238275884,2.1537605604,-0.570840157302368,0.0016607,0.166593814
"CCL2","ENSCAFG00000018183","NPC1",2421.290953,0.207790572,0.206141909,-0.19624756964,0.61182871364,1.00799770899569,0.001614735,0.166593814
"CCL2","ENSCAFG00000019049","CDH18",188.7731947,1.057899619,2.053312886,-2.96659363756,5.08239287556,0.515215983990079,0.001662268,0.166593814
"CCL2","ENSCAFG00000019714","SLC2A5",54.52180513,0.998420267,1.758383088,-2.44801058547999,4.44485111948,0.567805885880995,0.0016211,0.166593814
"CCL2","ENSCAFG00000009348","SYT6",18.81853038,1.015652573,1.8683194,-2.646253451,4.677558597,0.543618276939157,0.001707458,0.170018712
"CCL2","ENSCAFG00000006505","SIGIRR",284.4785281,0.386257731,0.722021542,-1.02890449132,1.80141995332,0.534967045346134,0.001747136,0.171753515
"CCL2","ENSCAFG00000019332","HCFC1R1",954.4860307,-0.244241517,0.412396627,-1.05253890592,0.56405587192,-0.592249065606445,0.001738365,0.171753515
"CCL2","ENSCAFG00000007107","TTLL9",18.96115337,0.646172189,1.176624202,-1.66001124692,2.95235562492,0.549174653981832,0.001791578,0.173906967
"CCL2","ENSCAFG00000023072","POC1A",2468.313522,0.207503983,0.174678142,-0.13486517532,0.54987314132,1.1879218580193,0.001787371,0.173906967
"CCL2","ENSCAFG00000028827","UBE2V2",1457.005286,-0.201314839,0.243238721,-0.67806273216,0.275433054159999,-0.827643058524386,0.001827262,0.176262241
"CCL2","ENSCAFG00000005795","ZNF385D",25.02315388,0.824729646,1.545787953,-2.20501474188,3.85447403388,0.533533492999087,0.001964005,0.185228341
"CCL2","ENSCAFG00000011081","ZMAT3",496.2303741,0.460899413,0.885619193,-1.27491420528,2.19671303128,0.520426179381593,0.001953139,0.185228341
"CCL2","ENSCAFG00000028978","IL2RG",328.9583399,-0.958298998,1.927305648,-4.73581806807999,2.81922007208,-0.497222118865497,0.001939452,0.185228341
"CCL2","ENSCAFG00000032204","PRSS53",366.3644521,0.799092762,1.495482078,-2.13205211088,3.73023763488,0.534337905987262,0.001968216,0.185228341
"CCL2","ENSCAFG00000006643","NA",66.91597614,-0.196175395,0.228510374,-0.64405572804,0.251704938039999,-0.858496669389723,0.001982526,0.185444284
"CCL2","ENSCAFG00000000273","AGAP2",394.1562614,-0.386939167,0.767111536,-1.89047777756,1.11659944356,-0.504410569834006,0.002107049,0.18873782
"CCL2","ENSCAFG00000000968","FSTL4",45.09204373,0.695977182,1.337141363,-1.92481988947999,3.31677425348,0.5204963373794,0.002115566,0.18873782
"CCL2","ENSCAFG00000006411","SMPD1",951.5604716,0.2267643,0.396996923,-0.551349669079999,1.00487826908,0.571199137480468,0.002067161,0.18873782
"CCL2","ENSCAFG00000010999","PRKAR1A",7709.16259,0.205573559,0.162061867,-0.11206770032,0.523214818319999,1.26848815705671,0.002038319,0.18873782
"CCL2","ENSCAFG00000011339","LHX9",42.84485127,0.764478205,1.469748755,-2.11622935479999,3.6451857648,0.520142100749729,0.002110283,0.18873782
"CCL2","ENSCAFG00000012214","KDF1",12.85525726,0.645736232,1.231628947,-1.76825650412,3.05972896812,0.524294458629673,0.00205744,0.18873782
"CCL2","ENSCAFG00000041383","NA",1787.427851,-0.234878352,0.423715746,-1.06536121416,0.59560451016,-0.554330005946958,0.002088058,0.18873782
"CCL2","ENSCAFG00000049043","NA",4907.382616,-0.203615821,0.166503517,-0.52996271432,0.12273107232,-1.22289201254529,0.002052045,0.18873782
"CCL2","ENSCAFG00000005150","GCKR",97.73594299,0.450043686,0.892057854,-1.29838970784,2.19847707984,0.504500558996255,0.002149047,0.190622916
"CCL2","ENSCAFG00000002733","IL6",30.74198615,0.790156677,1.555542085,-2.25870580959999,3.8390191636,0.507962262557493,0.0022059,0.192349467
"CCL2","ENSCAFG00000009800","NA",192.1442853,-0.582109514,1.140074362,-2.81665526352,1.65243623552,-0.510589075065964,0.002185631,0.192349467
"CCL2","ENSCAFG00000011607","MSMO1",44.26641486,0.365502993,0.735016075,-1.075128514,1.8061345,0.497272107960359,0.002199659,0.192349467
