gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000001065,PITX1,534.2373308,0.967402828,1.838114903,0.001753163,0.168360937
ENSCAFG00000010942,CCDC91,1917.464988,-0.414693782,0.830010706,0.001743264,0.168360937
ENSCAFG00000005505,PGM2L1,72.06060059,-0.247007964,0.499228039,0.001799028,0.169179221
ENSCAFG00000013162,TAGLN,1875.086612,0.839100933,1.589686218,0.001800971,0.169179221
ENSCAFG00000014002,MACROH2A2,88.505705,0.90148305,1.717836852,0.001807741,0.169179221
ENSCAFG00000032204,PRSS53,92.20686592,0.57027222,1.111322049,0.001794685,0.169179221
ENSCAFG00000008824,NR1H3,104.8810231,0.265808096,0.547863741,0.001855913,0.172588161
ENSCAFG00000007279,PDE7A,390.2474147,-0.482759011,0.984741713,0.001962115,0.181316657
ENSCAFG00000016107,NOTCH3,246.8181138,0.796719523,1.573518375,0.001999772,0.183641594
ENSCAFG00000004175,C5AR1,1033.962245,0.925452179,1.949732055,0.002069008,0.188819441
ENSCAFG00000009703,FAM160B2,821.7276865,-0.152295928,0.186427871,0.002098146,0.189875124
ENSCAFG00000012769,MAN1C1,54.83475572,0.630352857,1.279667511,0.002106421,0.189875124
ENSCAFG00000005852,NA,1122.195373,0.884097689,1.844033831,0.002134955,0.191273713
ENSCAFG00000032405,NPAS1,924.5451282,0.343403493,0.74290013,0.002161786,0.192503737
ENSCAFG00000012547,PLEKHA1,435.4459373,0.159272262,0.264601593,0.002196974,0.19445863
ENSCAFG00000013159,FZD9,161.9731532,0.469029961,0.997027347,0.002227915,0.196016518
ENSCAFG00000010758,MAP2K6,76.20256595,-0.51404482,1.088189405,0.002264777,0.197095816
ENSCAFG00000020016,ATMIN,1807.34047,0.159085346,0.125537461,0.002273321,0.197095816
ENSCAFG00000043599,NA,691.5981173,-0.163499145,0.116222395,0.002280425,0.197095816
ENSCAFG00000002180,SEMA4D,3061.087686,-0.735268557,1.534183208,0.002297471,0.197407851
ENSCAFG00000005874,MAP4K1,1206.251614,-0.763265908,1.654025459,0.002465314,0.210082868
ENSCAFG00000006825,PRR5L,137.6458023,0.586980676,1.271594508,0.002512856,0.210082868
ENSCAFG00000010461,TM4SF20,5.746704424,0.378981552,0.853784712,0.002530774,0.210082868
ENSCAFG00000016718,HRH2,112.4027663,0.813596043,1.952377918,0.002513829,0.210082868
ENSCAFG00000030076,LMX1B,87.02660239,0.723744372,1.57019221,0.002514692,0.210082868
ENSCAFG00000045022,NA,14.21855782,-0.175364071,0.358283078,0.002524318,0.210082868
ENSCAFG00000019069,SMAD7,345.7147475,-0.193838373,0.420557829,0.002565747,0.210606255
ENSCAFG00000019260,SMG6,927.8157709,-0.17563084,0.361228915,0.002552229,0.210606255
ENSCAFG00000009667,NUDT18,310.8130719,-0.143927382,0.195680006,0.002598389,0.210763641
ENSCAFG00000014384,TMEM101,684.7242393,0.148309721,0.142913187,0.002625042,0.210763641
ENSCAFG00000017048,FLVCR2,118.9437983,0.280151391,0.64578366,0.002609817,0.210763641
ENSCAFG00000017868,NA,164.5875019,0.146791062,0.234215594,0.002612616,0.210763641
ENSCAFG00000008874,HUNK,60.33685387,0.751358756,1.704279242,0.00267801,0.212691916
ENSCAFG00000028875,CD248,127.8903145,0.721055625,1.61357242,0.002677484,0.212691916
ENSCAFG00000004971,ACTR3B,431.9663931,-0.146599644,0.245990151,0.0027227,0.215078633
ENSCAFG00000010949,SLC37A2,2424.011322,0.614114925,1.371348222,0.002742476,0.215482354
ENSCAFG00000017179,PHKA1,352.9878258,-0.140611362,0.206265063,0.00285068,0.222792798
ENSCAFG00000013065,ZBTB46,153.5115421,-0.66125101,1.515848592,0.002891279,0.22477016
ENSCAFG00000003429,CFTR,103.3941811,-0.720130344,1.727425667,0.002956166,0.228604962
ENSCAFG00000005702,TOP2B,5117.844272,-0.157487118,0.32689015,0.003048373,0.232820686
ENSCAFG00000014551,GAL3ST4,24.91980868,0.398559502,0.9477559,0.003058218,0.232820686
ENSCAFG00000047776,NA,14.11322254,-0.418621901,0.99100611,0.003052004,0.232820686
ENSCAFG00000017484,CYFIP2,1988.364035,-0.310449269,0.755811235,0.003130552,0.237098968
ENSCAFG00000015050,NDST2,509.19982,-0.13589849,0.191563992,0.003172353,0.239032727
ENSCAFG00000003981,SULT2B1,135.2732973,0.67842101,1.668099043,0.003194118,0.239444775
ENSCAFG00000011850,KLHL24,125.5497418,-0.180726697,0.426789746,0.003331233,0.248455905
ENSCAFG00000007501,DBR1,883.0534098,-0.151345517,0.117267183,0.003364547,0.248486894
ENSCAFG00000010709,ADAMTS17,46.52963989,0.431075459,1.050857713,0.003365473,0.248486894
ENSCAFG00000005050,FOXJ1,11.55704986,0.46864604,1.141929618,0.00341004,0.250518606
ENSCAFG00000008999,PROS1,69.83382723,0.557024513,1.360155337,0.003442725,0.251661482
ENSCAFG00000002885,HNRNPA2B1,43149.75042,-0.159217794,0.104842389,0.003496541,0.254330086
ENSCAFG00000012942,SRMS,55.69790872,-0.480532822,1.186069713,0.003546983,0.256728172
ENSCAFG00000003233,MEIS1,201.7698347,-0.219150237,0.556291246,0.003617274,0.25771748
ENSCAFG00000008342,AGBL2,51.6976744,-0.160004454,0.374012808,0.003691679,0.25771748
ENSCAFG00000010144,ELK4,907.0809899,-0.202969816,0.51205288,0.003654875,0.25771748
ENSCAFG00000012923,DSCAML1,11.19158774,-0.538938278,1.353499082,0.00369301,0.25771748
ENSCAFG00000013332,ATF2,711.572115,-0.130940095,0.173935591,0.00366182,0.25771748
ENSCAFG00000015727,ARHGEF10L,356.3396136,0.51275992,1.277118446,0.003639131,0.25771748
ENSCAFG00000016051,CACNA1C,141.3374518,0.492644163,1.243646829,0.003771133,0.25771748
ENSCAFG00000017462,NSMCE1,998.1581497,-0.131912736,0.170303332,0.003599345,0.25771748
ENSCAFG00000018146,ALDH3A1,49.79982416,0.538368426,1.361981827,0.003754959,0.25771748
ENSCAFG00000020270,COL24A1,16.64753958,0.553002934,1.405359634,0.003765964,0.25771748
ENSCAFG00000029322,SCN2B,227.3722427,-0.502790563,1.260628938,0.00370374,0.25771748
ENSCAFG00000031652,SDC2,298.1120556,0.578684791,1.474475058,0.003720925,0.25771748
ENSCAFG00000047873,NA,99.20181095,0.151201405,0.112282867,0.003815944,0.259572497
ENSCAFG00000031564,NUDT4,927.780653,-0.133692995,0.259506684,0.003848555,0.260584436
ENSCAFG00000000277,CCDC28A,206.1266396,-0.128733451,0.174434243,0.003874832,0.261160128
ENSCAFG00000014571,CDC45,1714.325831,0.130351624,0.157469696,0.003927368,0.26349232
ENSCAFG00000018759,ZNF280C,469.6494373,-0.128720548,0.167393267,0.003945991,0.263538389
ENSCAFG00000008523,P2RY14,27.47420854,-0.496349362,1.286876247,0.004027151,0.267741796
ENSCAFG00000005955,SLC25A15,592.2599306,0.134564607,0.136867475,0.004082873,0.269011884
ENSCAFG00000030265,NA,54.94042146,0.236593444,0.628099476,0.004067654,0.269011884
ENSCAFG00000015155,TIMP1,12566.85326,-0.258017016,0.687941517,0.004107861,0.269449981
ENSCAFG00000003399,TES,2838.763776,-0.17761064,0.457810006,0.004160595,0.269465135
ENSCAFG00000010171,PHKG1,85.47491999,-0.276401404,0.740389116,0.00418145,0.269465135
ENSCAFG00000014165,GRN,10297.76611,0.158142178,0.389916696,0.004163034,0.269465135
ENSCAFG00000019076,CTIF,391.22718,0.152345775,0.368253498,0.004177745,0.269465135
ENSCAFG00000015053,SPINDOC,537.0426949,-0.12830786,0.154682019,0.004208856,0.270046842
ENSCAFG00000013236,TMEM41A,162.7258916,0.174643079,0.451624012,0.004242503,0.271022171
ENSCAFG00000015657,PCSK1N,69.0039161,0.500911862,1.336756778,0.004288304,0.272762101
ENSCAFG00000014629,HGFAC,84.1211243,-0.455792836,1.213249447,0.004330021,0.273051497
ENSCAFG00000015915,CHRNA9,15.98806972,0.346062879,0.927281506,0.004315568,0.273051497
ENSCAFG00000007635,CLSTN2,10.50358105,0.424857473,1.133468245,0.004360217,0.273780629
ENSCAFG00000008026,NA,61.59380183,0.476429728,1.29153355,0.004491858,0.280846258
ENSCAFG00000003875,PLK4,978.4286666,-0.132990703,0.132275121,0.00451407,0.28103911
ENSCAFG00000006188,ADGRA2,213.7872423,0.41661823,1.131092391,0.004568329,0.282027137
ENSCAFG00000041140,NA,2689.670225,-0.123235035,0.167101183,0.004566446,0.282027137
ENSCAFG00000018522,RAB11FIP4,707.9102272,-0.397037001,1.081210935,0.004598979,0.282731384
