gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000043648,NA,8.264623548,0.040086493,0.132174872,0.199914443,0.805629381
ENSCAFG00000007957,NA,410.1347053,0.055395792,0.118949834,0.199979127,0.805673238
ENSCAFG00000008456,ARPC3,4016.541083,-0.066146469,0.108090781,0.200128776,0.805808007
ENSCAFG00000011235,ZNF184,499.5823316,-0.049356837,0.12377766,0.200141777,0.805808007
ENSCAFG00000012895,NA,592.4772652,-0.06231532,0.112466556,0.20038925,0.805808007
ENSCAFG00000018622,DAB2,679.8587293,0.027649627,0.211601999,0.200293845,0.805808007
ENSCAFG00000021934,NA,5.117169061,-0.029284596,0.161595478,0.20037712,0.805808007
ENSCAFG00000023724,NA,2250.378894,-0.06213624,0.112659315,0.200359813,0.805808007
ENSCAFG00000048061,NA,2.891330873,0.031978697,0.147726627,0.20018573,0.805808007
ENSCAFG00000010715,TXLNA,1886.220509,-0.053996999,0.120027464,0.200509727,0.806076016
ENSCAFG00000016002,NA,36.85207972,-0.055126738,0.119081503,0.200608474,0.80625655
ENSCAFG00000004131,KDM4D,13.1298737,-0.029600996,0.158926382,0.200768988,0.806553506
ENSCAFG00000005757,NA,64.59477392,-0.072153663,0.09757909,0.200790082,0.806553506
ENSCAFG00000020352,ACD,619.2831222,-0.050824185,0.122518674,0.200856828,0.806605255
ENSCAFG00000003243,ANLN,17772.66789,0.032733272,0.144912541,0.201169679,0.806744767
ENSCAFG00000007082,NA,5.037879006,0.028807943,0.165100909,0.201108662,0.806744767
ENSCAFG00000007115,NA,354.7922902,-0.027456682,0.198754707,0.201192363,0.806744767
ENSCAFG00000010298,ADORA1,134.6579942,0.031503031,0.304390479,0.201195211,0.806744767
ENSCAFG00000012914,CLIC4,1990.966723,0.036796383,0.13629775,0.201167677,0.806744767
ENSCAFG00000014199,MOSPD3,588.2309597,0.068803745,0.104018269,0.201264596,0.806744767
ENSCAFG00000032222,DLA-64,5406.694922,-0.040900009,0.131042578,0.201268678,0.806744767
ENSCAFG00000006457,ARFIP2,1376.550452,0.058348462,0.11616623,0.201364066,0.806911129
ENSCAFG00000015642,FOXM1,2142.908936,-0.052738012,0.120910993,0.20146055,0.807081792
ENSCAFG00000014250,VCPKMT,122.3771522,-0.055127417,0.118941902,0.201552884,0.807235742
ENSCAFG00000006057,NSD3,1124.702737,-0.062904484,0.111589491,0.201702552,0.807403293
ENSCAFG00000019432,BTBD2,966.6038085,-0.056606326,0.117663947,0.201679322,0.807403293
ENSCAFG00000017761,KIAA1328,132.9749201,0.067527141,0.105825264,0.201763218,0.807430301
ENSCAFG00000002966,HOXA11,98.25713469,-0.027968896,0.230531518,0.201943833,0.807937189
