UniqueCount	AmbigCount
0	0
0	0
0	138
0	125
0	0
0	0
4	0
0	0
0	0
1	130
0	123
0	67
0	123
0	1
1	1
1	186
116	172
0	186
13	0
0	0
16	54
2	54
0	94
0	102
3	73
0	1
0	1
0	1
0	0
0	1
0	1
9856	1
0	0
0	0
0	0
266	0
0	0
0	0
0	0
0	0
0	0
322	0
406	0
0	0
651	0
5	0
2	0
0	0
482	1
224	258
1	258
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
277	0
0	9
0	9
0	8
0	0
0	0
0	0
0	0
0	0
0	40
0	40
25	27
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	4
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
9	1676
242	1687
1764	1579
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	960
6	0
203	433
0	433
0	0
0	0
0	0
0	0
0	102
0	0
2	785
0	1030
14	454
0	954
0	612
0	0
12	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
125	139
10	139
0	139
0	477
0	477
34413	16139
63	3063
3747	15778
0	0
0	0
0	0
0	0
0	0
168	0
0	0
51	0
1707	3
388	0
0	315
3	279
0	269
0	382
0	295
2	347
0	3
0	0
0	0
0	0
0	0
0	0
0	0
429	0
0	1671
0	0
0	0
0	0
0	0
0	0
0	201
0	171
8	197
60	1871
87	1871
16	0
0	0
0	0
50	45
0	38
0	41
603	0
315	236
26	242
0	2
0	3
0	4
2	1
0	1
0	1
0	1
0	1
0	3
0	3
0	1
0	1
0	0
1	31
52	31
0	3
9	314
519	0
3634	973
0	972
26	965
9	0
2	67
0	0
0	0
0	0
0	172
9	186
0	166
0	130
0	0
656	0
0	185
0	149
0	164
0	0
8	4441
1173	4442
0	81
52	81
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	11
1	4
0	4
0	4
0	4
0	0
171	58
40	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
1	37
0	33
0	30
0	0
2	8
0	8
0	1
0	1
0	1
0	1
0	1
4	71
1	78
1	80
0	88
0	0
0	0
0	0
0	0
0	0
0	0
