"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN","GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN",143,-0.928113004168441,-1.95261187006083,1.70502513876811e-11,8.68710308202351e-08,7.7569669997429e-08,229,"tags=15%, list=2%, signal=15%","LGALS9/CLIC2/EFHD2/ZFP36L1/COTL1/SLC2A3/PLXNC1/NCF2/DOK2/ENTPD1/KCTD12/IL1B/GMFG/SEMA4A/IGSF6/ITGB7/LAT2/IL1R2/MFNG/CD163/CFP/CSF1R"
"GSE29618_MONOCYTE_VS_PDC_UP","GSE29618_MONOCYTE_VS_PDC_UP",133,-0.92854795118128,-1.93268648015574,8.11010952836972e-11,2.06605040235219e-07,1.84483649376915e-07,222,"tags=13%, list=2%, signal=13%","EFHD2/ZFP36L1/TNFRSF1B/KDM7A/BCL2A1/SLC2A3/NCF2/ENTPD1/C5AR1/GMFG/LAT2/MYO1F/FYB1/CD163/CFP/CTSS/CSF1R"
"GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_UP","GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_UP",149,-0.906709941646745,-1.92187223524373,7.69407317148328e-09,1.30671009362358e-05,1.16679944726845e-05,222,"tags=11%, list=2%, signal=11%","EFHD2/ZFP36L1/TNFRSF1B/SLC2A3/PLXNC1/ADAP2/NCF2/ENTPD1/C5AR1/GMFG/IGSF6/LAT2/MYO1F/CD163/CTSS/CSF1R"
"LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_DT_ANTIBODY_3DY_POSITIVE","LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_DT_ANTIBODY_3DY_POSITIVE",16,-0.986405122247759,-1.9837165511809,1.93484819137024e-07,0.000246451288375784,0.000220063523239531,34,"tags=25%, list=0%, signal=25%","CD74/NFKBID/IL1R2/CSF1R"
"GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_DN","GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_DN",154,-0.882051265514225,-1.86375440972225,6.46522854771791e-07,0.000658806789012455,0.000588267742804985,202,"tags=8%, list=2%, signal=8%","OGFRL1/ABCA7/BCL11A/IFFO1/PTPN6/IL6R/POU2F2/TNFRSF13B/IGSF6/NAPSA/LCP2/CTSS/CSF1R"
"GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP","GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP",148,-0.88334567422506,-1.86926476259164,1.04440492901193e-06,0.000760177587616543,0.000678784677171365,475,"tags=23%, list=4%, signal=22%","HELZ/ARGLU1/CRBN/AGTPBP1/ING3/CBFA2T3/EZH1/RESF1/RBM5/PCF11/WDR48/EPM2AIP1/PLAC8/DUSP22/RIPOR2/RGS2/TNFRSF1B/KDM7A/ARID3A/JARID2/TNFRSF8/SEMA4D/IL6R/RGS14/ARHGAP4/TRAF3IP3/IL10RA/MTSS1/SEMA4A/LAT2/MYO1F/FYB1/IL16/CFP"
"HOEK_NK_CELL_2011_2012_TIV_3D_VS_0DY_ADULT_3D_DN","HOEK_NK_CELL_2011_2012_TIV_3D_VS_0DY_ADULT_3D_DN",133,-0.894537448041618,-1.86189677078457,9.15625843181847e-07,0.000760177587616543,0.000678784677171365,175,"tags=11%, list=1%, signal=11%","ZNF385A/TMEM150B/STAB1/NCF2/IL6R/LRRC25/C5AR1/KCTD12/SEMA4A/IGSF6/CD101/DOK3/CD163/CFP/CSF1R"
"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP","GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP",159,-0.879628653531886,-1.86198962424475,1.33058432427352e-06,0.000847415891521699,0.000756682295988179,312,"tags=13%, list=3%, signal=13%","CD80/UNC93B1/CBL/EFHD2/CMTM7/M6PR/SLC16A2/KMT5C/PTGS2/SEMA4D/NCF2/FES/ASS1/SELPLG/IGSF6/TNFRSF11A/DOK3/NCKAP1L/CD37/LCP2/CFP"
"ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_UP","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_1DY_UP",720,-0.733831156182701,-1.6819513579935,1.69646954190602e-06,0.000960390257334577,0.000857560392996238,307,"tags=8%, list=3%, signal=8%","PSENEN/CNDP2/ETV6/NAPRT/RB1/SH2B2/ATP6V1C1/PLAC8/IFI44L/GALNS/UNC93B1/TAPBPL/ST8SIA4/CD38/TMEM229B/LGALS9/TLR6/EFHD2/SLC9A9/TNFRSF1B/PLEKHO1/KDM7A/HLX/PTPRE/BCL2A1/SAMD9L/PLXNC1/TMEM150B/GLUL/TMEM176B/ADAP2/STAB1/NCF2/RASGEF1B/CD274/FES/CLEC4D/LRRC25/TLR1/C5AR1/SLC8A1/KCTD12/STING1/CD68/SEMA4A/THEMIS2/IGSF6/IRF5/SIGLEC1/PIK3AP1/DOK3/LAT2/FERMT3/CD163/CFP/CSF1R"
"GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP","GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP",121,-0.889110137238599,-1.84197121619805,2.42226353411157e-06,0.00123414327062985,0.00110200242046634,132,"tags=7%, list=1%, signal=7%","GLUL/TLR1/SLC7A8/CD68/THEMIS2/MYO1F/FYB1/CSF1R"
"GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_DN","GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_DN",134,-0.88367335741739,-1.84444011301195,3.03103536093374e-06,0.00128692709699645,0.00114913463420663,185,"tags=16%, list=2%, signal=16%","BPHL/LPL/SOAT1/CNDP2/ZFR2/RECQL5/PTPRE/HOPX/ARID3B/HFE/STAB1/FES/RGS14/SLC7A8/GMFG/MATK/NAPSA/CD37/FERMT3/FCGR1A/CSF1R"
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP","GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP",141,-0.877727286689507,-1.83909193666196,3.00278336689042e-06,0.00128692709699645,0.00114913463420663,202,"tags=9%, list=2%, signal=8%","OGFRL1/PTPRE/BCL11A/FES/ENTPD1/KCTD12/CD68/THEMIS2/IRF5/ITGA9/IL1R2/CSF1R"
"GSE13522_WT_VS_IFNAR_KO_SKIN_DN","GSE13522_WT_VS_IFNAR_KO_SKIN_DN",142,-0.87919345841962,-1.84699509777282,4.90344037238479e-06,0.00192177143825389,0.00171600561048154,217,"tags=8%, list=2%, signal=8%","SLC37A4/TNFRSF1B/CXCR4/LPAR6/IL1RL1/TNFRSF13B/GMFG/IRF5/KLRG1/CD101/MYO1F/IL1R2"
"GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP","GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP",152,-0.867916859945176,-1.83540312770142,5.50851418692734e-06,0.00200470569874249,0.00179006002375188,391,"tags=12%, list=3%, signal=12%","CYTH1/WDR7/SLC66A1/SH2B2/GALNS/SLC9A9/RGS2/PLEKHO1/COTL1/HFE/LPAR6/ETV5/STAB1/STING1/CD101/LAT2/CD163/FCGR1A"
"GSE22886_DC_VS_MONOCYTE_DN","GSE22886_DC_VS_MONOCYTE_DN",142,-0.875827661505279,-1.83992428720052,7.10306043681868e-06,0.00238329975192476,0.00212811766495921,254,"tags=11%, list=2%, signal=10%","RPS6KA5/RIPOR2/RGS2/TNFRSF1B/PLXNC1/BCL11A/SEMA4D/IL6R/MTSS1/THEMIS2/CORO1A/LAT2/CD37/MYO1F/CFP"
"KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_UP","KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_UP",134,-0.87769846388749,-1.83196906451306,7.95212871103454e-06,0.00238329975192476,0.00212811766495921,178,"tags=10%, list=1%, signal=10%","RECQL5/CD38/GABARAPL1/JARID2/TNFRSF8/ENTPD1/IL1B/GMFG/IRF5/KLRG1/LAT2/NAPSA/CFP/LAPTM5"
"GSE29618_BCELL_VS_MONOCYTE_DN","GSE29618_BCELL_VS_MONOCYTE_DN",160,-0.860124457531729,-1.82490163233308,7.78358965887858e-06,0.00238329975192476,0.00212811766495921,171,"tags=6%, list=1%, signal=6%","COTL1/PTGS2/CDA/C5AR1/CD68/SELPLG/GMFG/MYO1F/FYB1/CTSS"
"GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN","GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_DN",153,-0.861784438439317,-1.82155764869638,8.43314986123284e-06,0.00238704991905452,0.00213146629826014,215,"tags=6%, list=2%, signal=6%","ZFP36L1/DENND2D/RASSF2/CORO1A/LAT2/MYO1F/IL16/LCP1/LAPTM5"
"GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_DN","GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_DN",92,-0.903761045252743,-1.86199503551447,9.35230778528086e-06,0.00250789516663189,0.00223937253451434,203,"tags=14%, list=2%, signal=14%","IL2RA/SH2B2/TNFRSF1B/HOPX/SMC1B/PTPN6/ZBTB32/SELPLG/KLRG1/SEPTIN1/ITGB7/CORO1A/LSP1"
"GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_DN","GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_DN",148,-0.868695981430483,-1.83826426604455,1.10279008311484e-05,0.00253363751795126,0.00226235862870417,203,"tags=11%, list=2%, signal=11%","TNFRSF1B/PTPRE/ARID3A/PLXNC1/GLUL/ADAP2/NCF2/C5AR1/KCTD12/SEMA4A/IGSF6/LAT2/CFP/CTSS/CSF1R/LAPTM5"
"GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP","GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP",152,-0.863206603150314,-1.82544224267596,1.14374215726946e-05,0.00253363751795126,0.00226235862870417,333,"tags=11%, list=3%, signal=10%","GNA13/TRIM24/RBPJ/LGALS9/SPP1/SLC9A9/GABARAPL1/SEMA4D/NCF2/TMEM170B/EML4/IL18BP/CD101/LSP1/IL1R2/LAPTM5"
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_DN","GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_45MIN_DN",133,-0.875709260981579,-1.82270764486976,1.08068387057204e-05,0.00253363751795126,0.00226235862870417,173,"tags=9%, list=1%, signal=9%","SLAMF9/SAMD9L/PTPN6/CD274/ESAM/IL1B/SEMA4A/ITGB7/CORO1A/LAT2/LSP1/FCGR1A"
"GSE29618_BCELL_VS_MDC_DN","GSE29618_BCELL_VS_MDC_DN",160,-0.857456380481377,-1.81924084903394,1.07610043964587e-05,0.00253363751795126,0.00226235862870417,223,"tags=9%, list=2%, signal=9%","CLIC2/EFHD2/PLEKHO1/COTL1/PTGS2/IL6R/KCTD12/SELPLG/GMFG/SEMA4A/CD101/CORO1A/LSP1/FYB1/LCP1"
"GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP","GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_BCELL_UP",143,-0.869113992308224,-1.82848671465119,1.20180327674806e-05,0.00255132820626306,0.00227815515881803,155,"tags=8%, list=1%, signal=8%","HECA/SPOCK2/B3GNT2/PLCL1/SEMA4D/LPAR6/MEOX1/SELPLG/GMFG/FYB1/LCP2/MFNG"
"GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN","GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN",159,-0.86139226907946,-1.82338701790875,1.44343852998205e-05,0.00294172772410342,0.00262675424277155,222,"tags=6%, list=2%, signal=6%","EFHD2/TNFRSF1B/OGFRL1/GABARAPL1/C5AR1/CD68/SEMA4A/MYO1F/CD163/CSF1R"
"GSE26488_CTRL_VS_PEPTIDE_INJECTION_OT2_THYMOCYTE_DN","GSE26488_CTRL_VS_PEPTIDE_INJECTION_OT2_THYMOCYTE_DN",149,-0.860546203701476,-1.82402307515738,2.06451992256538e-05,0.00386792332685302,0.00345378123416326,331,"tags=10%, list=3%, signal=10%","PXK/RFC1/ABCD4/RIPOR2/FMNL1/PLEKHO1/KDM7A/CXCR4/FCMR/DOCK11/GMFG/ITGB7/CORO1A/LSP1/LCP1"
"GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP","GSE21774_CD62L_POS_CD56_BRIGHT_VS_CD62L_NEG_CD56_DIM_NK_CELL_UP",128,-0.872389697234392,-1.81892767212077,2.12564971838831e-05,0.00386792332685302,0.00345378123416326,78,"tags=9%, list=1%, signal=9%","NCKIPSD/SH2B2/PLAC8/CXCR4/POU2F2/STING1/SELPLG/THEMIS2/IGSF6/PIK3AP1/CD163/CSF1R"
