"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"BCAT_GDS748_UP","BCAT_GDS748_UP",37,-0.352118269931906,-0.672851051506238,0.732447817836812,0.814794022208998,0.798370402500418,1462,"tags=19%, list=12%, signal=17%","NEDD9/CRYBG1/ASRGL1/BAG3/ABCB1/NPTX1/FZD7"
"STK33_DN","STK33_DN",193,0.403614193987744,0.719747430525901,0.769063180827887,0.82619358854653,0.809540190345144,154,"tags=2%, list=1%, signal=2%","NXT2/SLC8A1/PIK3CB/ELMO3"
"GCNP_SHH_UP_LATE.V1_UP","GCNP_SHH_UP_LATE.V1_UP",147,0.39787774414768,0.705075189302015,0.765765765765766,0.82619358854653,0.809540190345144,1033,"tags=11%, list=9%, signal=10%","CDC25C/MATR3/NPAS1/FBXO11/PLK2/MCM10/SMC2/FOXA1/PLEKHA7/RRM2/MRTO4/SQOR/P2RY2/TARDBP/GFM2/FTSJ3"
"MYC_UP.V1_UP","MYC_UP.V1_UP",129,-0.386744428105337,-0.696875843700588,0.755639097744361,0.82619358854653,0.809540190345144,474,"tags=5%, list=4%, signal=5%","RPP40/AMPD2/TMEFF2/CCDC78/AGPAT3/COQ8A"
"ESC_V6.5_UP_EARLY.V1_DN","ESC_V6.5_UP_EARLY.V1_DN",120,-0.385116811705401,-0.693061431930024,0.764044943820225,0.82619358854653,0.809540190345144,1366,"tags=13%, list=11%, signal=12%","LBP/TM4SF1/CAPN2/ZFP36L1/AHNAK/NUPR1/TNC/KIF18A/COL3A1/FAP/TIMP2/FBXO28/BAG5/IGF2/LTBP3/ABCA7"
"ESC_V6.5_UP_EARLY.V1_UP","ESC_V6.5_UP_EARLY.V1_UP",114,0.374450271924574,0.680002276368436,0.768577494692144,0.82619358854653,0.809540190345144,683,"tags=5%, list=6%, signal=5%","ENPP2/ACSS1/SUV39H2/TTPA/STIM1/RASAL2"
"BCAT_BILD_ET_AL_DN","BCAT_BILD_ET_AL_DN",38,-0.345592323759004,-0.660966692546414,0.759013282732448,0.82619358854653,0.809540190345144,1849,"tags=21%, list=15%, signal=18%","FRYL/CTBP2/PLAGL1/EFR3A/ISCU/ATP10D/PRKDC/SMURF2"
"TBK1.DN.48HRS_UP","TBK1.DN.48HRS_UP",41,0.341909943539887,0.646938334481241,0.774793388429752,0.827620210368144,0.81093805607181,1633,"tags=24%, list=13%, signal=21%","FCHO1/APOE/OXSR1/EDN1/ECD/COPB2/SDHB/CNOT4/TEX10/CNDP2"
"MTOR_UP.N4.V1_UP","MTOR_UP.N4.V1_UP",170,-0.367409380646401,-0.670048172146562,0.794545454545455,0.843923985618901,0.826913199794556,869,"tags=16%, list=7%, signal=16%","VPS33B/TSC22D3/PHACTR2/EBNA1BP2/SLC6A9/FGF1/CNIH4/LARS2/OPRL1/GAS2L1/ETNK1/OGN/PYCR1/SYNPO/GRM2/EIF2B3/HERPUD1/DNMT3B/BNIP3/ASPHD1/SARS1/PSPH/DOK2/BCAT1/VEGFA/NQO2/ASS1/MAST2"
"SIRNA_EIF4GI_UP","SIRNA_EIF4GI_UP",80,0.336943411332051,0.623263132350779,0.806521739130435,0.851831949193942,0.834661764327771,2629,"tags=35%, list=22%, signal=28%","MATR3/EIF3K/S100A14/ALDH7A1/CCT4/CTSC/SLC25A5/SAMM50/CTSH/TCF25/EID1/EMC9/LAP3/CSE1L/ATP1A1/CAMLG/CORO1B/PTPN13/PSME1/ZBED1/ASAH1/LRPAP1/AFG3L2/DTX4/KIF2A/XPC/UQCRC2/MTO1"
"SNF5_DN.V1_DN","SNF5_DN.V1_DN",101,0.333485822010675,0.616581509551849,0.818181818181818,0.859319451498223,0.841998342733421,944,"tags=8%, list=8%, signal=7%","CACNB4/IL3RA/WFIKKN1/MAPK13/NFKBIZ/ACYP2/ACAA1/LOXL4"
"KRAS.DF.V1_DN","KRAS.DF.V1_DN",127,-0.35151634200352,-0.634714046712583,0.834586466165414,0.871679197994987,0.854108956602031,1711,"tags=21%, list=14%, signal=18%","CXADR/MMP25/TSPYL1/HMGN3/PER2/SLC30A3/COL11A2/MINDY1/TMEM168/MEX3D/COL4A5/THUMPD1/DVL3/TNC/TNXB/TMEM45A/RET/AHR/LSM14B/SCN2A/PCLO/PXDC1/PTGER1/PSPH/ZFHX3/MXRA8/PTGS2"
"CYCLIN_D1_KE_.V1_UP","CYCLIN_D1_KE_.V1_UP",139,0.301270947293372,0.536891563764607,0.913333333333333,0.94865561694291,0.92953377919938,2040,"tags=22%, list=17%, signal=19%","THOC1/CDS1/MTREX/GGT5/PRPH/TRIM25/LCN2/GLI1/E2F4/TGFBR2/ST3GAL4/TTLL12/TRIO/APOC1/TROAP/ETS2/CHRNB4/MPHOSPH6/MGAT5/SLC35D1/NRG1/POLR2C/GLB1/HK3/ALDH3A2/SNRPC/PLCB2/GOT1/DNASE2/COX7A1/STT3A"
"RPS14_DN.V1_DN","RPS14_DN.V1_DN",149,0.302484426096207,0.538136369967901,0.926008968609865,0.956536736805795,0.937256041103103,1918,"tags=21%, list=16%, signal=18%","ELMO3/STEAP3/SUV39H2/TGM2/MCM10/ZWILCH/KIF5A/KIF20A/MTPAP/APOOL/SH3TC2/LLPH/BYSL/RRS1/MRTO4/IL15RA/TUBGCP4/NMU/NUP155/SLC25A21/KIF23/RPS28/CCNB2/TFAP2B/SRM/MSH2/CAD/CD320/SIRT4/MAMLD1/NCAPH/ZC2HC1C"
"JNK_DN.V1_DN","JNK_DN.V1_DN",119,-0.303860325525359,-0.546685312688322,0.939393939393939,0.965060440470277,0.945607934391368,3074,"tags=29%, list=25%, signal=22%","CDC42EP2/SLC2A2/SIPA1/PCYT1B/NPR1/FAM131B/GIT2/ITGA10/FLRT1/TNIK/NPY1R/KLHL35/BLM/PAQR4/SPRY1/PTP4A3/RIMS1/DAAM2/MAT1A/KIF22/APLP1/GGCX/WIPF1/DENND5A/SEMA3B/ATP2A3/RARA/KMT2A/NFKBIL1/RGS16/ZC2HC1A/ABCA4/NDRG2/DUSP4/RAB11FIP3"
"CAHOY_OLIGODENDROCUTIC","CAHOY_OLIGODENDROCUTIC",77,-0.262480803216934,-0.491049694039723,0.948717948717949,0.969342251950948,0.949803438361791,2260,"tags=21%, list=19%, signal=17%","PUS7/HIP1R/G2E3/NR2C1/IFFO1/KCTD1/PHLDB1/DUSP19/WIPF1/CRIP2/LRRC75A/CLN8/AHR/BCAS1/PSTPIP2/ZNF536"
"RB_P107_DN.V1_DN","RB_P107_DN.V1_DN",106,0.264290667667326,0.480951854217743,0.961456102783726,0.977047282828868,0.957353160666584,1773,"tags=17%, list=15%, signal=15%","LAS1L/TDRD7/SAR1B/GJB2/PLEKHA7/ERCC3/PIK3R4/TLR2/PGD/AIMP1/GALNT11/EDN1/UBA5/RARS1/RHOU/NIPSNAP1/ANXA1/SCD"
"PRC2_EED_DN.V1_DN","PRC2_EED_DN.V1_DN",161,0.26241842655924,0.469004604199495,0.980044345898004,0.982646420824295,0.962839438097713,1837,"tags=20%, list=15%, signal=17%","ABCB8/MCM10/RANGAP1/PRMT7/ZWILCH/SLC2A6/ARRB2/TRPM4/MVD/MISP/FRS2/SV2A/GLI1/GSDMD/DLK2/RASSF1/TNS4/MRAS/SYMPK/KIF23/CDC45/ABCB9/HS6ST1/CRYBG2/HMOX1/CAD/PLAAT3/TCIRG1/TNIP1/UTRN/SCD/RNF19A"
"GCNP_SHH_UP_EARLY.V1_UP","GCNP_SHH_UP_EARLY.V1_UP",133,0.255624801841081,0.46110676560824,0.982646420824295,0.982646420824295,0.962839438097713,1510,"tags=14%, list=12%, signal=12%","CDC23/MATR3/DHODH/CLCN6/MCM10/SMC2/NUP107/ADAMTS1/CNOT2/FTSJ3/ANLN/DCPS/OXNAD1/XPO1/LUC7L2/TNPO1/LARP7/KIF1A"
"CSR_LATE_UP.V1_DN","CSR_LATE_UP.V1_DN",112,0.253025149997025,0.460195998561856,0.976645435244161,0.982646420824295,0.962839438097713,1805,"tags=16%, list=15%, signal=14%","IL1B/PLAAT4/CHL1/SOD2/MVD/DYRK1B/PDE5A/TRERF1/OLFML2A/ERMP1/ADAM17/DRAM1/TSKU/HMGCS1/TBC1D2B/DHCR7/SCD/MAMLD1"
