"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSCAFG00000000001",364.660781188928,-0.727695205325087,1.14562537059104,-0.635194736434354,0.525301415728196,0.999849796733341
"ENSCAFG00000000005",258.441262026627,-1.16734829346941,0.845127500688637,-1.38126885294611,0.167196311300465,0.999849796733341
"ENSCAFG00000000007",820.856757950874,-0.227027931985998,0.176520051262385,-1.28613112426835,0.198397303442083,0.999849796733341
"ENSCAFG00000000008",1323.83486899729,0.157417380567171,0.300612532671259,0.523655415056558,0.600518231090128,0.999849796733341
"ENSCAFG00000000009",1250.53288876584,-0.313701719102158,0.368650213966059,-0.850946797852775,0.394798907094576,0.999849796733341
"ENSCAFG00000000010",2476.08204807182,-0.0636499257230907,0.256217442572805,-0.248421516833322,0.80380828724215,0.999849796733341
"ENSCAFG00000000011",1506.77566308175,0.140148395193578,0.890167654280802,0.157440449020594,0.874897737228576,0.999849796733341
"ENSCAFG00000000012",1082.63949533909,-0.315271830667513,0.33203979891269,-0.949500125285927,0.342366308321141,0.999849796733341
"ENSCAFG00000000014",41.1177970421915,0.248698774204202,0.486224557551882,0.511489537789676,0.609008312471506,0.999849796733341
"ENSCAFG00000000016",504.000656130055,-1.16529287778691,1.40641326877383,-0.828556515826149,0.407355402488899,0.999849796733341
"ENSCAFG00000000017",599.421851703316,-0.57508749185952,0.50670839769928,-1.13494762366425,0.256397264286571,0.999849796733341
"ENSCAFG00000000019",710.533774790364,-0.111632751251729,0.720900854562546,-0.154851739383038,0.876938200989276,0.999849796733341
"ENSCAFG00000000020",1391.06398097052,-0.45151892650745,0.38457843633912,-1.1740619957935,0.240370194429339,0.999849796733341
"ENSCAFG00000000021",687.783928664634,-0.270854469523192,0.393575482228337,-0.68818938616215,0.491333526898511,0.999849796733341
"ENSCAFG00000000022",708.82210027771,-0.352538388379729,0.243508834298866,-1.44774373133029,0.147688734663387,0.999849796733341
"ENSCAFG00000000026",3706.72744742004,-0.176835967646504,0.710218793782317,-0.248988014953465,0.803370052211282,0.999849796733341
"ENSCAFG00000000027",33.7844422681644,0.182757978036873,0.38147975821976,0.479076475485211,0.631884224524088,0.999849796733341
"ENSCAFG00000000028",1329.73183922573,-0.272626107774791,0.324003839318586,-0.841428633525308,0.400107850098544,0.999849796733341
"ENSCAFG00000000029",18.6185624516646,-0.893959913496579,0.679081144381787,-1.31642576280101,0.188031180135608,0.999849796733341
"ENSCAFG00000000030",68.3562732900348,0.290814412258241,0.345067442441283,0.842775575118843,0.399353970656993,0.999849796733341
"ENSCAFG00000000031",478.982751242244,0.425561907379939,1.73788570650151,0.244873357199436,0.806554491619001,0.999849796733341
"ENSCAFG00000000033",72.9013513162251,-0.130348781527644,0.41882328704385,-0.31122620341308,0.755628664085854,0.999849796733341
"ENSCAFG00000000036",473.11303753962,-0.0567092578040386,0.298909872144984,-0.18972025713668,0.849528346201769,0.999849796733341
