,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000009520,BAP1,4686.304687,0.039724831,0.146006636,0.27207552,0.785563952,0.998607586
ENSCAFG00000009521,AMPD1,20.48689356,1.868691382,1.164044257,1.60534393,NA,NA
ENSCAFG00000009522,KCNK15,32.13318257,-0.923959664,0.776796897,-1.189448191,0.234263347,0.968398899
ENSCAFG00000009523,NA,23678.7211,-0.346451161,0.27711245,-1.250218676,0.211219676,0.959753138
ENSCAFG00000009524,CUTC,216.097754,0.149870588,0.290500321,0.515905067,0.605920715,0.998607586
ENSCAFG00000009525,CHP1,963.45527,0.404654901,0.314457877,1.286833406,0.198152361,0.950207921
ENSCAFG00000009526,RIMS4,34.58841419,-1.592054197,1.99155549,-0.799402379,0.424057131,0.998607586
ENSCAFG00000009527,RREB1,1899.182337,0.167474963,0.404763958,0.413759575,0.679050192,0.998607586
ENSCAFG00000009529,NUDT9,2158.244179,-0.072890962,0.333231233,-0.218739885,0.826852677,0.998607586
ENSCAFG00000009530,ANKRD31,10.99180418,-1.793050867,2.039476182,-0.879172252,0.379307887,0.998607586
ENSCAFG00000009531,OIP5,165.8600612,0.342344583,0.313005628,1.093732996,0.274072098,0.98266012
ENSCAFG00000009532,NRAS,1768.926786,0.06506749,0.263312053,0.247111703,0.804821777,0.998607586
ENSCAFG00000009533,SSR1,7752.186245,0.032129498,0.40080279,0.08016286,0.936107728,0.998607586
ENSCAFG00000009534,GCNT4,27.38714888,-2.109764921,1.303916208,-1.618021854,0.105657888,0.865711328
ENSCAFG00000009536,ABCC2,0.286451698,-0.459660486,3.11653965,-0.147490659,0.882744752,NA
ENSCAFG00000009537,SPARCL1,0.805800027,0.282113816,2.344560969,0.120326927,0.904224175,NA
ENSCAFG00000009538,NUSAP1,1924.577615,-0.128883642,0.248741081,-0.51814377,0.604357963,0.998607586
ENSCAFG00000009541,NA,0.166719009,0.983015871,3.11653965,0.315419016,0.75244353,NA
ENSCAFG00000009544,NDUFAF1,717.6794169,0.353724225,0.232535491,1.521162312,0.128219111,0.899866577
ENSCAFG00000009546,SLC5A3,0.344446981,-0.903329591,2.83768882,-0.318332858,0.750232463,NA
ENSCAFG00000009547,PNPLA2,1392.490518,0.033061488,0.445181333,0.074265217,0.940799354,0.998607586
ENSCAFG00000009548,DMP1,5.984716698,6.057346223,3.007973594,2.013763098,NA,NA
ENSCAFG00000009549,KCNE2,6.485669888,0.131386794,0.565157059,0.232478373,0.816166483,0.998607586
ENSCAFG00000009550,RTF1,1594.55038,-0.068892431,0.319646378,-0.21552702,0.829356448,0.998607586
ENSCAFG00000009551,FAM243A,0,NA,NA,NA,NA,NA
ENSCAFG00000009552,IMPG2,30.54891312,-1.664893339,0.917913661,-1.81377989,NA,NA
ENSCAFG00000009553,CRACR2B,17.90514117,-0.801372976,0.884537906,-0.905979236,0.364946843,0.998607586
ENSCAFG00000009554,NA,0.218220088,0.50212583,2.974343778,0.168819029,0.86593899,NA
ENSCAFG00000009556,CAGE1,17.05661503,-0.585123859,0.780950939,-0.74924535,0.45370934,0.998607586
ENSCAFG00000009558,IBSP,1.783345745,-3.185156477,1.629709109,-1.954432517,0.050650088,NA
ENSCAFG00000009559,RCAN1,2134.999028,0.335439481,0.721442901,0.464956382,0.641962693,0.998607586
ENSCAFG00000009561,DNMBP,676.5899877,-0.219689049,0.347547523,-0.632112257,0.527313526,0.998607586
ENSCAFG00000009562,ITPKA,148.5221115,0.181555515,0.638279187,0.284445301,0.776069147,0.998607586
ENSCAFG00000009563,RIOK1,1921.394439,-0.100666549,0.278036458,-0.362062406,0.717305396,0.998607586
ENSCAFG00000009564,ATP2B4,2729.079195,-0.705735798,0.743497569,-0.949210633,0.342513495,0.998607586
ENSCAFG00000009568,CLIC6,11.41769868,2.219721197,2.110478985,1.05176181,NA,NA
ENSCAFG00000009569,SPP1,1006.992932,4.774577208,1.833153338,2.604570555,NA,NA
ENSCAFG00000009570,DSP,5428.120372,-0.158252351,2.155689889,-0.073411464,0.941478695,0.998607586
ENSCAFG00000009571,CPN1,5.011839254,0.581793951,0.858598368,0.677608965,0.498019661,0.998607586
ENSCAFG00000009573,PABPC1L,10.11017707,-1.115410789,0.715642528,-1.558614455,0.11908766,0.886272158
ENSCAFG00000009574,SNRNP48,648.1919709,-0.186275679,0.40783823,-0.456739133,0.64785856,0.998607586
ENSCAFG00000009576,ERLIN1,867.5209697,0.090160121,0.257501536,0.350134304,0.726237907,0.998607586
ENSCAFG00000009577,RPAP1,1588.470336,0.405507037,0.300013876,1.351627604,0.176494475,0.937894566
ENSCAFG00000009579,TUBGCP5,808.6877813,-0.159363846,0.239912215,-0.664258992,0.506524562,0.998607586
ENSCAFG00000009582,TXNDC5,5180.823411,-0.462876454,0.660946871,-0.700323239,0.483725462,0.998607586
ENSCAFG00000009583,NA,1022.506868,0.149818589,0.423165697,0.354042376,0.723307126,0.998607586
ENSCAFG00000009584,NA,1.180883215,-2.476475064,1.180694365,-2.097473433,0.035951687,NA
ENSCAFG00000009586,CHID1,2216.604287,-0.18837655,0.282857369,-0.665977171,0.505425692,0.998607586
ENSCAFG00000009587,BMP1,3138.275212,0.148423453,0.586823515,0.252926902,0.800324701,0.998607586
ENSCAFG00000009588,CHUK,842.6523611,0.142718501,0.237935583,0.599819913,0.548626261,0.998607586
ENSCAFG00000009591,TOMM34,1556.289159,0.142612132,0.333804502,0.427232499,0.669209992,0.998607586
ENSCAFG00000009592,NELL2,41.22399238,-2.770389784,2.479963502,-1.117109095,NA,NA
ENSCAFG00000009593,PCNP,2382.05965,-0.096518808,0.269929208,-0.35757082,0.720664519,0.998607586
ENSCAFG00000009595,PKD2,288.4651362,-0.178838428,0.199313016,-0.897274209,0.369572615,0.998607586
ENSCAFG00000009596,RUNX1,1203.018472,-1.276840943,0.793243935,-1.609644759,NA,NA
ENSCAFG00000009598,PLA2R1,553.2224677,0.203163074,1.6848751,0.120580495,0.904023319,0.998607586
ENSCAFG00000009599,ZBTB11,850.0990219,-0.161407158,0.297108346,-0.543260263,0.58695062,0.998607586
ENSCAFG00000009601,RPL24,18152.16232,-0.256810341,0.356781921,-0.719796398,0.471650363,0.998607586
ENSCAFG00000009602,NA,2965.707972,-0.417493778,0.306719379,-1.361158785,0.173463516,0.937894566
ENSCAFG00000009603,SLC35B3,584.8119919,-0.145971028,0.291723703,-0.500374244,0.616811586,0.998607586
ENSCAFG00000009605,PPM1K,322.9162387,-0.654786392,0.593184949,-1.103848628,0.269658807,0.981717771
ENSCAFG00000009608,CEP97,335.2401148,-0.406246498,0.482489893,-0.841979291,0.399799545,0.998607586
ENSCAFG00000009609,TMEM117,174.7468797,-0.069306024,1.186429121,-0.058415647,0.953417552,0.998607586
ENSCAFG00000009612,IFIT2,31.69690244,-0.216181257,1.338421224,-0.161519598,0.871684177,0.998607586
ENSCAFG00000009613,SFTPC,0.486415523,0.936931649,1.732292738,0.540862193,0.588602572,NA
ENSCAFG00000009614,SOX13,723.3918897,-0.950665815,1.10052691,-0.863827869,0.387682456,0.998607586
ENSCAFG00000009615,STK4,2253.149882,-0.163748242,0.442414809,-0.370123781,0.711290264,0.998607586
ENSCAFG00000009616,SETD4,371.6105969,-0.04645321,0.375270168,-0.123786046,0.901484681,0.998607586
ENSCAFG00000009617,IFIT1,17.38276065,-0.228141758,2.246050905,-0.101574616,0.919094329,0.998607586
ENSCAFG00000009618,CSDE1,19849.17227,0.073621246,0.260163961,0.282980185,0.777192026,0.998607586
ENSCAFG00000009619,ETNK2,323.5720397,-1.352166645,0.994633216,-1.359462586,0.17400005,0.937894566
ENSCAFG00000009620,NA,53.90053775,-0.365294508,0.667490281,-0.547265659,0.584196233,0.998607586
ENSCAFG00000009623,REN,1.049804904,-0.158547285,1.550561219,-0.102251548,0.918557013,NA
ENSCAFG00000009624,CWF19L1,711.2619879,-0.002072392,0.28519745,-0.007266518,0.994202209,0.999097928
ENSCAFG00000009628,GOLT1A,0,NA,NA,NA,NA,NA
ENSCAFG00000009629,ZNF248,412.5553982,-0.693218855,0.537558923,-1.289568129,0.197200647,0.950207921
ENSCAFG00000009631,NA,154.9272423,-0.060242517,0.363725568,-0.165626291,0.868451056,0.998607586
ENSCAFG00000009632,TYRO3,713.1101733,-0.240976659,0.485471554,-0.496376477,0.619628818,0.998607586
ENSCAFG00000009633,CBR3,178.8192664,-0.626995296,0.91274018,-0.686937323,0.492122226,0.998607586
ENSCAFG00000009634,NFKBIZ,3085.98514,-0.023961493,0.31537016,-0.075978948,0.939435847,0.998607586
ENSCAFG00000009637,LGI3,207.6375347,1.235640981,1.317042857,0.93819345,0.348145004,0.998607586
ENSCAFG00000009638,ABCG2,136.6710462,-2.73946161,1.370898303,-1.99829674,0.045684499,0.723474109
ENSCAFG00000009639,KCNS1,0.060572824,-0.459662822,3.11653965,-0.147491408,0.882744161,NA
ENSCAFG00000009640,NA,42.80875239,6.011185575,2.30271473,2.610477754,NA,NA
ENSCAFG00000009641,PI3,50.97436819,2.038272658,1.852414675,1.100332817,NA,NA
ENSCAFG00000009644,PKD2L1,0.694897918,-0.268648221,2.217003125,-0.121176293,0.903551401,NA
ENSCAFG00000009645,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000009647,REEP4,2003.621329,-0.107886876,0.254855532,-0.423325618,0.672057706,0.998607586
ENSCAFG00000009649,PLEKHA6,297.7410069,-0.163867452,0.862093704,-0.190080789,0.849245824,0.998607586
ENSCAFG00000009651,PPP1R15B,1712.132649,-0.264121775,0.272187882,-0.970365664,0.331864257,0.998607586
ENSCAFG00000009652,TWF1,1962.721415,0.008224986,0.441534295,0.018628193,0.985137712,0.998607586
ENSCAFG00000009653,DOP1B,244.7779824,-0.436541779,0.699387277,-0.624177467,0.532511043,0.998607586
ENSCAFG00000009654,RBL2,932.4710785,-1.232748033,0.489319075,-2.519313257,0.011758399,0.433630702
ENSCAFG00000009658,TFAP2A,731.7454323,0.451993071,1.53518763,0.294422038,0.768435429,0.998607586
ENSCAFG00000009659,HR,2131.045245,1.132489176,1.036479603,1.092630451,0.274556087,0.98266012
ENSCAFG00000009660,MORC3,728.813863,-0.175947186,0.338995187,-0.519025617,0.603742877,0.998607586
ENSCAFG00000009661,PIK3C2B,1997.131113,-2.306361347,0.768182157,-3.002362559,0.002678929,0.211907175
ENSCAFG00000009662,MGA,1145.879329,-0.45925483,0.53513583,-0.858202356,0.390780736,0.998607586
ENSCAFG00000009663,SCD,9267.844625,0.298139195,0.507025326,0.588016377,0.5565213,0.998607586
ENSCAFG00000009664,MATN4,104.9163627,-0.527498519,1.188875058,-0.443695504,0.657262746,0.998607586
ENSCAFG00000009666,ZPLD1,77.99184703,-2.698153662,1.299421349,-2.076427069,0.03785447,0.691773537
ENSCAFG00000009667,NUDT18,280.6244205,-0.517445578,0.301421502,-1.716684361,0.086036859,0.832006007
ENSCAFG00000009669,MDM4,511.4235615,-1.227929499,0.501642554,-2.447817652,0.014372437,0.481063193
ENSCAFG00000009670,RBPJL,3.894870298,-0.779267723,0.811851866,-0.959864422,0.337123454,0.998607586
ENSCAFG00000009671,NA,1.019794799,-0.702923886,1.931819779,-0.363866181,0.71595794,NA
ENSCAFG00000009672,WNT8B,0.48348226,0.745446749,2.820854014,0.264262789,0.791577432,NA
ENSCAFG00000009673,NA,247.3580057,0.035955024,0.243252044,0.147809751,0.882492914,0.998607586
ENSCAFG00000009674,CHAF1B,1709.433946,-0.645750367,0.345845529,-1.867164129,0.061878671,0.775322902
ENSCAFG00000009675,LRRN2,90.61312553,1.201729314,1.442803054,0.832912926,0.404893839,0.998607586
ENSCAFG00000009677,B3GAT1,0,NA,NA,NA,NA,NA
ENSCAFG00000009679,CLDN14,0.381572589,-1.295973759,3.09291583,-0.419013588,0.675206202,NA
ENSCAFG00000009680,GCNT2,58.25764657,2.383190434,1.915931432,1.243880858,0.213543415,0.959753138
ENSCAFG00000009681,SYS1,525.2536698,0.027988752,0.310755402,0.090066824,0.928234113,0.998607586
ENSCAFG00000009683,TP53TG5,3.676745993,-0.386851763,1.111914648,-0.347914981,0.727904034,0.998607586
ENSCAFG00000009684,DBNDD2,1308.103476,-0.327584059,0.680206149,-0.481595263,0.630093492,0.998607586
ENSCAFG00000009685,SEC31B,6.356396512,0.598596024,1.402299533,0.426867449,NA,NA
ENSCAFG00000009686,SIM2,57.85380326,0.029221476,2.395949533,0.012196199,0.990269083,0.999020849
ENSCAFG00000009687,PIGT,3871.348094,0.293023665,0.387950033,0.755312903,0.450061259,0.998607586
ENSCAFG00000009688,PAK1IP1,1970.521407,0.106891936,0.321420605,0.332560932,0.739465738,0.998607586
ENSCAFG00000009689,HLCS,527.6283883,-0.638409397,0.316597978,-2.016467073,0.043751158,0.717817095
ENSCAFG00000009691,AP2A2,4339.922717,-0.127105962,0.192435712,-0.6605113,0.508925769,0.998607586
ENSCAFG00000009692,NA,1982.342967,-0.219545623,0.295249996,-0.743592299,0.457123163,0.998607586
ENSCAFG00000009694,RIPPLY3,175.6784569,-1.576723253,1.4193377,-1.110886615,0.266617158,0.981717771
ENSCAFG00000009695,MAPKBP1,856.5670535,0.225095404,0.434921696,0.517553863,0.604769579,0.998607586
ENSCAFG00000009696,WFDC2,2.964907027,4.525330394,2.414610255,1.874145272,NA,NA
ENSCAFG00000009698,NDUFB8,3213.790597,0.112626667,0.279550771,0.402884481,0.687033208,0.998607586
ENSCAFG00000009699,CHD9,1474.599567,-0.358762766,0.36516649,-0.982463549,0.325871532,0.998607586
ENSCAFG00000009700,IRAK4,677.4122224,-0.152403891,0.350259775,-0.43511674,0.663477693,0.998607586
ENSCAFG00000009702,NA,517.1961757,-0.23464099,0.215742528,-1.087597296,0.276772925,0.98266012
ENSCAFG00000009703,FAM160B2,774.6131423,-0.573876333,0.305015934,-1.881463454,0.059908902,0.771464196
ENSCAFG00000009704,WFDC8,0,NA,NA,NA,NA,NA
ENSCAFG00000009705,SYCP1,7.722530209,-3.707840526,1.444173967,-2.567447282,0.010245037,0.414203037
ENSCAFG00000009707,HIF1AN,731.1882183,0.018323095,0.236296131,0.077542932,0.938191639,0.998607586
ENSCAFG00000009708,NA,1482.384394,-0.310684263,0.597115187,-0.520308761,0.602848391,0.998607586
ENSCAFG00000009709,PAX2,178.9337073,1.305219831,1.150143493,1.134832165,0.256445646,0.981717771
ENSCAFG00000009712,NA,5.031246076,0.659313351,0.551654794,1.195155662,0.232026218,0.967463949
ENSCAFG00000009713,TSHB,0.266472111,-0.459660061,2.878529273,-0.159685735,0.873128639,NA
ENSCAFG00000009714,CE10,0,NA,NA,NA,NA,NA
ENSCAFG00000009716,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000009717,DNAH1,10.22383131,-0.451463788,1.298986875,-0.347550693,0.728177642,0.998607586
ENSCAFG00000009720,CYFIP1,6829.610106,0.211349946,0.236863042,0.892287561,0.37223882,0.998607586
ENSCAFG00000009721,ALCAM,4464.419241,0.096572081,1.027531544,0.093984542,0.925121436,0.998607586
ENSCAFG00000009722,TOX3,0.45767697,0.783798756,2.80454581,0.2794744,0.779880782,NA
ENSCAFG00000009723,WFDC11,0,NA,NA,NA,NA,NA
ENSCAFG00000009724,WFDC10B,0,NA,NA,NA,NA,NA
ENSCAFG00000009725,SLF2,673.9626374,0.074200669,0.25497714,0.291009103,0.771044357,0.998607586
ENSCAFG00000009728,WFDC13,0,NA,NA,NA,NA,NA
ENSCAFG00000009729,PUS7L,620.1356635,0.091812828,0.262656217,0.34955513,0.72667259,0.998607586
ENSCAFG00000009730,SPINT4,0,NA,NA,NA,NA,NA
ENSCAFG00000009731,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000009732,TSPAN2,61.48756716,-0.336419601,1.26030369,-0.266935346,0.789518942,0.998607586
ENSCAFG00000009733,DNTTIP1,1508.25621,-0.024168893,0.343633514,-0.070333341,0.943928346,0.998607586
ENSCAFG00000009735,JMJD7,410.3190534,0.548471815,0.318191428,1.723716501,0.084759035,0.832006007
ENSCAFG00000009736,DMTN,59.76548785,0.073421845,0.938041259,0.078271445,0.937612131,0.998607586
ENSCAFG00000009737,GLB1L2,2.65706778,3.448636116,2.45404355,1.405287252,NA,NA
ENSCAFG00000009738,SEMA4G,166.3995718,-0.006768305,0.934058652,-0.007246124,0.99421848,0.999097928
ENSCAFG00000009739,NGF,239.1082819,0.275081671,1.22515355,0.224528322,0.822346232,0.998607586
ENSCAFG00000009740,MAK,6.501719393,0.641816785,1.416537722,0.453088382,0.650485101,0.998607586
ENSCAFG00000009742,MRPL43,787.9014482,-0.022531445,0.34202036,-0.065877498,0.947475356,0.998607586
ENSCAFG00000009743,NIPA2,3220.38569,0.120837632,0.236191331,0.511609091,0.608924622,0.998607586
ENSCAFG00000009744,ADAMTS20,60.21101406,0.538684908,1.371354207,0.392812378,0.694458061,0.998607586
ENSCAFG00000009745,UBE2C,3760.747518,0.353154975,0.2278491,1.549951152,0.121153241,0.891363445
ENSCAFG00000009746,NA,240.6786517,0.107225737,0.299455656,0.358068831,0.720291804,0.998607586
ENSCAFG00000009747,GCM2,0,NA,NA,NA,NA,NA
ENSCAFG00000009748,SYCP2L,0.661931787,-1.44614956,2.948769099,-0.490424822,0.623833316,NA
ENSCAFG00000009749,FGF17,0,NA,NA,NA,NA,NA
ENSCAFG00000009750,NIPA1,230.1422987,0.612121826,0.476369086,1.284973864,0.198801417,0.950207921
ENSCAFG00000009751,NA,15.3282604,0.079722011,1.194338077,0.066749953,0.946780766,0.998607586
ENSCAFG00000009752,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000009753,TWNK,266.9509808,-0.442686431,0.380050868,-1.164808369,0.24409657,0.97722182
ENSCAFG00000009755,SALL1,441.2572632,0.457462539,1.672829363,0.27346635,0.784494756,0.998607586
ENSCAFG00000009756,ELOVL2,83.33460044,-1.099978727,1.841017486,-0.597484128,0.550184201,0.998607586
ENSCAFG00000009758,VANGL1,1018.17804,-0.111314263,0.32764501,-0.339740449,0.734051998,0.998607586
ENSCAFG00000009759,SNX21,678.1324446,-0.075700891,0.569688357,-0.132881233,0.894287309,0.998607586
ENSCAFG00000009760,LZTS2,1229.738368,-0.942498586,0.823373329,-1.14467952,0.252341938,0.981298107
ENSCAFG00000009762,ACAD8,973.357575,-0.686071907,0.431940301,-1.588348911,0.112207463,0.8747654
ENSCAFG00000009763,PDZD7,97.46215446,-0.575600007,0.664180709,-0.866631625,0.38614388,0.998607586
ENSCAFG00000009764,PPHLN1,1199.543317,0.048918855,0.252403242,0.193812307,0.84632285,0.998607586
ENSCAFG00000009765,CASQ2,120.3497076,-0.357738718,0.466687388,-0.76654893,0.443349749,0.998607586
ENSCAFG00000009767,NHLH2,8.653038834,0.897740414,1.789246737,0.501742099,NA,NA
ENSCAFG00000009768,ACOT8,550.8308051,0.100398822,0.420336287,0.238853569,0.81121913,0.998607586
ENSCAFG00000009771,TTC3,4775.209703,-0.579049177,0.302860219,-1.911935408,0.055884479,0.758100127
ENSCAFG00000009772,THYN1,1194.629839,-0.194480235,0.522911799,-0.371917856,0.70995401,0.998607586
ENSCAFG00000009773,NEDD9,400.2221613,-1.43570585,0.879230245,-1.632912264,0.10248745,0.858222924
ENSCAFG00000009774,ZSWIM3,262.1556017,-0.089421277,0.333804105,-0.267885492,0.788787461,0.998607586
ENSCAFG00000009776,ZSWIM1,332.0979389,0.229080623,0.340471123,0.672834221,0.501052764,0.998607586
ENSCAFG00000009777,NAV2,1547.470619,0.028891479,0.825438073,0.035001389,0.972078634,0.998607586
ENSCAFG00000009778,SPATA25,8.441186729,0.311214418,0.648147001,0.480160238,0.631113457,0.998607586
ENSCAFG00000009780,NEURL2,66.89962849,0.30004396,0.513505867,0.584304833,0.559015241,0.998607586
ENSCAFG00000009781,HERC6,805.5663985,1.158941145,0.905187588,1.280332564,NA,NA
ENSCAFG00000009782,PRICKLE1,2732.810149,0.219290101,1.092430616,0.200735953,0.840905045,0.998607586
ENSCAFG00000009784,SLC22A15,205.6052979,0.643624091,0.400146098,1.608472741,0.107731682,0.869342015
ENSCAFG00000009785,ADTRP,0.284015472,-1.552356447,3.105820857,-0.499821631,0.617200678,NA
ENSCAFG00000009786,MAB21L3,43.73023111,-0.999986062,1.312221707,-0.762055724,0.446026747,0.998607586
ENSCAFG00000009787,NA,32.19718356,-0.376079136,0.454941208,-0.826654367,0.408432993,0.998607586
ENSCAFG00000009789,YAF2,315.7560734,-0.360504223,0.33360902,-1.080618932,0.279866658,0.98266012
ENSCAFG00000009790,GXYLT1,848.3241457,0.355264975,0.438787405,0.809651716,0.418140376,0.998607586
ENSCAFG00000009791,HIVEP1,435.7372166,-0.353286057,0.292461939,-1.207972762,0.22705774,0.967230309
ENSCAFG00000009792,VPS26C,952.5808163,-0.472323416,0.20947625,-2.254782661,0.024146974,0.597254615
ENSCAFG00000009793,CBLB,692.54485,-0.791234726,0.496590198,-1.593335368,0.111084976,0.870904396
ENSCAFG00000009794,EDN1,1692.685446,2.083259575,1.482766204,1.40498183,0.160026681,0.932151149
ENSCAFG00000009795,ATP1A1,24606.04148,0.363994586,0.330152909,1.102503041,0.270243037,0.981717771
ENSCAFG00000009797,STAT4,632.4170015,0.643472053,1.164274822,0.552680553,0.580482172,0.998607586
ENSCAFG00000009798,CD58,296.6120205,0.246154504,0.38850475,0.633594581,0.526345438,0.998607586
ENSCAFG00000009799,NCAPD3,2750.358046,-0.477019863,0.428762316,-1.11255081,0.265901397,0.981717771
ENSCAFG00000009800,NA,155.204037,0.979469044,1.074245409,0.91177401,0.361887695,0.998607586
ENSCAFG00000009801,DYRK1A,1316.353991,-0.503575059,0.300123106,-1.677895001,0.093367599,0.845318902
ENSCAFG00000009802,CYLD,1072.36609,0.2550889,0.244546779,1.04310881,0.296897901,0.990708422
ENSCAFG00000009805,NAP1L5,86.04159991,0.868792746,1.3343845,0.651081264,0.514994031,0.998607586
ENSCAFG00000009807,CCDC54,0,NA,NA,NA,NA,NA
ENSCAFG00000009809,PHACTR1,48.70995983,0.229037284,1.546247284,0.148124616,0.882244423,0.998607586
ENSCAFG00000009810,JAM3,589.9722448,-1.466644823,0.870354437,-1.685112134,0.091966939,0.844569075
ENSCAFG00000009811,IGSF3,1187.595166,0.370984672,0.795874577,0.466134594,0.641119163,0.998607586
ENSCAFG00000009812,KCNJ6,20.75883053,-1.483470024,0.583253908,-2.543437777,0.010976761,0.422412995
ENSCAFG00000009813,DBX1,0,NA,NA,NA,NA,NA
ENSCAFG00000009815,SFXN3,854.0932196,0.137834352,0.448470731,0.307343027,0.758582289,0.998607586
ENSCAFG00000009817,KCNJ15,118.5534492,-1.278764572,2.616200278,-0.488786956,NA,NA
ENSCAFG00000009818,NOD2,206.1012177,-0.742924624,1.003621016,-0.740244189,0.459151839,0.998607586
ENSCAFG00000009819,CTSA,6632.798807,1.805273793,0.611003125,2.954606481,0.003130681,0.237699117
ENSCAFG00000009820,NOS1,4.071510722,-2.892153866,1.673946474,-1.727745726,0.084033822,0.831886066
ENSCAFG00000009821,PDZRN4,5.214361902,0.486494446,1.946713783,0.249905482,0.802660444,0.998607586
ENSCAFG00000009822,HTATIP2,604.7716954,0.015685571,0.445215386,0.035231421,0.971895208,0.998607586
ENSCAFG00000009823,IGSF9B,43.03555379,-1.874694017,1.472133157,-1.273454109,NA,NA
ENSCAFG00000009824,SNX20,115.3116753,-4.282422209,2.890932262,-1.481329142,NA,NA
ENSCAFG00000009827,TBC1D7,848.7482738,-0.537194953,0.357273266,-1.503596839,0.132685206,0.904491073
ENSCAFG00000009828,SPATA19,0,NA,NA,NA,NA,NA
ENSCAFG00000009829,CD2,24.38440305,-3.298711684,2.8999653,-1.137500398,NA,NA
ENSCAFG00000009831,PRMT3,1939.810709,0.299286026,0.335492018,0.892080913,0.372349565,0.998607586
ENSCAFG00000009832,GFOD1,313.8389642,0.545018725,0.767256115,0.710347841,0.47748846,0.998607586
ENSCAFG00000009833,TLX1,0.069636724,0.502122195,3.11653965,0.161115292,0.872002597,NA
ENSCAFG00000009837,PLTP,385.4768649,1.525830696,0.575971663,2.649141951,0.008069643,0.36908473
ENSCAFG00000009838,SIRT5,6208.260665,-0.11329137,0.346402656,-0.327051101,0.743629236,0.998607586
ENSCAFG00000009839,CD101,40.45858935,-0.221466114,1.27153068,-0.174172844,0.861729627,0.998607586
ENSCAFG00000009840,FAM13A,191.4687989,0.150784412,0.400700202,0.376302312,0.706692161,0.998607586
ENSCAFG00000009841,NKD1,161.0745103,-1.989594158,1.378957253,-1.442825116,0.149069742,0.922943352
ENSCAFG00000009842,OPCML,0.35932733,-1.964927292,3.082109604,-0.637526741,0.523781797,NA
ENSCAFG00000009844,TIGD2,161.8225342,0.294655334,0.350915248,0.839676633,0.401089719,0.998607586
ENSCAFG00000009845,TTF2,3613.433856,0.074478907,0.298256336,0.249714416,0.802808209,0.998607586
ENSCAFG00000009847,PCIF1,1357.366156,-0.133355731,0.225012617,-0.592658906,0.553409449,0.998607586
ENSCAFG00000009849,SPTBN5,27.33248772,1.997015038,1.250440873,1.597048753,0.11025484,0.870904396
ENSCAFG00000009850,DNAH5,299.4069961,2.363241302,1.113618941,2.122127431,0.033827038,0.663738146
ENSCAFG00000009851,TRIM45,241.8541637,-0.096391143,0.444159979,-0.217018973,0.828193559,0.998607586
ENSCAFG00000009852,NA,18.55257437,-1.024029113,0.983976559,-1.040704784,0.298012582,0.991257987
ENSCAFG00000009853,RANBP9,2146.967307,-0.403804854,0.372855122,-1.083007392,0.278805142,0.98266012
ENSCAFG00000009855,PPM1M,504.0155975,0.055894724,0.429431303,0.130159872,0.896439942,0.998607586
ENSCAFG00000009856,SLC6A5,0.831181714,3.208600091,2.008587469,1.597441058,0.110167426,NA
ENSCAFG00000009857,NA,1169.310177,-0.018760008,0.386600227,-0.048525599,0.961297364,0.998607586
ENSCAFG00000009858,VTCN1,0.208910173,1.364001138,3.114729113,0.437919668,0.661444518,NA
ENSCAFG00000009859,GPRIN3,34.37278524,-0.684789321,1.553214532,-0.440885214,0.659296099,0.998607586
ENSCAFG00000009860,BRD7,2674.40809,-0.092018808,0.377597756,-0.243695325,0.807466794,0.998607586
ENSCAFG00000009862,NA,593.9137237,-0.234473478,0.474675709,-0.493965614,0.621330464,0.998607586
ENSCAFG00000009863,HERC2,3485.7848,-0.213715168,0.437410245,-0.48859205,0.625130542,0.998607586
ENSCAFG00000009864,NA,0.375867352,1.338024343,2.833992885,0.472133981,0.636831159,NA
ENSCAFG00000009865,KSR2,14.39148533,-3.29872579,1.183726442,-2.786729834,0.005324285,0.303349467
ENSCAFG00000009867,BBX,1256.37621,-0.502526862,0.327428461,-1.53476842,0.124840722,0.898545035
ENSCAFG00000009869,EHD4,2265.872414,1.021915039,0.553607854,1.845918608,0.064904024,0.780478898
ENSCAFG00000009872,CNTN1,725.5440337,-4.343698821,2.568343578,-1.691245228,NA,NA
ENSCAFG00000009873,MAN1A2,2437.334139,-0.072799362,0.24423213,-0.298074469,0.765646327,0.998607586
ENSCAFG00000009877,ITGB6,702.3118681,-0.141649317,1.919385065,-0.073799322,NA,NA
ENSCAFG00000009879,BTRC,523.7192622,-0.148079061,0.287398156,-0.515240121,0.606385236,0.998607586
ENSCAFG00000009880,SNCA,5.297867823,2.652816283,1.429133062,1.856241629,0.063419125,0.778847494
ENSCAFG00000009881,ALAS1,1833.94038,1.012926032,0.433046234,2.339071335,0.019331742,0.542220231
ENSCAFG00000009882,ZNF335,1758.412115,0.247419572,0.245384998,1.008291356,0.313314611,0.99830977
ENSCAFG00000009883,TENT5C,37.48658299,0.33984275,0.718697736,0.472859079,0.636313721,0.998607586
ENSCAFG00000009884,NA,1896.792496,-13.47621451,3.003191397,-4.487297919,NA,NA
