,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000010298,ADORA1,65.07584749,2.250204685,2.787222328,0.807328738,0.419477111,0.935933465
ENSCAFG00000010299,GUCA1C,0,NA,NA,NA,NA,NA
ENSCAFG00000010303,C20H3orf18,29.02999275,0.423056345,1.066723899,0.396594044,0.691666846,0.98160365
ENSCAFG00000010304,ETS1,1831.154998,-0.148156174,1.281356445,-0.115624481,0.90795016,0.993938308
ENSCAFG00000010306,TRPM1,10.82486082,0.933238837,0.894330577,1.043505456,0.296714255,0.886902067
ENSCAFG00000010307,EIF4E,2565.180021,0.307625554,0.327733675,0.938644934,0.347913074,0.912813085
ENSCAFG00000010309,MYOG,0,NA,NA,NA,NA,NA
ENSCAFG00000010310,CNNM2,138.1452515,0.690651831,0.549184973,1.257594189,0.208538556,0.82767304
ENSCAFG00000010313,ELMO2,1234.739255,0.117163841,0.499064575,0.234766895,0.814389663,0.991991405
ENSCAFG00000010314,SRSF9,4034.470955,0.002279288,0.20903499,0.010903858,0.991300152,0.999299192
ENSCAFG00000010316,MORC1,15.39063226,-0.702575111,2.893543764,-0.24280784,0.808154262,0.990904368
ENSCAFG00000010317,METAP1,875.7148,0.157841784,0.257394505,0.613229035,0.539724909,0.96382467
ENSCAFG00000010318,DYNLL1,0.73441605,-3.042831354,2.537132336,-1.199319133,0.230403878,NA
ENSCAFG00000010319,TENT4A,2215.770566,0.297048731,0.344512964,0.86222802,0.388562054,0.924518942
ENSCAFG00000010321,PPFIA4,105.3811718,2.341648337,0.971489398,2.41036942,0.015936375,0.409819351
ENSCAFG00000010323,SRD5A1,387.4328498,0.025759089,0.551348427,0.046720163,0.96273626,0.99607319
ENSCAFG00000010325,CBLIF,0.664388388,-0.383640866,2.87535184,-0.133423973,0.893858087,NA
ENSCAFG00000010328,NYAP2,4.949173923,4.743339575,1.854463293,2.557796422,0.010533774,0.357498257
ENSCAFG00000010329,OSBPL5,963.6881653,0.556533362,1.291769214,0.430830334,0.666591742,0.978602374
ENSCAFG00000010330,TMEM183A,1674.358348,0.442620894,0.386075611,1.146461681,0.251604174,0.855468485
ENSCAFG00000010331,NA,1.648634832,-4.21058859,3.020586207,-1.393964053,NA,NA
ENSCAFG00000010333,NA,4.351039173,-1.926578394,1.816189429,-1.060780535,0.28878965,0.882167523
ENSCAFG00000010334,NSUN2,4934.507736,0.229787774,0.340498392,0.674857148,0.499766528,0.951973057
ENSCAFG00000010335,NA,2.576316186,0.433124129,2.932095952,0.147718266,NA,NA
ENSCAFG00000010336,MTMR10,1097.762281,0.038100538,0.386228904,0.098647559,0.921418108,0.995568415
ENSCAFG00000010337,NA,0.972499297,0.231002687,1.818125126,0.12705544,0.898896519,NA
ENSCAFG00000010338,COQ5,629.2115754,0.427694563,0.29736673,1.438273082,0.150356586,0.78848298
ENSCAFG00000010339,TCN1,0.704392763,2.318281118,2.798911079,0.828279661,0.407512139,NA
ENSCAFG00000010340,PHC2,4901.108936,0.1679862,0.492223141,0.341280581,0.732892365,0.984000245
ENSCAFG00000010343,KIRREL3,1.354844409,0.592844395,2.383583852,0.248719756,0.803577566,NA
ENSCAFG00000010345,NECTIN3,1068.004709,0.369444641,0.961295843,0.384319399,0.700741732,0.981779706
ENSCAFG00000010346,MED10,368.1143511,0.461658603,0.33398122,1.382289108,0.166882949,0.799447702
ENSCAFG00000010347,FAN1,744.015713,-0.540686645,0.312665407,-1.729281953,0.083758645,0.671204443
ENSCAFG00000010349,TFF2,0,NA,NA,NA,NA,NA
ENSCAFG00000010350,CYB5R1,876.3667214,0.361988983,0.389349146,0.929728464,0.352511693,0.914728777
ENSCAFG00000010351,TFF1,22.09538283,0.233416377,2.017534048,0.115693897,0.907895143,0.993938308
ENSCAFG00000010352,MS4A2,1171.452181,-7.048176507,2.888750529,-2.439870261,NA,NA
ENSCAFG00000010353,MRGPRG,0,NA,NA,NA,NA,NA
ENSCAFG00000010354,NT5C2,1212.151842,-0.52604911,0.343540524,-1.53125781,0.125705688,0.749016732
ENSCAFG00000010355,ICE1,1675.914495,0.262253149,0.34194103,0.766954319,0.443108676,0.941184765
ENSCAFG00000010357,MPHOSPH10,1427.484927,0.080000206,0.258671716,0.309273108,0.757113785,0.984253108
ENSCAFG00000010358,CD96,58.31171348,-6.140462292,1.704674441,-3.602131963,0.000315618,0.067176149
ENSCAFG00000010360,NA,0.950937246,2.180727966,1.614122192,1.351030286,0.176685731,NA
ENSCAFG00000010361,MCEE,493.810809,-0.068186504,0.329202452,-0.207126354,0.835911181,0.992690505
ENSCAFG00000010362,NA,149.5883776,-3.146601165,1.028452019,-3.059550768,NA,NA
ENSCAFG00000010365,NA,0.562326331,1.923463189,2.788194591,0.689859737,0.490282398,NA
ENSCAFG00000010366,ALDH5A1,1096.466071,0.322096703,0.596322119,0.540138781,0.589101328,0.971369124
ENSCAFG00000010367,INA,0.315134562,-0.97611633,1.976120929,-0.493955767,0.621337418,NA
ENSCAFG00000010368,ADIPOR1,4969.254335,0.376634993,0.27249044,1.382195252,0.166911758,0.799447702
ENSCAFG00000010369,AZIN2,188.507762,-0.124984654,0.409762636,-0.305017204,0.760353049,0.984253108
ENSCAFG00000010370,MS4A7,431.7674859,0.377382354,2.030630411,0.185844924,NA,NA
ENSCAFG00000010371,PLCXD2,69.79721425,-0.737719642,1.195440015,-0.617111384,0.537161261,0.963017508
ENSCAFG00000010372,TMPRSS3,2.135975157,-0.945123035,2.946360389,-0.320776453,0.748379805,NA
ENSCAFG00000010373,NA,216.0229916,-0.520371447,0.346525017,-1.501685076,0.13317846,0.760884395
ENSCAFG00000010374,NA,54.0713045,3.28304835,1.605849617,2.044430758,0.040911011,0.547879215
ENSCAFG00000010375,A3GALT2,2.79366953,-0.540492432,0.965369311,-0.559881515,0.575560258,0.970073078
ENSCAFG00000010377,RNF10,7119.017289,0.128430179,0.206952688,0.620577488,0.534877656,0.962921495
ENSCAFG00000010378,TAGLN3,181.0687491,-1.577337396,2.284434681,-0.690471655,0.489897629,0.950958511
ENSCAFG00000010380,PCGF6,347.1257876,0.108482485,0.261191898,0.415336333,0.677895707,0.979153632
ENSCAFG00000010381,MS4A1,1.851757451,-3.843321614,3.019271364,-1.272930171,NA,NA
ENSCAFG00000010382,APBA2,153.1526124,4.028983457,2.323017319,1.734375126,0.082851545,0.670329052
ENSCAFG00000010383,CAPN3,14.53421195,-1.310857165,1.118130232,-1.172365371,0.241050396,0.848857236
ENSCAFG00000010384,DNAH7,1.089816855,1.284483684,1.258680455,1.020500222,0.307491284,NA
ENSCAFG00000010386,ST3GAL4,1872.984988,1.175842465,0.646872926,1.817733311,0.069104904,0.636268859
ENSCAFG00000010387,FAP,600.3029782,1.026757315,2.229601385,0.460511606,0.645149043,0.978435539
ENSCAFG00000010388,NADSYN1,762.0669144,-0.511904786,0.365576481,-1.400267286,0.161433293,0.796587222
ENSCAFG00000010389,POP5,1002.23319,-0.159499836,0.322772459,-0.494155655,0.621196255,0.975885353
ENSCAFG00000010390,AK2,4377.046024,0.047415908,0.271354007,0.174738191,0.861285357,0.992864156
ENSCAFG00000010391,FAM189A1,311.8634932,0.211300787,0.225402547,0.937437442,0.348533589,0.912813085
ENSCAFG00000010392,NA,1.282480472,0.338614355,1.301803512,0.260111724,0.794777595,NA
ENSCAFG00000010393,TAF5,238.6523143,0.148591712,0.274750492,0.54082419,0.588628768,0.971369124
ENSCAFG00000010394,PHLDB2,4031.470515,1.003136704,1.798156547,0.557869506,0.576933496,0.970073078
ENSCAFG00000010395,ADAMTS16,0.515185643,2.516118077,3.056923476,0.823088342,0.410457758,NA
ENSCAFG00000010397,NA,401.2791634,-0.944226287,1.196878247,-0.788907551,0.430166042,0.93784683
ENSCAFG00000010398,KIAA0319,103.3923667,1.597997051,1.08788665,1.468900323,0.141859827,0.772085415
ENSCAFG00000010401,NA,89.41329079,-4.866035305,1.324855109,-3.67288111,NA,NA
ENSCAFG00000010403,UBASH3A,66.64173079,-24.49278189,3.003609035,-8.15445073,NA,NA
ENSCAFG00000010404,RNF19B,774.4446022,0.070356031,0.391250898,0.179823308,0.857291285,0.992864156
ENSCAFG00000010406,CPNE8,415.4650114,1.310590247,1.518230068,0.863235602,0.388007943,0.924518942
ENSCAFG00000010407,TJP1,3962.76709,0.3236652,1.393008283,0.232349803,0.816266333,0.991991405
ENSCAFG00000010408,MLEC,1745.96242,0.123485991,0.200819243,0.614911146,0.538613401,0.963342167
ENSCAFG00000010409,RHBDD1,502.9790461,-0.255317238,0.224353847,-1.138011413,0.255115717,0.857108225
ENSCAFG00000010410,NA,0.230595559,-1.453692287,3.112674467,-0.467023552,0.640483028,NA
ENSCAFG00000010411,PDCD11,3294.463764,-0.183357841,0.20490738,-0.894832785,0.370876482,0.917449447
ENSCAFG00000010412,NA,1131.337243,0.013820722,0.270302543,0.051130566,0.959221479,0.99607319
ENSCAFG00000010413,TMEM54,24.3352987,0.254459326,1.141125914,0.222989701,0.823543522,0.992296157
ENSCAFG00000010414,GCG,0.072033185,-0.516724746,3.11653965,-0.165800793,0.868313722,NA
ENSCAFG00000010416,UNC119B,1036.300999,-0.266345771,0.49198336,-0.541371503,0.588251545,0.971369124
ENSCAFG00000010417,C35H6orf62,1292.996832,0.054615018,0.265681916,0.205565432,0.837130382,0.992690505
ENSCAFG00000010419,TMPRSS7,15.54299933,1.024131897,2.163634227,0.473338739,NA,NA
ENSCAFG00000010420,RSPH1,0.276227097,-0.917904602,3.114668144,-0.294703821,0.768220144,NA
ENSCAFG00000010421,DCPS,1384.851814,0.877691795,0.442443793,1.983736259,0.047285249,0.573079171
ENSCAFG00000010422,IRX1,110.1995708,3.805479188,1.992993663,1.909428644,0.056206819,0.603802452
ENSCAFG00000010423,COL4A4,18.00037077,1.265996023,2.587469145,0.48927966,NA,NA
ENSCAFG00000010424,DHCR7,2523.47154,0.275383475,0.405565428,0.679011216,0.497130755,0.951847944
ENSCAFG00000010425,HPCA,1.927120719,-1.258091408,1.724442379,-0.729564191,0.465656618,NA
ENSCAFG00000010426,COL4A3,3.654014537,1.725459377,1.833278003,0.941188066,0.346608492,0.912573564
ENSCAFG00000010427,IRX2,126.2964393,1.918237816,2.022267273,0.948558008,0.342845457,0.909865674
ENSCAFG00000010428,TDP2,317.7538851,0.360804924,0.228187538,1.581177167,0.113837535,0.73079363
ENSCAFG00000010431,CACNA2D2,665.6940475,1.737313717,1.551586467,1.119701514,0.26284098,0.861284448
ENSCAFG00000010432,TIRAP,179.9839665,0.478691997,0.481394773,0.994385532,0.320035209,0.897214337
ENSCAFG00000010433,ARF1,3221.933743,0.512667314,0.328297365,1.561594362,0.118383579,0.737119898
ENSCAFG00000010434,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000010435,OCSTAMP,235.2340038,25.48080183,3.003295089,8.48428179,NA,NA
ENSCAFG00000010436,ACOT13,1741.479892,-0.2295181,0.479494102,-0.478667201,0.632175403,0.976163384
ENSCAFG00000010440,GMNN,1665.991366,0.171091392,0.350419812,0.488246914,0.625374958,0.975885353
ENSCAFG00000010441,IRX4,0.528723639,2.558496025,2.590949736,0.987474203,0.323410223,NA
ENSCAFG00000010442,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000010445,FNDC5,47.25906337,2.777776743,1.139267434,2.438213065,0.014760071,0.396658282
ENSCAFG00000010446,ACADS,1187.915868,-0.2254614,0.368291783,-0.612181456,0.540417709,0.963864593
ENSCAFG00000010447,SLC9C1,0.263194355,1.548573056,3.103738929,0.498937923,0.617823117,NA
ENSCAFG00000010449,FOXRED1,1972.719448,0.5587212,0.485040903,1.151905327,0.249359979,0.853713651
ENSCAFG00000010450,SLC37A1,292.5712689,-4.563280436,2.221918382,-2.053757003,0.039999216,0.543873502
ENSCAFG00000010452,KDM5B,1271.524129,0.305196385,0.498715282,0.611965175,0.540560799,0.963864593
ENSCAFG00000010453,TARS3,123.3171792,-0.276102468,0.792751965,-0.348283548,0.727627248,0.983998116
ENSCAFG00000010454,CALHM1,115.3879273,-0.093925541,0.805208638,-0.116647458,0.907139428,0.993938308
ENSCAFG00000010455,CALHM3,0.758813318,-1.067802769,2.165773344,-0.493035327,0.621987626,NA
ENSCAFG00000010456,S100PBP,311.6384707,-0.349289702,0.379656371,-0.920015385,0.357564719,0.914934347
ENSCAFG00000010457,RIPOR2,309.8450461,-3.38592085,1.624578838,-2.084183771,0.037143454,0.535552727
ENSCAFG00000010458,SHANK2,17.62767625,0.519145028,2.892339169,0.179489679,NA,NA
ENSCAFG00000010459,SLC6A18,27.19396672,-0.784806619,1.144118786,-0.685948547,NA,NA
ENSCAFG00000010460,NEURL1,1.579734489,2.970038764,2.100597896,1.413901618,0.157390791,NA
ENSCAFG00000010461,TM4SF20,5.020155623,1.152307185,0.886892424,1.29926376,0.193853427,0.816055446
ENSCAFG00000010463,NA,32.56505686,0.081013218,0.291778849,0.277652811,0.781278888,0.986304203
ENSCAFG00000010464,MTR,1128.040478,0.125017149,0.326825289,0.382519814,0.702075835,0.981779706
ENSCAFG00000010465,AGFG1,1958.218912,0.521391899,0.298589932,1.746180439,0.080779603,0.664682886
ENSCAFG00000010466,NA,496.8300948,-0.253566681,0.339803269,-0.746216131,0.455536865,0.944537885
ENSCAFG00000010469,CD200,590.4038713,-4.171557645,2.393310245,-1.743007475,NA,NA
ENSCAFG00000010470,GCA,73.31786808,0.183265733,0.693289643,0.264342234,0.79151622,0.987954561
ENSCAFG00000010473,SH3PXD2A,1443.578687,2.06404789,0.618743337,3.335870897,0.000850326,0.109942373
ENSCAFG00000010474,SRPRA,9985.251117,0.669933151,0.295529696,2.266889451,0.02339698,0.453259695
ENSCAFG00000010475,SYT10,8.055189899,-0.132219715,1.906671014,-0.069345846,0.944714333,0.995568415
ENSCAFG00000010476,NOTCH2,14556.53903,-0.217959628,0.491054011,-0.443860804,0.657143224,0.978602374
ENSCAFG00000010477,NA,18.8185644,0.177638125,0.470370208,0.377655985,0.705686169,0.982242978
ENSCAFG00000010478,CTTN,8684.09742,0.374676633,1.081544709,0.346427318,0.729021598,0.984000245
ENSCAFG00000010479,FAM118B,594.6817833,0.457327719,0.362852823,1.260366988,0.207537005,0.827182478
ENSCAFG00000010480,BTLA,27.95025694,-2.234091285,2.892689621,-0.772323193,NA,NA
ENSCAFG00000010481,YARS1,2755.352802,-0.167791544,0.322607149,-0.520111053,0.602986175,0.974918094
ENSCAFG00000010482,SLC19A3,0.154420397,0.925953946,3.11653965,0.297109631,0.766382812,NA
ENSCAFG00000010483,STN1,608.7887978,-0.869324147,0.521652206,-1.66648226,0.095617399,0.695054888
ENSCAFG00000010484,PKP2,986.081697,1.750483827,1.221808114,1.432699462,0.151943743,0.78956555
ENSCAFG00000010485,SPPL3,582.0970259,-0.012122754,0.270052818,-0.044890309,0.964194741,0.99607319
ENSCAFG00000010486,SLC13A3,0.409932041,1.37419922,2.748616786,0.499960281,0.617103045,NA
ENSCAFG00000010487,PDE9A,45.29745888,-1.265196534,1.520978135,-0.831830849,0.405504428,0.931376574
ENSCAFG00000010488,RPUSD4,401.2672552,0.37073554,0.436397077,0.849537173,0.395582454,0.927544654
ENSCAFG00000010491,LPCAT1,1560.346272,-0.409387058,1.097665954,-0.372961424,0.709177155,0.983346821
ENSCAFG00000010493,ATG3,5279.641913,-0.630025561,0.27351714,-2.303422594,0.021255078,0.438760468
ENSCAFG00000010494,NA,2796.261768,0.026497997,0.380287461,0.06967886,0.944449268,0.995568415
ENSCAFG00000010495,NA,93.49084185,0.235431699,0.399073956,0.589945036,0.555227499,0.967404372
ENSCAFG00000010496,YARS2,1009.534099,-0.905865453,0.696442525,-1.300703822,NA,NA
ENSCAFG00000010497,PPP1R12B,221.0694954,0.12692128,0.402981185,0.314955845,0.752795179,0.984253108
ENSCAFG00000010498,KCNH7,899.7320783,0.835474109,0.624685039,1.337432558,0.181081483,0.804852973
ENSCAFG00000010499,CDON,326.946601,1.917619406,1.099500991,1.744081563,0.081144868,0.66498743
ENSCAFG00000010500,WDR4,1590.016069,-0.340202101,0.34030017,-0.999711814,0.317449993,0.896992878
ENSCAFG00000010502,HNF1A,42.99649388,0.230351948,0.43959502,0.524009458,0.600271961,0.97488466
ENSCAFG00000010503,TM2D3,319.3523417,0.123851736,0.262819895,0.471241858,0.63746803,0.977113835
ENSCAFG00000010505,CCL20,0.818455668,3.192468255,1.856540053,1.719579521,0.085508901,NA
ENSCAFG00000010506,NA,17.151744,-0.052150195,0.623876428,-0.083590583,0.933381954,0.995568415
ENSCAFG00000010507,NA,954.1264866,-0.110576292,0.283901155,-0.389488701,0.696914667,0.981779706
ENSCAFG00000010508,NDUFV3,1030.781672,0.079255606,0.354210158,0.223753057,0.822949459,0.992296157
ENSCAFG00000010509,NA,1077.393774,0.389070863,0.496661988,0.783371534,0.433408967,0.938866514
ENSCAFG00000010511,OASL,56.18742834,1.722035322,0.802082261,2.146955998,NA,NA
ENSCAFG00000010512,DAW1,0.547754037,1.13986007,2.727657446,0.417889743,0.676027732,NA
ENSCAFG00000010513,SYNC,163.3564016,-0.250533174,0.69567694,-0.360128616,0.718750954,0.983346821
ENSCAFG00000010516,SLK,2932.916876,-0.22133052,0.272928445,-0.810947059,0.417396074,0.935933465
ENSCAFG00000010517,SLC35A5,459.0081416,-0.636633326,0.407775087,-1.561236443,0.118467973,0.737119898
ENSCAFG00000010518,PKNOX1,305.7514623,-0.084520422,0.177077813,-0.477306674,0.633143759,0.976205892
ENSCAFG00000010519,DDX25,41.61882058,-0.325603616,1.90368327,-0.171038755,0.864193293,0.992864156
ENSCAFG00000010521,LGR6,783.4996547,2.94812697,1.59917833,1.843526087,0.065252236,0.630521459
ENSCAFG00000010525,CDC73,1143.676824,-0.277540909,0.258050885,-1.075527833,0.282138478,0.878269617
ENSCAFG00000010526,FIGN,52.70825382,-0.212320926,1.664847126,-0.127531785,0.898519518,0.993613704
ENSCAFG00000010527,RBBP4,4933.594297,0.071896149,0.326622052,0.220120314,0.825777454,0.992603926
ENSCAFG00000010528,DNM1L,4406.943205,-0.833807991,0.592647177,-1.406921391,NA,NA
ENSCAFG00000010529,PCSK6,293.2356296,1.964660142,1.198821376,1.638826418,0.101249416,0.707885357
ENSCAFG00000010530,CCDC80,11549.12991,0.498423702,1.504718885,0.331240411,0.740462898,0.984253108
ENSCAFG00000010531,C32H4orf17,0.094296311,-0.516724746,3.11653965,-0.165800793,0.868313722,NA
ENSCAFG00000010532,SPHKAP,18.2659822,3.874466598,2.267929781,1.708371498,0.087567432,0.679568883
ENSCAFG00000010534,PUS3,452.3751745,0.913767072,0.553937117,1.649586287,0.099027582,0.70386901
ENSCAFG00000010535,TRMT10A,461.39368,0.105782624,0.330219936,0.320339909,0.748710673,0.984253108
ENSCAFG00000010536,CARMIL1,1335.573389,-0.097442535,1.088450803,-0.08952406,0.928665433,0.995568415
ENSCAFG00000010539,NA,1589.892047,0.215715592,0.698148927,0.3089822,0.757335067,0.984253108
ENSCAFG00000010540,MTTP,11.41058451,1.628633688,1.007351835,1.616747627,0.105932769,0.714322418
ENSCAFG00000010542,B3GALT2,47.04729435,-9.100533423,3.003790356,-3.029683282,NA,NA
ENSCAFG00000010544,PPFIA1,2235.433703,0.302045772,0.282955551,1.067467205,0.285760915,0.880195856
ENSCAFG00000010545,RNPEP,3274.820362,1.006579092,0.597075188,1.685849809,0.091824731,0.687483343
ENSCAFG00000010546,NA,1.59941187,-2.336173749,1.878029831,-1.243949223,0.213518251,NA
ENSCAFG00000010547,COL17A1,3104.561401,2.140728461,1.810856442,1.182163539,NA,NA
ENSCAFG00000010548,DNER,73.84716924,4.388983001,1.603695137,2.736793858,0.006204116,0.297406301
ENSCAFG00000010549,GLRX2,491.696886,-0.480289441,0.295913479,-1.623073889,0.104573611,0.713756692
ENSCAFG00000010550,ZBTB8OS,655.2244707,0.158781107,0.338717792,0.468771086,0.639233269,0.977113835
ENSCAFG00000010551,CHEK1,681.3460048,0.259609291,0.342445528,0.758103903,0.448388783,0.941298021
ENSCAFG00000010552,RO60,1867.21197,-0.330251795,0.471938932,-0.699776544,0.484066865,0.950119305
ENSCAFG00000010555,NA,460.3065847,-0.350543808,0.379736362,-0.923124155,0.355942508,0.914934347
ENSCAFG00000010557,GTPBP8,284.0784328,-0.174795072,0.435719513,-0.401164204,0.688299233,0.980979442
ENSCAFG00000010559,SCGN,0.087731452,0.44506027,3.11653965,0.142805907,0.886443472,NA
ENSCAFG00000010560,CFAP43,0.348587885,-0.035824593,1.967556389,-0.018207658,0.985473194,NA
ENSCAFG00000010563,GRB14,27.90607891,1.158000401,1.808784155,0.64020928,0.522036551,0.957594089
ENSCAFG00000010564,SNRPA1,2810.667634,-0.336722092,0.328794469,-1.024111181,0.305782764,0.892686587
ENSCAFG00000010566,PIWIL3,0,NA,NA,NA,NA,NA
ENSCAFG00000010567,BSDC1,821.1457001,0.042818151,0.296960548,0.144188014,0.885352006,0.993441566
ENSCAFG00000010568,NEPRO,449.3746108,-0.492110384,0.293586079,-1.67620476,0.093698092,0.690771794
ENSCAFG00000010570,NA,173.7686994,-1.676758821,0.839293175,-1.997822538,0.045735903,0.565594581
ENSCAFG00000010571,DAPP1,434.5801471,-5.224601936,1.983757922,-2.633689261,0.008446275,0.340676712
ENSCAFG00000010572,NA,4470.347362,-0.075037479,0.348723511,-0.215177575,0.829628874,0.992690505
ENSCAFG00000010573,UCHL5,3699.269119,-0.443655346,0.357282397,-1.241749804,0.214328888,0.835408072
ENSCAFG00000010574,SLC6A3,2.077825229,4.512048027,3.016760884,1.495659815,0.134742327,NA
ENSCAFG00000010575,SELENOS,1361.61811,0.171563836,0.323850675,0.529762169,0.596276838,0.973351019
ENSCAFG00000010578,TMEM115,898.0531835,0.40094629,0.20441046,1.961476386,0.049823477,0.583515893
ENSCAFG00000010579,CHSY1,2486.692307,-0.048279642,0.410555839,-0.117595799,0.906387934,0.993938308
ENSCAFG00000010580,NA,23.58514175,0.146741523,0.386277852,0.379885936,0.704030088,0.981779706
ENSCAFG00000010581,CYB561D2,129.1189867,-0.176043922,0.243383872,-0.723317944,0.469484571,0.947570411
ENSCAFG00000010582,BOC,245.4330764,-0.019261607,1.476927125,-0.013041677,0.989594542,0.998660573
ENSCAFG00000010583,SLC17A4,0,NA,NA,NA,NA,NA
ENSCAFG00000010584,CRYAA,0.072033185,-0.516724746,3.11653965,-0.165800793,0.868313722,NA
ENSCAFG00000010585,TSSK3,81.33717388,-0.981893599,0.606155566,-1.61987063,0.10526007,0.714322418
ENSCAFG00000010588,MARCKSL1,2266.987891,2.389828085,1.169733591,2.04305331,0.041047161,0.547879215
ENSCAFG00000010589,FGD4,227.9773744,0.320728874,0.994891758,0.322375647,0.747168131,0.984253108
ENSCAFG00000010590,NPRL2,890.0658532,-0.137124915,0.168844105,-0.812139192,0.416711767,0.935933465
ENSCAFG00000010591,PTPN7,655.0135182,-4.97307923,2.074512982,-2.397227337,NA,NA
ENSCAFG00000010592,DNAJB14,269.9666822,-0.013914291,0.1919632,-0.072484161,0.94221661,0.995568415
ENSCAFG00000010593,GSTO1,1845.500404,-0.012911823,0.800469594,-0.016130311,0.987130432,0.998625701
ENSCAFG00000010594,LRRK1,663.6539506,-0.50631968,1.27321553,-0.397670047,NA,NA
ENSCAFG00000010595,RGS2,1179.267459,-1.148045425,1.150263526,-0.998071658,NA,NA
ENSCAFG00000010596,NA,304.6891968,0.514150393,0.579578949,0.887110192,0.375019577,0.918996514
ENSCAFG00000010597,HDAC1,2593.481197,0.023639486,0.471139291,0.050175153,0.959982812,0.99607319
ENSCAFG00000010598,TRIP12,9813.929132,-0.109274661,0.20304261,-0.538185856,0.590448744,0.97182344
ENSCAFG00000010599,HYAL1,90.80171889,0.498160538,0.714750701,0.696971038,0.485820919,0.950270717
ENSCAFG00000010602,ELF3,31.90213843,-1.993136219,0.998040226,-1.997049987,0.045819753,0.566115108
ENSCAFG00000010603,RGS1,259.8128048,3.890467138,2.887309356,1.34743689,NA,NA
ENSCAFG00000010606,SLC17A1,0.077210199,0.44506027,3.11653965,0.142805907,0.886443472,NA
ENSCAFG00000010608,CFAP58,0,NA,NA,NA,NA,NA
ENSCAFG00000010609,ZMYND10,90.11473476,0.166312979,0.34690783,0.479415465,0.631643093,0.975885353
ENSCAFG00000010611,CFAP44,4.242442379,0.28719337,0.888651384,0.323178892,0.746559765,0.984253108
ENSCAFG00000010612,TIMM17A,1667.70691,0.381160923,0.301185541,1.265535264,0.205679515,0.826379019
ENSCAFG00000010614,HSF2BP,697.4580764,0.049874578,0.33764029,0.147715125,0.882567595,0.993441566
ENSCAFG00000010615,H2AZ1,7016.247643,0.086290653,0.325191701,0.265353182,0.790737399,0.987885933
ENSCAFG00000010617,ALDH1A3,44.32011778,6.333657886,2.324359203,2.724904945,NA,NA
ENSCAFG00000010619,BICD1,248.8288943,-1.088158412,1.427626389,-0.762215115,0.445931626,0.941298021
ENSCAFG00000010621,RRP1B,3944.165386,-0.096125165,0.363845287,-0.264192414,0.791631656,0.987954561
ENSCAFG00000010622,NA,0.574439216,-0.451301225,1.6896021,-0.267105033,0.789388292,NA
ENSCAFG00000010623,SORCS3,0.076865186,-0.516724746,3.11653965,-0.165800793,0.868313722,NA
ENSCAFG00000010624,BRINP3,0,NA,NA,NA,NA,NA
ENSCAFG00000010625,LCK,275.5055721,-3.356350431,1.231919548,-2.724488329,NA,NA
ENSCAFG00000010626,DDIT4L,1.62238982,-0.072756094,2.001865012,-0.036344156,0.971007942,NA
ENSCAFG00000010627,RASSF1,946.5570667,0.162105813,0.337190866,0.480753869,0.63069144,0.975885353
ENSCAFG00000010628,SORCS1,67.20452972,-0.184458624,1.965567309,-0.09384498,0.925232301,0.995568415
ENSCAFG00000010629,SPICE1,1287.82951,-0.784967117,0.400363089,-1.960638077,0.049921257,0.583517601
ENSCAFG00000010630,COBLL1,1416.457691,0.484953502,0.53944613,0.898984114,0.368661122,0.917449447
ENSCAFG00000010637,ANKRD13A,1892.787464,-0.372709619,0.370516774,-1.005918342,0.314454852,0.896992878
ENSCAFG00000010638,NA,0.497757973,1.755681046,3.068266405,0.572206195,0.567182291,NA
ENSCAFG00000010639,RESF1,2399.865546,-2.732470733,0.952786322,-2.867873595,0.004132406,0.239525612
ENSCAFG00000010640,SLC2A10,349.5869932,1.199324802,1.644918305,0.729109037,0.465934967,0.945793474
ENSCAFG00000010641,SLC17A2,0,NA,NA,NA,NA,NA
ENSCAFG00000010642,CSTB,3929.501155,0.496259606,0.574749601,0.863436191,0.387897689,0.924518942
ENSCAFG00000010644,PPP3CA,2136.97862,0.174180887,0.536858879,0.324444456,0.745601568,0.984253108
ENSCAFG00000010646,RRP1,2620.995905,-0.336842467,0.374504353,-0.899435385,0.368420799,0.917449447
ENSCAFG00000010648,NA,1.004884536,2.177508894,1.766169105,1.232899436,0.217613286,NA
ENSCAFG00000010649,IPO9,3176.633724,0.120418307,0.258227124,0.466327103,0.640981381,0.977113835
ENSCAFG00000010650,NA,531.2032195,0.728685467,0.254957564,2.858065697,0.004262321,0.240422034
ENSCAFG00000010652,STK17B,1117.247392,0.210070721,0.623502553,0.336920387,0.736176916,0.984000245
ENSCAFG00000010653,NA,238.7359918,0.027829175,0.473988733,0.058712734,0.953180916,0.995568415
ENSCAFG00000010654,AGPAT3,68.4320121,-2.018812486,1.900786264,-1.062093368,NA,NA
ENSCAFG00000010655,ACRV1,0.890530011,-0.837569739,1.218277149,-0.687503447,0.49176553,NA
ENSCAFG00000010656,FAM167B,0.52772485,-2.555768147,2.691737978,-0.949486231,0.342373372,NA
ENSCAFG00000010657,HYAL2,706.0317723,0.69324615,0.335599483,2.065694926,0.038857295,0.541620911
