"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSCAFG00000000001",301.415059137098,-0.645873930189299,0.86171672047984,-0.749520016078659,0.453543839033036,0.999165524106411
"ENSCAFG00000000005",218.137564070263,-1.96321099963369,0.810794404350526,-2.42134256119625,0.015463297673843,0.64701955238785
"ENSCAFG00000000007",886.376411295836,-0.193030121571324,0.17379910259069,-1.11065085316306,0.266718664538621,0.999165524106411
"ENSCAFG00000000008",1514.59817395626,0.0760492134130999,0.188129620366735,0.404238382370897,0.686037431503302,0.999165524106411
"ENSCAFG00000000009",1485.86464890775,0.293852689313757,0.33468871605745,0.877988038483247,0.37995021004176,0.999165524106411
"ENSCAFG00000000010",2506.96046143059,0.174132260248253,0.255945986498506,0.680347688316922,0.496284335624035,0.999165524106411
"ENSCAFG00000000011",1450.29481178015,0.695398168998001,0.917351565638279,0.7580497979683,0.448421171598684,0.999165524106411
"ENSCAFG00000000012",1093.84376885115,0.0615933468150661,0.392478511184836,0.156934316299572,0.875296614440391,0.999165524106411
"ENSCAFG00000000014",52.6101548456907,0.989510532395208,0.633294454598048,1.56248096791445,0.118174725971123,0.999165524106411
"ENSCAFG00000000016",431.737240745942,-1.67237480514373,1.22479517282311,-1.36543223083495,0.172117239466748,0.999165524106411
"ENSCAFG00000000017",595.808649285766,-0.514322130644657,0.53125747420792,-0.968122154726363,0.332983366519203,0.999165524106411
"ENSCAFG00000000019",657.287593610198,0.521273415823291,0.633560465630894,0.822768218822195,0.41063981288393,0.999165524106411
"ENSCAFG00000000020",1016.19154517382,-0.54591767440382,0.3248730787815,-1.68040293289734,0.0928789458046401,0.984585799556757
"ENSCAFG00000000021",567.235358877871,-0.605586531421039,0.378471386421201,-1.60008537804515,0.109579644284694,0.999165524106411
"ENSCAFG00000000022",667.378349899067,-0.250347206866737,0.272963963154917,-0.917143801596459,0.359067290963493,0.999165524106411
"ENSCAFG00000000026",2842.30732199105,-0.789483667882229,0.681412319312229,-1.15859905303602,0.246619655070052,0.999165524106411
"ENSCAFG00000000027",38.2763951848959,0.247785418773616,0.46942888024116,0.527844427991565,0.597607318147073,0.999165524106411
"ENSCAFG00000000028",1353.47701279034,-0.10859604162933,0.365068105576518,-0.297467897004682,0.766109313788222,0.999165524106411
