gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000031000,CRIP2,612.9710761,0.003684875,0.038640671,0.19180881,0.999985015
ENSCAFG00000005606,GRIP2,1321.761417,0.003683096,0.042306315,0.223047028,0.999985015
ENSCAFG00000021134,NSD1,15.15101899,0.003681485,0.052699698,0.260485675,0.999985015
ENSCAFG00000001837,PTPRD,1962.199553,0.003680703,0.044418873,0.237651303,0.999985015
ENSCAFG00000008211,CDK17,42.69167808,0.003674389,0.101728307,NA,NA
ENSCAFG00000029158,CARM1,887.3911873,0.003673318,0.066848619,NA,NA
ENSCAFG00000001769,NA,15.27172182,0.00367095,0.087036407,0.285996211,0.999985015
ENSCAFG00000014543,FCGR1A,480.2176146,0.003669579,0.075494461,0.26491689,0.999985015
ENSCAFG00000015158,PDZD8,29.748978,0.003668918,0.0441127,0.237040476,0.999985015
ENSCAFG00000004117,MYT1L,256.4289287,0.00366732,0.088743806,0.290317673,0.999985015
ENSCAFG00000023748,AWAT2,26.25725117,0.003664936,0.051626794,0.261546036,0.999985015
ENSCAFG00000002134,CNPY3,9.489036839,0.003663007,0.089196976,0.291863302,0.999985015
ENSCAFG00000032664,C6H16orf71,374.5049718,0.003659804,0.052436399,0.262311656,0.999985015
ENSCAFG00000001346,NCOA7,26695.91483,0.00365462,0.04140081,0.219133619,0.999985015
ENSCAFG00000006643,NA,70.22517851,0.003650307,0.044877469,0.243527961,0.999985015
ENSCAFG00000013724,ARRDC4,31.02803661,0.003647235,0.057594737,0.261233224,0.999985015
ENSCAFG00000025619,LENEP,57.89460724,0.003644275,0.048190805,0.257931785,0.999985015
ENSCAFG00000024307,ZNF410,397.549203,0.003641424,0.044566698,0.242713939,0.999985015
ENSCAFG00000045272,NA,8.02546589,0.003641139,0.050375827,0.262558271,0.999985015
ENSCAFG00000009043,ERCC8,3829.15538,0.00363728,0.043507104,0.236588639,0.999985015
ENSCAFG00000002227,TMEM263,368.4652298,0.003636684,0.047169779,0.255423953,0.999985015
ENSCAFG00000031497,IFT20,108.5742209,0.003635791,0.079413616,0.274375937,0.999985015
ENSCAFG00000047003,NA,218.4213207,0.003635389,0.042055806,0.226430683,0.999985015
ENSCAFG00000009851,TCF7L1,196.0104242,0.003632638,0.047347885,0.256455236,0.999985015
ENSCAFG00000003262,LRPPRC,1393.453309,0.003630918,0.043878783,0.239688126,0.999985015
ENSCAFG00000021135,ETV3L,2.4716092,0.003629619,0.065605494,0.260459982,0.999985015
ENSCAFG00000023538,OPHN1,7746.487915,0.003628316,0.031436503,0.132149638,0.999985015
ENSCAFG00000008919,BUB1,160.9427482,0.003627207,0.096089778,NA,NA
ENSCAFG00000016780,NRP2,12.75722265,0.003627059,0.084278721,NA,NA
ENSCAFG00000005880,XRCC1,1388.500252,0.003624454,0.044495328,0.244126769,0.999985015
ENSCAFG00000031908,SPIRE1,765.1449108,0.00362427,0.040270211,0.213093318,0.999985015
ENSCAFG00000000594,TBC1D15,1590.499174,0.003622564,0.07222769,0.265491412,0.999985015
ENSCAFG00000018189,ANAPC16,34.25424344,0.003621154,0.049392214,0.262914516,0.999985015
ENSCAFG00000042483,NA,87.38264893,0.003621102,0.062640501,0.261130633,0.999985015
ENSCAFG00000000274,MYB,685.8777553,0.003620777,0.060148812,0.261980448,0.999985015
ENSCAFG00000041091,FAM166A,30.41431096,0.003620378,0.048630725,0.261385055,0.999985015
ENSCAFG00000007938,OR52N1,51.51882738,0.003619163,0.055773204,0.264801825,0.999985015
ENSCAFG00000041910,WFIKKN1,10.76883698,0.003617309,0.057610978,0.263760695,0.999985015
ENSCAFG00000016648,PIK3IP1,6100.251416,0.003617014,0.04177493,0.226327887,0.999985015
ENSCAFG00000015326,PC,923.0600675,0.003616722,0.079033611,0.275674849,0.999985015
ENSCAFG00000007610,COL6A6,674.7735501,0.003614044,0.043267869,0.237554036,0.999985015
ENSCAFG00000000736,NA,163.9451986,0.003613633,0.04810543,0.260688583,0.999985015
ENSCAFG00000007550,NTS,73.96350008,0.003612899,0.07362109,0.268022147,0.999985015
ENSCAFG00000003858,JAZF1,1149.943159,0.003608896,0.052864585,0.266802208,0.999985015
ENSCAFG00000045275,NA,77.84135637,0.003608621,0.037779747,0.192156667,0.999985015
ENSCAFG00000009325,CDK5RAP1,2246.446841,0.003606428,0.03904036,0.204155829,0.999985015
ENSCAFG00000029592,PDE4A,62.7687786,0.003604429,0.083768177,0.286069071,0.999985015
ENSCAFG00000011993,ATP2B4,2521.186147,0.003603233,0.045975195,0.254019509,0.999985015
ENSCAFG00000041364,NA,14.40269959,0.003601926,0.089213434,0.298733224,0.999985015
ENSCAFG00000026748,NA,48.04942708,0.003601856,0.055618504,0.266381548,0.999985015
ENSCAFG00000046073,NA,8.768292647,0.003596906,0.063950462,0.263186804,0.999985015
ENSCAFG00000025332,C6H16orf92,1498.77318,0.003596784,0.060506271,0.263903579,0.999985015
ENSCAFG00000008655,OR10AB2,48.9909024,0.003596729,0.043982762,0.244087127,0.999985015
ENSCAFG00000000909,ACAT2,14484.50492,0.003596521,0.044710304,0.248371422,0.999985015
ENSCAFG00000000290,HNRNPAB,638.3835982,0.003593987,0.044111199,0.24517264,0.999985015
ENSCAFG00000000380,NA,1351.765918,0.003591398,0.043752883,0.243241733,0.999985015
ENSCAFG00000013641,GAP43,86.48501624,0.003590002,0.057568065,0.266137915,0.999985015
ENSCAFG00000046334,NA,3.854401616,0.003586052,0.062229225,0.264308374,0.999985015
ENSCAFG00000045612,NA,260.1654852,0.003584942,0.035665765,0.174493514,0.999985015
ENSCAFG00000014624,RPS6KB2,226.0265739,0.00358461,0.073225958,0.270326522,0.999985015
ENSCAFG00000017643,FAM187A,9.185840269,0.003583412,0.055476178,0.268064606,0.999985015
ENSCAFG00000043182,RNPC3,79.31871849,0.003580172,0.072815911,0.270278227,0.999985015
ENSCAFG00000008157,BET1L,1031.441735,0.003579858,0.04402456,0.246206987,0.999985015
ENSCAFG00000045957,NA,40.17009654,0.003576724,0.045034847,0.252267717,0.999985015
ENSCAFG00000007966,GRTP1,23.93715987,0.003576304,0.07186898,0.269600511,0.999985015
ENSCAFG00000001381,NA,579.4298589,0.003574542,0.044332757,0.248627906,0.999985015
ENSCAFG00000011702,DPY19L4,867.9185397,0.003573163,0.033920388,0.159117664,0.999985015
ENSCAFG00000019460,GATA1,27818.27687,0.003572553,0.042762943,0.238728229,0.999985015
ENSCAFG00000032183,MYO5B,592.9373317,0.003569548,0.04207264,0.234025493,0.999985015
ENSCAFG00000011654,TESC,106.7819732,0.003567379,0.041132204,0.226876464,0.999985015
ENSCAFG00000004596,TRPV5,544.7587846,0.003565391,0.04175908,0.232102346,0.999985015
ENSCAFG00000045985,NA,6.986382799,0.003564809,0.080781957,0.284324995,0.999985015
ENSCAFG00000047247,NA,3.467960768,0.003563383,0.061708291,0.266454855,0.999985015
ENSCAFG00000005453,FNDC3A,126.185247,0.003562382,0.096334226,0.321963216,0.999985015
ENSCAFG00000018783,PDE4C,1968.374858,0.003560901,0.043189495,0.242988185,0.999985015
ENSCAFG00000018854,FMO2,22.01529511,0.003558968,0.085866158,NA,NA
ENSCAFG00000009894,NA,208.0331771,0.003557419,0.046251821,0.260031748,0.999985015
ENSCAFG00000011921,ADA,109.6593864,0.003557386,0.042022856,0.235049529,0.999985015
ENSCAFG00000014617,FXR1,1360.12759,0.00355727,0.04189351,0.234077566,0.999985015
ENSCAFG00000010589,TLX2,240.599597,0.003555578,0.061582198,0.267189604,0.999985015
ENSCAFG00000002742,GLYATL3,3696.988576,0.003555009,0.056922679,0.269618662,0.999985015
ENSCAFG00000016044,NA,995.7112377,0.003553656,0.098564134,NA,NA
ENSCAFG00000014076,UBA7,4034.931156,0.003551867,0.06060068,0.267843041,0.999985015
ENSCAFG00000048129,NA,9.997956206,0.003550633,0.062737249,0.267423554,0.999985015
ENSCAFG00000004805,NA,1602.437088,0.003550408,0.03894576,0.209724108,0.999985015
ENSCAFG00000002363,MAMDC2,3.285445597,0.003548114,0.076318331,0.278304806,0.999985015
ENSCAFG00000011946,AMPD1,1956.679708,0.003543693,0.0402984,0.222632103,0.999985015
ENSCAFG00000012102,SYS1,310.8242426,0.003543215,0.059117368,0.269308513,0.999985015
ENSCAFG00000004400,PAPPA,783.9307869,0.003542754,0.040324257,0.222965601,0.999985015
ENSCAFG00000000124,SEC11C,1642.492268,0.003541884,0.044123942,0.251030721,0.999985015
ENSCAFG00000045358,NA,4.97731387,0.003541367,0.059033486,0.26951898,0.999985015
ENSCAFG00000004096,NA,129.6029007,0.003540594,0.04774884,0.266988693,0.999985015
ENSCAFG00000012056,CBR3,357.5169611,0.00353822,0.042893146,0.243559214,0.999985015
ENSCAFG00000046125,NA,15.17446697,0.003538104,0.08712309,0.300982396,0.999985015
ENSCAFG00000030597,AGTR2,4.570004404,0.003534294,0.060249046,0.269564131,0.999985015
ENSCAFG00000005068,ADCY3,515.5054734,0.00352992,0.076619346,NA,NA
ENSCAFG00000005873,ZNF428,855.6283667,0.003529815,0.057892007,0.271223864,0.999985015
ENSCAFG00000045430,NA,7.578430836,0.003529365,0.054431413,0.273412705,0.999985015
ENSCAFG00000007091,FCHSD2,4.272482132,0.003528768,0.064866239,0.269560317,0.999985015
ENSCAFG00000042316,SURF2,903.6146838,0.003526851,0.046834617,0.265485533,0.999985015
ENSCAFG00000031993,NUFIP2,128.1322716,0.003525722,0.050814518,0.273714448,0.999985015
ENSCAFG00000011356,PLCG1,25.66977552,0.003523389,0.086614223,0.301467405,0.999985015
ENSCAFG00000019808,DYDC2,4087.390918,0.003522693,0.04405081,0.252754549,0.999985015
ENSCAFG00000015230,YBEY,1705.475425,0.003521669,0.050136653,0.273479087,0.999985015
ENSCAFG00000028524,EBF1,84.69595534,0.003516833,0.061282079,0.270792195,0.999985015
ENSCAFG00000032206,DHCR24,1128.321073,0.003516525,0.069510643,0.273223782,0.999985015
ENSCAFG00000019950,LIAS,45.60684634,0.003515366,0.100664352,0.340039623,0.999985015
ENSCAFG00000004406,USP45,4463.899652,0.003513953,0.093249438,0.31941228,0.999985015
ENSCAFG00000014466,SLC9A8,25.93866235,0.003513052,0.045332058,0.26069752,0.999985015
ENSCAFG00000005028,NA,314.2698123,0.003511137,0.051796267,0.2755517,0.999985015
ENSCAFG00000007541,TEX30,1029.210169,0.003511124,0.05246852,0.275625823,0.999985015
ENSCAFG00000029187,NA,4.390219614,0.003509478,0.078843456,0.286662121,0.999985015
ENSCAFG00000004408,ARHGEF5,413.4599036,0.003509278,0.057208289,0.273503616,0.999985015
ENSCAFG00000025069,FOS,45.75901845,0.003508242,0.086754123,0.30354756,0.999985015
ENSCAFG00000005080,ZNF541,2096.840508,0.003505309,0.040300703,0.227199729,0.999985015
ENSCAFG00000031673,NA,133.9700384,0.003504953,0.065570754,0.272010387,0.999985015
ENSCAFG00000005191,PIP4K2A,585.0023639,0.003503617,0.047527018,0.270142643,0.999985015
ENSCAFG00000007161,NPTX1,24.64766594,0.003502924,0.091329105,NA,NA
ENSCAFG00000031914,SEZ6,50.09516768,0.003499679,0.04802523,0.271898701,0.999985015
ENSCAFG00000000058,CCDC102B,1664.6646,0.003498998,0.066150617,0.272800313,0.999985015
ENSCAFG00000030308,TMC7,547.0447181,0.003493849,0.066193251,0.273316061,0.999985015
ENSCAFG00000011003,NA,549.9961001,0.003490598,0.03867318,0.214250337,0.999985015
ENSCAFG00000007013,LRFN1,64.89292187,0.003488506,0.050381125,0.276919043,0.999985015
ENSCAFG00000047739,NA,8.300446392,0.003488119,0.050721052,0.277228305,0.999985015
ENSCAFG00000041373,PTGDS,513.2375111,0.0034879,0.039647993,0.223543635,0.999985015
ENSCAFG00000030221,PSTPIP1,26.27733801,0.003487631,0.055757898,0.276411782,0.999985015
ENSCAFG00000000428,SQSTM1,789.0416572,0.003486194,0.049251655,0.275756733,0.999985015
ENSCAFG00000009468,ARMC8,71.54885367,0.003485806,0.088352299,0.310071417,0.999985015
ENSCAFG00000000287,NHP2,76.41974878,0.003483657,0.067915673,0.275261965,0.999985015
ENSCAFG00000031640,PPP4R1,384.1706827,0.003483639,0.081754709,NA,NA
ENSCAFG00000015515,NLRX1,52.0676979,0.003483367,0.04298882,0.250564555,0.999985015
ENSCAFG00000026013,HOOK2,32.82309389,0.00348122,0.051311215,0.278213963,0.999985015
ENSCAFG00000024415,SMIM23,64.47462518,0.003480276,0.040999765,0.23608005,0.999985015
ENSCAFG00000003187,NANS,4691.835118,0.003477448,0.041021459,0.236597564,0.999985015
ENSCAFG00000010848,RXFP1,81.89268365,0.003474137,0.077288421,0.287743461,0.999985015
ENSCAFG00000006173,RABAC1,1608.608574,0.003471131,0.038119944,0.211323817,0.999985015
ENSCAFG00000005372,CST7,503.4742275,0.003468741,0.037710156,0.207640617,0.999985015
ENSCAFG00000042640,SORT1,813.2088062,0.003467013,0.04132693,0.240314159,0.999985015
ENSCAFG00000030299,ARSI,540.9489673,0.003460923,0.042474804,0.249669305,0.999985015
ENSCAFG00000017404,MAP3K14,4043.724604,0.003459122,0.042381481,0.249220541,0.999985015
ENSCAFG00000028962,TSPAN6,70.70331204,0.003458537,0.054478458,0.27984614,0.999985015
ENSCAFG00000014078,NA,9.528006892,0.003452512,0.049378196,0.279308749,0.999985015
ENSCAFG00000002973,BICD2,2401.768477,0.003445185,0.042184354,0.249467814,0.999985015
ENSCAFG00000004376,POU3F3,3499.401818,0.003444718,0.040330225,0.234789048,0.999985015
ENSCAFG00000012751,CCDC34,157.4106732,0.003443259,0.045788224,0.270440096,0.999985015
ENSCAFG00000048772,NA,6.790554296,0.003441635,0.05268115,0.282104153,0.999985015
ENSCAFG00000020030,DVL2,213.5898917,0.003438767,0.066513949,0.278884988,0.999985015
ENSCAFG00000017535,ANKK1,6189.655004,0.003436238,0.038992766,0.2238522,0.999985015
ENSCAFG00000003241,ZNF691,131.8854213,0.003433855,0.038047301,0.215153013,0.999985015
ENSCAFG00000044792,ST6GALNAC3,66.24161179,0.003433833,0.043051054,0.256811795,0.999985015
ENSCAFG00000011389,CIBAR1,2848.022967,0.003431766,0.04214553,0.250802048,0.999985015
ENSCAFG00000047906,NA,49.70743562,0.003430496,0.046069909,0.272992645,0.999985015
ENSCAFG00000044228,TXNL4B,38.36086109,0.003428708,0.044155751,0.264112796,0.999985015
ENSCAFG00000003361,COL9A1,100.2775526,0.003425986,0.037806933,0.213777576,0.999985015
ENSCAFG00000017207,FRMD8,7131.065491,0.003421777,0.05194871,0.284049626,0.999985015
ENSCAFG00000006243,HNRNPUL1,1128.148546,0.003418476,0.045263867,0.270914878,0.999985015
ENSCAFG00000005879,RPS8,263.3176236,0.003417825,0.045922234,0.273811868,0.999985015
ENSCAFG00000020014,TNS4,458.0447871,0.003417654,0.041012766,0.24381297,0.999985015
ENSCAFG00000028728,NA,98.56212118,0.00341762,0.052352714,0.284440314,0.999985015
ENSCAFG00000028621,NUP210L,312.129637,0.003415094,0.079406389,0.298200843,0.999985015
ENSCAFG00000017064,HOXD3,16.13136546,0.003414428,0.062562538,0.280288129,0.999985015
ENSCAFG00000003050,NA,4370.206274,0.003410552,0.034287985,0.180087775,0.999985015
ENSCAFG00000005735,APOC4,537.5716072,0.00340999,0.042456469,0.2556516,0.999985015
ENSCAFG00000006375,AANAT,94.97932804,0.003409491,0.050206571,0.284537983,0.999985015
ENSCAFG00000030649,WDR44,6.962751604,0.00340933,0.075511733,0.291870133,0.999985015
ENSCAFG00000028783,SLC27A3,55.54061025,0.003409098,0.048212864,0.281706284,0.999985015
ENSCAFG00000015256,IFI6,16.88020531,0.003408754,0.092460735,0.330258393,0.999985015
ENSCAFG00000004721,KTI12,4651.475432,0.003408514,0.036883783,0.206751186,0.999985015
ENSCAFG00000009965,P2RX3,45.14131233,0.003407112,0.04919948,0.283652908,0.999985015
ENSCAFG00000013904,HABP2,920.6173317,0.003406486,0.047418056,0.280063536,0.999985015
ENSCAFG00000016443,STRADA,5281.940467,0.003404424,0.042612758,0.257404845,0.999985015
ENSCAFG00000006657,TMEM125,860.8337838,0.00340266,0.040405863,0.240637226,0.999985015
ENSCAFG00000020361,DHRS3,5726.316314,0.003397644,0.036715158,0.206382132,0.999985015
ENSCAFG00000009046,RAB2A,862.80215,0.003394709,0.056083096,0.284850467,0.999985015
ENSCAFG00000006113,PLCD1,763.596257,0.003394156,0.040395764,0.241614282,0.999985015
ENSCAFG00000004090,SNTG2,1016.077358,0.003394013,0.054824409,0.285715232,0.999985015
ENSCAFG00000019620,RAC1,6250.144513,0.003390842,0.040101861,0.239505912,0.999985015
ENSCAFG00000004912,TP53I3,843.4525199,0.003389686,0.045835489,0.276612346,0.999985015
ENSCAFG00000045908,NA,29.26373731,0.003385409,0.073151228,0.290935718,0.999985015
ENSCAFG00000019840,INCENP,22269.00909,0.003382397,0.039841686,0.238290353,0.999985015
ENSCAFG00000004800,MFSD8,537.8265961,0.003382028,0.046630544,0.280358166,0.999985015
ENSCAFG00000006040,EFCAB12,7.09433902,0.003381829,0.048694104,0.285477912,0.999985015
ENSCAFG00000006273,EXOC7,294.143743,0.003381147,0.053203434,0.287757874,0.999985015
ENSCAFG00000016719,ARHGAP5,1189.758044,0.003377288,0.040059002,0.240841417,0.999985015
ENSCAFG00000002300,NFX1,42.56454942,0.003376554,0.054091968,0.287803103,0.999985015
ENSCAFG00000000926,SYBU,864.6278354,0.003376246,0.047541138,0.283637588,0.999985015
ENSCAFG00000011885,AFF1,2575.562136,0.003375853,0.041962629,0.256301912,0.999985015
ENSCAFG00000014800,TAF12,6427.415039,0.00337544,0.049989494,0.287787584,0.999985015
ENSCAFG00000014126,MMP14,39.82724572,0.00337146,0.070149607,0.288740508,0.999985015
ENSCAFG00000026679,NA,24.90824295,0.003370344,0.050156273,0.288443218,0.999985015
ENSCAFG00000005405,NA,4526.255418,0.003364846,0.041102732,0.251111187,0.999985015
ENSCAFG00000000586,LGR5,382.4353786,0.00336472,0.0493865,0.28826093,0.999985015
ENSCAFG00000014571,ISG20,1694.565997,0.003362977,0.042611049,0.262443345,0.999985015
ENSCAFG00000015655,ZDHHC18,21.40226682,0.003361659,0.053071736,0.289701481,0.999985015
ENSCAFG00000012710,PM20D1,998.909758,0.003360446,0.088727555,0.326314072,0.999985015
ENSCAFG00000008438,NA,107.7448359,0.003359666,0.066647212,0.287026561,0.999985015
ENSCAFG00000017091,NIBAN1,722.1102993,0.003359461,0.037199384,0.216035437,0.999985015
ENSCAFG00000001019,RPS6KA2,1031.863243,0.003357691,0.047366767,0.285200223,0.999985015
ENSCAFG00000003464,SP4,131.4505986,0.003355238,0.047832996,0.286601273,0.999985015
ENSCAFG00000007177,STING1,245.0684951,0.003354209,0.04068915,0.249105374,0.999985015
ENSCAFG00000008336,NA,1422.05276,0.003350172,0.045279679,0.278799163,0.999985015
ENSCAFG00000009159,UBA2,4628.696795,0.003343185,0.0461475,0.283040245,0.999985015
ENSCAFG00000000833,SOD2,19.39751254,0.00334297,0.084564396,0.318016256,0.999985015
ENSCAFG00000004587,TBC1D9,1636.534488,0.003342746,0.039903765,0.243885211,0.999985015
ENSCAFG00000002324,TJAP1,2744.19591,0.003342118,0.035573362,0.201494074,0.999985015
ENSCAFG00000029915,TEKT3,422.7997602,0.003340458,0.04377133,0.272387348,0.999985015
ENSCAFG00000030620,PPARGC1B,57.87444405,0.003333455,0.035488925,0.201687409,0.999985015
ENSCAFG00000012455,CAP2,40.21741995,0.003329783,0.071713008,NA,NA
ENSCAFG00000002688,CASD1,1533.692219,0.003329014,0.045807749,0.28339696,0.999985015
ENSCAFG00000002658,CDC37L1,946.2968668,0.003328139,0.045954534,0.284049688,0.999985015
ENSCAFG00000048492,NA,3.664462734,0.003325022,0.065637648,0.290081882,0.999985015
ENSCAFG00000030801,DRG2,87.16271989,0.003320956,0.04431616,0.277669971,0.999985015
ENSCAFG00000002601,TFPI2,61.93781923,0.003310125,0.057341052,0.292290833,0.999985015
ENSCAFG00000037726,PRSS21,3.720523735,0.0033099,0.067730285,0.293072283,0.999985015
ENSCAFG00000006938,ORC4,1378.308356,0.003309249,0.036381428,0.214063799,0.999985015
ENSCAFG00000041268,NA,13.35426339,0.003309158,0.078260335,0.30824902,0.999985015
ENSCAFG00000004170,GNL2,473.5125578,0.003307793,0.038905714,0.239363573,0.999985015
ENSCAFG00000017479,NA,652.5106199,0.003303733,0.054128965,0.294929229,0.999985015
ENSCAFG00000030932,RHBDL3,175.8722992,0.003302881,0.051351653,0.295819157,0.999985015
ENSCAFG00000010051,TERF1,241.8149267,0.003300272,0.045370451,0.284992102,0.999985015
ENSCAFG00000005587,ANO10,1089.630769,0.00329932,0.040058463,0.250851763,0.999985015
ENSCAFG00000007676,PCDHGC3,162.56285,0.003298372,0.059259743,0.292513188,0.999985015
ENSCAFG00000014860,POLG,198.213044,0.003298325,0.109513141,NA,NA
ENSCAFG00000045640,NA,128.1965539,0.003295125,0.047224405,0.291738519,0.999985015
ENSCAFG00000004655,MGARP,933.7909374,0.003294822,0.048062906,0.293642105,0.999985015
ENSCAFG00000004249,NA,3940.823936,0.003294498,0.039186705,0.243715329,0.999985015
ENSCAFG00000022463,NTRK1,71.60621131,0.003293708,0.050439418,0.296502844,0.999985015
ENSCAFG00000004069,RAB1A,3016.928228,0.003292969,0.040378664,0.25440254,0.999985015
ENSCAFG00000004615,PRDM1,92.63658183,0.003291913,0.062868163,0.292667248,0.999985015
ENSCAFG00000010192,ARRDC3,299.4547365,0.003290619,0.082323896,0.319187179,0.999985015
ENSCAFG00000004223,C10H2orf42,629.1912429,0.003289237,0.063855357,0.293145611,0.999985015
ENSCAFG00000003304,U2AF2,500.1588444,0.003287783,0.053821003,0.296696381,0.999985015
ENSCAFG00000002131,NA,2374.906328,0.003287026,0.045964186,0.288816314,0.999985015
ENSCAFG00000019467,GPA33,9.390858746,0.003285815,0.069951756,0.297866334,0.999985015
ENSCAFG00000006405,COQ8B,1035.062561,0.003284868,0.040209962,0.254038478,0.999985015
ENSCAFG00000028684,RAB13,684.5167812,0.003284332,0.037215659,0.22589265,0.999985015
ENSCAFG00000004045,AFTPH,859.5014918,0.003279549,0.043461325,0.278056022,0.999985015
ENSCAFG00000017221,PATL2,5413.489599,0.003277853,0.044163482,0.282090633,0.999985015
ENSCAFG00000002792,NA,5388.790399,0.003277626,0.046540632,0.29180396,0.999985015
ENSCAFG00000008426,ALKBH6,7640.607435,0.003277518,0.034744656,0.200829848,0.999985015
ENSCAFG00000026428,GABRG2,93.47872034,0.003274,0.045964135,0.29032824,0.999985015
ENSCAFG00000005969,SUGT1,1288.696202,0.003273018,0.040057061,0.254290767,0.999985015
ENSCAFG00000040089,MLST8,50.06763795,0.003271985,0.062879484,0.294757051,0.999985015
ENSCAFG00000020156,TLR10,117.071175,0.00327123,0.049683905,0.298377196,0.999985015
ENSCAFG00000018717,DDHD1,2069.342203,0.003269466,0.038054845,0.236261267,0.999985015
ENSCAFG00000013842,SATB2,213.7680817,0.003268244,0.101820161,0.376050404,0.999985015
ENSCAFG00000008974,CYP7A1,2067.158609,0.003265915,0.043844378,0.281876051,0.999985015
ENSCAFG00000009064,NA,1454.286971,0.003262276,0.043429242,0.280017226,0.999985015
ENSCAFG00000008081,CAVIN3,4277.078321,0.003260169,0.032571083,0.179848952,0.999985015
ENSCAFG00000000983,PDE10A,905.8158334,0.003259485,0.038829931,0.245045322,0.999985015
ENSCAFG00000010956,WNT1,880.30096,0.003257812,0.04453015,0.286336869,0.999985015
ENSCAFG00000047943,NA,6.877158794,0.003257707,0.054979863,0.299055069,0.999985015
ENSCAFG00000011898,FARS2,1723.021031,0.003257501,0.045845018,0.291832871,0.999985015
ENSCAFG00000018119,CCDC96,3358.403894,0.003256863,0.041674824,0.269268461,0.999985015
ENSCAFG00000011878,BCAS2,8143.655694,0.003254343,0.039115368,0.24838859,0.999985015
ENSCAFG00000031891,RAP2C,4.511588112,0.003250439,0.053907068,0.300442872,0.999985015
ENSCAFG00000045671,NA,74.15820239,0.003248427,0.040043496,0.257434261,0.999985015
ENSCAFG00000004081,ACTR2,158.8795555,0.003245918,0.039815716,0.255800154,0.999985015
ENSCAFG00000016607,ADO,11880.14283,0.003245374,0.048560518,0.299906448,0.999985015
ENSCAFG00000005959,KLF17,121.2551313,0.003245364,0.038955153,0.248110444,0.999985015
ENSCAFG00000004894,REV3L,3166.192944,0.003244188,0.035775894,0.21616196,0.999985015
ENSCAFG00000015903,TBC1D10A,229.8926407,0.003243103,0.043372651,0.282090981,0.999985015
ENSCAFG00000029966,MAPRE2,203.1488335,0.003241851,0.084475433,0.33047888,0.999985015
ENSCAFG00000049460,BIRC2,50.0842881,0.003241798,0.052894857,0.301825135,0.999985015
ENSCAFG00000045587,NA,5.598910118,0.003240554,0.071169194,0.304477485,0.999985015
ENSCAFG00000002122,LINGO2,2487.107431,0.003239646,0.034995342,0.208379885,0.999985015
ENSCAFG00000025957,KCNN3,2.150734008,0.003236449,0.068370521,0.301732852,0.999985015
ENSCAFG00000018074,EXPH5,1273.307475,0.003235933,0.044464514,0.288694777,0.999985015
ENSCAFG00000016718,MARCHF10,157.396815,0.003234774,0.103401454,0.385461923,0.999985015
ENSCAFG00000012460,ZNF423,1039.76269,0.003232453,0.040796426,0.265780056,0.999985015
ENSCAFG00000016982,PCNX3,3068.977545,0.003232048,0.043811343,0.285897825,0.999985015
ENSCAFG00000029892,SEMA7A,39118.23771,0.003231226,0.042810508,0.280235844,0.999985015
ENSCAFG00000016600,GUCY2C,2014.998282,0.00323097,0.039816256,0.257808845,0.999985015
ENSCAFG00000011968,NA,6.702752055,0.003228546,0.06570336,0.300502441,0.999985015
ENSCAFG00000011964,ABCC2,11.72748704,0.003227026,0.051366248,0.303706103,0.999985015
ENSCAFG00000001562,GNG5,1861.585023,0.003227,0.053106152,0.303269184,0.999985015
ENSCAFG00000002727,C10H2orf49,2675.208725,0.003223897,0.066585315,0.301610849,0.999985015
ENSCAFG00000046951,NA,32.38038532,0.003223697,0.080582785,0.323564219,0.999985015
ENSCAFG00000009000,NA,485.4517151,0.003220328,0.043695245,0.286743792,0.999985015
ENSCAFG00000011550,AMIGO2,468.4863527,0.003219484,0.042381942,0.279008037,0.999985015
ENSCAFG00000045183,NA,8.038748966,0.0032179,0.053590828,0.30397672,0.999985015
ENSCAFG00000045412,NA,4.696060929,0.003217552,0.060860438,0.300494212,0.999985015
ENSCAFG00000032217,TTC22,5.85954592,0.003215196,0.050201891,0.304716337,0.999985015
ENSCAFG00000000359,VTA1,2449.342131,0.003214754,0.0455074,0.295672106,0.999985015
ENSCAFG00000000741,ADM2,208.3490207,0.003213921,0.070623466,0.306846738,0.999985015
ENSCAFG00000006293,FOXJ1,2073.596786,0.003213881,0.048583935,0.303426908,0.999985015
ENSCAFG00000031898,SHISA9,2535.132379,0.003213832,0.038888417,0.251760556,0.999985015
ENSCAFG00000029058,PPP4R3A,60.73516787,0.003213505,0.066619984,0.302798009,0.999985015
ENSCAFG00000003149,TMOD1,77.40349563,0.003212735,0.041028642,0.27022149,0.999985015
ENSCAFG00000016672,BCLAF3,493.6078773,0.00320703,0.030830157,0.167997804,0.999985015
ENSCAFG00000028765,SRSF1,4965.071375,0.003206448,0.052347891,0.305715004,0.999985015
ENSCAFG00000016428,PARD3B,1166.719409,0.003206334,0.052807529,0.305559928,0.999985015
ENSCAFG00000002950,FAM120A,252.052005,0.003205832,0.075849946,0.316053832,0.999985015
ENSCAFG00000033971,CREBBP,49.15695961,0.003205261,0.095895428,0.366995307,0.999985015
ENSCAFG00000013755,KMT5B,19.0549926,0.003204063,0.09448314,NA,NA
ENSCAFG00000043720,CIZ1,40.2722601,0.003202503,0.058794584,0.302620558,0.999985015
