gene,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSCAFG00000009272,LSM14A,40.08935656,0.223687606,0.903665239,NA,NA
ENSCAFG00000014403,SSPN,282.2211568,0.223497159,0.928142566,0.006482171,0.451632165
ENSCAFG00000030640,CDX1,745.0715055,0.222381616,0.979382056,0.007171902,0.464906201
ENSCAFG00000007065,ISM1,814.267522,0.218645461,0.804591329,0.004693273,0.412761049
ENSCAFG00000008880,MFSD5,346.8212053,0.216798777,0.92211142,NA,NA
ENSCAFG00000016866,SCRN3,141.8868021,0.20594198,0.838437283,NA,NA
ENSCAFG00000013108,SLC9C1,20.35622913,0.204127434,0.696788655,0.003557138,0.363916945
ENSCAFG00000010461,TM4SF1,6.208808681,0.203419951,0.677290478,0.003256573,0.357581635
ENSCAFG00000015163,PARP15,25.53223947,0.202604726,0.789441635,0.005464957,0.432565739
ENSCAFG00000007249,THRB,81.50140441,0.198454891,0.785165089,NA,NA
ENSCAFG00000019566,TMEM223,29.23457555,0.195972625,0.744356548,0.004992537,0.417126497
ENSCAFG00000016641,ZNF365,194.7961555,0.191339645,0.709492496,0.004568959,0.412761049
ENSCAFG00000017007,PRDX4,12.68646265,0.178745868,0.672614656,0.00465466,0.412761049
ENSCAFG00000010677,PRPF40B,403.0855743,0.173025057,0.830140036,0.009283328,0.526273918
ENSCAFG00000013365,XPNPEP1,909.3992629,0.17214055,0.239552401,0.000673985,0.153663753
ENSCAFG00000013979,PLEKHG4B,1388.806522,0.167801392,0.690920444,0.006111246,0.448326966
ENSCAFG00000017455,COL26A1,166.8535496,0.164071866,0.814457561,0.010082173,0.542086722
ENSCAFG00000019036,UBXN10,1548.557789,0.161221597,0.696667104,0.007027583,0.463543043
ENSCAFG00000013933,NA,1088.650231,0.159263821,0.884067129,NA,NA
ENSCAFG00000016307,MAN1C1,951.7840174,0.158525857,0.582285851,0.004030163,0.388679315
ENSCAFG00000007190,STING1,40.34658331,0.156141368,0.469319444,0.00200788,0.290351003
ENSCAFG00000029267,ASB2,47.4150942,0.154707649,0.762873802,NA,NA
ENSCAFG00000014972,SAG,3062.091902,0.15344518,0.466257675,0.002067743,0.293365983
ENSCAFG00000003227,SLC2A1,180.4118879,0.147984694,0.605638269,0.005677417,0.439500356
ENSCAFG00000001436,PHF20L1,34.14227083,0.144111734,0.742636405,0.011259525,0.56105388
ENSCAFG00000047824,NA,55.87314748,0.142722454,0.756933921,NA,NA
ENSCAFG00000020088,NA,7.911544911,0.140558837,0.675617663,0.009371795,0.526273918
ENSCAFG00000007307,PPP1R12A,1615.770677,0.138114899,0.722636943,0.011729907,0.567579874
ENSCAFG00000000884,TRABD,46.83563006,0.137921586,0.632873233,0.008079119,0.493715076
ENSCAFG00000046073,NA,10.34038587,0.134082038,0.541008675,0.005151614,0.421060484
ENSCAFG00000004782,FIG4,1212.900705,0.133353685,0.440547827,0.002589778,0.326675973
ENSCAFG00000047873,NA,109.361516,0.13210885,0.201565346,0.001236161,0.208883501
ENSCAFG00000010602,NA,108.3749079,0.130758773,0.642427666,NA,NA
ENSCAFG00000010161,TNPO1,328.369911,0.128559916,0.791714305,NA,NA
ENSCAFG00000031198,ADAP2,352.698589,0.124839719,0.550564513,0.006787872,0.453701397
ENSCAFG00000009819,STOX2,6509.864342,0.124241299,0.469740681,0.003958834,0.388679315
ENSCAFG00000032590,STAP2,80.61849824,0.122252506,0.703915111,NA,NA
ENSCAFG00000000287,NA,78.2202762,0.121863239,0.487546584,0.004774695,0.414080814
ENSCAFG00000024010,PDE6B,71.2174263,0.121750206,0.637867058,0.011737306,0.567579874
ENSCAFG00000036015,MRPL20,174.2288794,0.119552952,0.714603336,0.015936622,0.644113378
ENSCAFG00000010895,ADGRG5,80.73476434,0.118271316,0.591715648,0.010128756,0.542086722
ENSCAFG00000002120,NA,146.1097359,0.11766214,0.533995923,NA,NA
ENSCAFG00000024487,TTLL6,315.0494176,0.117618851,0.714020304,0.016455348,0.649922916
ENSCAFG00000003625,SPACA6,709.9556198,0.117529694,0.520929551,0.006716281,0.452942354
ENSCAFG00000007251,INPPL1,660.1023175,0.112842757,0.721892941,NA,NA
ENSCAFG00000047157,NA,32.10891932,0.112384434,0.552691038,0.009402293,0.526273918
ENSCAFG00000004147,NA,237.5957264,0.106931629,0.524998616,0.009162909,0.525957964
ENSCAFG00000003029,UBE2M,5750.478618,0.106758533,0.586519745,0.013175912,0.596844999
ENSCAFG00000001858,KLHDC10,39.24440574,0.10203304,0.551664299,NA,NA
ENSCAFG00000016880,SNX32,4558.168468,0.100577954,0.185562863,0.001957727,0.288649541
ENSCAFG00000010997,RSPRY1,51.84713962,0.100224326,0.442741511,0.00617472,0.450784513
ENSCAFG00000030102,ANXA6,86.31911209,0.098407731,0.571251935,0.015277938,0.63219705
ENSCAFG00000031848,VMAC,204.256657,0.098212287,0.426548203,0.005775576,0.439500356
ENSCAFG00000045229,CMTM3,76.3784449,0.097121604,0.615492751,0.019212016,0.675068953
ENSCAFG00000004575,OR6W1,572.1494428,0.09706105,0.329740474,0.00273573,0.333107188
ENSCAFG00000032405,TNFAIP8L1,964.6764022,0.093923231,0.4156686,0.00605197,0.446634705
ENSCAFG00000009881,HAND2,1993.994506,0.093244711,0.319707605,0.002820468,0.336643001
ENSCAFG00000019685,OPN3,57.37464122,0.093143129,0.422764975,0.00657673,0.451632165
ENSCAFG00000041406,NDUFB10,9.316529678,0.091842488,0.479951205,0.010643804,0.548192335
ENSCAFG00000008584,SLC17A8,35.75715619,0.091829551,0.60177524,0.020931666,0.694970856
ENSCAFG00000016165,HMX2,88.28863293,0.091170459,0.59627284,NA,NA
ENSCAFG00000013049,PHLDB2,70.12739936,0.091117208,0.472372077,0.010321916,0.543237779
ENSCAFG00000046670,NA,17.91335124,0.091029855,0.565758484,NA,NA
ENSCAFG00000010949,ATP6V0D2,2684.085255,0.09058183,0.530874437,0.015454167,0.636418077
ENSCAFG00000015188,DALRD3,1584.68536,0.089375764,0.211950117,0.001985427,0.28989159
ENSCAFG00000009569,SCN8A,1041.758341,0.087862531,0.58847545,NA,NA
ENSCAFG00000015692,NDST3,2491.460288,0.085977692,0.199872422,0.002157929,0.303299921
ENSCAFG00000004387,PNISR,51.42153618,0.085936948,0.5748425,0.022206619,0.698672278
ENSCAFG00000009823,RETSAT,33.24848588,0.082259543,0.515840844,0.018605448,0.663050544
ENSCAFG00000017342,C17H1orf162,90.59700817,0.081382328,0.550299315,0.022934531,0.710991178
ENSCAFG00000002986,TMEM106B,230.8041478,0.081253001,0.152390462,0.003312558,0.357581635
ENSCAFG00000015615,GAS2L1,11.41627543,0.081160782,0.459820886,NA,NA
ENSCAFG00000000833,FNDC1,22.77613376,0.078587517,0.479375685,0.016860576,0.649922916
ENSCAFG00000045372,NA,5.065331385,0.07695906,0.357886814,0.006688024,0.452942354
ENSCAFG00000005535,RB1,83.81626675,0.076613246,0.497569507,0.020396534,0.692268753
ENSCAFG00000017195,HTR3A,95.19624584,0.076241786,0.468693493,NA,NA
ENSCAFG00000008740,RBCK1,2560.000848,0.075381043,0.172195505,0.00293936,0.345351878
ENSCAFG00000015493,SCN4A,469.6905798,0.074496339,0.500788358,0.022489932,0.703172753
ENSCAFG00000000160,NA,824.516587,0.074171351,0.259176012,0.003244852,0.357581635
ENSCAFG00000005284,GAREM2,58.3497798,0.073903443,0.484164239,0.020789028,0.693689835
ENSCAFG00000004544,NA,58.0674591,0.073579737,0.424202831,0.013631499,0.604674379
ENSCAFG00000005766,H1-8,99.06870652,0.072792558,0.546522442,NA,NA
ENSCAFG00000012716,NUP153,1701.468399,0.072356639,0.417968401,0.013634174,0.604674379
ENSCAFG00000010689,SDAD1,86.0273051,0.071637072,0.499038858,NA,NA
ENSCAFG00000015404,FAM126B,11.43051749,0.071038935,0.409409632,0.013430737,0.600038841
ENSCAFG00000044169,BCAR3,15.87879816,0.070958179,0.429250528,NA,NA
ENSCAFG00000003717,PNPT1,115.6860114,0.069681165,0.522820143,0.030009868,0.784954305
ENSCAFG00000007325,ART5,50.63121035,0.069586799,0.525119157,NA,NA
ENSCAFG00000004820,METTL24,156.2222387,0.067933689,0.44333824,0.020081703,0.69046756
ENSCAFG00000015452,GPR3,93.29343312,0.067812864,0.207182729,0.003096156,0.352750736
ENSCAFG00000008026,C24H20orf194,69.20418008,0.066788147,0.465480519,0.024598824,0.731110117
ENSCAFG00000031891,LONP1,4.0742636,0.066186113,0.350460657,0.009817972,0.536354288
ENSCAFG00000013314,SORCS3,480.5754071,0.065666866,0.353320612,0.010330873,0.543237779
ENSCAFG00000002703,MMUT,1576.077092,0.06514208,0.135413493,0.004857757,0.414080814
ENSCAFG00000032206,CIITA,1255.127349,0.064707595,0.426817663,0.020484048,0.692268753
ENSCAFG00000020200,BCL2L13,234.7699111,0.064517178,0.448945189,0.024304413,0.726751597
ENSCAFG00000000433,WIF1,2147.334547,0.063992852,0.480527305,0.030320259,0.788402176
ENSCAFG00000030423,SCAPER,30.48887311,0.063442462,0.297870682,0.006700735,0.452942354
ENSCAFG00000015489,MAP3K6,106.2651971,0.062961987,0.401085984,0.018063889,0.6555513
ENSCAFG00000032144,MTMR12,7.817276387,0.062517699,0.35744699,0.012472645,0.585507716
ENSCAFG00000008495,KIRREL2,451.4380843,0.061426192,0.120106024,0.005271703,0.426242702
ENSCAFG00000031326,HNRNPM,1629.055771,0.061243814,0.295854028,0.007266508,0.469017224
ENSCAFG00000030465,PSMA8,29350.93902,0.058855352,0.300983044,0.008575761,0.509766311
ENSCAFG00000017708,RPGR,2831.803417,0.058775508,0.282158779,0.007144387,0.464906201
ENSCAFG00000031329,DHRS7B,85.51965736,0.058570224,0.344589842,0.013445913,0.600038841
ENSCAFG00000016084,SLC15A5,13.23560595,0.058540836,0.311369638,0.009671776,0.530853447
ENSCAFG00000002643,NA,6.733498795,0.057329864,0.379780631,0.019951995,0.69046756
ENSCAFG00000002432,DCTN3,293.8202825,0.057060137,0.373246724,NA,NA
ENSCAFG00000004392,BLVRA,169.5747606,0.055204951,0.316061832,0.012088218,0.57712606
ENSCAFG00000010974,MYBPC3,261.0232141,0.055132229,0.446459494,NA,NA
ENSCAFG00000019054,PLA2G2D,10.95122091,0.055058034,0.350487974,0.017192927,0.649922916
ENSCAFG00000001474,SLC25A17,237.0050323,0.054227509,0.238276183,0.005908497,0.44207902
ENSCAFG00000000885,PANX2,798.0458706,0.054158419,0.389820881,0.025837675,0.742969027
ENSCAFG00000036551,AURKAIP1,23.87369561,0.053986323,0.422425242,0.033600842,0.816353892
ENSCAFG00000007261,IDO1,10.11362155,0.053960715,0.414993245,0.031886429,0.804619113
ENSCAFG00000010459,AGBL2,22.41983978,0.053568524,0.277113686,0.008832669,0.514862417
ENSCAFG00000004854,HSPA4L,2955.226688,0.052074828,0.19736309,0.004920678,0.414080814
ENSCAFG00000000564,CCDC170,559.2099006,0.051594233,0.144084747,0.005399101,0.431899359
ENSCAFG00000009869,HMGB2,2500.565608,0.051313361,0.252634533,0.007781267,0.489633754
ENSCAFG00000010595,CELF1,389.8519035,0.050470989,0.306157442,0.014281568,0.616719711
ENSCAFG00000017552,PNN,5136.428939,0.0503712,0.327264922,0.01790315,0.652547109
ENSCAFG00000023702,KPNB1,562.9409203,0.049929224,0.145220674,0.005496643,0.432795907
ENSCAFG00000007257,NAV3,134.6472675,0.049538385,0.222509718,0.006473627,0.451632165
ENSCAFG00000004694,CC2D1B,470.9664398,0.049405576,0.358112489,0.025701671,0.742450157
ENSCAFG00000049909,NA,148.4064278,0.049223934,0.331782874,0.020109368,0.69046756
ENSCAFG00000013864,NA,3380.131035,0.049122001,0.134546677,0.006291416,0.451060273
ENSCAFG00000013418,CCND1,1708.511322,0.048862743,0.284569021,0.012483875,0.585507716
ENSCAFG00000005537,RTN2,6196.707278,0.048753246,0.201745292,0.005776374,0.439500356
ENSCAFG00000023821,NA,15.43949976,0.048278324,0.374144159,NA,NA
ENSCAFG00000002349,SMC5,4494.125089,0.048169017,0.12087655,0.007629669,0.482111725
ENSCAFG00000016716,SART1,36.0796261,0.047322705,0.390089738,0.038472836,0.840226023
ENSCAFG00000009496,CCDC110,1060.23746,0.046719481,0.208723587,0.006669376,0.452942354
ENSCAFG00000008883,MRPS5,62.87069343,0.046410128,0.43413182,0.053800943,0.901016013
ENSCAFG00000018203,OR4H12,25.57069075,0.046398912,0.336687584,0.025291112,0.73998644
ENSCAFG00000011857,IRX5,606.3071297,0.046327369,0.341908928,0.02675272,0.750332264
ENSCAFG00000023602,MPDU1,9.684199692,0.046261246,0.385113664,0.039485467,0.840602956
ENSCAFG00000001711,NA,2298.695184,0.046201918,0.320869073,0.021806283,0.694970856
ENSCAFG00000014123,DIS3L2,12.6377233,0.044925919,0.305211202,0.020108981,0.69046756
ENSCAFG00000002016,VPS13A,14.57340766,0.044918997,0.369985098,0.037972515,0.840226023
ENSCAFG00000011177,SPCS1,89.93483842,0.044125796,0.303262217,0.020793077,0.693689835
ENSCAFG00000020377,AMZ1,448.2305524,0.043730636,0.239935559,0.010575793,0.547263117
ENSCAFG00000000665,FBXO5,127.5848242,0.042902516,0.395611334,NA,NA
ENSCAFG00000008519,CDC20B,273.7218672,0.042669996,0.371094828,0.04447771,0.863742361
ENSCAFG00000030416,TMC5,24.89036446,0.042448969,0.387781374,0.051293507,0.886086903
ENSCAFG00000011171,MLF1,720.0074047,0.041678217,0.340940572,0.036446623,0.836825588
ENSCAFG00000011895,HIBCH,28.08225149,0.041640012,0.366287507,NA,NA
ENSCAFG00000014161,NID1,208.5251839,0.041577703,0.346300204,NA,NA
ENSCAFG00000044944,ATP6V0D1,69.48687655,0.041215998,0.387466186,0.055426401,0.903767072
ENSCAFG00000014701,FANCI,71.43289688,0.041101847,0.360190883,0.045221748,0.864959534
ENSCAFG00000001506,WNT3A,585.2265576,0.04106537,0.396102627,0.059205258,0.916042705
ENSCAFG00000030307,IMP3,122.5054606,0.041012982,0.361318038,0.045943873,0.867029278
ENSCAFG00000013175,NA,230.3879949,0.041000323,0.393777049,0.058589815,0.913421555
ENSCAFG00000037735,METTL16,8010.574503,0.040885012,0.263209274,0.016650403,0.649922916
ENSCAFG00000004009,UGP2,1092.667873,0.040817632,0.138722981,0.007123624,0.464906201
ENSCAFG00000006096,KDM4A,478.5826564,0.04079393,0.125723248,0.008085323,0.493715076
ENSCAFG00000013745,ARRDC4,252.479387,0.040756834,0.20519584,0.008978197,0.517329913
ENSCAFG00000005660,TPT1,7.319730772,0.040703172,0.320374825,0.031887292,0.804619113
ENSCAFG00000011693,IFT52,14.640341,0.039677883,0.347729961,0.044905423,0.864702502
ENSCAFG00000028852,EPOR,20.53524103,0.039626873,0.333169482,NA,NA
ENSCAFG00000017544,CXCR6,167.7298825,0.039600461,0.371231896,NA,NA
ENSCAFG00000020374,ZBTB4,251.320688,0.039352384,0.286883686,NA,NA
ENSCAFG00000012992,ICE1,1986.732644,0.039097041,0.130035723,0.007973739,0.493715076
ENSCAFG00000018963,NOP2,86.00392178,0.038920585,0.378828544,0.060842154,0.922557932
ENSCAFG00000045923,NA,90.32395014,0.038009169,0.115599786,0.009851538,0.536354288
ENSCAFG00000043280,GINS2,159.2273758,0.03757917,0.344559118,0.051110208,0.884518313
ENSCAFG00000012742,PSD,229.4002322,0.037304794,0.244254027,0.017437623,0.650478896
ENSCAFG00000023317,HK3,45.05292223,0.036939055,0.294894508,0.032528772,0.809646882
ENSCAFG00000008869,DEPP1,223.5336221,0.036388744,0.288596929,0.031709615,0.802829799
ENSCAFG00000000784,SLC12A2,657.8988211,0.036189311,0.271969566,NA,NA
ENSCAFG00000014554,OR2B7,478.4608227,0.035857608,0.139026605,0.008412201,0.504257119
ENSCAFG00000015083,HJURP,2335.151789,0.035743823,0.110167357,0.011177939,0.56105388
ENSCAFG00000003017,IARS1,5.474091713,0.035692189,0.301998233,0.039026133,0.840226023
ENSCAFG00000023153,ASB12,154.2676631,0.035428302,0.358642538,0.067638782,0.935845151
ENSCAFG00000016718,ATF7IP,126.428505,0.035355083,0.365180629,NA,NA
ENSCAFG00000015799,CDC42SE1,32.50036165,0.035324716,0.338962726,NA,NA
ENSCAFG00000009837,LPCAT4,374.9884646,0.035297081,0.229783767,0.017199902,0.649922916
ENSCAFG00000007085,BHLHE40,17.31147498,0.035150574,0.265283679,0.026792235,0.750332264
ENSCAFG00000013336,SLC17A2,37.96620489,0.034969873,0.342692812,NA,NA
ENSCAFG00000012306,SPATA19,333.0721718,0.034893115,0.354705912,NA,NA
ENSCAFG00000007035,TBC1D16,1121.638104,0.03475615,0.12588473,0.009317477,0.526273918
ENSCAFG00000016376,EDRF1,82.83017665,0.034697046,0.279411512,0.032946733,0.81094257
ENSCAFG00000009069,ZSWIM6,2379.307532,0.034562462,0.138966248,0.008879201,0.515576483
ENSCAFG00000009271,BPIFB3,100.03492,0.034342493,0.310309662,0.047845771,0.87751427
ENSCAFG00000042696,KIF1B,1734.33842,0.034225444,0.24193313,0.021811706,0.694970856
ENSCAFG00000046381,NA,277.3209281,0.03396041,0.118328849,0.010265743,0.543237779
ENSCAFG00000002361,MAMDC2,92.70133779,0.033811093,0.11109024,0.01142035,0.561681494
ENSCAFG00000011952,LY86,72.39874517,0.033341871,0.119525699,0.010296628,0.543237779
ENSCAFG00000031109,C9H17orf75,35.67402592,0.033198562,0.115758668,0.010802359,0.552573752
ENSCAFG00000003858,PTGR1,1439.33998,0.033129634,0.200834862,0.01459607,0.621842194
ENSCAFG00000032305,GPR101,479.2511185,0.033088432,0.112691372,0.011303898,0.56105388
ENSCAFG00000014724,NA,12.56989799,0.033083395,0.304509513,0.05031344,0.880865917
ENSCAFG00000030265,GP2,64.37301025,0.033043724,0.229109158,0.020616477,0.693626826
ENSCAFG00000007293,PDE6G,407.508507,0.032848306,0.313244371,0.056209485,0.903767072
ENSCAFG00000013907,CCDC15,409.5344776,0.032753682,0.20442761,0.015678391,0.63899004
