,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000010441,IRX4,0.465190791,2.371371231,3.062843799,0.774238383,0.438789834,NA
ENSCAFG00000010442,NA,0.160252909,-0.983903718,3.11653965,-0.315703899,0.752227267,NA
ENSCAFG00000010445,FNDC5,96.64854593,1.669025735,1.093872242,1.525795856,0.127060713,0.712098894
ENSCAFG00000010446,ACADS,1107.986978,-0.51573175,0.302343788,-1.705779216,0.088049194,0.640452608
ENSCAFG00000010447,SLC9C1,0,NA,NA,NA,NA,NA
ENSCAFG00000010449,FOXRED1,1960.93107,-0.8443007,0.445326036,-1.895915874,0.05797117,0.554399747
ENSCAFG00000010450,SLC37A1,260.5080567,-3.477645677,2.03866943,-1.705840891,0.088037708,0.640452608
ENSCAFG00000010452,KDM5B,948.3963049,0.367037359,0.355104777,1.03360299,0.301321801,0.86286552
ENSCAFG00000010453,TARS3,126.1172313,-0.045185587,0.717996228,-0.062932903,0.949819934,0.997075443
ENSCAFG00000010454,CALHM1,147.9749107,-0.25985553,0.715019542,-0.363424375,0.716287896,0.979018633
ENSCAFG00000010455,CALHM3,0.776116879,-1.809830281,2.131629617,-0.849035999,0.395861261,NA
ENSCAFG00000010456,S100PBP,316.0728703,0.098706182,0.410509463,0.240448006,0.809982966,0.985744738
ENSCAFG00000010457,RIPOR2,292.3497369,-2.654325472,1.665847253,-1.593378665,NA,NA
ENSCAFG00000010458,SHANK2,18.30152076,0.520052834,2.892076666,0.179819864,NA,NA
ENSCAFG00000010459,SLC6A18,26.34579538,-2.599766004,1.034349113,-2.513431849,0.011956288,0.283141971
ENSCAFG00000010460,NEURL1,3.062845538,-0.293340811,2.167268656,-0.135350461,0.89233479,0.993045837
ENSCAFG00000010461,TM4SF20,7.281342025,0.384851261,1.002103062,0.384043594,0.700946137,0.976892688
ENSCAFG00000010463,NA,29.26903487,0.500313461,0.27088001,1.846992924,0.064748166,0.578378441
ENSCAFG00000010464,MTR,1313.216716,-0.102970266,0.389670754,-0.264249408,0.791587742,0.984030502
ENSCAFG00000010465,AGFG1,2205.541634,0.016789968,0.32541048,0.051596272,0.95885039,0.997100994
ENSCAFG00000010466,NA,444.0470077,-0.179349866,0.271338061,-0.660983073,0.508623169,0.934619767
ENSCAFG00000010469,CD200,2.748336044,0.975894341,1.731886131,0.563486435,0.573103695,0.949987775
ENSCAFG00000010470,GCA,86.02965938,0.244212018,0.586284931,0.416541523,0.677013789,0.973381665
ENSCAFG00000010473,SH3PXD2A,1866.069443,0.244832785,0.6951347,0.352209126,0.724681433,0.979018633
ENSCAFG00000010474,SRPRA,10576.49027,-0.05528762,0.376570779,-0.146818668,0.88327515,0.992341686
ENSCAFG00000010475,SYT10,2.728079233,3.345346955,1.952611116,1.713268416,0.08666317,0.639532543
ENSCAFG00000010476,NOTCH2,16805.38329,-0.353449692,0.396033612,-0.892473975,0.372138936,0.900839892
ENSCAFG00000010477,NA,17.1324312,-0.139559323,0.540464317,-0.25822116,0.796236228,0.984030502
ENSCAFG00000010478,CTTN,9564.049372,0.905425745,0.955568709,0.947525527,0.343371055,0.888688599
ENSCAFG00000010479,FAM118B,601.9438357,0.00939864,0.382482001,0.024572765,0.980395743,0.998996746
ENSCAFG00000010480,BTLA,29.01468507,-7.318876418,2.637800877,-2.774612929,0.005526744,0.183217462
ENSCAFG00000010481,YARS1,3044.589834,-0.488813328,0.252885727,-1.932941548,0.053243399,0.542599231
ENSCAFG00000010482,SLC19A3,0,NA,NA,NA,NA,NA
ENSCAFG00000010483,STN1,675.8820729,0.372679615,0.701251194,0.531449526,0.595107309,0.958005949
ENSCAFG00000010484,PKP2,1599.7463,1.173796736,0.926459714,1.266970079,0.205165989,0.804474092
ENSCAFG00000010485,SPPL3,536.7045039,-0.210746714,0.182504287,-1.15474939,0.248193068,0.83872962
ENSCAFG00000010486,SLC13A3,0.585327819,-2.702509819,2.660500775,-1.015789901,0.309729446,NA
ENSCAFG00000010487,PDE9A,49.93829962,0.253423565,1.308841737,0.1936243,0.84647007,0.990155238
ENSCAFG00000010488,RPUSD4,435.7891063,-0.406063474,0.423893402,-0.957937708,0.33809417,0.885215055
ENSCAFG00000010491,LPCAT1,1552.752437,-0.720884839,1.091023096,-0.660742051,0.508777751,0.934619767
ENSCAFG00000010493,ATG3,4802.143977,-0.206267276,0.294142994,-0.701248307,0.483148067,0.927884599
ENSCAFG00000010494,NA,2771.296221,-0.279679012,0.361580782,-0.773489703,0.439232621,0.916744688
ENSCAFG00000010495,NA,107.0814157,-0.079111878,0.332544107,-0.237898903,0.811959506,0.986056058
ENSCAFG00000010496,YARS2,1038.45584,-0.801980198,0.732649739,-1.094629746,NA,NA
ENSCAFG00000010497,PPP1R12B,266.680324,-0.195993688,0.471261773,-0.415891335,0.67748952,0.973501564
ENSCAFG00000010498,KCNH7,989.3615502,0.164786632,0.533470532,0.308895472,0.757401041,0.983313749
ENSCAFG00000010499,CDON,489.0806672,0.727634553,1.046057634,0.695597001,0.486681245,0.929187821
ENSCAFG00000010500,WDR4,1817.916538,-0.294830073,0.275449148,-1.070361173,0.284456769,0.857062294
ENSCAFG00000010502,HNF1A,39.39129787,0.222390054,0.379610935,0.585836796,0.557985194,0.947353411
ENSCAFG00000010503,TM2D3,365.7633352,-0.012928603,0.226068303,-0.057188926,0.9543947,0.997075443
ENSCAFG00000010505,CCL20,3.930358429,4.399294663,2.323248316,1.893596407,0.058278601,0.554399747
ENSCAFG00000010506,NA,17.37121243,-0.47169001,0.660787486,-0.713830119,0.475332233,0.92651756
ENSCAFG00000010507,NA,894.1307919,-0.091402969,0.34883432,-0.262024014,0.793302928,0.984030502
ENSCAFG00000010508,NDUFV3,1215.073204,-0.484475923,0.250416054,-1.934683964,0.053029089,0.542218614
ENSCAFG00000010509,NA,1118.566987,0.0314678,0.47972794,0.065595095,0.947700194,0.997075443
ENSCAFG00000010511,OASL,58.95320816,-2.000063306,0.751390608,-2.661815683,NA,NA
ENSCAFG00000010512,DAW1,1.449857756,2.278660062,2.241846081,1.01642128,0.309428816,NA
ENSCAFG00000010513,SYNC,225.7084801,-0.59526993,0.723634568,-0.822611241,0.410729104,0.910767467
ENSCAFG00000010516,SLK,2873.683942,-0.373866849,0.32026871,-1.167353655,0.243067579,0.835754359
ENSCAFG00000010517,SLC35A5,387.0689356,-0.180578832,0.366905633,-0.492166966,0.622601315,0.962563926
ENSCAFG00000010518,PKNOX1,313.7338139,-0.211464603,0.205918007,-1.026935946,0.304450627,0.864602377
ENSCAFG00000010519,DDX25,46.20727753,-0.783522416,1.422994314,-0.550615283,0.58189743,0.953532579
ENSCAFG00000010521,LGR6,662.2910919,1.615157776,1.536799295,1.050988103,0.293264054,0.857491878
ENSCAFG00000010525,CDC73,1151.80062,-0.337456655,0.303199035,-1.112987233,0.265713913,0.845781002
ENSCAFG00000010526,FIGN,40.83688266,-0.041756385,1.622856051,-0.025730184,0.979472548,0.998996746
ENSCAFG00000010527,RBBP4,5401.743784,-0.181969137,0.218876069,-0.831379773,0.405759122,0.910308427
ENSCAFG00000010528,DNM1L,4419.647292,-0.889644915,0.601560384,-1.478895451,NA,NA
ENSCAFG00000010529,PCSK6,557.017894,0.593020647,1.198440867,0.494826789,0.620722392,0.962563926
ENSCAFG00000010530,CCDC80,19399.56018,0.925955889,1.360652462,0.680523436,0.496173087,0.93326999
ENSCAFG00000010531,C32H4orf17,0,NA,NA,NA,NA,NA
ENSCAFG00000010532,SPHKAP,26.93558005,5.764926675,2.947268743,1.956023416,NA,NA
ENSCAFG00000010534,PUS3,457.5943937,-0.942957284,0.545124462,-1.729801816,NA,NA
ENSCAFG00000010535,TRMT10A,389.7802455,-0.169102148,0.278820886,-0.606490247,0.544189257,0.945350095
ENSCAFG00000010536,CARMIL1,1334.285701,0.029935507,1.091029863,0.027437844,0.978110515,0.998996746
ENSCAFG00000010539,NA,1631.705946,-0.435812973,0.585195644,-0.744730378,0.456434731,0.921446902
ENSCAFG00000010540,MTTP,6.798846929,-0.157134486,1.029956886,-0.152564139,0.878742007,0.992341686
ENSCAFG00000010542,B3GALT2,0,NA,NA,NA,NA,NA
ENSCAFG00000010544,PPFIA1,2389.143852,0.081664797,0.246846785,0.330831923,0.740771446,0.979406287
ENSCAFG00000010545,RNPEP,3698.372534,-0.589317317,0.566885568,-1.039570154,0.298539649,0.860078513
ENSCAFG00000010546,NA,1.3941233,-0.689268452,1.56464027,-0.440528385,0.659554458,NA
ENSCAFG00000010547,COL17A1,3839.614465,4.615969408,1.497428883,3.082596751,0.00205203,0.105970416
ENSCAFG00000010548,DNER,23.32317555,1.616431817,1.212877526,1.332724683,0.18262217,0.787196722
ENSCAFG00000010549,GLRX2,539.1921217,0.188335902,0.35592803,0.529140406,0.596708054,0.958005949
ENSCAFG00000010550,ZBTB8OS,748.358875,-0.327675861,0.213232726,-1.536705303,0.124365492,0.709541688
ENSCAFG00000010551,CHEK1,676.2800555,0.097854408,0.375375979,0.260683725,0.794336418,0.984030502
ENSCAFG00000010552,RO60,1739.056767,-0.32207426,0.368995918,-0.87283963,0.382750496,0.902132258
ENSCAFG00000010555,NA,432.4965112,-0.588457894,0.424779974,-1.385324004,0.165953417,0.771153981
ENSCAFG00000010557,GTPBP8,263.0442314,0.322033826,0.399720836,0.805646834,0.420446513,0.910767467
ENSCAFG00000010559,SCGN,0,NA,NA,NA,NA,NA
ENSCAFG00000010560,CFAP43,0.307942472,0.956150589,2.845338465,0.336041072,0.736839894,NA
ENSCAFG00000010563,GRB14,57.09876161,0.489235236,1.786257851,0.273888362,0.784170416,0.984030502
ENSCAFG00000010564,SNRPA1,3140.17038,-0.244917313,0.345701686,-0.708464327,0.478656957,0.92651756
ENSCAFG00000010566,PIWIL3,0,NA,NA,NA,NA,NA
ENSCAFG00000010567,BSDC1,845.5148178,-0.231770142,0.261533633,-0.886196316,0.375511748,0.901626362
ENSCAFG00000010568,NEPRO,413.3301926,0.080118425,0.309931454,0.258503691,0.796018201,0.984030502
ENSCAFG00000010570,NA,84.95313165,-0.156286257,0.654867486,-0.238653254,0.811374467,0.986056058
ENSCAFG00000010571,DAPP1,375.6703817,-5.617042992,1.683598482,-3.336331704,NA,NA
ENSCAFG00000010572,NA,5236.909504,-0.30786173,0.248870319,-1.237036746,0.216073441,0.814241744
ENSCAFG00000010573,UCHL5,4002.185235,-0.387611082,0.333154307,-1.163458114,0.244643683,0.836463725
ENSCAFG00000010574,SLC6A3,2.061016381,1.154619842,2.951851382,0.391151075,NA,NA
ENSCAFG00000010575,SELENOS,1679.411219,-0.204264821,0.339033396,-0.602491743,0.546846858,0.946002456
ENSCAFG00000010578,TMEM115,961.1639853,0.437510738,0.190551238,2.296026739,0.021674353,0.383957513
ENSCAFG00000010579,CHSY1,2714.478119,0.109088718,0.471399011,0.231414821,0.816992552,0.986309703
ENSCAFG00000010580,NA,24.38828433,-0.047203,0.379915124,-0.124246172,0.901120366,0.994182294
ENSCAFG00000010581,CYB561D2,119.1570422,-0.072586731,0.241290213,-0.300827499,0.763546038,0.983313749
ENSCAFG00000010582,BOC,243.4466269,0.945828077,1.526768651,0.619496658,0.535589223,0.942312502
ENSCAFG00000010583,SLC17A4,0,NA,NA,NA,NA,NA
ENSCAFG00000010584,CRYAA,0.151790687,-0.022118701,3.11653965,-0.007097199,0.994337302,NA
ENSCAFG00000010585,TSSK3,76.22574323,-0.580814434,0.553345706,-1.04964117,0.293883121,0.857491878
ENSCAFG00000010588,MARCKSL1,2613.452679,-1.324215216,1.12640589,-1.175611054,NA,NA
ENSCAFG00000010589,FGD4,260.2796211,-1.568229281,0.931185518,-1.684121209,0.092158246,0.649008886
ENSCAFG00000010590,NPRL2,935.8557063,-0.058445363,0.138418969,-0.422235217,0.672853339,0.971954039
ENSCAFG00000010591,PTPN7,22.96109245,-3.753875114,1.362413148,-2.755313334,NA,NA
ENSCAFG00000010592,DNAJB14,256.0402372,0.3437928,0.37822229,0.908970225,0.363365843,0.899417106
ENSCAFG00000010593,GSTO1,1949.043956,-0.177926868,0.764710627,-0.232672153,0.816015995,0.986227555
ENSCAFG00000010594,LRRK1,722.5467767,-2.43742959,1.107903768,-2.200037279,0.02780425,0.428356
ENSCAFG00000010595,RGS2,989.8311252,2.170507525,1.163168886,1.86602956,NA,NA
ENSCAFG00000010596,NA,414.7204534,0.401586619,0.43434075,0.92458886,0.35517981,0.894546321
ENSCAFG00000010597,HDAC1,2538.383983,-0.46962311,0.367311298,-1.278542515,0.201058204,0.802134445
ENSCAFG00000010598,TRIP12,9841.775197,0.061977964,0.219328738,0.282580226,0.77749864,0.983735608
ENSCAFG00000010599,HYAL1,78.21343065,1.311028175,0.490368189,2.673558778,0.007505112,0.218631443
ENSCAFG00000010602,ELF3,137.3936655,4.38582587,1.264304824,3.46896238,0.000522473,0.04441553
ENSCAFG00000010603,RGS1,291.2771168,-3.753326532,2.668929513,-1.406304106,NA,NA
ENSCAFG00000010606,SLC17A1,0.077904732,0.45877264,3.11653965,0.147205777,0.882969601,NA
ENSCAFG00000010608,CFAP58,0,NA,NA,NA,NA,NA
ENSCAFG00000010609,ZMYND10,90.56985076,0.272031778,0.398638517,0.682402142,0.494984701,0.932086352
ENSCAFG00000010611,CFAP44,3.055698387,1.677208835,0.842945661,1.989699826,0.046624012,0.524346164
ENSCAFG00000010612,TIMM17A,1722.184405,-0.014459468,0.289380316,-0.049967006,0.960148681,0.997100994
ENSCAFG00000010614,HSF2BP,801.2870833,-0.491852049,0.237067676,-2.074732658,0.038011319,0.48846018
ENSCAFG00000010615,H2AZ1,6821.667879,-0.126585797,0.354648172,-0.356933454,0.721141624,0.979018633
ENSCAFG00000010617,ALDH1A3,7.725608208,0.61721233,2.299561017,0.268404415,0.788388041,0.984030502
ENSCAFG00000010619,BICD1,204.5418486,-0.874341393,1.681864608,-0.519864315,0.603158149,0.958005949
ENSCAFG00000010621,RRP1B,4575.678988,-0.280191365,0.244676411,-1.145150707,0.252146734,0.840565707
ENSCAFG00000010622,NA,0.338298496,-0.02211497,2.79039864,-0.00792538,0.993676528,NA
ENSCAFG00000010623,SORCS3,0.093134432,0.45877264,3.11653965,0.147205777,0.882969601,NA
ENSCAFG00000010624,BRINP3,0,NA,NA,NA,NA,NA
ENSCAFG00000010625,LCK,43.41423707,-0.012307464,0.674362057,-0.018250529,0.985438993,0.999635858
ENSCAFG00000010626,DDIT4L,2.279442489,1.454611255,2.435472576,0.597260371,0.550333558,0.946272641
ENSCAFG00000010627,RASSF1,1004.859839,-0.114969507,0.291153886,-0.394875398,0.692934847,0.975387205
ENSCAFG00000010628,SORCS1,232.3967724,0.735989802,2.498809559,0.294536172,0.768348227,0.983313749
ENSCAFG00000010629,SPICE1,1124.77816,-0.362966173,0.427656698,-0.848732581,0.396030112,0.907653556
ENSCAFG00000010630,COBLL1,1553.502348,-0.659403994,0.529073183,-1.246337964,0.212640346,0.811038459
ENSCAFG00000010637,ANKRD13A,2010.865599,-0.123165888,0.284464888,-0.432973957,0.665033689,0.969436568
ENSCAFG00000010638,NA,1.065921558,1.215993271,2.881625211,0.421981757,0.673038333,NA
ENSCAFG00000010639,RESF1,1734.05737,-2.255776343,0.922216442,-2.446037873,NA,NA
ENSCAFG00000010640,SLC2A10,456.7702561,1.388635568,1.362220204,1.019391405,0.308017185,0.866893188
ENSCAFG00000010641,SLC17A2,0,NA,NA,NA,NA,NA
ENSCAFG00000010642,CSTB,4308.438908,-0.584696222,0.448838959,-1.302685987,0.192681988,0.798092237
ENSCAFG00000010644,PPP3CA,1828.471448,-0.390925998,0.508944534,-0.768111202,0.442421122,0.917439948
ENSCAFG00000010646,RRP1,3040.9537,-0.595141384,0.284314219,-2.093252268,0.036326641,0.480212703
ENSCAFG00000010648,NA,0.260247939,1.486596372,2.846686879,0.522219842,0.601517272,NA
ENSCAFG00000010649,IPO9,3348.408735,0.034140598,0.289111286,0.118088085,0.905997864,0.995123769
ENSCAFG00000010650,NA,616.6104969,0.375277533,0.360660021,1.040529893,0.298093783,0.859690439
ENSCAFG00000010652,STK17B,1013.656651,0.222632599,0.610971788,0.364390965,0.715566082,0.978993816
ENSCAFG00000010653,NA,221.6523354,-0.327972133,0.48933603,-0.670239084,0.502705392,0.933602491
ENSCAFG00000010654,AGPAT3,80.52595077,-1.514387507,1.853027796,-0.817250292,0.413785407,0.910767467
ENSCAFG00000010655,ACRV1,1.387825907,0.470494027,1.177868913,0.399445152,0.68956523,NA
ENSCAFG00000010656,FAM167B,0.32809262,-0.966392889,2.06388551,-0.468239582,0.639613269,NA
ENSCAFG00000010657,HYAL2,682.0780375,0.904246401,0.331801399,2.72526398,0.006425009,0.201718525
ENSCAFG00000010659,FBXO36,11.22677012,0.43204165,0.404895893,1.067043796,0.28595206,0.857062294
ENSCAFG00000010661,XPNPEP1,2609.349189,-0.160554617,0.236257914,-0.679573497,0.496774556,0.933334611
ENSCAFG00000010662,SLC38A11,2.966024561,1.564688076,1.00352746,1.559188103,0.118951866,0.703992447
ENSCAFG00000010664,ANO1,413.2712392,2.07686578,1.780688521,1.166327382,0.243482107,0.835998939
ENSCAFG00000010665,SLC16A14,87.02245044,1.476073018,2.066316074,0.714350063,0.475010743,0.92651756
ENSCAFG00000010666,NA,32.21725497,-0.544294923,0.415140291,-1.311110811,0.189820329,0.794048452
ENSCAFG00000010667,SIDT1,17.78216705,4.402049921,2.448389114,1.797937221,NA,NA
ENSCAFG00000010669,TRAPPC10,2501.21384,-0.46293621,0.239290768,-1.934617927,0.053037199,0.542218614
ENSCAFG00000010670,ZNF496,821.6153577,-0.17627562,0.988618138,-0.178305064,0.858483402,0.991022239
ENSCAFG00000010672,HYAL3,588.4915026,-0.208384648,0.338528423,-0.615560271,0.538184779,0.94347807
ENSCAFG00000010673,HECW2,1027.752238,-0.134287634,0.934040548,-0.143770669,0.885681565,0.992341686
ENSCAFG00000010674,EIF3I,7076.035684,-0.269791929,0.349159915,-0.772688723,0.439706622,0.916744688
ENSCAFG00000010675,ETFBKMT,186.4684501,-0.942385013,0.663073141,-1.421238404,NA,NA
ENSCAFG00000010676,BANK1,231.1631989,-2.51866468,1.343817301,-1.87426124,NA,NA
ENSCAFG00000010677,EYA2,240.0704993,-1.726828231,1.31571265,-1.312466085,0.189362922,0.793502436
ENSCAFG00000010679,ASB7,126.3552665,-0.374463138,0.224408802,-1.668665105,0.095183768,0.658558591
ENSCAFG00000010680,DENND5B,1184.861759,-0.799409734,0.632443664,-1.26400149,NA,NA
ENSCAFG00000010682,SP110,787.4019345,-0.819459892,0.424635656,-1.929795299,0.053632206,0.543461698
ENSCAFG00000010684,LINS1,594.3530208,-0.333703528,0.257241205,-1.297239794,0.194548693,0.799533709
ENSCAFG00000010685,SINHCAF,1165.720221,-0.630192224,0.70008217,-0.900168939,0.368030353,0.899678413
ENSCAFG00000010686,NLRP3,395.5229043,-7.353435639,2.663488779,-2.760828466,NA,NA
ENSCAFG00000010687,NA,4051.333252,-0.435166658,0.291836196,-1.491133258,0.135926512,0.727196303
ENSCAFG00000010688,FGF3,0.093134432,0.45877264,3.11653965,0.147205777,0.882969601,NA
ENSCAFG00000010689,SLC39A8,24.72276359,1.377087578,1.246018112,1.105190659,0.269076984,0.84606431
ENSCAFG00000010691,CERS3,1.474732643,-0.594740345,1.944495194,-0.30585848,0.7597124,NA
ENSCAFG00000010692,USF3,1508.999549,-0.133274703,0.371299083,-0.358941645,0.719638745,0.979018633
ENSCAFG00000010693,FGF19,3.77169447,1.559670849,1.866433804,0.835642199,0.403356221,0.909154572
ENSCAFG00000010694,NAA50,1398.021538,0.180991484,0.319026321,0.567324612,0.570493659,0.949154961
ENSCAFG00000010695,LSMEM2,50.81262545,0.32469657,0.483237898,0.671918679,0.501635468,0.933602491
ENSCAFG00000010696,ADD3,868.9749088,-0.706653101,0.726121363,-0.973188694,0.330459529,0.880767682
ENSCAFG00000010698,LTO1,1374.503069,0.097436348,0.294637055,0.330699573,0.740871425,0.97945814
ENSCAFG00000010699,TMEM234,101.9728071,-0.23110808,0.385940308,-0.598818199,0.549294125,0.946165537
ENSCAFG00000010700,CCND1,3891.145782,0.183063807,1.133360018,0.161523085,0.87168143,0.992341686
ENSCAFG00000010701,IQCC,308.490712,-0.40649359,0.251828126,-1.614170731,0.106490399,0.680004368
ENSCAFG00000010702,NA,41.19598127,0.785463499,0.354923167,2.213052211,0.026894046,0.4254348
ENSCAFG00000010703,CCDC28B,271.8693988,-1.029274457,0.483131383,-2.13042351,0.033136665,0.458628674
ENSCAFG00000010704,SP140,855.3664815,-0.551443352,0.363767412,-1.515922903,0.129538848,0.716314051
ENSCAFG00000010706,MXI1,342.0180399,0.252224914,0.552721976,0.456332341,0.648151011,0.966601577
ENSCAFG00000010707,CCDC150,627.3682555,0.286372411,0.473247719,0.605121587,0.545098212,0.94568921
ENSCAFG00000010708,OR2H10,0,NA,NA,NA,NA,NA
ENSCAFG00000010709,ADAMTS17,56.13006199,0.665735524,1.134259621,0.586933989,0.557248041,0.947353411
ENSCAFG00000010710,KCTD3,4267.367722,-0.047605619,0.999115429,-0.047647767,0.961996963,0.997189306
ENSCAFG00000010711,ATP6V1A,977.242576,-0.532546333,0.38025994,-1.400479717,0.161369713,0.765312795
ENSCAFG00000010713,CAPRIN2,1022.745623,-0.743100568,0.593910689,-1.251199181,0.210861817,0.809527672
ENSCAFG00000010715,TXLNA,1977.015529,-0.359669368,0.225147147,-1.597485789,0.110157463,0.691697069
ENSCAFG00000010716,TPCN2,412.9074251,0.360298904,0.270506811,1.331940227,0.182879831,0.787198844
ENSCAFG00000010717,SP100,749.841315,-1.495957545,0.82907237,-1.804375105,0.071172523,0.597986271
ENSCAFG00000010718,NA,274.2095767,-0.316699936,1.014282466,-0.312240373,0.754857851,0.982356592
ENSCAFG00000010719,SEMA3B,375.6084524,0.866826062,1.501885573,0.577158525,NA,NA
ENSCAFG00000010720,SMNDC1,675.9898987,0.048784275,0.199003564,0.245142722,0.806345924,0.985744738
ENSCAFG00000010721,NA,14.02805589,-1.005505693,0.815568157,-1.232889839,0.217616867,0.814854591
ENSCAFG00000010723,GTF3C3,811.2564462,0.381036522,0.331052113,1.15098653,0.249737777,0.839126833
ENSCAFG00000010724,AIRE,3.737129195,-4.352960196,3.011198866,-1.445590408,NA,NA
ENSCAFG00000010725,GIT2,1430.224649,-0.708829226,0.194524187,-3.643913074,0.000268524,0.029376692
ENSCAFG00000010726,CLPTM1L,5830.036308,0.350622891,0.465934756,0.752514996,0.451741415,0.921446902
ENSCAFG00000010729,MRGPRF,17.29616853,4.235207672,1.528418653,2.770973556,NA,NA
ENSCAFG00000010730,NFKB1,1647.07873,-0.66782802,0.468993169,-1.42396108,0.154457739,0.751745724
ENSCAFG00000010731,USH2A,4.795805484,0.007858298,1.945157222,0.00403993,0.996776611,0.999635858
ENSCAFG00000010732,CAB39,1791.491518,-0.463000518,0.446877992,-1.036078138,0.300165691,0.861484337
ENSCAFG00000010734,ZMYND8,1927.80641,0.103990657,0.406593397,0.255760811,0.798135536,0.984632879
ENSCAFG00000010735,GRAMD1C,30.98134918,0.902494571,0.708808239,1.273256322,0.202927101,0.802501742
ENSCAFG00000010736,KCNJ2,30.42649969,-3.511522481,1.182191259,-2.970350572,0.002974601,0.133270155
ENSCAFG00000010737,KPNA6,1390.83495,0.024422991,0.248335076,0.098346926,0.921656817,0.996496038
ENSCAFG00000010738,SEC22B,1257.858398,-0.079289444,0.225410905,-0.351755138,0.725021905,0.979018633
ENSCAFG00000010739,TERT,515.5282785,-2.261136773,1.094931462,-2.065094347,0.038914074,0.492468353
ENSCAFG00000010740,GNAI2,12456.71508,-0.720192732,0.362399612,-1.987288916,0.046890389,0.524737808
ENSCAFG00000010741,KCNJ16,10.38700576,-6.851387997,3.005965393,-2.279263764,NA,NA
ENSCAFG00000010742,PGAP1,252.8962591,0.272154064,0.500485914,0.543779668,0.586593102,0.954732827
ENSCAFG00000010744,NAV1,2831.050696,0.279761345,0.970185042,0.288358749,0.773072141,0.983313749
ENSCAFG00000010745,IGHMBP2,2248.404021,0.108389461,0.173131324,0.626053438,0.531279891,0.940720653
ENSCAFG00000010747,NA,241.1196391,-0.164243026,0.352685194,-0.465693002,0.641435262,0.964210045
ENSCAFG00000010749,GPR55,46.15274861,-23.97500932,3.003798838,-7.981562885,NA,NA
ENSCAFG00000010750,ZDHHC23,46.37978719,0.397576249,0.514777915,0.772325768,0.439921507,0.916744688
ENSCAFG00000010752,C25H2orf72,41.42877366,2.6509475,2.519377675,1.052223145,0.292697183,0.857491878
ENSCAFG00000010754,SLC38A3,8.192620823,0.325002593,1.507732688,0.215557171,0.829332943,0.98762775
ENSCAFG00000010755,CCDC191,257.8173483,0.429443627,0.584543571,0.73466487,0.46254362,0.923471708
ENSCAFG00000010756,CRCP,988.2157061,-0.26333714,0.373612497,-0.704840287,0.480909634,0.927226756
ENSCAFG00000010757,CPT1A,5412.393366,0.116569689,0.563274896,0.20694991,0.836048978,0.988965857
ENSCAFG00000010758,MAP2K6,83.0774141,-2.464727611,0.862127915,-2.858888533,0.004251281,0.162701971
ENSCAFG00000010759,QTRT2,533.9766883,0.212974964,0.379755805,0.560820826,0.574919688,0.951002857
ENSCAFG00000010760,NA,0.68206239,-0.591582444,3.062688057,-0.193157917,0.846835296,NA
ENSCAFG00000010761,TPST1,370.5009533,0.564302514,0.487423628,1.15772499,0.246976283,0.83872962
ENSCAFG00000010762,SMC3,4785.12208,-0.303223066,0.215287151,-1.408458724,0.158995281,0.762227735
ENSCAFG00000010763,NA,16.72281168,-0.012078204,0.496754647,-0.024314225,0.980601967,0.998996746
ENSCAFG00000010764,GNAT1,10.39574429,0.299919513,1.197363269,0.250483308,0.802213612,0.984912979
ENSCAFG00000010765,TCHP,817.4535738,0.344972749,0.364272102,0.947019404,0.343628892,0.888688599
ENSCAFG00000010766,TESMIN,2.066092606,-1.553732973,1.328808668,-1.169267638,0.242295817,0.83536463
ENSCAFG00000010767,ESRRG,14.57132292,1.628504557,1.702451984,0.956564163,NA,NA
ENSCAFG00000010768,IPO8,1637.405773,-0.614477893,0.565699945,-1.086225831,0.277379092,0.851975765
ENSCAFG00000010769,MANBA,745.233132,-0.464245387,0.468069044,-0.991830997,0.321279974,0.874904703
ENSCAFG00000010770,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000010772,GAL,0.400632271,-2.16135535,3.073787167,-0.703157126,0.481957835,NA
ENSCAFG00000010773,RABGEF1,788.9978068,-0.144155826,0.489955984,-0.294221993,0.768588276,0.983313749
ENSCAFG00000010775,MEF2A,1197.540022,-1.095823188,0.441237597,-2.483521794,0.013009037,0.296908998
ENSCAFG00000010776,OR2W11,0,NA,NA,NA,NA,NA
ENSCAFG00000010777,KHDRBS1,3534.858543,-0.155950537,0.211238233,-0.738268519,0.460351293,0.92227174
ENSCAFG00000010779,CISD2,260.9954754,0.035563606,0.326251676,0.10900666,0.913197208,0.996080745
ENSCAFG00000010780,STT3A,8724.485123,0.018400627,0.329704899,0.055809384,0.955493659,0.997075443
ENSCAFG00000010781,GPATCH2,293.6622619,-0.389568607,0.320571275,-1.215232421,0.224277458,0.822532616
ENSCAFG00000010782,NA,203.2205061,0.091242397,0.352557117,0.258801744,0.795788212,0.984030502
ENSCAFG00000010783,TMEM248,6060.7127,-0.041894108,0.410408656,-0.102079007,0.918693964,0.996496038
ENSCAFG00000010784,TNNI1,50.70477826,0.810408404,1.005244086,0.806180723,0.420138652,0.910767467
ENSCAFG00000010785,RBM20,303.0534253,-1.759577992,1.625641972,-1.082389617,0.27907944,0.852900493
ENSCAFG00000010787,DRD3,0.080531819,-0.503012377,3.11653965,-0.161400923,0.87177764,NA
