"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSCAFG00000012980",8.30890247836947,-0.0440055500465158,0.73178184122963,-0.0601347936873814,0.952048278739701,0.996527067870936
"ENSCAFG00000012981",729.025623433016,0.870686011124718,1.42206380247625,0.612269301566206,0.540359596846239,0.984095724724663
"ENSCAFG00000012982",56.458651031503,-0.214351314528338,0.539356436334448,-0.397420518396154,0.691057387259682,0.990513400512343
"ENSCAFG00000012983",201.125294008942,1.61870485652668,2.16294802479347,0.748378989218309,0.45423159208364,0.974184213825675
"ENSCAFG00000012984",594.243784872162,1.22187914940781,0.893660494750524,1.36727443652851,0.171539301272325,0.876551370142579
"ENSCAFG00000012986",5012.22175419258,0.271100256988182,1.59371402843068,0.170105961390785,0.864926805333277,0.995191041189811
"ENSCAFG00000012990",795.514541847046,-0.0117591302850444,0.219543894773551,-0.0535616364881079,0.957284422260355,0.996527067870936
"ENSCAFG00000012991",1295.76092825889,-0.0837293410108046,0.602462493915102,-0.13897851211731,0.889467129092815,0.995191041189811
"ENSCAFG00000012992",1958.83718103415,0.221505233252287,0.320761903071579,0.690559667875698,0.489842300720458,0.976356171578948
"ENSCAFG00000012994",208.345450723617,3.17914801225417,1.49274068118178,2.12973897766174,NA,NA
"ENSCAFG00000012996",979.826536534588,-0.116466716793132,0.386685266180341,-0.301192538168275,0.763267679481431,0.992669521059378
"ENSCAFG00000012997",216.323146944998,-0.209922821012041,0.448780767000165,-0.467762516685488,0.63995442847694,0.990009917198227
"ENSCAFG00000012999",384.700685419009,-0.317694779550804,0.463776179400612,-0.685017458122569,0.49333290446127,0.977092230046297
"ENSCAFG00000013001",94.9906591460194,1.23466562819795,1.5481677403553,0.797501198361491,0.425160007145507,0.969449043209128
"ENSCAFG00000013004",126.292524875703,-5.10174487598206,1.5512047991375,-3.28889188508103,0.00100582652178098,0.164529552456974
"ENSCAFG00000013005",119.13945267029,2.20150328619887,1.1064683061639,1.98966682907659,0.0466276490466538,0.664252901992494
"ENSCAFG00000013006",7926.69304669725,1.00907556859118,0.991813583299558,1.01740446549864,0.308961058585782,0.941798244421129
"ENSCAFG00000013007",869.751759651075,0.185382286223464,0.259265321276898,0.715029242285259,0.474590974212524,0.975291728891373
"ENSCAFG00000013008",490.728364459161,-0.0898058566542645,0.265389119101312,-0.338393137436736,0.735066944960628,0.992301002150689
"ENSCAFG00000013010",758.770728118545,0.240755584345485,0.29385588363681,0.819298158559406,0.412616322948742,0.966423854224441
"ENSCAFG00000013011",2444.89526928557,0.652489338237514,0.564370548261507,1.15613640762695,0.247625366159724,0.913358192358545
"ENSCAFG00000013012",1393.6487378426,0.302041637815105,0.243268171513911,1.24159949053521,0.214384369843461,0.899324158539749
"ENSCAFG00000013013",2401.57944287153,-0.335244317660393,0.351069900604981,-0.954921846283842,0.339617221078808,0.950184693399374
"ENSCAFG00000013017",224.642458080017,0.530347526631241,0.512665328283604,1.03449072401061,0.300906811039474,0.939424924758228
