,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000002206,TBC1D8,542.497598,0.255866995,0.401094391,0.637922147,0.52352436,0.999485158
ENSCAFG00000002207,TAC1,39.82587095,-1.923457978,2.541373335,-0.7568577,NA,NA
ENSCAFG00000002208,SPIN1,906.837938,-0.42435218,0.190335877,-2.229491288,0.025781234,0.74388099
ENSCAFG00000002209,AASDH,541.8082955,-0.235401496,0.621326899,-0.378868992,0.704785151,0.999485158
ENSCAFG00000002210,EFHC1,43.49898004,-2.122786271,0.967198012,-2.194779399,0.028179426,0.755395404
ENSCAFG00000002212,CDK20,1508.844856,-0.080820087,0.289275059,-0.27938837,0.779946795,0.999485158
ENSCAFG00000002214,TRAM2,946.8479018,-0.847314952,0.537266026,-1.577086418,0.114775642,0.972767709
ENSCAFG00000002215,NA,1083.970364,0.113651791,0.550234307,0.206551627,0.836360042,0.999485158
ENSCAFG00000002217,PPAT,1731.790197,0.151400273,0.282533156,0.535867278,0.592050281,0.999485158
ENSCAFG00000002218,NA,2.180793757,-1.486254284,1.076258888,-1.380944958,0.167295885,0.999094281
ENSCAFG00000002219,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000002222,ASNS,3206.169725,-0.86446261,0.554694095,-1.558449275,0.119126784,0.977162467
ENSCAFG00000002223,NPAS2,133.2059225,-0.198858562,0.667449655,-0.297937921,0.765750545,0.999485158
ENSCAFG00000002224,ZNF169,434.0476152,-0.269861028,0.343771311,-0.785001596,0.432452633,0.999485158
ENSCAFG00000002225,RGP1,533.2460668,-0.266713902,0.333209892,-0.800438127,0.423456998,0.999485158
ENSCAFG00000002226,PDCL3,1207.428957,-0.214811152,0.332487737,-0.646072404,0.518232466,0.999485158
ENSCAFG00000002227,C1GALT1,300.0692902,-0.150106219,0.379445986,-0.395593114,0.692405217,0.999485158
ENSCAFG00000002229,PTPDC1,162.5439824,0.221718503,0.357958198,0.619397752,0.535654362,0.999485158
ENSCAFG00000002232,NA,0.149498758,0.883704436,3.11653965,0.283553086,0.776752894,NA
ENSCAFG00000002233,NPR2,530.8256157,-0.252714251,0.985953328,-0.256314619,0.79770791,0.999485158
ENSCAFG00000002234,BARX1,97.3431239,0.788528305,2.485673413,0.317229247,0.751069659,0.999485158
ENSCAFG00000002235,CHST10,1450.507664,0.468408631,0.336136532,1.393507061,0.163466511,0.999094281
ENSCAFG00000002237,NA,767.9967564,0.224741339,0.257069113,0.874244815,0.381984945,0.999485158
ENSCAFG00000002238,MIOS,1140.936087,0.036431984,0.327413477,0.111272097,0.911400581,0.999485158
ENSCAFG00000002239,LONRF2,67.47084875,0.940746945,0.778997343,1.207638194,0.227186461,0.999485158
ENSCAFG00000002240,HINT2,413.8519138,-0.223732738,0.340422792,-0.657220206,0.511039335,0.999485158
ENSCAFG00000002242,FAM221B,5.780580705,0.041489066,0.63552364,0.065283277,0.947948457,0.999485158
ENSCAFG00000002244,SRP72,6086.509953,-0.049358522,0.251542198,-0.196223626,0.844435136,0.999485158
ENSCAFG00000002246,GLCCI1,171.1194302,-0.88805095,0.674624005,-1.31636429,0.188051802,0.999094281
ENSCAFG00000002248,ARL9,139.2278209,0.823691115,1.249109173,0.659422837,0.509624281,0.999485158
ENSCAFG00000002250,TMEM8B,174.5878505,0.033092694,0.52580939,0.062936674,0.949816931,0.999485158
ENSCAFG00000002253,PHF2,2081.251379,-0.151386321,0.269161332,-0.562437108,0.573818242,0.999485158
ENSCAFG00000002254,REST,967.7459611,-0.322604314,0.309459335,-1.042477243,0.297190471,0.999485158
ENSCAFG00000002255,CILK1,1097.052514,-0.475789427,0.490918446,-0.969182216,0.332454282,0.999485158
ENSCAFG00000002256,NOA1,880.8630556,0.096448314,0.215850415,0.446829414,0.654998232,0.999485158
ENSCAFG00000002257,ICA1,247.3666861,-0.187977346,1.413475721,-0.132989441,0.894201731,0.999485158
ENSCAFG00000002261,FAM120A,6800.386617,-0.002450436,0.25340592,-0.009670002,0.992284575,0.999939302
ENSCAFG00000002264,FBXO9,1364.303196,-0.499060537,0.394288023,-1.265725837,0.205611255,0.999485158
ENSCAFG00000002266,WNK2,322.7629353,-0.241295723,1.228868032,-0.196356091,0.844331462,0.999485158
ENSCAFG00000002270,NINJ1,1259.492228,-0.353696134,0.375392289,-0.942204047,0.346088182,0.999485158
ENSCAFG00000002271,PHF14,689.4615086,-0.615325669,0.421544567,-1.459693037,0.144374456,0.995397391
ENSCAFG00000002273,GCM1,3.493299412,1.711151644,1.674361739,1.021972495,0.306793919,0.999485158
ENSCAFG00000002275,CARD19,387.2765867,-0.081367377,0.397022486,-0.204944001,0.837615877,0.999485158
ENSCAFG00000002276,ELOVL5,1942.11644,-0.173900858,0.308706472,-0.563321062,0.573216279,0.999485158
ENSCAFG00000002277,SUSD3,4.203360462,1.251561947,1.535988901,0.814824864,0.415172566,0.999485158
ENSCAFG00000002278,EIF5B,9163.946294,-0.16624652,0.363514714,-0.457330924,0.647433206,0.999485158
ENSCAFG00000002280,THSD7A,28.97200223,2.790338617,1.756583341,1.588503404,0.112172552,0.96887186
ENSCAFG00000002281,RECK,543.3640694,0.044864126,0.813482093,0.055150723,0.956018386,0.999485158
ENSCAFG00000002283,FGD3,265.5573146,-1.020623818,2.060068623,-0.495431952,NA,NA
ENSCAFG00000002285,NA,0.318561815,-0.078074651,2.059545113,-0.037908687,0.969760487,NA
ENSCAFG00000002287,TXNDC9,828.524355,-0.219127888,0.390054035,-0.561788543,0.574260099,0.999485158
ENSCAFG00000002288,GCLC,1927.830582,-0.261057745,0.465225237,-0.561142699,0.574700262,0.999485158
ENSCAFG00000002289,BICD2,2220.400339,0.117524957,0.194892841,0.603023466,0.546493079,0.999485158
ENSCAFG00000002290,NA,123.5325725,-0.059592503,0.263601829,-0.226070143,0.821146866,0.999485158
ENSCAFG00000002291,LYG1,4.20129012,2.800514525,2.00470053,1.396974004,NA,NA
ENSCAFG00000002292,CLTA,6366.953441,-0.390235919,0.253461909,-1.53962353,0.123652147,0.982746994
ENSCAFG00000002293,IPPK,768.7954343,0.22213767,0.23143275,0.959836797,0.33713736,0.999485158
ENSCAFG00000002294,MITD1,63.7574048,0.121351741,0.421350991,0.288006301,0.773341915,0.999485158
ENSCAFG00000002296,POLR2B,4199.033465,0.039841598,0.189745858,0.209973482,0.83368837,0.999485158
ENSCAFG00000002297,LIPT1,398.4986569,0.072620636,0.330695444,0.219599747,0.826182889,0.999485158
ENSCAFG00000002300,KLHL31,52.06094338,-1.278163634,0.758815212,-1.68442015,0.092100499,0.942504615
ENSCAFG00000002301,ECM2,89.64900382,1.081925657,1.132011739,0.955754803,0.339196128,0.999485158
ENSCAFG00000002304,GNE,1445.258888,-0.1349346,0.29699664,-0.454330392,0.649591045,0.999485158
ENSCAFG00000002305,LRRC1,313.9568694,-0.659928048,0.411156392,-1.605053602,0.108482009,0.967807773
ENSCAFG00000002306,TMEM106B,1300.214084,-0.847056315,0.591486364,-1.432080883,0.152120675,0.995397391
ENSCAFG00000002307,ASPN,9.976773082,0.5500508,1.44885317,0.379645647,0.704208472,0.999485158
ENSCAFG00000002308,VWDE,276.1131713,1.311358526,0.979987356,1.33813821,0.180851387,0.999094281
ENSCAFG00000002309,OMD,60.76093848,0.755605295,2.138673136,0.353305646,0.723859313,0.999485158
ENSCAFG00000002310,TSGA10,105.8566088,0.148363919,0.3434139,0.432026541,0.665722123,0.999485158
ENSCAFG00000002313,OGN,958.0299291,1.191397446,1.559396594,0.76401183,0.444860193,0.999485158
ENSCAFG00000002315,RNF38,911.8852452,-0.487693068,0.400601925,-1.217400709,0.223451793,0.999485158
ENSCAFG00000002316,MLIP,50.36366344,5.033404978,2.285777875,2.202053416,NA,NA
ENSCAFG00000002317,CRSP-4,0,NA,NA,NA,NA,NA
ENSCAFG00000002319,CRACDL,72.44035775,-0.148309537,1.949556012,-0.076073494,0.939360628,0.999485158
ENSCAFG00000002322,TINAG,7.476703373,3.472657545,2.938482655,1.18178596,NA,NA
ENSCAFG00000002323,MGAT4A,701.266841,0.08846065,0.435533298,0.203108811,0.839049985,0.999485158
ENSCAFG00000002324,NOL8,2638.226518,0.283636911,0.221719222,1.279261706,0.200804913,0.999485158
ENSCAFG00000002325,NA,0.183361871,-0.07808058,3.11653965,-0.025053614,0.9800122,NA
ENSCAFG00000002327,FAM83B,7.887161882,-1.663686475,2.86113344,-0.581478113,NA,NA
ENSCAFG00000002328,HCRTR2,0.104412733,-0.558974256,3.11653965,-0.179357338,0.857657127,NA
ENSCAFG00000002330,IGFBP7,2393.937637,-0.328886027,1.136212864,-0.289458109,0.772230832,0.999485158
ENSCAFG00000002331,GFRAL,0,NA,NA,NA,NA,NA
ENSCAFG00000002332,NA,200.5625193,-0.002799253,0.27795343,-0.010070943,0.991964686,0.999939302
ENSCAFG00000002333,NA,99.92036869,0.414534285,0.364510097,1.137236768,0.25543932,0.999485158
ENSCAFG00000002334,MELK,1618.340387,-0.356720405,0.258146463,-1.381852773,0.167016911,0.999094281
ENSCAFG00000002335,NA,8.390720931,0.860926421,0.597609975,1.440615882,0.149693231,0.995397391
ENSCAFG00000002336,NA,1176.626288,0.084124771,0.427950931,0.196575739,0.844159558,0.999485158
ENSCAFG00000002337,NA,148.2154645,-0.105710397,0.352699267,-0.299718222,0.764392098,0.999485158
ENSCAFG00000002340,IARS1,5913.148279,-0.026660989,0.233854943,-0.114006523,0.909232622,0.999485158
ENSCAFG00000002341,HMGCLL1,23.11976813,-2.004580557,2.266380753,-0.884485343,NA,NA
ENSCAFG00000002342,ETV1,2147.363689,2.196603209,1.281341005,1.714300254,0.086473597,0.929375166
ENSCAFG00000002344,INPP4A,486.0789625,-0.065676269,0.293851406,-0.223501631,0.823145114,0.999485158
ENSCAFG00000002345,BMP5,0.422000996,-2.265063047,3.071779805,-0.737378064,0.460892471,NA
ENSCAFG00000002346,MFSD14B,1174.808774,-0.202145078,0.366596687,-0.551409995,0.58135265,0.999485158
ENSCAFG00000002348,COL21A1,32.18833636,0.927592095,1.517873623,0.611112863,0.541124865,0.999485158
ENSCAFG00000002349,UBE2M,3905.244704,0.034103604,0.139970123,0.243649166,0.807502547,0.999485158
ENSCAFG00000002351,NA,131.241343,-0.458310289,0.334528733,-1.370017713,0.170681372,0.999094281
ENSCAFG00000002352,CHMP2A,1974.634586,-0.257675712,0.331824181,-0.776542899,0.437428502,0.999485158
ENSCAFG00000002354,NA,9063.211654,-0.016685124,0.210023107,-0.079444228,0.936679291,0.999485158
ENSCAFG00000002356,ZBTB45,235.6833778,-0.118082571,0.184113673,-0.641356881,0.521290841,0.999485158
ENSCAFG00000002357,PAX5,7.714414129,-0.645036563,1.912204469,-0.337326145,NA,NA
ENSCAFG00000002358,VWA3B,0.969940613,-0.480167063,1.846232755,-0.260079376,0.794802546,NA
ENSCAFG00000002360,NA,212.7970345,0.215585208,0.369623578,0.583256105,0.559720907,0.999485158
ENSCAFG00000002361,ZNF584,73.26511618,0.096511767,0.327835158,0.294391144,0.768459033,0.999485158
ENSCAFG00000002363,RNF225,2.345164725,0.703590718,1.147491354,0.613155572,0.539773478,0.999485158
ENSCAFG00000002364,ADGRL3,975.9564357,-0.846293493,2.048976058,-0.413032397,0.679582878,0.999485158
ENSCAFG00000002365,TMEM131,3258.726552,0.125249934,0.367299633,0.341002067,0.733102026,0.999485158
ENSCAFG00000002366,RPS5,12047.8588,0.176127635,0.179984286,0.978572289,0.327791357,0.999485158
ENSCAFG00000002367,A1BG,6.683657136,0.766320086,0.831319748,0.921811478,0.356626919,0.999485158
ENSCAFG00000002370,GRHPR,967.4067697,-0.734526785,0.286253151,-2.566004192,0.010287758,0.595326428
ENSCAFG00000002371,ZAP70,122.8570219,-8.21467607,2.103172753,-3.905849416,NA,NA
ENSCAFG00000002372,ZNF8,393.4073871,-0.103269694,0.707676982,-0.145927728,0.883978442,0.999485158
ENSCAFG00000002375,NA,9.360830518,-0.334898587,0.492547279,-0.67993186,0.496547607,0.999485158
ENSCAFG00000002377,POLR1E,1950.045796,-0.414061846,0.296515702,-1.396424687,0.162586645,0.999094281
ENSCAFG00000002380,ACTR1B,1983.639861,-0.31663093,0.292025689,-1.084257111,0.278250816,0.999485158
ENSCAFG00000002382,FBXO10,185.0282007,-0.362235771,0.326514922,-1.109400357,0.267257509,0.999485158
ENSCAFG00000002386,FRMPD1,26.73907879,0.058641681,0.994530468,0.058964187,0.952980633,0.999485158
ENSCAFG00000002387,COX5B,3667.640096,0.043913482,0.223766593,0.196246821,0.844416983,0.999485158
ENSCAFG00000002390,FAM178B,28.02630356,1.859764019,1.741493915,1.067913016,0.285559751,0.999485158
ENSCAFG00000002391,EXOSC3,433.6835044,-0.398248291,0.297037569,-1.340733741,0.180006915,0.999094281
ENSCAFG00000002392,ZSCAN18,490.6514672,-1.34182326,1.84243285,-0.728288828,0.4664368,0.999485158
ENSCAFG00000002393,SEMA4C,505.3767816,-0.412383218,0.572282589,-0.720593683,0.471159542,0.999485158
ENSCAFG00000002394,DCAF10,408.4273521,-0.605283907,0.263992422,-2.29280789,0.021859068,0.72983256
ENSCAFG00000002395,SLC25A51,542.7551708,-0.368762251,0.294692247,-1.251346971,0.210807915,0.999485158
ENSCAFG00000002396,ANKRD39,695.5724146,-0.008153454,0.363170819,-0.022450742,0.982088404,0.999939302
ENSCAFG00000002397,SHB,973.1235705,-0.951799264,0.583244509,-1.631904371,0.102699633,0.958723919
ENSCAFG00000002399,NA,21.31070469,0.003694303,0.411565221,0.008976227,0.992838103,0.999939302
ENSCAFG00000002400,ALDH1B1,0,NA,NA,NA,NA,NA
ENSCAFG00000002402,DGKB,1.310972416,2.030627616,1.565148143,1.297402821,0.194492622,NA
ENSCAFG00000002403,CCDC180,9.321746456,-1.643259272,1.254275984,-1.310125756,0.190153297,0.999485158
ENSCAFG00000002404,CNNM4,1100.860722,0.137790666,0.385800294,0.357155418,0.720975459,0.999485158
ENSCAFG00000002406,LMAN2L,613.2861677,0.201648508,0.438007651,0.460376679,0.645245871,0.999485158
ENSCAFG00000002409,NA,3.970351941,-0.037556207,0.737804508,-0.050902654,0.959403091,0.999485158
ENSCAFG00000002411,FER1L5,20.36356036,0.327714541,0.560766677,0.584404449,0.558948234,0.999485158
ENSCAFG00000002412,NA,66.92964198,0.146974679,1.189208709,0.123590315,0.901639661,0.999485158
ENSCAFG00000002413,DST,8017.684314,-0.365289939,0.711201907,-0.513623396,0.607515319,0.999485158
ENSCAFG00000002414,AGMO,132.1609937,3.111985345,1.673176055,1.859927015,0.062895853,0.896230148
ENSCAFG00000002416,TDRD7,397.298783,-0.01359487,0.724127869,-0.018774129,0.985021292,0.999939302
ENSCAFG00000002419,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000002421,ZNF550,41.58963016,0.314219232,1.41549382,0.221985591,0.8243251,0.999485158
ENSCAFG00000002424,BZW2,7443.15932,1.408961097,0.638832243,2.205525962,0.027417208,0.754988612
ENSCAFG00000002425,KANSL3,2673.842114,0.368668792,0.329142424,1.120088949,0.262675859,0.999485158
ENSCAFG00000002426,SOSTDC1,8.965615946,-2.958874606,1.515199286,-1.952795671,0.050843812,0.859167845
ENSCAFG00000002427,TMOD1,71.91969166,-0.04890436,1.121623685,-0.043601397,0.965222138,0.999485158
ENSCAFG00000002428,ANKMY2,1311.403045,0.81838148,0.573606918,1.426728748,0.153658096,0.995397391
ENSCAFG00000002431,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000002432,TSPAN13,94.88343807,0.544999195,0.955096692,0.570622011,0.568255895,0.999485158
ENSCAFG00000002433,OXER1,4.623927566,0.810010445,1.003595949,0.807108126,0.419604191,0.999485158
ENSCAFG00000002435,HAAO,96.77264689,2.644809985,2.085003332,1.26849197,NA,NA
ENSCAFG00000002437,AGR2,0,NA,NA,NA,NA,NA
ENSCAFG00000002439,TSTD2,810.4729525,-0.222168413,0.205304022,-1.082143497,0.27918877,0.999485158
ENSCAFG00000002440,NA,152.0713585,1.17286967,0.701179285,1.672710096,0.094384381,0.947685699
ENSCAFG00000002441,NA,0.665324731,-0.433838608,3.059453134,-0.141802665,0.887235879,NA
ENSCAFG00000002445,NCBP1,3682.772149,-0.231129201,0.239692912,-0.964272154,0.334909498,0.999485158
ENSCAFG00000002447,BEND6,404.9200296,-0.879804289,0.917083949,-0.959349784,0.337382563,0.999485158
ENSCAFG00000002448,AHR,1028.796948,0.291978894,0.669414106,0.436170813,0.662712803,0.999485158
ENSCAFG00000002451,ZNF451,975.8219218,-0.691760292,0.381663918,-1.812485431,0.069911223,0.913377694
ENSCAFG00000002453,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000002454,XPA,837.1009524,-0.991588236,0.367899567,-2.695268829,0.007033186,0.517036081
ENSCAFG00000002455,NA,76.30255787,0.056427534,0.348136893,0.162084326,0.871239449,0.999485158
ENSCAFG00000002456,ZNF268,246.5653983,-0.629437482,1.288683364,-0.488434553,0.625242073,0.999485158
ENSCAFG00000002459,RAB23,567.9914627,-0.535636786,0.341655045,-1.567770749,0.116934644,0.977162467
ENSCAFG00000002460,TRMO,293.9997485,-0.717807007,0.294365854,-2.438485978,0.014748931,0.655256937
ENSCAFG00000002461,HEMGN,2.046707646,-2.931663474,0.996377816,-2.942321102,0.003257619,0.454367944
ENSCAFG00000002463,THADA,619.349672,0.03639429,0.330471255,0.110128458,0.912307499,0.999485158
ENSCAFG00000002467,SNX13,2327.929518,1.369252436,0.621617223,2.202726028,NA,NA
ENSCAFG00000002469,NANS,9484.821773,-0.555381719,0.254372746,-2.183338144,0.029010917,0.758218633
ENSCAFG00000002470,KHDRBS2,0.594956512,-1.25666152,3.074003365,-0.40880291,0.682684304,NA
ENSCAFG00000002471,TRIM14,1172.718432,-0.891652936,0.870380782,-1.024440055,0.305627471,0.999485158
ENSCAFG00000002473,NA,17.90531155,1.069107121,0.643730251,1.660799876,0.096753646,0.949553154
ENSCAFG00000002477,CORO2A,314.3662563,-1.298295333,0.812448841,-1.598002566,0.110042406,0.968641987
ENSCAFG00000002479,ZNF667,120.73592,-0.101431127,0.522339797,-0.194186099,0.846030167,0.999485158
ENSCAFG00000002481,ZNF787,321.2996678,0.006780147,0.107965404,0.062799251,0.949926362,0.999485158
ENSCAFG00000002482,LGSN,1.003117597,-2.289143575,2.311719025,-0.990234345,0.322059589,NA
ENSCAFG00000002483,TBC1D2,875.6682323,-1.025400753,0.887959114,-1.154783747,0.248178994,0.999485158
ENSCAFG00000002484,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000002485,OR13P4,0,NA,NA,NA,NA,NA
ENSCAFG00000002486,OR13P3,0,NA,NA,NA,NA,NA
ENSCAFG00000002487,GABBR2,348.0729698,3.09392543,1.165318916,2.655003182,0.007930766,0.532812074
ENSCAFG00000002488,OR13P5,0,NA,NA,NA,NA,NA
ENSCAFG00000002489,PLEKHH2,435.6734729,-0.129623226,0.788237344,-0.164446949,0.869379307,0.999485158
ENSCAFG00000002490,PTP4A1,2707.963009,-0.582358339,0.38209749,-1.524109304,0.127481409,0.982746994
ENSCAFG00000002491,NA,0.588176266,-1.333604189,2.119011919,-0.629351906,0.529118697,NA
ENSCAFG00000002492,ANKS6,582.5429982,-0.458118614,0.778472191,-0.588484237,0.556207311,0.999485158
ENSCAFG00000002493,PHF3,3639.238992,-0.7079208,0.305126971,-2.320085958,0.020336228,0.707572288
ENSCAFG00000002494,GALNT12,461.642148,-2.555814509,0.974134559,-2.623677073,NA,NA
ENSCAFG00000002495,NA,2.800562823,-1.270043658,0.898624545,-1.413319573,0.157561781,0.999094281
ENSCAFG00000002498,HDAC9,659.4854229,1.316379325,1.151422056,1.143263948,0.252929019,0.999485158
ENSCAFG00000002499,DYNC2LI1,550.4763995,-0.598180311,0.716327012,-0.83506597,0.403680566,0.999485158
ENSCAFG00000002500,SLC2A1,2969.90522,-0.818387707,0.473817084,-1.727222874,0.084127644,0.924438191
ENSCAFG00000002501,NLRP5,0,NA,NA,NA,NA,NA
ENSCAFG00000002504,ABCG5,0.409939442,-2.225514023,2.680322789,-0.830315674,0.406360328,NA
ENSCAFG00000002505,ZNF691,224.9441075,-0.300320865,0.225352619,-1.332670842,0.182639846,0.999094281
ENSCAFG00000002506,FERD3L,1.045172708,2.908287745,3.031528793,0.959346898,0.337384017,NA
ENSCAFG00000002509,ERMAP,1.820539834,-1.856998325,1.455751962,-1.275628249,0.202086963,0.999485158
ENSCAFG00000002511,POLR1F,1516.177601,1.025843233,0.624090516,1.643741104,NA,NA
ENSCAFG00000002512,SVBP,370.2190452,-0.063813636,0.395140971,-0.161495873,0.871702862,0.999485158
ENSCAFG00000002513,TMEM196,4.86574097,0.961330709,2.392316912,0.40184087,NA,NA
ENSCAFG00000002514,TMEM269,0.293225665,-1.616483917,3.106519548,-0.520352083,0.602818201,NA
ENSCAFG00000002515,MACC1,8.094612864,-0.434346384,1.312451918,-0.330942702,0.740687766,0.999485158
ENSCAFG00000002516,C15H1orf50,619.1017468,-0.527781382,0.316999979,-1.664925606,0.095927599,0.949553154
ENSCAFG00000002518,ABCG8,0.162987427,-0.07808058,3.11653965,-0.025053614,0.9800122,NA
ENSCAFG00000002519,ITGB8,153.9023975,-0.32687278,1.01871045,-0.320869173,0.748309536,0.999485158
ENSCAFG00000002520,NLRP13,0,NA,NA,NA,NA,NA
ENSCAFG00000002522,NA,0.2355291,-0.558971636,2.845410654,-0.196446736,0.844260519,NA
ENSCAFG00000002524,NA,5.882839823,-0.380139757,0.771025696,-0.493031243,0.621990512,0.999485158
ENSCAFG00000002525,COL15A1,5399.30095,-0.558276488,1.063958651,-0.524716339,0.599780397,0.999485158
ENSCAFG00000002526,P3H1,4207.134619,-0.142153005,0.377053672,-0.37701,0.706166174,0.999485158
ENSCAFG00000002527,LRPPRC,6490.053651,0.149396949,0.346148846,0.431597421,0.666034033,0.999485158
ENSCAFG00000002528,TGFBR1,940.2645461,0.611449577,0.503119989,1.215315611,0.22424574,0.999485158
ENSCAFG00000002531,EPN1,4890.132133,-0.164096558,0.198382613,-0.827172078,0.408139535,0.999485158
ENSCAFG00000002532,ALG2,365.2865001,-0.393750711,0.359604764,-1.094954101,0.273536745,0.999485158
ENSCAFG00000002533,SEC61B,3113.817565,-0.12394588,0.370330398,-0.334689998,0.737858947,0.999485158
ENSCAFG00000002535,PPM1B,888.9243999,-0.109023859,0.332593099,-0.327799522,0.743063249,0.999485158
ENSCAFG00000002538,SLC3A1,122.5516629,-0.159901013,0.314695253,-0.508113838,0.611373511,0.999485158
ENSCAFG00000002539,STX17,261.7337986,0.019564226,0.294958782,0.066328677,0.947116153,0.999485158
ENSCAFG00000002540,CLDN19,4.655061308,-0.618942725,1.066418246,-0.580393975,0.561648967,0.999485158
ENSCAFG00000002541,NA,39286.88608,-0.296563634,0.277472097,-1.06880525,0.285157433,0.999485158
ENSCAFG00000002542,ERP44,2531.545784,-0.289470114,0.238178848,-1.215347696,0.224233508,0.999485158
ENSCAFG00000002543,PREPL,821.7263023,0.122320457,0.341524374,0.358160256,0.720223388,0.999485158
ENSCAFG00000002544,PPIH,2039.312193,-0.399565772,0.387007052,-1.032450882,0.301860946,0.999485158
ENSCAFG00000002545,LMBRD1,1200.549332,-0.325272891,0.267200098,-1.217338217,0.223475559,0.999485158
ENSCAFG00000002546,CAMKMT,112.1221162,-0.19645943,0.394246446,-0.4983163,0.618261121,0.999485158
ENSCAFG00000002547,SIX3,6.669547538,3.742750237,2.270121683,1.648700272,NA,NA
ENSCAFG00000002548,NA,40.35464345,0.375561752,0.353469769,1.062500346,0.288008601,0.999485158
ENSCAFG00000002549,CCDC30,516.5894029,-0.606795656,0.723897037,-0.838234755,0.401898871,0.999485158
ENSCAFG00000002550,SIX2,23.91545374,-1.669881277,1.258568408,-1.326810102,0.184571508,0.999094281
ENSCAFG00000002551,U2AF2,7250.239553,0.036968108,0.120208422,0.307533424,0.758437386,0.999485158
ENSCAFG00000002552,INVS,1505.318797,-0.237875415,0.404895566,-0.587498195,0.556869162,0.999485158
ENSCAFG00000002553,PPCS,487.1153663,-0.418632354,0.254946309,-1.642041238,0.100581458,0.957085861
ENSCAFG00000002554,SRBD1,647.2893661,-0.359447842,0.397884493,-0.903397464,0.366314986,0.999485158
ENSCAFG00000002556,ZMYND12,0.630033889,-1.516616156,1.446285575,-1.048628419,0.294349171,NA
ENSCAFG00000002557,RIMKLA,292.1327227,-0.103287507,0.417290448,-0.247519462,0.804506232,0.999485158
ENSCAFG00000002558,CCDC106,1083.542213,0.062209523,0.201971876,0.308010818,0.7580741,0.999485158
ENSCAFG00000002560,NA,31.54395357,-0.090453976,0.351714587,-0.257180053,0.797039781,0.999485158
ENSCAFG00000002561,FIZ1,680.4903904,-0.111539626,0.288381596,-0.386777893,0.698920644,0.999485158
ENSCAFG00000002562,COL19A1,0.776254014,-2.496601964,2.73828591,-0.911738966,0.361906146,NA
ENSCAFG00000002563,FOXJ3,1052.760938,-0.302629073,0.232370825,-1.302354001,0.1927954,0.999485158
ENSCAFG00000002564,ZNF865,741.1580896,-0.159773576,0.265013923,-0.602887479,0.546583546,0.999485158
ENSCAFG00000002565,TEX10,800.9010344,-0.226798195,0.274407337,-0.826501933,0.408519422,0.999485158
ENSCAFG00000002568,GUCA2A,1.47711245,-1.050386729,1.192857828,-0.88056322,0.378554273,0.999485158
ENSCAFG00000002573,SSC5D,205.5381658,-3.81449033,1.099669193,-3.468761655,0.000522863,0.183419007
ENSCAFG00000002574,GUCA2B,0,NA,NA,NA,NA,NA
ENSCAFG00000002575,NAT14,120.4462951,-0.912879106,0.584631961,-1.56145946,0.118415382,0.977162467
ENSCAFG00000002576,HIVEP3,693.1676594,-0.32667673,0.985680281,-0.331422609,0.74032529,0.999485158
ENSCAFG00000002577,MSANTD3-TMEFF1,453.8780752,-0.291553141,1.009083704,-0.288928599,0.772636018,0.999485158
ENSCAFG00000002579,EDN2,212.1772172,-1.613428485,1.773957196,-0.909508126,0.36308197,0.999485158
ENSCAFG00000002580,ISOC2,364.0932829,-0.148734719,0.251715621,-0.590883945,0.554598184,0.999485158
ENSCAFG00000002581,CAVIN4,20.04826968,-0.822280429,1.535985903,-0.535343734,0.59241219,0.999485158
ENSCAFG00000002585,RPL28,20226.664,0.064968006,0.307110968,0.211545703,0.832461473,0.999485158
ENSCAFG00000002586,PLPPR1,1.151014733,1.804710543,1.916608651,0.941616611,0.346388962,NA
ENSCAFG00000002587,TMEM190,24.51553779,0.042509846,0.863927396,0.049205346,0.960755651,0.999485158
ENSCAFG00000002588,IL11,273.5301503,0.127514405,1.203363535,0.10596499,0.91561013,0.999485158
ENSCAFG00000002589,COL9A1,0.167601928,0.883704436,3.11653965,0.283553086,0.776752894,NA
ENSCAFG00000002590,NA,0.076968842,0.40281076,3.11653965,0.129249362,0.897160339,NA
ENSCAFG00000002592,SCMH1,715.2709614,-0.87014947,0.465403427,-1.869667087,0.061530063,0.887027791
ENSCAFG00000002594,KMT5C,312.0110399,-0.020790865,0.856503458,-0.024274117,NA,NA
ENSCAFG00000002595,TMEM150B,43.59960924,1.748917365,0.856029813,2.043056607,NA,NA
ENSCAFG00000002596,ZNF189,226.3164987,-0.146832324,0.32755903,-0.448262178,0.653963993,0.999485158
ENSCAFG00000002598,ALDOB,0.765592203,-1.10603206,2.195297897,-0.503818667,0.614388809,NA
ENSCAFG00000002599,FAM135A,691.4202231,-0.42795293,0.715260357,-0.598317697,0.54962797,0.999485158
ENSCAFG00000002600,SLFNL1,5.807900059,-0.721340629,1.578751757,-0.45690567,0.647738849,0.999485158
ENSCAFG00000002601,BRSK1,81.09699399,1.740523519,0.751028872,2.317518784,0.020475489,0.710921009
