,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000004985,ACTR3,11718.86042,-0.014281248,0.400714212,-0.035639486,0.971569823,0.999771101
ENSCAFG00000004986,GDPD4,51.64656078,-3.309504207,1.145809016,-2.888355877,0.003872615,0.263479087
ENSCAFG00000004988,DMRTC2,0,NA,NA,NA,NA,NA
ENSCAFG00000004989,ACOX1,1029.208678,0.065456693,0.191322911,0.342126787,0.73225548,0.998639729
ENSCAFG00000004990,SLC35F5,690.5340825,-0.057536155,0.455167766,-0.126406479,0.899410174,0.999191357
ENSCAFG00000004991,PPARG,774.9966705,-0.124063475,0.213780679,-0.580330624,0.56169168,0.986321618
ENSCAFG00000004994,SYN2,57.69590144,0.195333702,1.475302057,0.132402514,0.894665926,0.999191357
ENSCAFG00000004995,DMAC2,733.2576779,0.342959762,0.18740862,1.830010601,0.067248354,0.703289721
ENSCAFG00000004996,NA,332.3734065,1.601797786,1.157390955,1.383972961,0.166366734,0.835155057
ENSCAFG00000004998,GPR39,23.38237828,-6.214392627,1.677600267,-3.704334547,0.000211946,0.046982379
ENSCAFG00000005000,LYPD1,0.173513874,-0.986154509,3.11653965,-0.316426107,0.751679104,NA
ENSCAFG00000005001,NA,66.86545939,0.109972835,0.331423153,0.331820013,0.740025172,0.998639729
ENSCAFG00000005002,TIMP4,2.114861122,-0.698700777,1.196609139,-0.583900586,0.559287199,0.984773353
ENSCAFG00000005003,NCKAP5,58.12322654,1.476640152,1.310877482,1.126451688,0.259974379,0.898878881
ENSCAFG00000005005,TAMM41,371.0192305,0.010785941,0.176588944,0.061079365,0.951296003,0.999583173
ENSCAFG00000005006,NA,1242.157906,0.189456837,0.311455374,0.60829529,0.542991644,0.982666201
ENSCAFG00000005007,CDK3,102.6511084,0.863851747,0.70607407,1.223457686,0.221156877,0.880186606
ENSCAFG00000005008,MGAT5,1309.349266,0.226674283,0.911749788,0.248614571,0.803658936,0.999191357
ENSCAFG00000005012,TMEM163,8.305482101,-1.342223133,1.390811371,-0.965064825,0.334512344,0.940870743
ENSCAFG00000005013,SLC22A13,3.019652117,-3.506071215,1.300552514,-2.695832101,0.007021305,0.33990782
ENSCAFG00000005014,TGFB1,2293.458372,0.261167953,0.668505234,0.390674508,0.696037844,0.997034862
ENSCAFG00000005015,CCDC97,745.0372052,0.212213372,0.230208131,0.921832653,0.356615873,0.948379699
ENSCAFG00000005016,DIS3,1594.761163,-0.272355133,0.327327472,-0.832057057,0.405376739,0.963931207
ENSCAFG00000005018,ATG7,394.5790743,0.172694782,0.316518416,0.545607374,0.585335855,0.988520986
ENSCAFG00000005019,GATA3,938.4039189,-1.564480482,1.218124378,-1.284335582,0.199024562,0.86617587
ENSCAFG00000005020,ACMSD,1.386035805,-0.729383232,1.910559113,-0.381764284,0.702636213,NA
ENSCAFG00000005021,EVPL,397.1835893,-1.00551936,0.769136813,-1.307334851,0.191099013,0.854742079
ENSCAFG00000005022,TAF3,821.9101506,0.09343117,0.123536083,0.756306721,0.449465319,0.973551481
ENSCAFG00000005023,HRH1,13.29421375,-0.610103661,1.659789512,-0.367578935,0.713187225,0.998639729
ENSCAFG00000005024,ATP5F1C,3985.123929,0.160382999,0.188371238,0.851419786,0.394536205,0.959528439
ENSCAFG00000005025,SLC22A14,0.068343796,0.456521848,3.11653965,0.146483568,0.883539661,NA
ENSCAFG00000005026,HNRNPUL1,19702.79535,-0.060956852,0.256142672,-0.237980072,0.81189655,0.999191357
ENSCAFG00000005027,SRP68,3642.946373,0.105667401,0.230631725,0.458165072,0.646833851,0.992141653
ENSCAFG00000005028,XYLB,306.6932946,-0.582871934,0.566590178,-1.028736389,0.303603565,0.924215233
ENSCAFG00000005029,GALR2,8.44837248,1.984790591,1.141341067,1.738998664,0.082034998,0.734738761
ENSCAFG00000005030,ZACN,11.03532162,0.124973493,0.654001749,0.191090457,0.848454724,0.999191357
ENSCAFG00000005031,CCNT2,551.1693198,-0.64827564,0.480276875,-1.349795659,0.177081538,0.843044638
ENSCAFG00000005032,PIBF1,478.4931976,-0.138238723,0.315078827,-0.438743295,0.660847552,0.993751005
ENSCAFG00000005033,SLC6A1,5.898334659,-0.493526896,1.916747681,-0.25748141,0.796807164,0.999191357
ENSCAFG00000005034,KIN,457.0360671,-0.04275014,0.144058366,-0.296755694,0.766653034,0.998639729
ENSCAFG00000005035,ACVR2B,78.03785594,-0.232986385,0.49890334,-0.466997044,0.640501993,0.992141653
ENSCAFG00000005036,DPP6,0.734256652,1.34360211,2.86232853,0.469408768,0.638777482,NA
ENSCAFG00000005037,KLF5,2004.862342,0.197372043,0.894566634,0.220634256,0.825377226,0.999191357
ENSCAFG00000005038,MAP3K19,1.431510823,-1.746404724,1.467128918,-1.190355328,0.233906763,NA
ENSCAFG00000005039,EXOG,268.1611988,-0.237053579,0.419816939,-0.564659395,0.572305458,0.987235979
ENSCAFG00000005040,KLF12,146.690727,-1.464605552,0.453722053,-3.227979643,0.001246678,0.145148022
ENSCAFG00000005041,AXL,7561.576681,-0.420585187,1.369123354,-0.307193056,0.758696431,0.998639729
ENSCAFG00000005042,RAB3GAP1,1479.296254,0.22232569,0.377935028,0.588264315,0.556354894,0.98439986
ENSCAFG00000005043,EXOC7,1762.015179,-0.061726916,0.245125751,-0.251817345,0.80118225,0.999191357
ENSCAFG00000005044,TBC1D4,1438.283409,-0.466398138,0.347748464,-1.341193955,0.179857489,0.845820761
ENSCAFG00000005045,NA,1.723711521,0.864873081,1.106385489,0.781710434,0.434384769,0.972372806
ENSCAFG00000005048,IFT172,437.3684759,0.360751772,0.340678643,1.058921009,0.289635755,0.917577617
ENSCAFG00000005049,CYP2S1,153.3630718,-1.350260677,1.288652095,-1.047808546,0.294726824,0.921555499
ENSCAFG00000005050,FOXJ1,22.20271826,-0.126403077,1.482228531,-0.085279074,0.932039527,0.999191357
ENSCAFG00000005051,SCN5A,28.15652298,0.708296269,1.416148191,0.500156886,0.616964614,0.9912651
ENSCAFG00000005052,CYP2B6,0.551548446,1.876119454,3.063036049,0.612503224,0.540204866,NA
ENSCAFG00000005054,ZRANB3,329.0099901,0.000659419,0.365354373,0.001804874,0.99855992,0.999812857
ENSCAFG00000005055,RNF157,1975.042479,-0.443622099,0.734994737,-0.603571803,0.546128364,0.982666201
ENSCAFG00000005056,SCN10A,0.180398101,-1.286223713,3.113241755,-0.413146107,0.67949957,NA
ENSCAFG00000005057,ITIH2,1.099644806,-1.822606824,1.536371773,-1.186305852,0.235501537,NA
ENSCAFG00000005058,SCN1A,8.232622745,0.392491132,1.739662526,0.225613374,0.821502138,0.999191357
ENSCAFG00000005061,LMO7,9742.423962,0.190204517,1.340639667,0.141875943,0.887177997,0.999191357
ENSCAFG00000005062,PAXIP1,1699.612728,-0.116044861,0.571030849,-0.203219951,0.83896312,0.999191357
ENSCAFG00000005063,QRICH2,6.525310901,-0.610614417,0.731800415,-0.834400205,0.404055502,0.96381037
ENSCAFG00000005065,NA,0.306645365,0.916239325,2.737565517,0.334691287,0.737857975,NA
ENSCAFG00000005066,WDR48,613.100446,-0.278545088,0.325320064,-0.856218593,0.39187688,0.959528439
ENSCAFG00000005068,KCTD12,694.6445917,0.392689214,1.226465946,0.320179468,0.748832286,0.998639729
ENSCAFG00000005069,PTPRF,2540.65492,0.563374565,1.348198889,0.417871999,0.676040706,0.995451894
ENSCAFG00000005070,ACOD1,16.26373009,0.574108878,1.277589972,0.449368648,0.653165744,0.992141653
ENSCAFG00000005071,CLN5,1235.417102,-0.217705526,0.24545094,-0.886961468,0.375099646,0.953521145
ENSCAFG00000005072,FBXL3,856.2967852,-1.059498387,0.269568999,-3.930342109,8.48E-05,0.026463855
ENSCAFG00000005073,SPHK1,1041.600363,-0.539268112,0.986488224,-0.546654384,0.584616199,0.988520986
ENSCAFG00000005074,MYO7A,23.64044711,-0.257202458,1.113804425,-0.23092246,0.817375042,0.999191357
ENSCAFG00000005075,R3HDM1,1791.702026,-0.378136736,0.3490944,-1.083193361,0.278722606,0.909752909
ENSCAFG00000005076,ATP2B2,1.043514769,-0.149572265,2.232100125,-0.067009658,0.946574015,NA
ENSCAFG00000005077,HTR5A,1.939412425,-0.367939304,1.920869359,-0.191548323,0.848096025,0.999191357
ENSCAFG00000005078,UBE2O,3233.983769,-0.243080913,0.248270603,-0.979096641,0.327532231,0.936568459
ENSCAFG00000005079,EGLN2,2556.376126,0.342367738,0.202149054,1.693640065,0.0903337,0.748640862
ENSCAFG00000005080,GORASP1,2204.498255,0.090127088,0.291103547,0.309604913,0.75686142,0.998639729
ENSCAFG00000005081,INSIG1,3492.073689,0.703965137,0.6552104,1.074410811,0.282638599,0.912586969
ENSCAFG00000005083,RAB4B,725.9280923,0.144575439,0.242346137,0.596565888,0.550797252,0.983200576
ENSCAFG00000005084,NA,2.862618186,0.989152717,2.477486104,0.399256616,0.689704131,0.996423175
ENSCAFG00000005086,RBM33,1708.172463,-0.339108003,0.343279041,-0.987849425,0.323226398,0.933076977
ENSCAFG00000005087,TTC21A,81.04519696,0.179909204,0.484697665,0.371178194,0.710504813,0.998639729
ENSCAFG00000005088,CSRNP1,960.1228167,0.049088458,0.475668808,0.103198816,0.91780518,0.999191357
ENSCAFG00000005090,AANAT,1.559121016,0.141504864,1.391744658,0.101674444,0.919015088,0.999191357
ENSCAFG00000005091,NA,2880.571952,0.056266884,0.164646836,0.341742883,0.732544397,0.998639729
ENSCAFG00000005094,CCR8,0.157366769,-0.986154509,3.11653965,-0.316426107,0.751679104,NA
ENSCAFG00000005095,SLC25A38,2023.789272,-0.020601208,0.277235631,-0.07430938,0.940764214,0.999191357
ENSCAFG00000005096,ITIH5,46.34872653,-1.438020533,2.244965514,-0.640553507,NA,NA
ENSCAFG00000005097,RHBDF2,1489.05623,0.373620985,0.593558743,0.629459156,0.5290485,0.982666201
ENSCAFG00000005099,NA,540.7712937,-0.52511584,0.377618322,-1.390599476,0.164346915,0.831378078
ENSCAFG00000005101,RPSA,16141.25048,0.350265764,0.256903709,1.363412641,0.172752499,0.839790647
ENSCAFG00000005103,C1H19orf54,170.4428006,-0.082302258,0.427815377,-0.19237798,0.84744614,0.999191357
ENSCAFG00000005104,ITPKC,191.5950325,-0.053884515,0.319442831,-0.168682811,0.86604614,0.999191357
ENSCAFG00000005105,MYCBP2,2940.429228,-0.347104594,0.557674546,-0.622414267,0.533669501,0.982666201
ENSCAFG00000005106,MOBP,0,NA,NA,NA,NA,NA
ENSCAFG00000005107,NA,13.50535196,0.622996959,0.41919493,1.486174843,0.13723288,0.809469335
ENSCAFG00000005108,COQ8B,1598.281422,0.513621941,0.421197037,1.219433889,0.222679554,0.882052127
ENSCAFG00000005109,CXCR4,452.0431402,-3.873439521,1.26360057,-3.065398681,0.0021738,0.197956818
ENSCAFG00000005112,CYGB,2.04169742,0.87741075,1.97047714,0.44527832,0.656118633,0.992234951
ENSCAFG00000005113,UBXN4,2653.943107,-0.108597069,0.315091995,-0.344651947,0.730356048,0.998639729
ENSCAFG00000005114,MYRIP,37.43809786,-0.620031278,1.498873358,-0.413664887,0.679119546,0.996045182
ENSCAFG00000005116,RNF32,58.84739567,-0.632511825,0.603141135,-1.048696216,0.294317956,0.921288482
ENSCAFG00000005117,CST8,0,NA,NA,NA,NA,NA
ENSCAFG00000005118,SEC13,3851.731625,0.553394243,0.277189067,1.996450466,0.045884912,0.636974685
ENSCAFG00000005120,NA,0,NA,NA,NA,NA,NA
ENSCAFG00000005121,SFMBT2,97.9402941,-2.964895724,1.103656624,-2.686429511,0.007222018,0.34565155
ENSCAFG00000005122,ST6GALNAC2,85.82062809,-0.013718331,1.302632113,-0.010531239,0.991597442,0.999812857
ENSCAFG00000005124,CST11,0,NA,NA,NA,NA,NA
ENSCAFG00000005126,LCT,24.94583321,0.617757742,0.73439602,0.841177955,0.400248249,0.960639381
ENSCAFG00000005128,ENTPD3,1347.250006,1.754705563,1.845931157,0.950580176,0.341817536,0.943786445
ENSCAFG00000005129,GHRL,1.59595189,0.720508187,0.850993749,0.846666839,0.397180847,0.959528439
ENSCAFG00000005130,NAPB,129.2711827,-0.694471333,0.491193455,-1.413844842,0.157407464,0.827705317
ENSCAFG00000005131,NA,1663.361782,0.066403501,0.28890381,0.229846402,0.818211126,0.999191357
ENSCAFG00000005132,ST6GALNAC1,0.722976098,-1.631543365,2.769397103,-0.589133051,0.555772023,NA
ENSCAFG00000005133,LTBP4,1486.243517,0.036959893,0.796185306,0.04642122,0.962974524,0.999583173
ENSCAFG00000005134,LMBR1,347.2148059,0.110978263,0.328256326,0.338084156,0.73529977,0.998639729
ENSCAFG00000005138,RPL14,14093.39806,0.211179882,0.281834064,0.749305741,0.453672948,0.973551481
ENSCAFG00000005139,JMJD6,2585.37688,0.15176054,0.535091788,0.283615902,0.776704749,0.999191357
ENSCAFG00000005140,IRAK2,277.8972323,0.650316341,0.528656156,1.230131029,0.218648042,0.877121416
ENSCAFG00000005141,SHKBP1,1830.446557,0.282162385,0.548756955,0.514184617,0.607122922,0.9912651
ENSCAFG00000005142,GZF1,2248.606547,-0.022660563,0.251563326,-0.090078959,0.928224469,0.999191357
ENSCAFG00000005143,MCM6,9479.455702,0.034288971,0.3311319,0.103550793,0.917525839,0.999191357
ENSCAFG00000005144,FNDC4,158.8861896,-1.224513537,1.618321194,-0.756656677,0.449255576,0.973551481
ENSCAFG00000005145,METTL23,1120.136279,-0.053246631,0.241385621,-0.220587417,0.8254137,0.999191357
ENSCAFG00000005147,SRSF2,1439.722529,-0.178781274,0.137018757,-1.30479416,0.191962948,0.855988501
ENSCAFG00000005148,MNX1,24.16908094,-0.740628933,0.780790561,-0.948562866,0.342842985,0.943786445
ENSCAFG00000005150,GCKR,57.63056433,-1.413195666,0.571547524,-2.472577709,0.013414255,0.443988111
ENSCAFG00000005151,BRK1,2128.983313,0.019623732,0.267331115,0.073406092,0.94148297,0.999191357
ENSCAFG00000005153,CD93,11.06683436,-3.521486439,2.396418073,-1.469479169,NA,NA
ENSCAFG00000005155,MFSD11,1422.836747,0.534378922,0.536585679,0.995887411,0.319304853,0.930751572
ENSCAFG00000005157,THBD,752.7463187,-0.644211421,1.203376307,-0.535336633,0.592417099,0.989906451
ENSCAFG00000005158,UBE3C,2132.773083,0.044813944,0.288272158,0.155457068,0.876460997,0.999191357
ENSCAFG00000005159,NA,57.32565196,0.643304766,0.615392942,1.045356101,0.295858418,0.922576436
ENSCAFG00000005160,GPN1,1287.30141,-0.288821884,0.387583696,-0.745185843,0.45615938,0.973551481
ENSCAFG00000005161,DARS1,2701.594984,-0.161010029,0.328150962,-0.490658409,0.623668068,0.9912651
ENSCAFG00000005164,NA,52.6502003,0.078024519,0.366590891,0.212838127,0.831453224,0.999191357
ENSCAFG00000005165,MGAT5B,226.6296852,-1.483910412,1.750730427,-0.847595032,NA,NA
ENSCAFG00000005166,NA,117.6078457,0.045256025,0.259024638,0.174717067,0.861301956,0.999191357
ENSCAFG00000005168,FOXA2,6.837996464,-0.628854818,2.801612324,-0.224461754,NA,NA
ENSCAFG00000005169,PRKCQ,9.099792559,2.628254072,1.754210912,1.498254317,0.134067188,0.804159158
ENSCAFG00000005170,PAX1,119.9715937,-1.537375786,2.296206499,-0.66952854,0.503158381,0.982666201
ENSCAFG00000005173,NKX2-2,117.0544752,-4.152548414,2.131297943,-1.948365984,NA,NA
ENSCAFG00000005174,DNAJB6,1481.437641,-0.579449748,0.420972351,-1.376455594,0.168680626,0.836230304
ENSCAFG00000005175,SCEL,503.2415957,-2.265498315,1.086815209,-2.084529454,0.037112034,0.592866531
ENSCAFG00000005176,SEC14L1,4393.912228,-0.212214364,0.338422711,-0.627068919,0.53061406,0.982666201
ENSCAFG00000005177,HYI,99.25154446,-0.140915939,0.548598067,-0.256865541,0.797282573,0.999191357
ENSCAFG00000005178,HNMT,85.90291674,4.630552441,1.74608506,2.651962695,0.008002538,0.360777009
ENSCAFG00000005179,CAPN5,427.1785161,-1.263342842,0.640457151,-1.97256419,0.048545236,0.650644207
ENSCAFG00000005180,SLC4A1AP,970.2515508,0.308676447,0.221896301,1.391084236,0.164199885,0.831378078
ENSCAFG00000005182,FANCD2,1849.492416,0.089956365,0.396309629,0.226985061,0.820435358,0.999191357
ENSCAFG00000005183,SLAIN1,489.059509,-1.656008178,0.676943382,-2.446302337,0.014432991,0.452798148
ENSCAFG00000005185,XRN2,4878.133857,-0.100326084,0.240927156,-0.416416671,0.677105131,0.995451894
ENSCAFG00000005186,NA,126.0841706,0.708275621,0.394989412,1.793150905,0.072948798,0.713848704
ENSCAFG00000005187,EDNRB,3.370864165,3.183182719,2.46721702,1.290191618,0.196984136,0.863534442
ENSCAFG00000005188,SPOPL,467.6981946,0.063434642,0.323600871,0.196027415,0.844588709,0.999191357
ENSCAFG00000005189,B3GNT6,8.390433834,-1.871522348,2.906151542,-0.643986496,NA,NA
ENSCAFG00000005190,SEPTIN9,13699.95596,-0.269632948,0.404127607,-0.667197547,0.504645958,0.982666201
ENSCAFG00000005191,RBKS,482.4455756,1.063730755,0.351188667,3.028943853,0.002454103,0.214219022
ENSCAFG00000005192,ACER3,176.4877688,-0.332404224,0.330787892,-1.004886309,0.314951598,0.92956758
ENSCAFG00000005194,PFKFB3,4772.936599,-0.983491729,0.58031215,-1.694763292,0.090120334,0.748640862
ENSCAFG00000005198,NA,234.2327921,0.734831562,0.316746728,2.319934181,0.020344438,0.517738292
ENSCAFG00000005201,NXPH2,5.323356576,-0.228448596,2.29534028,-0.099527115,0.92071976,0.999191357
ENSCAFG00000005202,EMC3,1629.082323,0.304104344,0.208730336,1.456924517,0.145137218,0.815703984
ENSCAFG00000005203,TSKU,513.204486,0.083302851,0.55782403,0.149335358,0.881289016,0.999191357
ENSCAFG00000005204,CTNNB1,7931.608714,0.401882963,0.424018603,0.947795592,0.343233525,0.943786445
ENSCAFG00000005205,BABAM2,903.0617061,-0.001770679,0.173004794,-0.010234857,0.991833908,0.999812857
ENSCAFG00000005206,RBM17,3557.545519,0.082707789,0.192005816,0.430756684,0.666645298,0.99459176
ENSCAFG00000005210,IL2RA,152.6614421,-5.524992835,1.643130407,-3.36247982,NA,NA
ENSCAFG00000005211,PRRT3,83.0803154,-0.079885558,0.560168193,-0.14260995,0.886598238,0.999191357
ENSCAFG00000005212,FOSL2,3639.236258,0.88105941,0.705790095,1.248330654,0.211909993,0.876409622
ENSCAFG00000005213,IL15RA,85.21554393,-0.06326834,0.660430113,-0.09579869,0.923680458,0.999191357
ENSCAFG00000005214,KIZ,1733.111719,0.158288536,0.399457451,0.396258814,0.691914108,0.996423175
ENSCAFG00000005215,IL17RC,955.4946017,0.053281361,0.268315609,0.198577196,0.842593494,0.999191357
ENSCAFG00000005216,ULK4,341.1458151,-0.595436798,0.477573408,-1.246796384,0.212472167,0.876409622
ENSCAFG00000005217,NCAPG2,2206.989625,0.020227761,0.314204743,0.064377642,0.948669532,0.999583173
ENSCAFG00000005218,FBH1,2552.525437,-0.449797081,0.600474559,-0.749069339,0.453815414,0.973551481
ENSCAFG00000005220,SZT2,1236.650672,-0.731035943,0.498689124,-1.465915153,0.142671403,0.815285126
ENSCAFG00000005221,ANKRD16,681.8071975,-0.240144003,0.527331601,-0.455394676,0.648825325,0.992141653
ENSCAFG00000005223,GDI2,11846.98358,0.176218938,0.248113584,0.710234947,0.477558453,0.980666162
ENSCAFG00000005224,TNRC6C,1142.705729,-0.23310325,0.434670962,-0.536275183,0.591768379,0.989906451
ENSCAFG00000005225,PLB1,77.08712477,3.997201864,1.566176466,2.552204014,NA,NA
ENSCAFG00000005226,TASOR2,2896.155592,0.310953513,0.210396405,1.477941189,0.13942352,0.811625475
ENSCAFG00000005228,ESYT2,2260.546027,-0.526804766,0.437353246,-1.204529223,0.228385094,0.8875653
ENSCAFG00000005230,NA,0.0601327,-0.505263169,3.11653965,-0.162123132,0.871208891,NA
ENSCAFG00000005233,ASB13,87.25636258,0.747134352,0.394881668,1.892046178,0.058484828,0.675954306
ENSCAFG00000005235,CALML5,0.223269305,1.379719457,3.113636606,0.443121543,0.657677824,NA
ENSCAFG00000005236,TRAK1,2105.231893,-0.341910942,0.387674562,-0.881953513,0.377801947,0.953587712
ENSCAFG00000005237,NA,905.3727451,-0.072866471,0.272265742,-0.267629965,0.788984164,0.999191357
ENSCAFG00000005238,PPP1CB,1690.192674,0.112601339,0.203446792,0.553468244,0.57994282,0.987993869
ENSCAFG00000005240,DYNC2I1,341.1268487,0.333824619,0.525798117,0.634891241,0.52549935,0.982666201
ENSCAFG00000005241,NET1,911.6239548,0.061131822,0.250226607,0.244305843,0.806993959,0.999191357
ENSCAFG00000005242,RBM26,1566.855834,-0.423031273,0.185531948,-2.280099339,0.022601797,0.537874286
ENSCAFG00000005243,LRRC32,5.807165917,2.180280818,2.344536095,0.929941246,0.352401506,0.947177436
ENSCAFG00000005245,ELOVL1,1712.513802,0.104249891,0.306671819,0.339939584,0.733902026,0.998639729
ENSCAFG00000005246,CCK,2.287173627,2.139991974,2.418968666,0.884671225,0.376333979,0.953587712
ENSCAFG00000005248,TUBAL3,0,NA,NA,NA,NA,NA
ENSCAFG00000005250,UCN3,0,NA,NA,NA,NA,NA
ENSCAFG00000005251,RALGAPA2,361.9750278,-0.913003421,0.563972617,-1.61887899,0.105473302,0.776062346
ENSCAFG00000005252,TMC6,839.4996731,-1.398278794,1.193930883,-1.171155562,0.241536254,0.895305009
ENSCAFG00000005253,WDR43,3823.552027,0.350312604,0.25479613,1.374874115,0.169170475,0.836763065
ENSCAFG00000005254,IL17RE,79.213191,-0.504125843,0.55751265,-0.904241084,0.365867579,0.950230968
ENSCAFG00000005255,VIPR2,44.30933847,7.08929436,2.154501166,3.290457426,0.001000246,0.135896375
ENSCAFG00000005256,NDFIP2,1782.941679,-0.503624097,0.21552833,-2.336695587,0.019455018,0.512083283
ENSCAFG00000005257,VIPR1,16.83164065,-3.44464565,1.841440014,-1.870626045,0.061396932,0.687608928
ENSCAFG00000005258,TOGARAM2,9.934024419,-4.996787906,2.075363255,-2.407669065,NA,NA
ENSCAFG00000005259,CDC20,5738.858976,-0.136537308,0.31129531,-0.438610232,0.660943982,0.993751005
ENSCAFG00000005260,SPRY2,276.7145028,-0.114996927,0.667634126,-0.17224543,0.863244584,0.999191357
ENSCAFG00000005263,EMSY,707.3428122,-0.294099019,0.271980911,-1.081322282,0.279553779,0.910367938
ENSCAFG00000005266,CIDEC,6.343169484,0.653228162,2.061734202,0.316834324,0.751369318,0.998639729
ENSCAFG00000005269,GVQW3,29.74774701,-0.602667753,0.562761695,-1.070911114,0.284209398,0.912586969
ENSCAFG00000005270,CFAP61,14.50601725,-0.733152069,0.80364563,-0.91228278,0.361619877,0.950010094
ENSCAFG00000005271,NA,53.99524014,-0.545642433,0.468389401,-1.164933347,0.244045974,0.896114783
ENSCAFG00000005272,SEC22C,144.2117822,-0.0406543,0.407967146,-0.099650916,0.92062147,0.999191357
ENSCAFG00000005274,THAP12,1659.719104,-0.320040143,0.434290116,-0.736927071,0.4611667,0.974392813
ENSCAFG00000005275,TMC8,283.2984051,-2.409974937,1.516484853,-1.589184971,0.112018639,0.781440167
ENSCAFG00000005276,AKR1C3,0.575922968,1.370039123,2.841027506,0.482233671,0.62963996,NA
ENSCAFG00000005278,NA,32.93085103,-0.376690889,0.290570997,-1.296381584,0.194844054,0.860203818
ENSCAFG00000005281,SS18L2,430.6709486,-0.041684806,0.515504948,-0.080862086,0.935551632,0.999191357
ENSCAFG00000005282,NA,6.559503892,1.103584261,1.972117615,0.559593532,0.575756718,0.987490847
ENSCAFG00000005283,CLIP4,174.3169623,-1.16475841,1.552137236,-0.75042231,0.453000398,0.973551481
ENSCAFG00000005284,C9H17orf99,127.8266429,-0.573904017,1.28084688,-0.448066061,0.654105521,0.992141653
ENSCAFG00000005286,SPTBN4,11.18836637,-0.293816246,0.851674803,-0.344986426,0.730104576,0.998639729
ENSCAFG00000005287,SYNGR2,4141.6695,-1.283826798,0.808670007,-1.587578107,0.112381772,0.782643102
ENSCAFG00000005288,TIE1,6.590061139,1.877560936,1.781299942,1.054039744,NA,NA
ENSCAFG00000005289,SLITRK6,28.69888313,-0.785683125,2.889799486,-0.271881537,NA,NA
ENSCAFG00000005290,NA,0.420056506,0.435403077,2.715904017,0.160316077,0.872632095,NA
ENSCAFG00000005291,WNT11,8.878266442,-0.144656129,1.174914551,-0.123120553,0.902011636,0.999191357
ENSCAFG00000005292,NA,597.9029189,0.286356465,0.189226909,1.513296742,0.1302043,0.801854523
ENSCAFG00000005293,SLITRK5,7.827068647,1.293419379,1.692573768,0.764173121,0.444764082,0.972372806
ENSCAFG00000005294,TK1,7517.989718,-0.451083427,0.360421262,-1.251544996,0.210735708,0.875088153
ENSCAFG00000005295,NA,251.5510837,0.844941396,0.475165661,1.778203825,0.075370385,0.71859925
ENSCAFG00000005297,ALK,15.44727132,-1.952747912,2.103872251,-0.928168481,NA,NA
ENSCAFG00000005298,NA,1.962916891,-0.759410046,0.79690179,-0.952953119,0.340613824,0.943027296
ENSCAFG00000005301,PSD3,354.5680869,-0.109106508,0.855171423,-0.127584371,0.8984779,0.999191357
ENSCAFG00000005303,NA,7.595996762,-0.685308368,0.682986126,-1.00340013,0.315667842,0.92956758
ENSCAFG00000005305,NA,200.4387754,0.199268122,0.362643717,0.549487312,0.582671069,0.988289164
ENSCAFG00000005307,NA,1.685675051,-0.107338284,1.698645328,-0.063190522,0.949614792,0.999583173
ENSCAFG00000005309,LBH,467.3961162,-3.909853894,1.14745296,-3.407419765,0.000655802,0.100439036
ENSCAFG00000005311,GPC5,8.417193005,1.408149279,2.01962259,0.697233872,0.485656444,0.980666162
ENSCAFG00000005312,PGS1,1791.242694,0.120456694,0.309824924,0.388789555,0.697431828,0.997034862
ENSCAFG00000005313,C15H1orf210,11.26231009,5.031518765,2.976360888,1.69049351,NA,NA
ENSCAFG00000005314,TMEM125,0,NA,NA,NA,NA,NA
ENSCAFG00000005318,CAPN13,0,NA,NA,NA,NA,NA
ENSCAFG00000005320,CFAP57,2.490976918,-0.618971999,1.327525592,-0.466259937,0.641029452,0.992141653
ENSCAFG00000005321,NA,27.1970284,0.087564502,0.25878039,0.338373793,0.735081521,0.998639729
ENSCAFG00000005323,DCT,21.73298213,-4.113127916,2.308925193,-1.781403715,0.074846522,0.716850116
ENSCAFG00000005324,TADA3,1547.283406,-0.025684988,0.268605318,-0.095623527,0.923819579,0.999191357
ENSCAFG00000005326,UVRAG,442.8801644,-0.111513825,0.286300027,-0.389499877,0.696906402,0.997034862
ENSCAFG00000005327,TGDS,511.5446543,-0.646825649,0.344248194,-1.878951467,0.06025112,0.680785128
ENSCAFG00000005328,GALNT14,1.174457045,1.965200717,2.349554038,0.836414352,0.402921841,NA
ENSCAFG00000005329,AKR1E2,294.5704508,0.254182854,0.617088632,0.411906558,0.680407914,0.996161651
ENSCAFG00000005330,SH2D4A,72.18004819,-0.407634311,1.793804193,-0.227245712,0.820232684,0.999191357
ENSCAFG00000005331,CAMK1,395.5163217,-0.00202666,0.857946727,-0.002362222,0.998115222,0.999812857
ENSCAFG00000005332,NKTR,1183.28705,-0.265042567,0.375573737,-0.70570048,0.480374422,0.980666162
ENSCAFG00000005333,CRNKL1,1462.50765,-0.080798971,0.188817979,-0.427919901,0.668709438,0.995265865
ENSCAFG00000005334,GPR180,526.1639542,-0.673265494,0.255581407,-2.634250675,0.008432321,0.372114703
ENSCAFG00000005335,CAPN14,120.032391,-7.956996819,2.173656196,-3.660651043,NA,NA
ENSCAFG00000005336,EBNA1BP2,5364.317085,-0.090253996,0.236632644,-0.381409741,0.702899234,0.997034862
