,Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSCAFG00000009374,FBLN7,412.4618804,0.586400702,0.38245338,1.533260607,0.125211656,0.80975922
ENSCAFG00000009375,ERCC8,579.1405147,0.162026746,0.39190952,0.413428961,0.67929236,0.987003286
ENSCAFG00000009379,IFIT5,256.6498106,-0.108498076,0.514798876,-0.210758184,0.83307597,0.994061612
ENSCAFG00000009380,PTPRG,191.4150224,-0.569179658,0.462185107,-1.231497184,0.218136969,0.89211484
ENSCAFG00000009381,RAB2A,3133.612598,-0.168614568,0.299312005,-0.563340478,0.57320306,0.970881897
ENSCAFG00000009383,KRT18,1057.992733,-0.246446294,0.309965305,-0.795077029,0.426568696,0.950196011
ENSCAFG00000009384,ZC3H8,457.4341607,-0.252435227,0.228585284,-1.10433718,0.2694469,0.909477431
ENSCAFG00000009385,DENND5A,157.8286849,1.318039321,1.437687716,0.916777202,0.359259402,0.940632867
ENSCAFG00000009387,GRAMD1A,1290.257316,-0.200951237,0.447358556,-0.449195023,0.653290978,0.981397079
ENSCAFG00000009388,SLC16A12,395.9415167,-0.299824114,0.30365144,-0.987395658,0.323448712,0.928738618
ENSCAFG00000009389,ZC3H6,2250.507129,0.261081983,0.423105986,0.617060481,0.537194834,0.965906411
ENSCAFG00000009390,SGCG,859.653023,-0.333445813,0.227878013,-1.46326453,0.143395009,0.83473223
ENSCAFG00000009391,SLC35A4,89.87576859,1.956756385,1.673940414,1.168952233,0.242422877,0.900981234
ENSCAFG00000009394,NDUFAF2,1430.083944,-0.650774451,0.272871116,-2.384915123,0.017083062,0.434375961
ENSCAFG00000009396,NA,15.09951892,0.92105691,1.123452108,0.819845282,0.412304313,0.948661464
ENSCAFG00000009397,SMIM15,90.03008,-0.111539763,0.912630213,-0.122217916,0.902726438,0.99808689
ENSCAFG00000009400,CHD7,192.151905,0.157967264,1.542555862,0.102406187,0.918434273,0.99808689
ENSCAFG00000009401,ZSWIM6,16.04107457,0.8387886,1.135016517,0.739010039,0.459900902,0.953700017
ENSCAFG00000009404,TTL,122.3378047,-1.623180765,1.024932375,-1.583695476,0.113263035,0.789327345
ENSCAFG00000009406,PCCB,44.1885702,1.984424699,1.25605214,1.579890386,0.114131971,0.790337899
ENSCAFG00000009407,NA,338.0101062,-0.200781955,0.666077677,-0.301439249,0.763079569,0.991783037
ENSCAFG00000009408,MICU2,332.3131739,0.249016648,0.484176104,0.514310075,0.607035219,0.975964727
ENSCAFG00000009409,NA,1207.006135,-0.239011659,0.417900372,-0.571934545,0.56736632,0.97018469
ENSCAFG00000009410,POLR1B,719.3365846,0.208503123,0.260002002,0.801928917,0.422594078,0.950196011
ENSCAFG00000009414,ZNF772,333.4882034,-0.867287435,0.745713847,-1.163029812,0.244817407,0.903253499
ENSCAFG00000009416,CHCHD5,235.175265,-0.234147125,1.726526567,-0.135617447,0.892123712,0.997394565
ENSCAFG00000009417,KIF20B,1266.2311,0.090257347,0.415109821,0.217430045,0.827873219,0.993127888
ENSCAFG00000009418,ZDHHC20,27.40899769,-0.702811664,1.231361966,-0.5707596,0.568162612,0.97018469
ENSCAFG00000009419,NA,402.6555208,-0.190042332,0.269233099,-0.705865412,0.480271839,0.957887873
ENSCAFG00000009420,SKA3,207.4163599,-0.511540062,0.349103026,-1.465298278,0.142839556,0.833898035
ENSCAFG00000009421,POFUT1,7398.412153,0.173245817,2.526116794,0.068581871,0.94532245,0.99808689
ENSCAFG00000009423,CLVS1,109.7019851,-0.19955251,0.479304417,-0.416337724,0.677162891,0.986828763
ENSCAFG00000009425,KIF2A,3306.404377,0.093419151,0.583161513,0.160194302,0.872728018,0.997394565
ENSCAFG00000009426,FHIT,1359.136647,0.070149027,0.42320408,0.165756973,0.868348208,0.997151839
ENSCAFG00000009427,KIAA1549L,1953.624414,-0.19564279,0.836721432,-0.233820699,0.815124179,0.993127888
ENSCAFG00000009430,ASPH,36.98033102,0.637404142,1.647722691,0.386839451,0.698875069,0.990280556
ENSCAFG00000009431,SLC20A1,1702.53773,-0.421848714,0.266307399,-1.584066818,0.113178515,0.789327345
ENSCAFG00000009433,GGH,929.9929689,-0.245769533,0.502678194,-0.488920219,0.62489818,0.977326666
ENSCAFG00000009435,CFAP20DC,500.7390609,-0.260683997,0.374075295,-0.696875738,0.485880562,0.957887873
ENSCAFG00000009438,LATS2,5.996505112,-0.078374385,0.52242419,-0.150020589,0.880748372,NA
ENSCAFG00000009441,DIMT1,1492.442371,1.154349918,0.856537552,1.347693297,0.177757049,0.870587023
ENSCAFG00000009442,NA,1688.809768,-0.140201373,0.238662724,-0.587445625,0.556904459,0.968189738
ENSCAFG00000009443,YTHDF3,663.8686213,0.244945284,1.090590303,0.22459881,0.822291391,0.993127888
ENSCAFG00000009445,FAM3D,185.5092608,0.169835675,2.006013149,0.084663291,0.932529081,0.99808689
ENSCAFG00000009448,TRIML1,41.11555117,1.445283856,0.853179084,1.693998227,0.09026562,0.742411136
ENSCAFG00000009449,ASXL1,3535.621082,-0.348800222,0.415381361,-0.839710818,0.401070547,0.948642785
ENSCAFG00000009450,XPO4,139.6880205,0.571660315,0.469519882,1.217542296,0.223397954,0.895045326
ENSCAFG00000009455,HTR7,1856.505466,0.318665711,0.233045616,1.367396294,0.171501123,0.869262841
ENSCAFG00000009459,FAM107A,25.89506895,2.697808607,1.469403779,1.835988613,NA,NA
ENSCAFG00000009460,NA,916.829024,-0.317688038,0.516306046,-0.615309545,0.538350315,0.965906411
ENSCAFG00000009463,EEF1AKMT1,702.6701794,-0.132302953,0.256932354,-0.514933019,0.606599826,0.975949073
ENSCAFG00000009464,NOL4L,1865.84432,0.291818965,0.321847102,0.906700613,0.364565139,0.943719436
ENSCAFG00000009466,ATP6V0A2,2046.16692,-0.523420447,0.288587589,-1.813731662,0.069719048,0.689738313
ENSCAFG00000009467,HIPK3,1227.547881,0.022380226,0.386416297,0.057917397,0.953814426,0.99808689
ENSCAFG00000009468,TRIML2,210.0379697,-1.554089038,1.838604726,-0.845254565,NA,NA
ENSCAFG00000009470,TMEM41B,1892.646967,-0.167222074,0.283079364,-0.590725061,0.554704654,0.968189738
ENSCAFG00000009471,PDCD2L,1384.659728,0.564108727,0.362380859,1.556673628,0.119547993,0.800711182
ENSCAFG00000009472,NA,1877.40927,-0.66583402,0.496723927,-1.340450871,0.180098807,0.870587023
ENSCAFG00000009476,IPO11,890.7301451,-0.422263406,0.488336821,-0.864697045,0.387205092,0.945840931
ENSCAFG00000009477,NA,3338.35261,0.208021373,0.411729507,0.505237953,0.613391716,0.975964727
ENSCAFG00000009478,CKAP2L,982.293529,-0.258981299,0.340644012,-0.760269636,0.447093428,0.950350387
ENSCAFG00000009480,IL1A,524.3877588,0.10677162,0.673888923,0.158440978,0.874109326,0.997394565
ENSCAFG00000009482,CYP7B1,69.88863229,-0.382570802,1.489183831,-0.256899648,0.797256242,0.992389776
ENSCAFG00000009483,ANKRD1,491.8560146,0.393544123,0.353460916,1.113402092,0.265535777,0.909477431
ENSCAFG00000009484,GNPTAB,486.211939,-0.337898132,1.158628179,-0.291636383,0.770564654,0.991783037
ENSCAFG00000009486,IL1B,488.1221268,-0.153944295,0.568443033,-0.270817454,0.786531435,0.992166356
ENSCAFG00000009487,IFT88,751.3293286,-0.017515246,0.307704231,-0.056922345,0.954607054,0.99808689
ENSCAFG00000009488,NA,6097.778953,-0.331123975,0.390930774,-0.847014349,0.396987124,0.948100908
ENSCAFG00000009490,ARMC1,114.5450833,-0.244565362,0.578975019,-0.422410905,0.672725119,0.986438628
ENSCAFG00000009491,PCGF5,53.73580832,-2.132755621,1.735449214,-1.228935773,0.219095888,0.89211484
ENSCAFG00000009492,DRAM1,1244.527745,0.083848947,0.277049234,0.302649988,0.762156615,0.991783037
ENSCAFG00000009493,UBA2,370.0483326,-0.286326021,0.349235075,-0.819866163,0.412292408,0.948661464
ENSCAFG00000009494,IPO7,483.8982788,0.805460538,0.626411422,1.285833095,0.198501317,0.882827211
ENSCAFG00000009496,MTFR1,828.8510344,-0.23657578,0.532893871,-0.443945395,0.657082064,0.981397079
ENSCAFG00000009497,ACOX2,641.742869,-0.080856918,0.593557292,-0.136224286,0.891643977,0.997394565
ENSCAFG00000009498,IL37,1420.743184,0.8136274,0.650229426,1.251292801,0.210827671,0.887736105
ENSCAFG00000009500,CSTF3,484.7199283,-0.102177812,0.366102133,-0.279096467,0.780170794,0.991783037
ENSCAFG00000009503,HECTD2,86.06930905,0.136043035,0.576096991,0.23614606,0.813319334,0.993127888
ENSCAFG00000009506,DNMT3B,327.2772068,4.298120619,1.781307828,2.412901662,NA,NA
ENSCAFG00000009508,NA,13.84981001,0.679293198,0.793630387,0.855931438,0.392035705,0.947977869
ENSCAFG00000009510,IL36B,53.39502218,-1.036759099,0.709889018,-1.460452371,0.144165789,0.835233079
ENSCAFG00000009511,IL36RN,74.71390812,0.224810613,0.852440954,0.263725731,0.791991267,0.992166356
ENSCAFG00000009512,FAT1,619.6345087,0.733592486,0.65258937,1.124125706,0.260959701,0.906292192
ENSCAFG00000009513,HTR1A,3966.163705,-0.157798657,0.424459246,-0.371763976,0.710068587,0.990280556
ENSCAFG00000009514,IL1RN,7552.423362,-0.003482754,0.25718543,-0.013541801,0.989195536,0.999777966
ENSCAFG00000009515,PDE7A,629.3661736,0.363550012,0.318157871,1.142671754,0.253174902,0.905974631
ENSCAFG00000009517,RNF180,3835.990678,0.149126714,0.32486687,0.459039464,0.646205826,0.981272364
ENSCAFG00000009519,KRT82,133.787993,2.854216905,1.332398757,2.14216419,NA,NA
ENSCAFG00000009520,NUP37,5302.638073,0.121998363,0.270563026,0.450905525,0.652057641,0.981397079
ENSCAFG00000009521,KRT84,44.04768001,-4.128670283,1.258850576,-3.279714338,NA,NA
ENSCAFG00000009522,KRT85,23.0157276,1.384287193,1.071014493,1.292500897,0.196183735,0.881747791
ENSCAFG00000009523,CRYL1,22917.30121,-0.256507352,0.345623727,-0.742157821,0.45799172,0.953700017
ENSCAFG00000009524,RGS7BP,228.4349102,-0.573827107,0.295939757,-1.938999722,0.052501372,0.654557158
ENSCAFG00000009525,PARPBP,903.5983487,-0.335538877,0.356518059,-0.941155345,0.346625257,0.938861462
ENSCAFG00000009527,PSD4,1655.056109,-0.413676669,0.37954392,-1.089930961,0.275743557,0.91054886
ENSCAFG00000009529,NA,2268.791133,-0.232738544,0.30822665,-0.755088974,0.450195599,0.951677991
ENSCAFG00000009531,SHISAL2B,151.898123,-0.141850509,0.396041432,-0.358170881,0.720215437,0.990280556
ENSCAFG00000009532,SREK1IP1,1724.739837,-0.266666579,0.305526619,-0.872809641,0.382766844,0.945681686
ENSCAFG00000009533,NA,7281.113544,0.249070786,0.305471552,0.815364915,0.414863461,0.948661464
ENSCAFG00000009534,PMCH,40.67392685,-0.266359416,1.499934695,-0.177580675,0.859052302,0.996271927
ENSCAFG00000009538,TCP11L1,1932.239232,0.066740412,0.283515666,0.235402907,0.81389603,0.993127888
ENSCAFG00000009544,TRIM55,665.8436784,-0.151044102,0.255764851,-0.59055848,0.554816291,0.968189738
ENSCAFG00000009547,CWC27,1328.001866,-0.363779804,0.406296208,-0.895356139,0.370596739,0.944973323
ENSCAFG00000009549,TNKS2,6.600558635,-0.941466897,0.707765532,-1.330196025,0.183453694,NA
ENSCAFG00000009550,GPI,1504.449727,-0.110765515,0.19073269,-0.580736918,0.561417776,0.968788946
ENSCAFG00000009552,IGF1,17.84919031,-0.048365778,0.508398094,-0.095133672,0.924208653,0.99808689
ENSCAFG00000009553,NA,14.48841173,0.325058392,0.790287403,0.411316682,0.680840339,0.987910491
ENSCAFG00000009556,DEPDC7,17.86484405,-0.529070598,0.713925161,-0.741072912,0.458649233,0.953700017
ENSCAFG00000009559,PAX8,2317.893255,0.522832403,0.701538379,0.745265574,0.456111188,0.953455336
ENSCAFG00000009561,PAH,791.7438728,-0.051493129,0.449620824,-0.114525676,0.908821094,0.99808689
ENSCAFG00000009562,NA,131.131957,0.199884217,0.620104673,0.322339478,0.747195528,0.991709331
ENSCAFG00000009563,RRS1,1934.322146,-0.274755944,0.387931474,-0.708258963,0.478784456,0.957887873
ENSCAFG00000009564,FGFBP3,3935.416747,0.792649964,0.685126141,1.156940184,0.2472968,0.904452419
ENSCAFG00000009569,QSER1,965.8485231,-5.123416729,1.811582782,-2.828143864,NA,NA
ENSCAFG00000009570,GJB6,3306.093455,3.480226643,2.134683947,1.63032408,0.103033021,0.772618933
ENSCAFG00000009573,KCTD6,12.12286015,-1.082938854,0.81398384,-1.330418125,0.183380546,0.870587023
ENSCAFG00000009574,NA,684.883945,0.117900232,0.361067914,0.32653201,0.744021875,0.990710791
ENSCAFG00000009576,GJA3,774.4278923,-0.112558223,0.209705313,-0.536744736,0.59144395,0.973768123
ENSCAFG00000009577,KRT3,1471.960951,0.159268267,0.289269302,0.550588208,0.581915994,0.972555157
ENSCAFG00000009579,SUN5,827.6443644,-0.179066391,0.20357229,-0.879620652,0.379064847,0.945681686
ENSCAFG00000009582,ASCL1,4849.42106,0.707985916,0.395279624,1.791101473,0.073277013,0.700757821
ENSCAFG00000009583,PRRG4,997.7016352,0.183130052,0.378347518,0.484026043,0.628367387,0.977814415
ENSCAFG00000009586,ADHFE1,2419.323925,0.156125748,0.296179998,0.527131303,0.59810241,0.975222229
ENSCAFG00000009587,NA,5245.534755,1.358523209,0.763658228,1.778967552,0.075245082,0.705276976
ENSCAFG00000009588,KRT80,772.792896,-0.201947211,0.26059452,-0.774948036,0.438370366,0.950196011
ENSCAFG00000009591,BPIFB2,1400.544204,-0.130995553,0.278847052,-0.469775642,0.638515319,0.981153571
ENSCAFG00000009593,REEP5,2385.040239,-0.290638901,0.252709557,-1.150090658,0.250106534,0.905974631
ENSCAFG00000009595,ATG101,381.7261064,0.111399113,0.597996159,0.186287339,0.852219435,0.995735852
ENSCAFG00000009596,NA,1032.235206,-0.311519537,0.880904609,-0.353635949,0.72361173,0.990280556
ENSCAFG00000009598,STAB2,835.0074687,1.928470019,1.478656686,1.304204037,0.192164024,0.878428172
ENSCAFG00000009599,CCDC73,763.8361396,-0.137976475,0.247585307,-0.557288625,0.577330246,0.972103541
ENSCAFG00000009601,NR4A1,16416.15846,-0.334424468,0.385661425,-0.867145239,0.385862436,0.9457391
ENSCAFG00000009602,GARRE1,3414.411366,-0.274458333,0.317199009,-0.86525596,0.386898317,0.9457391
ENSCAFG00000009603,NA,598.0210145,-0.018858581,0.396149573,-0.047604697,0.962031288,0.99808689
ENSCAFG00000009605,BPIFB6,287.8184917,-1.048498457,0.617849882,-1.697011663,0.089694455,0.741142475
ENSCAFG00000009608,ZMYM2,277.9604986,-0.17546535,0.203791579,-0.861003927,0.38923588,0.946954208
ENSCAFG00000009609,APC,214.1789961,0.96983748,1.137774985,0.852398315,0.393993055,0.947977869
ENSCAFG00000009614,MYBL1,585.3277571,1.248032422,0.967876175,1.289454637,0.197240077,0.882827211
ENSCAFG00000009615,ANKRD33,2005.08623,-0.056557992,0.521640073,-0.108423404,0.913659837,0.99808689
ENSCAFG00000009616,VCPIP1,382.7736497,-0.698513386,0.375819322,-1.858641491,0.063077972,0.679809013
ENSCAFG00000009618,F11,19891.32328,0.069504945,0.227637371,0.305331874,0.760113402,0.991783037
ENSCAFG00000009619,BPIFB3,353.9406114,-0.152716759,1.055504086,-0.14468609,0.884958722,0.997394565
ENSCAFG00000009620,LSM14A,42.7231889,1.250842809,0.618389118,2.022743889,0.043099559,0.622211629
ENSCAFG00000009624,ADAMTS6,671.6949261,-0.280654293,0.333905234,-0.840520796,0.400616447,0.948428117
ENSCAFG00000009629,SGK3,400.5888979,0.547522711,0.410661557,1.333269943,0.182443234,0.870587023
ENSCAFG00000009631,BTAF1,135.4851576,-0.681552725,0.32345217,-2.107120583,0.035107129,0.581546506
ENSCAFG00000009632,BPIFB4,578.583651,0.266957621,0.441938571,0.604060471,0.545803439,0.965906411
ENSCAFG00000009633,ACVR1B,158.8269694,-0.34590361,0.992399744,-0.3485527,0.727425143,0.990280556
ENSCAFG00000009634,KCTD15,3093.253283,-0.152636583,0.47488937,-0.321415034,0.747895892,0.991783037
ENSCAFG00000009637,ZMYM5,199.3219393,0.880370268,1.748030503,0.503635529,0.614517521,0.975964727
ENSCAFG00000009638,BPIFA2,167.9961535,-0.327986909,1.534801322,-0.213699913,0.830781079,0.993611925
ENSCAFG00000009647,EPB41L4A,2245.869187,0.091833937,0.272653553,0.336815477,0.736256005,0.990280556
ENSCAFG00000009649,NA,329.4406298,-0.009380078,0.814909249,-0.011510579,0.990816089,0.999777966
ENSCAFG00000009651,PXK,2130.819216,-0.716146264,0.329783711,-2.171563483,0.029888604,0.553389849
ENSCAFG00000009652,EIF3M,1887.584299,0.900921176,0.379367133,2.374800285,0.017558448,0.439774235
ENSCAFG00000009653,NA,320.1320693,-1.268396528,0.428720979,-2.958559505,0.003090806,0.192886371
ENSCAFG00000009654,NA,729.1465601,-0.059706178,0.35786282,-0.166840965,0.867495185,0.997151839
ENSCAFG00000009658,MCMDC2,563.4577256,-0.48025251,1.415928057,-0.33917861,0.734475182,0.990280556
ENSCAFG00000009659,NT5DC3,1706.487265,0.747831876,1.017003682,0.735328583,0.462139405,0.953700017
ENSCAFG00000009660,ZNF143,789.3769457,-0.665897792,0.363580873,-1.831498411,0.067026185,0.681962539
ENSCAFG00000009661,PARP4,1158.421659,-0.608734344,0.588578644,-1.034244701,0.301021781,0.918834879
ENSCAFG00000009662,PEPD,904.7254918,-0.059413889,0.344533874,-0.172447163,0.863085997,0.99644013
ENSCAFG00000009663,CAMK4,6429.751867,-0.074923017,0.488450706,-0.153389105,0.878091436,0.997394565
ENSCAFG00000009664,STAG1,254.841456,1.290017653,1.585315285,0.813729398,0.415799989,0.948661464
ENSCAFG00000009666,BPIFB1,68.03390366,-1.915427311,1.3522735,-1.416449639,NA,NA
ENSCAFG00000009667,PPP1R42,349.7985556,-0.475162443,0.256388036,-1.853294135,0.063840211,0.679809013
ENSCAFG00000009669,EIF2AK3,643.755546,-0.533690222,0.418932465,-1.273929014,0.202688575,0.882931686
ENSCAFG00000009670,NA,4.030522449,0.72474908,0.710653758,1.019834304,0.307807051,NA
ENSCAFG00000009673,COPS5,222.4130314,-0.08922237,0.301142108,-0.296279954,0.767016293,0.991783037
ENSCAFG00000009674,WDR36,1858.671246,-0.364413455,0.323302718,-1.127158647,0.259675411,0.906261409
ENSCAFG00000009675,RPP14,132.876571,0.198802563,1.633186765,0.121726778,0.903115405,0.99808689
ENSCAFG00000009681,CENPJ,470.3921918,0.274310714,0.246614482,1.112305779,0.2660067,0.909477431
ENSCAFG00000009684,CENPK,981.1451602,0.468238052,0.723865409,0.646857892,0.517723921,0.964166297
ENSCAFG00000009686,ABHD6,170.5016834,-0.551557856,2.770118478,-0.199109843,0.842176821,0.995735852
ENSCAFG00000009687,NA,3595.587409,-0.062390891,0.388200066,-0.160718393,0.872315202,0.997394565
ENSCAFG00000009688,SLC25A46,1846.729803,-0.157323298,0.4368015,-0.360171148,0.718719149,0.990280556
ENSCAFG00000009689,TEX37,518.3542418,-0.315492479,0.310599783,-1.015752414,0.309747301,0.922656303
ENSCAFG00000009691,TMEM232,4886.958009,0.08737713,0.274155325,0.318713964,0.749943425,0.991783037
ENSCAFG00000009692,NA,1853.900786,-0.184500407,0.441524516,-0.417871264,0.676041244,0.986828763
ENSCAFG00000009694,CDK5RAP1,85.33812191,-0.866513151,1.431423326,-0.605350727,0.544945983,0.965906411
ENSCAFG00000009695,CEBPG,893.9671738,-0.126492265,0.327493011,-0.386244166,0.699315847,0.990280556
ENSCAFG00000009698,TLR3,2640.603786,-0.237300345,0.314564354,-0.754377734,0.450622438,0.951677991
ENSCAFG00000009699,NA,1574.883356,0.054853613,0.254259354,0.215738819,0.829191341,0.993127888
ENSCAFG00000009700,THNSL2,630.3370215,0.074975514,0.43995512,0.170416279,0.864682771,0.996944893
ENSCAFG00000009702,SNTA1,561.9984376,-0.21350544,0.366471036,-0.582598402,0.560163681,0.968220432
ENSCAFG00000009703,CSPP1,971.7757462,-0.247277355,0.313857457,-0.787865158,0.430775583,0.950196011
ENSCAFG00000009707,FABP1,752.8587121,-0.332119503,0.258961582,-1.282504921,0.19966558,0.882827211
ENSCAFG00000009708,PPWD1,1289.992426,-0.90254105,0.700484014,-1.288453458,0.19758816,0.882827211
ENSCAFG00000009709,WEE1,145.5111815,2.389287691,1.57598013,1.516064603,0.129503018,0.819183224
ENSCAFG00000009717,MAN2A1,8.245325263,0.08830435,0.823875199,0.107181707,0.914644828,0.99808689
ENSCAFG00000009720,RNF17,6695.913664,-0.121084413,0.303419793,-0.399065636,0.689844842,0.98919434
ENSCAFG00000009721,DNASE1L3,4844.178173,-0.687961648,1.109355862,-0.620145142,0.535162235,0.965906411
ENSCAFG00000009725,CBFA2T2,598.8954261,-0.272423002,0.34709884,-0.784857139,0.432537335,0.950196011
ENSCAFG00000009729,SLC7A10,527.9134365,0.16047853,0.292465238,0.548709757,0.583204649,0.972834111
ENSCAFG00000009732,CPEB3,70.23039717,0.12152918,1.66405048,0.073032147,0.941780536,0.99808689
ENSCAFG00000009733,SWAP70,1401.283085,-0.01648749,0.329608891,-0.050021377,0.960105354,0.99808689
ENSCAFG00000009735,PJA2,418.7994215,0.225595875,0.464554807,0.485617352,0.627238491,0.977326666
ENSCAFG00000009736,WT1,62.96212441,-0.417812535,0.843543564,-0.495306411,0.620383846,0.976559042
ENSCAFG00000009738,HSP90B1,224.0213459,-0.789382131,0.899227765,-0.877844482,0.380028121,0.945681686
ENSCAFG00000009739,MARCHF5,379.6383962,1.84513766,1.311640313,1.406740584,0.159504327,0.855704462
ENSCAFG00000009742,NECAB3,716.4925145,-0.317415522,0.341879648,-0.928442287,0.353178192,0.93980134
ENSCAFG00000009743,ACTL10,3075.699721,-0.050227106,0.221398783,-0.226862612,0.820530576,0.993127888
ENSCAFG00000009744,FER,24.18149153,0.388064452,1.433969529,0.270622523,0.786681371,0.992166356
ENSCAFG00000009745,ATP12A,3241.293028,-0.22684399,0.324630237,-0.698776527,0.4846917,0.957887873
ENSCAFG00000009746,LRP3,217.2570135,0.127035244,0.279690229,0.454199791,0.649685033,0.981272364
ENSCAFG00000009750,EIF2B1,287.2539936,-0.577207095,0.389137128,-1.483299983,0.137994727,0.830498918
ENSCAFG00000009751,FBXL17,12.24201492,0.739340723,1.150223213,0.642780214,0.520366724,0.964683181
ENSCAFG00000009753,SMYD1,202.4439216,-0.28568646,0.320031078,-0.89268349,0.372026694,0.945404727
ENSCAFG00000009755,WDR88,584.0067096,1.554255015,1.316293122,1.18078184,0.2376894,0.899457498
ENSCAFG00000009756,SLC35G2,61.50012608,-0.355486206,1.813794483,-0.195990345,NA,NA
ENSCAFG00000009758,TDG,1008.077905,0.262617561,0.354625201,0.74054963,0.458966559,0.953700017
ENSCAFG00000009759,PXMP4,536.8382372,0.433754892,0.502446446,0.863285819,0.387980339,0.946428788
ENSCAFG00000009760,EFNA5,1471.090221,-0.447171962,0.902941864,-0.495238929,0.620431474,0.976559042
ENSCAFG00000009762,TRIM23,887.571402,0.385775092,0.383417808,1.006148081,0.314344343,0.924107983
ENSCAFG00000009763,RMND5A,132.4158631,-0.374482918,0.757441132,-0.494405311,0.621019964,0.976737562
ENSCAFG00000009764,NCK1,1076.775394,-0.102393532,0.300782084,-0.340424304,0.733537018,0.990280556
ENSCAFG00000009765,DDX55,116.588562,0.640235218,0.535353081,1.195912082,0.23173087,0.896568817
ENSCAFG00000009768,RCN1,474.1466945,-0.331909036,0.248917903,-1.333407652,0.182398063,0.870587023
ENSCAFG00000009771,GLT8D2,6174.148975,0.099713528,0.351811088,0.283429179,0.776847863,0.991783037
ENSCAFG00000009772,GPATCH1,1067.766141,0.549921874,0.428049484,1.284715658,0.198891665,0.882827211
ENSCAFG00000009773,ZNF341,587.4620588,-0.601704323,1.020174802,-0.589805121,0.555321309,0.968189738
ENSCAFG00000009774,NA,196.2080789,-0.037399402,0.293105724,-0.127596968,0.898467931,0.997569873
ENSCAFG00000009776,TRAPPC13,270.3490786,0.13385378,0.260548663,0.51373812,0.607435096,0.975964727
ENSCAFG00000009777,CD8A,1970.758492,0.735499692,0.961777059,0.764729919,0.444432386,0.950196011
ENSCAFG00000009778,RHPN2,7.342421847,-0.668024564,0.623888961,-1.070742722,0.284285128,0.91054886
ENSCAFG00000009780,IDE,52.14690674,-0.717793551,0.384368832,-1.867460346,0.061837329,0.679809013
ENSCAFG00000009781,TMED2,730.6685065,-2.543173493,0.821982509,-3.093950864,0.001975102,0.153612267
ENSCAFG00000009782,NA,2466.403943,0.776929787,0.992523466,0.782782285,0.433754972,0.950196011
ENSCAFG00000009784,IL20RB,179.9061064,-0.440018392,0.823288234,-0.53446457,0.593020156,0.974612022
ENSCAFG00000009786,NUDT12,5.161271139,0.056087744,0.790400301,0.070961188,0.943428645,NA
ENSCAFG00000009787,SORBS2,35.2535684,0.053518293,0.407072869,0.131471039,0.895402695,0.997394565
ENSCAFG00000009789,HCFC2,582.5952152,-1.12993112,0.739192413,-1.528602161,NA,NA
ENSCAFG00000009790,CHMP4B,1111.289207,-0.771159829,0.482427574,-1.598498656,0.109932044,0.786217989
ENSCAFG00000009791,NA,671.221965,-1.339613992,0.523879225,-2.55710463,0.010554747,0.339108126
ENSCAFG00000009792,SOX14,984.0116196,-0.241465495,0.200875858,-1.202063292,0.229339007,0.896568817
ENSCAFG00000009793,NA,737.9075898,-0.546171082,0.427299786,-1.278191799,0.201181807,0.882931686
ENSCAFG00000009794,RILPL1,720.734449,1.692937357,1.446172725,1.17063289,0.241746371,0.900981234
ENSCAFG00000009795,NA,24689.50307,0.424055298,0.242481923,1.748812003,0.080323521,0.71430638
ENSCAFG00000009797,SNRNP35,368.2685009,-2.028240555,1.164266734,-1.742075502,0.081495234,0.719364822
ENSCAFG00000009798,CEP89,280.0218645,-0.013053154,0.310540105,-0.042033714,0.966471822,0.99808689
ENSCAFG00000009799,NA,2416.886949,0.463083968,0.356599191,1.298611942,0.194077138,0.879213144
ENSCAFG00000009800,RILPL2,178.3567978,-3.096759206,1.148682852,-2.695921855,0.007019413,0.283392555
ENSCAFG00000009801,RALY,1356.109459,-0.349965627,0.189999628,-1.841927959,0.065485688,0.679809013
ENSCAFG00000009802,PALLD,1346.554075,-0.387990301,0.406991426,-0.953313206,0.340431402,0.934602648
ENSCAFG00000009805,KMT5A,70.11228176,0.04978645,1.398520835,0.035599363,0.971601817,0.998751381
ENSCAFG00000009809,SGTB,92.10239956,-4.288973471,1.490898832,-2.876770293,0.004017679,0.221410093
ENSCAFG00000009810,DZIP1L,480.3066705,1.719534743,1.152259145,1.492315986,0.135616328,0.825469666
ENSCAFG00000009811,KIF11,1180.697815,1.195240862,0.598513469,1.997015813,0.045823465,0.627657387
ENSCAFG00000009812,EIF2S2,15.12535645,-0.117486152,0.686165257,-0.171221366,0.864049708,0.996718644
ENSCAFG00000009815,SLC7A9,815.8420318,-0.64973306,0.320201997,-2.029134944,0.042444548,0.619095909
ENSCAFG00000009818,SBF2,156.8351339,-0.868960928,0.993426427,-0.874710904,0.381731226,0.945681686
ENSCAFG00000009819,DBR1,4878.115327,-1.246372893,0.551430032,-2.260255735,0.023805384,0.510026393
ENSCAFG00000009821,HHEX,14.05760611,-1.23292959,1.424236083,-0.865677822,0.386666866,0.9457391
ENSCAFG00000009822,SBNO1,665.6827544,-0.08653606,0.600330881,-0.144147273,0.885384176,0.997394565
ENSCAFG00000009823,AHCY,33.11573143,2.458817766,2.075238906,1.184836001,0.236082295,0.897939353
ENSCAFG00000009827,TDRD12,893.2538078,-0.445008425,0.465785643,-0.955393176,0.339378903,0.934602648
